trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.35528483548347,-0.6447151645165257,0.0,-0.6447151645165257
2,98.76558918250133,-1.2344108174986652,0.0,-1.2344108174986652
3,100.01411517724407,0.014115177244066857,1.248525994742732,-1.2344108174986652
4,101.13857481115589,1.1385748111558895,2.372985628654555,-1.2344108174986652
5,100.64408066237026,0.6440806623702571,2.372985628654555,-1.7289049662842977
6,100.0797371271738,0.07973712717379944,2.372985628654555,-2.2932485014807553
7,99.5240196135169,-0.4759803864831068,2.372985628654555,-2.8489660151376617
8,100.69857483243678,0.6985748324367832,3.547540847574445,-2.8489660151376617
9,102.19761488830956,2.1976148883095554,5.046580903447217,-2.8489660151376617
10,101.64511477040942,1.645114770409415,5.046580903447217,-3.401466133037802
11,101.08690497893606,1.0869049789360665,5.046580903447217,-3.9596759245111506
12,100.2508332331901,0.2508332331900982,5.046580903447217,-4.795747670257119
13,101.4357693139177,1.435769313917709,6.231516984174828,-4.795747670257119
14,100.71010463581597,0.710104635815962,6.231516984174828,-5.521412348358866
15,100.21618660697162,0.2161866069716229,6.231516984174828,-6.015330377203205
16,101.45049625585554,1.4504962558555385,7.465826633058743,-6.015330377203205
17,99.56053222119994,-0.4394677788000654,7.465826633058743,-7.905294411858809
18,100.75237284288909,0.7523728428890928,8.657667254747901,-7.905294411858809
19,100.00487629349423,0.004876293494229689,8.657667254747901,-8.652790961253672
20,99.50287993513916,-0.49712006486083893,8.657667254747901,-9.15478731960874
21,98.99811077944754,-1.0018892205524552,8.657667254747901,-9.659556475300356
22,100.1105926717418,0.11059267174180376,9.77014914704216,-9.659556475300356
23,99.4456883843203,-0.554311615679701,9.77014914704216,-10.324460762721861
24,101.00622807442137,1.0062280744213792,11.33068883714324,-10.324460762721861
25,102.22687292055308,2.2268729205530717,12.551333683274933,-10.324460762721861
26,101.70231052549067,1.7023105254906779,12.551333683274933,-10.849023157784256
27,101.19594564779092,1.1959456477909212,12.551333683274933,-11.355388035484012
28,102.46507296278604,2.4650729627860324,13.820460998270045,-11.355388035484012
29,103.71038827223023,3.710388272230234,15.065776307714247,-11.355388035484012
30,103.20170456142587,3.201704561425869,15.065776307714247,-11.864071746288378
31,104.4370851698882,4.43708516988821,16.301156916176588,-11.864071746288378
32,105.73287111242651,5.732871112426503,17.596942858714883,-11.864071746288378
33,106.987537891074,6.987537891073994,18.851609637362372,-11.864071746288378
34,108.29141978326487,8.291419783264866,20.155491529553245,-11.864071746288378
35,107.77453422757016,7.774534227570162,20.155491529553245,-12.380957301983083
36,109.14067501880864,9.140675018808638,21.52163232079172,-12.380957301983083
37,108.63164558106163,8.63164558106164,21.52163232079172,-12.88998673973008
38,110.0159825526858,10.015982552685795,22.905969292415875,-12.88998673973008
39,111.34984540629902,11.349845406299027,24.23983214602911,-12.88998673973008
40,110.77936381300155,10.779363813001554,24.23983214602911,-13.460468333027553
41,110.25496406846564,10.254964068465643,24.23983214602911,-13.984868077563464
42,109.72746080034497,9.727460800344964,24.23983214602911,-14.512371345684143
43,111.15384081459112,11.153840814591115,25.66621216027526,-14.512371345684143
44,112.43996661769958,12.43996661769959,26.952337963383737,-14.512371345684143
45,111.81943878420878,11.819438784208792,26.952337963383737,-15.13289917917494
46,111.29247543341197,11.29247543341197,26.952337963383737,-15.659862529971761
47,112.63833055372838,12.638330553728386,28.298193083700152,-15.659862529971761
