trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.41423782365564,-0.5857621763443559,0.0,-0.5857621763443559
2,100.74959843550339,0.7495984355033829,1.3353606118477388,-0.5857621763443559
3,100.14077104403448,0.14077104403447593,1.3353606118477388,-1.1945895678132628
4,101.4106786032656,1.4106786032656005,2.6052681710788637,-1.1945895678132628
5,102.95518295885532,2.9551829588553113,4.149772526668574,-1.1945895678132628
6,104.16999744038674,4.16999744038674,5.364587008200003,-1.1945895678132628
7,105.55316971475364,5.553169714753639,6.747759282566902,-1.1945895678132628
8,106.86946874775006,6.869468747750058,8.06405831556332,-1.1945895678132628
9,108.19661357787581,8.196613577875803,9.391203145689067,-1.1945895678132628
10,109.51149830275558,9.511498302755578,10.706087870568842,-1.1945895678132628
11,108.97678126507233,8.976781265072333,10.706087870568842,-1.7293066054965087
12,110.24466152919423,10.244661529194236,11.973968134690745,-1.7293066054965087
13,109.60747199841603,9.607471998416026,11.973968134690745,-2.366496136274719
14,109.09185467420804,9.091854674208042,11.973968134690745,-2.882113460482703
15,108.44471342338764,8.444713423387636,11.973968134690745,-3.5292547113031083
16,109.6214627560943,9.621462756094298,13.150717467397406,-3.5292547113031083
17,109.15920428111446,9.159204281114457,13.150717467397406,-3.9915131862829494
18,108.71382994304315,8.713829943043148,13.150717467397406,-4.436887524354258
19,108.28623724564198,8.286237245641983,13.150717467397406,-4.864480221755423
20,109.24449009464401,9.244490094644002,14.108970316399425,-4.864480221755423
21,108.8707596383382,8.870759638338196,14.108970316399425,-5.238210678061229
22,109.52122791150651,9.52122791150652,14.759438589567749,-5.238210678061229
23,110.67378550636136,10.673785506361357,15.911996184422586,-5.238210678061229
24,111.49867582325574,11.498675823255734,16.736886501316963,-5.238210678061229
25,112.16425726590425,12.164257265904254,17.402467943965483,-5.238210678061229
26,111.84885160535389,11.848851605353891,17.402467943965483,-5.553616338611592
27,110.88394924252141,10.883949242521405,17.402467943965483,-6.518518701444078
28,110.32483929492489,10.324839294924884,17.402467943965483,-7.0776286490406
29,111.09939703711731,11.099397037117317,18.177025686157915,-7.0776286490406
30,111.84051920697195,11.840519206971942,18.918147856012542,-7.0776286490406
31,112.65734932533069,12.65734932533069,19.73497797437129,-7.0776286490406
32,113.42987678376264,13.429876783762632,20.50750543280323,-7.0776286490406
33,114.13070541183691,14.130705411836919,21.20833406087752,-7.0776286490406
34,114.86535550902421,14.865355509024212,21.942984158064814,-7.0776286490406
35,114.57636103135795,14.576361031357953,21.942984158064814,-7.366623126706859
36,114.20931246783468,14.209312467834685,21.942984158064814,-7.7336716902301275
37,116.00278041528779,16.002780415287788,23.736452105517916,-7.7336716902301275
38,115.67201615947499,15.672016159474996,23.736452105517916,-8.06443594604292
39,115.08190022201121,15.081900222011216,23.736452105517916,-8.6545518835067
40,115.95255520747979,15.952555207479785,24.607107090986485,-8.6545518835067
41,116.68792817488003,16.68792817488002,25.34248005838672,-8.6545518835067
42,117.53704535644538,17.53704535644538,26.191597239952078,-8.6545518835067
43,117.2234596160616,17.223459616061604,26.191597239952078,-8.968137623890478
44,116.83467829303754,16.834678293037538,26.191597239952078,-9.356918946914544
45,116.46415497696785,16.46415497696785,26.191597239952078,-9.72744226298423
46,117.24992711457548,17.24992711457549,26.977369377559718,-9.72744226298423
47,116.9510462169834,16.951046216983393,26.977369377559718,-10.026323160576329
48,117.71677125729634,17.716771257296347,27.743094417872673,-10.026323160576329
49,116.84792989170909,16.847929891709086,27.743094417872673,-10.89516452616359
50,116.52705977935045,16.52705977935046,27.743094417872673,-11.216034638522217
51,117.20145653118217,17.20145653118217,28.417491169704384,-11.216034638522217
52,116.87249156209414,16.87249156209414,28.417491169704384,-11.544999607610245
53,117.67909053739844,17.679090537398434,29.224090145008677,-11.544999607610245
54,117.3505148353348,17.350514835334806,29.224090145008677,-11.873575309673873
55,118.17142919781514,18.171429197815137,30.045004507489008,-11.873575309673873
56,118.97482124556333,18.97482124556333,30.8483965552372,-11.873575309673873
57,118.66526676779318,18.665266767793184,30.8483965552372,-12.183129787444019
58,119.4761670818697,19.476167081869697,31.659296869313714,-12.183129787444019
59,119.17883550226998,19.17883550226997,31.659296869313714,-12.480461367043748
60,118.88320479500288,18.88320479500288,31.659296869313714,-12.776092074310839
61,118.05690126929542,18.05690126929543,31.659296869313714,-13.602395600018287
62,117.76784055707498,17.76784055707497,31.659296869313714,-13.89145631223875
63,118.44442158604315,18.44442158604314,32.335877898281886,-13.89145631223875
64,119.22330653969641,19.22330653969641,33.114762851935154,-13.89145631223875
65,119.90175072893898,19.901750728938982,33.79320704117772,-13.89145631223875
