MATURED_EXIT mode=observe ts=1767714900000000 side=LONG entry=141.6700 tp=144.9064 sl=140.0161 risk=1.6539 exit_price=141.6000 maturity_pressure=0.4771 mfe_r=0.9372 mae_r=0.3567 current_r=-0.0423 giveback_r=0.9795 structure_quality=0.3923 pressure_to_capacity=0.9406 recovery_balance=0.0000 bars_open=17 position_cognitive_load=0.3915 exit_decision_pressure=0.3946 plan_trust=0.4574 intervention_fitness=0.2844 intervention_label=quiet_position_watch exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1767832500000000 side=LONG entry=136.1100 tp=137.5026 sl=135.6471 risk=0.4629 exit_price=136.3200 maturity_pressure=0.5191 mfe_r=2.0305 mae_r=0.7344 current_r=0.4536 giveback_r=1.5769 structure_quality=0.3935 pressure_to_capacity=1.2072 recovery_balance=0.0000 bars_open=40 position_cognitive_load=0.4836 exit_decision_pressure=0.5131 plan_trust=0.4839 intervention_fitness=0.3363 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768048800000000 side=LONG entry=135.6356 tp=137.2295 sl=135.3419 risk=0.2937 exit_price=136.5800 maturity_pressure=0.4989 mfe_r=4.8162 mae_r=0.8021 current_r=3.2158 giveback_r=1.6003 structure_quality=0.3947 pressure_to_capacity=0.8785 recovery_balance=0.0000 bars_open=190 position_cognitive_load=0.4516 exit_decision_pressure=0.4914 plan_trust=0.5657 intervention_fitness=0.3385 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=plan_trust_holds
MATURED_EXIT mode=observe ts=1768085100000000 side=LONG entry=135.6356 tp=137.2295 sl=135.3419 risk=0.2937 exit_price=135.7700 maturity_pressure=0.6119 mfe_r=4.8162 mae_r=0.9042 current_r=0.4578 giveback_r=4.3584 structure_quality=0.3349 pressure_to_capacity=0.8785 recovery_balance=0.0000 bars_open=311 position_cognitive_load=0.4800 exit_decision_pressure=0.6490 plan_trust=0.4043 intervention_fitness=0.4032 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=exit_pullback_observe
MATURED_EXIT mode=observe ts=1768088100000000 side=LONG entry=135.6356 tp=137.2295 sl=135.3419 risk=0.2937 exit_price=135.8500 maturity_pressure=0.5101 mfe_r=4.8162 mae_r=0.9042 current_r=0.7302 giveback_r=4.0860 structure_quality=0.3888 pressure_to_capacity=0.8785 recovery_balance=0.0000 bars_open=321 position_cognitive_load=0.4733 exit_decision_pressure=0.6120 plan_trust=0.4729 intervention_fitness=0.3868 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=exit_pressure_unfit_observe
MATURED_EXIT mode=observe ts=1768105800000000 side=LONG entry=135.6356 tp=137.2295 sl=135.3419 risk=0.2937 exit_price=136.1600 maturity_pressure=0.5228 mfe_r=4.8162 mae_r=0.9042 current_r=1.7857 giveback_r=3.0304 structure_quality=0.3820 pressure_to_capacity=0.8785 recovery_balance=0.0000 bars_open=380 position_cognitive_load=0.4741 exit_decision_pressure=0.6166 plan_trust=0.5326 intervention_fitness=0.4012 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=exit_pullback_observe
MATURED_EXIT mode=observe ts=1768526100000000 side=LONG entry=142.2400 tp=143.7779 sl=141.8656 risk=0.3744 exit_price=142.2400 maturity_pressure=0.4722 mfe_r=1.5492 mae_r=0.6945 current_r=0.0000 giveback_r=1.5492 structure_quality=0.4088 pressure_to_capacity=1.0163 recovery_balance=0.0000 bars_open=31 position_cognitive_load=0.4326 exit_decision_pressure=0.4789 plan_trust=0.4363 intervention_fitness=0.3197 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768612500000000 side=SHORT entry=144.4900 tp=143.0325 sl=144.9000 risk=0.4100 exit_price=144.7200 maturity_pressure=0.4830 mfe_r=0.7074 mae_r=0.7318 current_r=-0.5610 giveback_r=1.2684 structure_quality=0.4153 pressure_to_capacity=1.2234 recovery_balance=0.0000 bars_open=8 position_cognitive_load=0.4532 exit_decision_pressure=0.5620 plan_trust=0.4321 intervention_fitness=0.3892 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768618500000000 side=SHORT entry=144.4900 tp=143.0325 sl=144.9000 risk=0.4100 exit_price=144.5900 maturity_pressure=0.5535 mfe_r=0.7074 mae_r=0.8050 current_r=-0.2439 giveback_r=0.9513 structure_quality=0.3584 pressure_to_capacity=1.2234 recovery_balance=0.0000 bars_open=28 position_cognitive_load=0.4756 exit_decision_pressure=0.5127 plan_trust=0.3928 intervention_fitness=0.3413 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768649700000000 side=SHORT entry=144.4900 tp=143.0325 sl=144.9000 risk=0.4100 exit_price=144.1000 maturity_pressure=0.5145 mfe_r=2.8539 mae_r=0.8050 current_r=0.9513 giveback_r=1.9026 structure_quality=0.3987 pressure_to_capacity=1.2234 recovery_balance=0.0000 bars_open=132 position_cognitive_load=0.5396 exit_decision_pressure=0.5559 plan_trust=0.5248 intervention_fitness=0.3537 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=plan_trust_holds
MATURED_EXIT mode=observe ts=1768652100000000 side=SHORT entry=144.4900 tp=143.0325 sl=144.9000 risk=0.4100 exit_price=143.8200 maturity_pressure=0.4778 mfe_r=2.8539 mae_r=0.8050 current_r=1.6343 giveback_r=1.2196 structure_quality=0.4181 pressure_to_capacity=1.2234 recovery_balance=0.0000 bars_open=140 position_cognitive_load=0.5224 exit_decision_pressure=0.4606 plan_trust=0.5887 intervention_fitness=0.3066 intervention_label=plan_holding_trust exit_candidate=0 candidate_label=plan_trust_holds
