section;elapsed_ms;extra
apply_runtime_result.total;3.3574;decision_tendency=observe|runtime_tick_seq=41
step_mcm_brain.cluster_detect_snapshot;3.9839;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8630;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9397;decision_tendency=hold
step_mcm_brain.primary_field_step;51.5605;agents=230|dims=3
apply_runtime_result.total;3.2889;decision_tendency=observe|runtime_tick_seq=44
step_mcm_brain.cluster_detect_snapshot;3.6558;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8910;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9665;decision_tendency=hold
mcm_field.step.total;72.3812;agents=230|dims=3
mcm_field.step.sync_neurons;1.4789;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.0834;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4918;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.5482;decision_tendency=hold
step_mcm_brain.primary_field_step;52.4440;agents=230|dims=3
write_runtime_snapshot_payload.total;23.7434;kind=inner|keys=41|path=debug\debug_lauf_13\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;69.1243;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9508;agents=230|neighbors=8
step_mcm_brain.total;72.8727;mode=market|clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8743;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8666;decision_tendency=hold
step_mcm_brain.primary_field_step;53.9901;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0719;agents=230|neighbors=8
step_mcm_brain.total;90.9428;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3050;agents=230
apply_runtime_result.total;2.9190;decision_tendency=hold|runtime_tick_seq=56
step_mcm_brain.cluster_detect_snapshot;3.5893;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8704;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.5486;decision_tendency=hold
mcm_field.step.total;88.9630;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1082;active=0.9108
step_mcm_brain.cluster_detect_pre_memory;0.0536;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.7636;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;3.9211;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2426;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1248;decision_tendency=hold
mcm_field.step.total;72.2811;agents=230|dims=3
mcm_field.step.sync_neurons;1.4866;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.4900;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4599;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1060;active=0.9037
step_mcm_brain.cluster_detect_pre_memory;0.0625;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4482;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.7831;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4699;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1066;active=0.9301
step_mcm_brain.primary_field_step;70.6399;agents=230|dims=3
mcm_field.step.sync_neurons;1.3549;agents=230|dims=3
step_mcm_brain.total;75.7593;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3881;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1125;active=0.9288
step_mcm_brain.cluster_detect_snapshot;3.7871;clusters=1|agents=230
mcm_field.step.activity_diffusion;15.8096;agents=230|neighbors=8
compute_runtime_result.total;103.4212;decision_tendency=observe|active_trade=False
mcm_field.step.total;55.5286;agents=230|dims=3
mcm_field.step.sync_neurons;1.3664;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.0748;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9506;agents=230|neighbors=8
compute_runtime_result.total;79.1697;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.4905;agents=230
apply_runtime_result.total;3.4251;decision_tendency=hold|runtime_tick_seq=77
step_mcm_brain.cluster_detect_snapshot;4.3026;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7881;agents=230|neighbors=8
compute_runtime_result.total;103.3174;decision_tendency=hold|active_trade=False
mcm_field.step.total;55.8811;agents=230|dims=3
mcm_field.step.sync_neurons;1.4736;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.2088;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5064;agents=230|dims=3
apply_runtime_result.total;3.2903;decision_tendency=observe|runtime_tick_seq=82
step_mcm_brain.cluster_detect_snapshot;4.2021;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9468;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.7277;decision_tendency=hold
mcm_field.step.total;70.5545;agents=230|dims=3
mcm_field.step.sync_neurons;1.3551;agents=230|dims=3
step_mcm_brain.total;74.3693;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3279;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1083;active=0.9145
step_mcm_brain.cluster_detect_pre_memory;0.0721;clusters=1|agents=230
mcm_field.step.sync_neurons;2.9601;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.8452;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4648;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1053;active=0.9244
step_mcm_brain.primary_field_step;69.8953;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9364;agents=230|neighbors=8
compute_runtime_result.total;80.9240;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3102;agents=230
apply_runtime_result.total;3.5212;decision_tendency=hold|runtime_tick_seq=93
step_mcm_brain.cluster_detect_snapshot;3.6415;clusters=1|agents=230
mcm_field.step.activity_diffusion;20.0301;agents=230|neighbors=8
compute_runtime_result.total;113.9386;decision_tendency=observe|active_trade=False
mcm_field.step.total;55.7237;agents=230|dims=3
mcm_field.step.sync_neurons;1.9157;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7471;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5207;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1100;active=0.9077
step_mcm_brain.primary_field_step;72.8854;agents=230|dims=3
mcm_field.step.sync_neurons;1.4563;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.4778;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;2.1740;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.8151;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4587;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1071;active=0.9222
step_mcm_brain.primary_field_step;70.2643;agents=230|dims=3
apply_runtime_result.total;3.3815;decision_tendency=observe|runtime_tick_seq=103
step_mcm_brain.cluster_detect_snapshot;3.7421;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8865;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9869;decision_tendency=hold
step_mcm_brain.primary_field_step;53.5396;agents=230|dims=3
mcm_field.step.sync_neurons;2.7329;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5965;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4736;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1075;active=0.9252
step_mcm_brain.primary_field_step;71.4880;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9572;agents=230|neighbors=8
step_mcm_brain.total;74.8246;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1776;agents=230|every_n=2
apply_runtime_result.total;3.5795;decision_tendency=hold|runtime_tick_seq=111
step_mcm_brain.snapshot_field_read;15.8484;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4758;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1111;active=0.9237
step_mcm_brain.cluster_detect_pre_memory;0.0521;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0295;agents=230|neighbors=8
step_mcm_brain.total;94.0713;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3448;agents=230
apply_runtime_result.total;3.3979;decision_tendency=observe|runtime_tick_seq=116
step_mcm_brain.cluster_detect_snapshot;3.7655;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8756;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1066;active=0.9280
step_mcm_brain.primary_field_step;70.1255;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9457;agents=230|neighbors=8
compute_runtime_result.total;79.5167;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3123;agents=230
apply_runtime_result.total;3.4768;decision_tendency=observe|runtime_tick_seq=121
step_mcm_brain.snapshot_field_read;17.8748;neurons=230|areals=1
apply_runtime_result.refresh_active_context_trace;0.1069;active=0.9156
build_runtime_pipeline_snapshot.total;0.0764;keys=40
apply_runtime_result.refresh_active_context_trace;0.1064;active=0.9154
mcm_field.step.refresh_arrays;0.5098;agents=230|dims=3
step_mcm_brain.total;107.2204;mode=outcome|clusters=1|agents=230
step_mcm_brain.memory_store;0.0519;clusters=1
mcm_field.step.build_neighbor_state_map;2.2471;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;6.9853;clusters=1|agents=230
mcm_field.step.activity_diffusion;15.4022;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9211;decision_tendency=hold
mcm_field.step.total;79.8217;agents=230|dims=3
mcm_field.step.sync_neurons;2.0804;agents=230|dims=3
step_mcm_brain.total;83.2613;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.7509;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1141;active=0.9182
step_mcm_brain.cluster_detect_pre_memory;0.0679;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4625;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.0716;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.0068;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1950;decision_tendency=hold
mcm_field.step.total;77.3922;agents=230|dims=3
mcm_field.step.sync_neurons;1.3945;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.1800;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5125;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1131;decision_tendency=observe
step_mcm_brain.primary_field_step;56.6003;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0211;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.9389;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5636;agents=230|dims=3
apply_runtime_result.total;3.7140;decision_tendency=hold|runtime_tick_seq=143
step_mcm_brain.self_regulation;0.0744;self_state=stressed|agents=230
mcm_field.step.neuron_loop;41.6662;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;22.9687;neurons=230|areals=1
mcm_field.step.activity_diffusion;16.9417;agents=230|neighbors=8
compute_runtime_result.total;122.9785;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.5355;agents=230
apply_runtime_result.total;4.1868;decision_tendency=observe|runtime_tick_seq=147
step_mcm_brain.cluster_detect_pre_memory;0.0620;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4587;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.7121;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4963;agents=230|dims=3
compute_runtime_result.total;112.0733;decision_tendency=hold|active_trade=False
mcm_field.step.activity_diffusion;12.9135;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1076;active=0.9247
step_mcm_brain.primary_field_step;69.7476;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9453;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.7228;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4589;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1058;active=0.9170
step_mcm_brain.cluster_detect_snapshot;3.5644;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9199;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0728;decision_tendency=observe
step_mcm_brain.primary_field_step;58.9382;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9530;agents=230|neighbors=8
step_mcm_brain.total;95.9804;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.3016;agents=230
apply_runtime_result.total;3.3053;decision_tendency=hold|runtime_tick_seq=159
step_mcm_brain.cluster_detect_snapshot;3.7398;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2475;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0541;decision_tendency=hold
mcm_field.step.total;72.5376;agents=230|dims=3
mcm_field.step.sync_neurons;1.4189;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.4745;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4842;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1065;active=0.9284
mcm_field.step.total;52.8385;agents=230|dims=3
mcm_field.step.sync_neurons;1.3658;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.8691;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4668;agents=230|dims=3
apply_runtime_result.total;3.3425;decision_tendency=hold|runtime_tick_seq=167
step_mcm_brain.cluster_detect_snapshot;3.5769;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8661;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9180;decision_tendency=hold
mcm_field.step.total;71.8635;agents=230|dims=3
mcm_field.step.sync_neurons;1.4000;agents=230|dims=3
step_mcm_brain.snapshot_field_read;42.5724;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4985;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1206;active=0.9170
step_mcm_brain.cluster_detect_snapshot;3.8808;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3875;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.4964;decision_tendency=observe
step_mcm_brain.primary_field_step;54.4962;agents=230|dims=3
write_runtime_snapshot_payload.total;24.0025;kind=inner|keys=41|path=debug\debug_lauf_13\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;72.4498;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0245;agents=230|neighbors=8
step_mcm_brain.total;76.5915;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.6435;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1131;active=0.8997
step_mcm_brain.cluster_detect_pre_memory;0.0589;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3749;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1311;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4684;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1361;active=0.9080
step_mcm_brain.primary_field_step;70.9811;agents=230|dims=3
mcm_field.step.sync_neurons;1.3830;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.6696;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4730;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1080;active=0.9274
step_mcm_brain.cluster_detect_pre_memory;0.0665;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3956;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.2968;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4534;agents=230|dims=3
apply_runtime_result.total;3.5248;decision_tendency=observe|runtime_tick_seq=187
step_mcm_brain.cluster_detect_snapshot;3.7248;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7933;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1052;active=0.9123
step_mcm_brain.primary_field_step;80.5661;agents=230|dims=3
mcm_field.step.sync_neurons;1.4299;agents=230|dims=3
step_mcm_brain.total;76.9162;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.9656;agents=230|every_n=2
apply_runtime_result.total;3.5433;decision_tendency=hold|runtime_tick_seq=192
step_mcm_brain.memory_store;0.0705;clusters=1
apply_runtime_result.refresh_experience_space;2.8462;decision_tendency=hold
apply_runtime_result.total;3.2702;decision_tendency=hold|runtime_tick_seq=196
apply_runtime_result.refresh_experience_space;2.8994;decision_tendency=hold
mcm_field.step.activity_diffusion;14.5221;agents=230|neighbors=8
write_runtime_snapshot_payload.total;10.6628;kind=visual|keys=7|path=debug\debug_lauf_13\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;62.0311;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0453;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.7570;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4767;agents=230|dims=3
apply_runtime_result.refresh_experience_space;2.9128;decision_tendency=hold
mcm_field.step.total;75.9692;agents=230|dims=3
mcm_field.step.sync_neurons;1.4389;agents=230|dims=3
step_mcm_brain.self_regulation;0.0715;self_state=stressed|agents=230
mcm_field.step.neuron_loop;37.0959;agents=230|neighbors=8
compute_runtime_result.total;141.6028;decision_tendency=hold|active_trade=False
mcm_field.step.total;52.3335;agents=230|dims=3
mcm_field.step.sync_neurons;1.3956;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.6774;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5287;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1112;active=0.9153
step_mcm_brain.primary_field_step;69.5673;agents=230|dims=3
memory_state.write_payload;99.7791;path=bot_memory/memory_state.json|keys=55
step_mcm_brain.snapshot_field_read;17.0891;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4917;agents=230|dims=3
apply_runtime_result.refresh_experience_space;7.5241;decision_tendency=observe
step_mcm_brain.primary_field_step;56.4307;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0388;agents=230|neighbors=8
step_mcm_brain.total;95.7641;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3107;agents=230
apply_runtime_result.total;3.6134;decision_tendency=hold|runtime_tick_seq=215
step_mcm_brain.cluster_detect_snapshot;3.6466;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1608;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1344;decision_tendency=hold
mcm_field.step.total;72.4624;agents=230|dims=3
mcm_field.step.sync_neurons;1.3754;agents=230|dims=3
step_mcm_brain.total;74.1410;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.8386;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1085;active=0.9139
step_mcm_brain.cluster_detect_pre_memory;0.0624;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4082;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.3442;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.9418;agents=230|dims=3
compute_runtime_result.total;100.8471;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3793;agents=230
apply_runtime_result.total;4.8970;decision_tendency=observe|runtime_tick_seq=224
step_mcm_brain.cluster_detect_snapshot;3.9230;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3730;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.0225;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4432;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1043;active=0.9213
step_mcm_brain.primary_field_step;73.6874;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1099;agents=230|neighbors=8
compute_runtime_result.total;83.1504;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3466;agents=230
apply_runtime_result.total;3.6839;decision_tendency=hold|runtime_tick_seq=230
step_mcm_brain.cluster_detect_snapshot;4.1693;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9647;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0259;decision_tendency=observe
step_mcm_brain.primary_field_step;52.8365;agents=230|dims=3
mcm_field.step.sync_neurons;1.3765;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.6371;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5150;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1073;active=0.9215
step_mcm_brain.primary_field_step;71.7627;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9595;agents=230|neighbors=8
step_mcm_brain.total;78.4477;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;27.5226;agents=230|every_n=2
apply_runtime_result.total;3.7289;decision_tendency=hold|runtime_tick_seq=238
step_mcm_brain.cluster_detect_snapshot;3.9039;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9955;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2499;decision_tendency=hold
step_mcm_brain.primary_field_step;52.4155;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9726;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.0492;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4610;agents=230|dims=3
apply_runtime_result.total;3.3759;decision_tendency=observe|runtime_tick_seq=243
step_mcm_brain.cluster_detect_snapshot;3.9658;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2210;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.7556;decision_tendency=hold
mcm_field.step.total;73.1859;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1067;active=0.9147
step_mcm_brain.cluster_detect_pre_memory;0.0668;clusters=1|agents=230
mcm_field.step.sync_neurons;2.1145;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.3217;clusters=1|agents=230
mcm_field.step.activity_diffusion;15.2037;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1197;decision_tendency=hold
mcm_field.step.total;80.1982;agents=230|dims=3
write_runtime_snapshot_payload.total;10.5768;kind=visual|keys=7|path=debug\debug_lauf_13\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;52.5949;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9552;agents=230|neighbors=8
step_mcm_brain.total;90.3062;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.2549;agents=230
apply_runtime_result.total;3.5439;decision_tendency=hold|runtime_tick_seq=253
step_mcm_brain.cluster_detect_snapshot;3.9097;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6845;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2127;decision_tendency=hold
mcm_field.step.total;71.1531;agents=230|dims=3
mcm_field.step.sync_neurons;1.3948;agents=230|dims=3
step_mcm_brain.total;79.0735;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.3492;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1062;active=0.9140
step_mcm_brain.self_regulation;0.0665;self_state=stressed|agents=230
mcm_field.step.neuron_loop;36.1420;agents=230|neighbors=8
compute_runtime_result.total;100.2384;decision_tendency=observe|active_trade=False
mcm_field.step.total;57.1457;agents=230|dims=3
mcm_field.step.sync_neurons;1.4237;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.2443;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2764;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1495;decision_tendency=hold
mcm_field.step.total;72.8847;agents=230|dims=3
mcm_field.step.sync_neurons;1.3967;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.2683;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.8479;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1070;active=0.9133
