timestamp;path;operation;elapsed_ms;bytes_written;extra
1778338526.498757;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2631;65;
1778338526.655655;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2543;579;symbol=fs_c0a6cc6e8e|phase=hold|zoom=2
1778338526.656397;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1996;240;phase=hold|reason=context_cluster_negative|field=quiet_field
1778338526.867705;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3100;64;
1778338527.003563;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2015;681;phase=hold|reason=fused_score_too_low|effect=inhibit
1778338527.359585;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3986;76;
1778338527.630732;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2395;567;symbol=fs_d278415036|phase=hold|zoom=2
1778338527.632149;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1889;223;phase=hold|reason=pause_mode|field=quiet_field
1778338527.732022;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2706;63;
1778338528.086580;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2328;79;
1778338528.190193;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3247;588;symbol=fs_1be6879be8|phase=observe|zoom=2
1778338528.191210;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2492;693;phase=observe|reason=zero_point_regulation|effect=inhibit
1778338528.318238;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1927;247;phase=observe|reason=structure_bearing_observe|field=quiet_field
1778338528.439929;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2808;63;
1778338528.813506;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2771;575;symbol=fs_f6ee270ee8|phase=hold|zoom=2
1778338528.818371;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2430;76;
1778338528.921479;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2045;661;phase=hold|reason=stressed_block|effect=neutral_match
1778338528.922300;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2365;229;phase=hold|reason=stressed_block|field=quiet_field
1778338529.175666;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2633;63;
1778338529.322459;debug/debug_lauf_17/attempt_records.jsonl;trade_stats_jsonl_append;0.2960;6052;event=attempt|status=submitted
1778338529.429826;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2541;76;
1778338529.731680;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2034;583;symbol=fs_a8613b4c0b|phase=observe|zoom=3
1778338529.810466;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.4616;65;
1778338529.841053;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2010;702;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778338529.841950;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1918;244;phase=observe|reason=zero_point_regulation|field=quiet_field
1778338530.182582;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2710;64;
1778338530.446833;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2677;587;symbol=fs_1e0bb8443c|phase=observe|zoom=1
1778338530.526442;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2854;65;
1778338530.714240;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2051;670;phase=hold|reason=fused_score_too_low|effect=inhibit
1778338530.714932;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1983;239;phase=hold|reason=fused_score_too_low|field=quiet_field
1778338530.917851;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2626;56;
1778338531.089334;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3171;580;symbol=fs_f6ee270ee8|phase=observe|zoom=3
1778338531.326002;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3043;55;
1778338531.356130;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.3747;703;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778338531.507264;debug/debug_lauf_17/mcm_state_debug.csv;dbr_write:a;0.3494;254;
1778338531.517963;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.3504;255;phase=hold|reason=context_cluster_negative|field=active_perception_field
1778338531.745011;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3302;55;
1778338531.790060;debug/debug_lauf_17/mcm_decision_debug.csv;dbr_write:a;0.2771;240;
1778338531.795197;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3952;572;symbol=fs_60b1f0ca21|phase=hold|zoom=2
1778338532.051812;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.3002;664;phase=hold|reason=stressed_block|effect=neutral_match
1778338532.146565;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3754;56;
1778338532.184379;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2820;234;phase=hold|reason=maturity_block|field=quiet_field
1778338532.684170;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3649;583;symbol=fs_eb420e0673|phase=observe|zoom=2
1778338532.787643;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3064;65;
1778338532.981402;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2549;681;phase=hold|reason=maturity_block|effect=inhibit
1778338533.154083;debug/debug_lauf_17/trade_stats.json;trade_stats_json_dump;2.5429;42442;force=False|trades=2|attempts=50
1778338533.163997;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2756;53;
1778338533.248221;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2110;260;phase=observe|reason=zero_point_regulation|field=fragmented_perception_field
1778338533.380881;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3569;579;symbol=fs_baed7124ad|phase=observe|zoom=2
1778338533.576742;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2960;65;
1778338533.891350;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2382;691;phase=observe|reason=zero_point_regulation|effect=inhibit
1778338533.977211;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2980;65;
1778338534.005708;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2513;580;symbol=fs_d278415036|phase=observe|zoom=2
1778338534.006917;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2303;243;phase=observe|reason=zero_point_regulation|field=quiet_field
1778338534.278948;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3401;53;
1778338534.407567;debug/debug_lauf_17/attempt_records.jsonl;trade_stats_jsonl_append;0.3142;5517;event=attempt|status=observed_only
1778338534.496171;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1974;467;phase=hold|reason=maturity_block|effect=inhibit
1778338534.657985;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2435;585;symbol=fs_a8613b4c0b|phase=observe|zoom=3
1778338534.659138;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1956;244;phase=observe|reason=zero_point_regulation|field=quiet_field
1778338534.663017;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2085;80;
1778338534.932952;bot_memory/form_symbol_memory.json;form_symbol_memory_write;3.8601;1568440;symbols=332|total_seen=65340
1778338535.073379;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.2655;70;
1778338535.412432;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.4827;577;symbol=fs_60b1f0ca21|phase=hold|zoom=3
1778338535.416130;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;1.1837;703;phase=hold|reason=context_cluster_negative|effect=hard_inhibit
1778338535.424779;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.4275;77;
1778338535.549652;debug/debug_lauf_17/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1977;244;phase=observe|reason=zero_point_regulation|field=quiet_field
1778338535.844512;debug/debug_lauf_17/mcm_profile.csv;profile_append;0.3444;70;
1778338536.068342;debug/debug_lauf_17/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2744;549;symbol=fs_eb420e0673|phase=hold|zoom=2
1778338536.069633;debug/debug_lauf_17/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.5123;681;phase=hold|reason=maturity_block|effect=inhibit
