trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.54341798963655,-0.456582010363454,0.0,-0.456582010363454
2,99.06663140340495,-0.9333685965950382,0.0,-0.9333685965950382
3,98.59126736157565,-1.4087326384243495,0.0,-1.4087326384243495
4,99.89436744483199,-0.10563255516801062,1.3031000832563389,-1.4087326384243495
5,101.19456810431956,1.194568104319563,2.6033007427439125,-1.4087326384243495
6,100.68641731175867,0.6864173117586809,2.6033007427439125,-1.9168834309852316
7,100.19490042943424,0.19490042943423846,2.6033007427439125,-2.408400313309674
8,99.64545652179135,-0.35454347820865295,2.6033007427439125,-2.9578442209525653
9,99.05688663697147,-0.9431133630285234,2.6033007427439125,-3.5464141057724357
10,100.24815671520584,0.24815671520583515,3.7945708209782714,-3.5464141057724357
11,101.52144173768592,1.5214417376859197,5.067855843458355,-3.5464141057724357
12,101.0197594960762,1.0197594960762006,5.067855843458355,-4.048096347382154
13,102.25508407473185,2.2550840747318515,6.303180422114006,-4.048096347382154
14,100.32277620925808,0.32277620925808725,6.303180422114006,-5.980404212855919
15,101.56121296633478,1.5612129663347765,7.541617179190696,-5.980404212855919
16,100.8281075610807,0.8281075610806948,7.541617179190696,-6.713509618110001
17,102.0900464883986,2.0900464883986025,8.803556106508603,-6.713509618110001
18,103.3321890994655,3.332189099465495,10.045698717575496,-6.713509618110001
19,102.56867019495601,2.5686701949560065,10.045698717575496,-7.477028522619489
20,102.02727053185414,2.027270531854148,10.045698717575496,-8.018428185721348
21,101.52482032398382,1.5248203239838218,10.045698717575496,-8.520878393591675
22,102.77558824821536,2.7755882482153575,11.296466641807031,-8.520878393591675
23,104.09337142840481,4.093371428404807,12.61424982199648,-8.520878393591675
24,105.38649190390049,5.386491903900487,13.907370297492161,-8.520878393591675
25,104.88313250790115,4.883132507901154,13.907370297492161,-9.024237789591009
26,104.376647387558,4.376647387558001,13.907370297492161,-9.53072290993416
27,105.76748925830003,5.767489258300025,15.298212168234185,-9.53072290993416
28,107.08735732063695,7.087357320636947,16.618080230571106,-9.53072290993416
29,108.35953276984141,8.359532769841408,17.890255679775567,-9.53072290993416
30,109.64869804231017,9.648698042310167,19.179420952244325,-9.53072290993416
31,111.0445136586909,11.044513658690901,20.57523656862506,-9.53072290993416
32,112.39033247977231,12.390332479772315,21.92105538970647,-9.53072290993416
33,111.82188059939038,11.821880599390381,21.92105538970647,-10.099174790316095
34,110.9610082019614,10.9610082019614,21.92105538970647,-10.960047187745076
35,110.36006339319621,10.36006339319622,21.92105538970647,-11.560991996510255
36,109.82737017516067,9.827370175160661,21.92105538970647,-12.093685214545815
37,111.12283321081675,11.122833210816752,23.216518425362562,-12.093685214545815
38,112.40319049327081,12.40319049327081,24.49687570781662,-12.093685214545815
39,111.87714030969656,11.87714030969656,24.49687570781662,-12.619735398120064
40,111.27697852469366,11.27697852469366,24.49687570781662,-13.219897183122963
41,110.74079451398697,10.740794513986971,24.49687570781662,-13.756081193829653
42,112.08553149426035,12.085531494260353,25.841612688090002,-13.756081193829653
