timestamp;runtime_tick;sequence;phase;reason;decision;field_label;field_focus;field_clarity;field_stability;field_fragmentation;field_strain;field_pressure;field_support;field_observation_need;field_replan_pressure;field_action_support;action_clearance;action_inhibition;regulated_courage;decision_strength;state_maturity;decision_readiness;processing_load;processing_tension;felt_pressure;felt_stability;thought_pressure;thought_support;context_cluster_id;inner_context_cluster_id
1767375300000000;0;1;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1586;0.1774;0.0193;0.6213;0.2021;0.7032;0.5366;0.7246;0.7042;0.1043;0.1619;0.2004;1.0000;0.0839;0.7226;-;inner_ctx_4
1767375600000000;1;2;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1420;0.1690;0.0345;0.6719;0.1989;0.7171;-0.0324;0.7121;0.6961;0.0626;0.1284;0.2067;1.0000;0.0930;0.8478;ctx_3;inner_ctx_4
1767375900000000;2;3;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2652;0.0000;0.0000;0.0000;0.3003;0.3552;0.2385;0.2199;0.2095;0.6578;0.2800;0.7124;1.4006;0.7111;0.6672;0.4766;0.4551;0.3236;1.0000;0.1494;0.9304;ctx_9;inner_ctx_4
1767376200000000;3;4;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1487;0.1724;0.0304;0.7322;0.2029;0.7398;0.4556;0.7877;0.7780;0.2288;0.2358;0.2542;1.0000;0.1048;0.9883;ctx_3;inner_ctx_1
1767376500000000;4;5;observe;development_reframe_observe;LONG;fragmented_perception_field;0.0000;0.1524;0.0000;0.0000;0.0000;0.2463;0.0325;0.4101;0.4548;0.0189;0.7567;0.2373;0.7546;1.0958;0.8649;0.8253;0.2044;0.2281;0.2907;1.0000;0.1442;0.9973;ctx_12;inner_ctx_4
1767376800000000;5;6;observe;development_reframe_observe;LONG;active_perception_field;0.0000;0.2527;0.0000;0.0000;0.0000;0.3253;0.3391;0.2484;0.2316;0.2174;0.8199;0.2390;0.7933;1.1148;0.8732;0.8095;0.4797;0.4617;0.3579;1.0000;0.1566;1.0000;ctx_12;inner_ctx_8
1767377100000000;6;7;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1428;0.1695;0.0496;0.7490;0.2183;0.7531;-0.2410;0.8005;0.7504;0.3149;0.2957;0.1410;1.0000;0.1039;1.0000;ctx_13;inner_ctx_7
1767377400000000;7;8;act;plan_allowed;LONG;active_perception_field;0.0000;0.2548;0.0000;0.0000;0.0000;0.3198;0.3417;0.2562;0.2358;0.2120;0.7888;0.2507;0.7571;1.3518;0.8540;0.8014;0.5414;0.4746;0.2912;1.0000;0.1060;1.0000;ctx_25;inner_ctx_2
1767378900000000;12;9;hold;pause_mode;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1516;0.1750;0.0232;0.6940;0.2316;0.6513;0.4960;0.7979;0.7581;0.4071;0.3586;0.1523;1.0000;0.0957;1.0000;-;inner_ctx_9
1767379200000000;13;10;hold;pause_mode;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1361;0.1636;0.0490;0.7264;0.1671;0.6796;0.1899;0.8150;0.7799;0.2828;0.2274;0.1542;1.0000;0.0954;1.0000;-;inner_ctx_2
1767379500000000;14;11;hold;pause_mode;SHORT;active_perception_field;0.0000;0.2598;0.0000;0.0000;0.0000;0.3044;0.3465;0.2407;0.2197;0.2048;0.6684;0.3037;0.6547;0.4822;0.7284;0.6706;0.6603;0.5787;0.3244;1.0000;0.1573;1.0000;ctx_58;inner_ctx_4
1767379800000000;15;12;hold;pause_mode;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1577;0.1779;0.0186;0.6050;0.3815;0.6269;-0.7377;0.6211;0.5374;0.6224;0.5295;0.2527;1.0000;0.1088;1.0000;-;inner_ctx_1
1767380100000000;16;13;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1632;0.1801;0.0184;0.6869;0.2508;0.6958;-0.2672;0.7800;0.7381;0.4336;0.3527;0.2067;1.0000;0.0870;1.0000;ctx_5;inner_ctx_2
1767380700000000;18;15;observe;structure_bearing_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1412;0.1658;0.0515;0.8107;0.1726;0.7788;0.1513;0.8955;0.8412;0.3194;0.2813;0.2667;1.0000;0.0977;1.0000;ctx_12;inner_ctx_2
1767381000000000;19;16;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1358;0.1631;0.0548;0.8149;0.1471;0.7958;0.1669;0.8846;0.8408;0.2361;0.2059;0.2375;1.0000;0.0975;1.0000;ctx_2;inner_ctx_4
1767381300000000;20;17;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2577;0.0000;0.0000;0.0000;0.3061;0.3426;0.2328;0.2192;0.2275;0.8149;0.2378;0.7975;0.4268;0.8686;0.7951;0.5276;0.4878;0.3731;1.0000;0.1563;1.0000;ctx_25;inner_ctx_4
1767381600000000;21;18;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1585;0.1774;0.0152;0.6761;0.3154;0.7230;-0.4306;0.7107;0.6429;0.4375;0.3353;0.1401;1.0000;0.1068;1.0000;-;inner_ctx_1
1767381900000000;22;19;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1424;0.1700;0.0322;0.6952;0.2571;0.7230;-0.5555;0.7202;0.6605;0.4169;0.3244;0.1500;1.0000;0.0980;1.0000;ctx_10;inner_ctx_2
1767382200000000;23;20;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1503;0.1738;0.0248;0.6615;0.3042;0.7052;-0.4960;0.6692;0.6037;0.4238;0.3256;0.1653;1.0000;0.0979;1.0000;-;inner_ctx_4
1767382500000000;24;21;observe;development_reframe_observe;LONG;active_perception_field;0.0000;0.2082;0.0000;0.0000;0.0000;0.0915;0.1567;0.1789;0.1894;0.1563;0.7230;0.2649;0.7240;0.9965;0.7612;0.7187;0.5955;0.4992;0.2826;1.0000;0.1244;1.0000;ctx_56;inner_ctx_4
1767382800000000;25;22;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1574;0.1768;0.0175;0.6871;0.2406;0.7189;0.6651;0.7564;0.7244;0.4389;0.3215;0.2125;1.0000;0.1093;1.0000;-;inner_ctx_2
1767383100000000;26;23;act;plan_allowed;LONG;fragmented_perception_field;0.0000;0.1456;0.0000;0.0000;0.0000;0.3092;0.0415;0.4402;0.4810;0.0047;0.7137;0.2883;0.7140;0.8945;0.8036;0.7458;0.5446;0.4383;0.3159;1.0000;0.1448;1.0000;ctx_10;inner_ctx_2
1767387000000000;39;24;observe;zero_point_regulation;SHORT;active_perception_field;0.0000;0.2570;0.0000;0.0000;0.0000;0.3146;0.3445;0.2528;0.2286;0.1961;0.6458;0.3417;0.6213;0.9549;0.7308;0.6486;0.7965;0.6611;0.3576;1.0000;0.1572;1.0000;ctx_58;inner_ctx_8
1767387300000000;40;25;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1544;0.1746;0.0208;0.6187;0.3613;0.6122;-0.6906;0.6607;0.5726;0.5427;0.4794;0.2849;1.0000;0.1064;1.0000;ctx_10;inner_ctx_1
1767387600000000;41;26;hold;pause_mode;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1595;0.1763;0.0253;0.6599;0.3154;0.6618;-0.4532;0.7226;0.6372;0.3723;0.2940;0.2094;1.0000;0.1046;1.0000;ctx_33;inner_ctx_2
1767388200000000;43;28;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1602;0.1767;0.0213;0.7039;0.2657;0.7312;-0.4069;0.7933;0.7229;0.4489;0.3535;0.1972;1.0000;0.1079;1.0000;ctx_2;inner_ctx_2
1767388800000000;45;30;observe;structure_development_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1603;0.1786;0.0306;0.7693;0.2109;0.7906;0.2522;0.8676;0.8130;0.2925;0.2417;0.2432;1.0000;0.1089;1.0000;ctx_6;inner_ctx_2
1767389100000000;46;31;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.2299;0.0000;0.0000;0.0000;0.3004;0.2657;0.2557;0.2415;0.1608;0.7455;0.2899;0.7719;0.2143;0.8011;0.7392;0.5804;0.4675;0.3527;1.0000;0.1578;1.0000;ctx_3;inner_ctx_4
1767389400000000;47;32;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1460;0.1720;0.0320;0.6703;0.3155;0.7184;-0.7824;0.6718;0.5885;0.5242;0.4019;0.1613;1.0000;0.1071;1.0000;ctx_12;inner_ctx_1
1767389700000000;48;33;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1501;0.1726;0.0298;0.7270;0.2096;0.7525;0.6879;0.8101;0.7588;0.3950;0.2774;0.1837;1.0000;0.1065;1.0000;ctx_14;inner_ctx_2
1767390000000000;49;34;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1924;0.0000;0.0000;0.0000;0.1228;0.1137;0.2266;0.2307;0.1287;0.7269;0.2761;0.7451;0.6204;0.8011;0.7490;0.5543;0.4396;0.2867;1.0000;0.1130;1.0000;ctx_5;inner_ctx_4
1767390300000000;50;35;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1250;0.0000;0.0000;0.0000;0.3145;0.0000;0.4611;0.5017;0.0000;0.7045;0.3124;0.7264;0.7510;0.8060;0.7313;0.6458;0.5041;0.3254;1.0000;0.1447;1.0000;ctx_10;inner_ctx_4
1767390600000000;51;36;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1563;0.1778;0.0125;0.6105;0.3563;0.6578;-0.4032;0.6387;0.5814;0.7543;0.7282;0.2876;1.0000;0.0941;1.0000;ctx_33;inner_ctx_3
1767391200000000;53;38;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2501;0.0000;0.0000;0.0000;0.3348;0.3380;0.2500;0.2317;0.2108;0.7230;0.3195;0.6866;1.0137;0.7639;0.6725;0.8852;0.8969;0.4794;1.0000;0.1010;1.0000;ctx_10;inner_ctx_2
1767391500000000;54;39;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1532;0.1758;0.0163;0.6579;0.3004;0.6584;-0.4112;0.7380;0.6777;0.7239;0.6944;0.2579;1.0000;0.0474;1.0000;-;inner_ctx_7
1767391800000000;55;40;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1704;0.1849;0.0138;0.6760;0.2903;0.6855;-0.1479;0.8009;0.7391;0.5347;0.4565;0.2602;1.0000;0.0953;1.0000;-;inner_ctx_2
1767392100000000;56;41;observe;structure_bearing_observe;LONG;quiet_field;0.0000;0.2079;0.0000;0.0000;0.0000;0.3035;0.2099;0.2582;0.2526;0.1454;0.7724;0.2738;0.7311;0.6229;0.8686;0.7819;0.5898;0.4886;0.3393;1.0000;0.1443;1.0000;ctx_20;inner_ctx_4
