trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.54341278373902,-0.45658721626098453,0.0,-0.45658721626098453
2,99.06198453370378,-0.9380154662962252,0.0,-0.9380154662962252
3,100.37443876817805,0.37443876817804744,1.3124542344742727,-0.9380154662962252
4,99.88768143194947,-0.11231856805052376,1.3124542344742727,-1.4247728025247963
5,101.19070361028169,1.1907036102816861,2.6154764128064825,-1.4247728025247963
6,100.50367206988216,0.503672069882156,2.6154764128064825,-2.1118043429243265
7,101.76389787797494,1.7638978779749361,3.875702220899263,-2.1118043429243265
8,101.25908811132315,1.2590881113231467,3.875702220899263,-2.616614109576116
9,100.6435916744657,0.6435916744656924,3.875702220899263,-3.23211054643357
10,101.9595381282481,1.9595381282481013,5.191648674681671,-3.23211054643357
11,103.34565543161791,3.3456554316179163,6.577765978051486,-3.23211054643357
12,104.66393779129449,4.663937791294483,7.896048337728053,-3.23211054643357
13,105.97271214660819,5.972712146608192,9.204822693041761,-3.23211054643357
14,107.2570454078473,7.257045407847301,10.48915595428087,-3.23211054643357
15,106.69850443722993,6.698504437229921,10.48915595428087,-3.7906515170509496
16,106.07724150915686,6.077241509156866,10.48915595428087,-4.411914445124005
17,105.53846521589172,5.538465215891722,10.48915595428087,-4.950690738389149
18,104.87111724878201,4.8711172487820145,10.48915595428087,-5.618038705498856
19,104.38653066000691,4.386530660006911,10.48915595428087,-6.10262529427396
20,103.8762900944976,3.8762900944976115,10.48915595428087,-6.612865859783259
21,103.41208050262155,3.4120805026215546,10.48915595428087,-7.077075451659316
22,104.58871706176507,4.588717061765069,11.665792513424385,-7.077075451659316
23,104.07943326606895,4.079433266068943,11.665792513424385,-7.586359247355443
24,105.33444255851491,5.334442558514912,12.920801805870354,-7.586359247355443
25,104.85798662342198,4.857986623421982,12.920801805870354,-8.062815182448372
26,104.3589889337914,4.358988933791391,12.920801805870354,-8.561812872078963
27,105.41217093545409,5.412170935454088,13.973983807533052,-8.561812872078963
28,104.55308077458142,4.55308077458141,13.973983807533052,-9.42090303295164
29,105.70672271444465,5.706722714444645,15.127625747396287,-9.42090303295164
30,106.37861394878458,6.378613948784576,15.799516981736218,-9.42090303295164
31,107.62704909702896,7.627049097028953,17.047952129980597,-9.42090303295164
32,107.10429056211416,7.104290562114166,17.047952129980597,-9.943661567866428
33,106.78890381192892,6.788903811928923,17.047952129980597,-10.25904831805167
34,106.3799820996049,6.379982099604901,17.047952129980597,-10.667970030375692
35,105.49226514486273,5.492265144862735,17.047952129980597,-11.555686985117859
36,106.30878667926433,6.308786679264325,17.86447366438219,-11.555686985117859
37,105.98173698360702,5.9817369836070196,17.86447366438219,-11.882736680775164
38,105.39648364163364,5.396483641633636,17.86447366438219,-12.467990022748548
39,106.13076650310859,6.130766503108586,18.598756525857137,-12.467990022748548
40,105.74740308891866,5.747403088918659,18.598756525857137,-12.851353436938474
41,107.46115240772187,7.461152407721872,20.31250584466035,-12.851353436938474
42,107.14093664611617,7.140936646116168,20.31250584466035,-13.171569198544178
43,106.54241257211794,6.542412572117936,20.31250584466035,-13.77009327254241
44,106.10031522966003,6.100315229660024,20.31250584466035,-14.212190615000322
45,106.80195842865524,6.801958428655235,21.01414904365556,-14.212190615000322
46,107.58109929188736,7.581099291887359,21.793289906887686,-14.212190615000322
47,107.28227074034743,7.282270740347426,21.793289906887686,-14.511019166540255
48,108.04090781711518,8.040907817115183,22.551926983655445,-14.511019166540255
49,108.70959186535428,8.709591865354286,23.22061103189455,-14.511019166540255
50,108.41886555063,8.418865550630008,23.22061103189455,-14.801745481264533
51,109.19031717338879,9.190317173388788,23.99206265465333,-14.801745481264533
52,108.88112510088712,8.881125100887113,23.99206265465333,-15.110937553766208
53,109.69207325098525,9.692073250985247,24.803010804751466,-15.110937553766208
54,110.48608512647506,10.486085126475066,25.597022680241285,-15.110937553766208
55,110.18944907128935,10.189449071289342,25.597022680241285,-15.407573608951932
56,110.81879006435666,10.818790064356662,26.226363673308605,-15.407573608951932
