POSITION_INTERVENTION ts=1767480300000000 side=LONG entry=132.7539 close=133.0200 current_r=0.8267 mfe_r=3.8401 mae_r=0.1674 giveback_r=3.0133 position_cognitive_load=0.4636 exit_decision_pressure=0.5519 plan_trust=0.5099 holding_stability=0.4928 intervention_fatigue=0.3228 inner_noise=0.4426 intervention_unfit_state=0.4476 intervention_fitness=0.3620 label=exit_nervousness_observe
POSITION_INTERVENTION ts=1767703200000000 side=LONG entry=138.8596 close=139.0600 current_r=0.5766 mfe_r=2.4178 mae_r=0.0000 giveback_r=1.8411 position_cognitive_load=0.5325 exit_decision_pressure=0.4639 plan_trust=0.4897 holding_stability=0.4721 intervention_fatigue=0.3634 inner_noise=0.4084 intervention_unfit_state=0.4742 intervention_fitness=0.2860 label=exit_nervousness_observe
POSITION_INTERVENTION ts=1767706800000000 side=LONG entry=138.8596 close=138.9100 current_r=0.1451 mfe_r=2.4178 mae_r=0.3152 giveback_r=2.2727 position_cognitive_load=0.5725 exit_decision_pressure=0.5820 plan_trust=0.4023 holding_stability=0.3585 intervention_fatigue=0.4752 inner_noise=0.5261 intervention_unfit_state=0.5583 intervention_fitness=0.3373 label=exit_nervousness_observe
POSITION_INTERVENTION ts=1767784800000000 side=LONG entry=137.0519 close=138.0800 current_r=3.0896 mfe_r=3.1196 mae_r=0.9071 giveback_r=0.0301 position_cognitive_load=0.4417 exit_decision_pressure=0.3846 plan_trust=0.6143 holding_stability=0.6684 intervention_fatigue=0.3530 inner_noise=0.3557 intervention_unfit_state=0.3886 intervention_fitness=0.2883 label=plan_holding_trust
POSITION_INTERVENTION ts=1767790800000000 side=LONG entry=137.0519 close=138.0900 current_r=3.1196 mfe_r=3.4802 mae_r=0.9071 giveback_r=0.3606 position_cognitive_load=0.4489 exit_decision_pressure=0.2513 plan_trust=0.7549 holding_stability=0.7641 intervention_fatigue=0.4573 inner_noise=0.2970 intervention_unfit_state=0.3558 intervention_fitness=0.1568 label=plan_holding_trust
POSITION_INTERVENTION ts=1767897300000000 side=LONG entry=138.4200 close=138.5100 current_r=0.2002 mfe_r=1.4233 mae_r=0.6672 giveback_r=1.2231 position_cognitive_load=0.4595 exit_decision_pressure=0.3532 plan_trust=0.4896 holding_stability=0.4744 intervention_fatigue=0.3209 inner_noise=0.3682 intervention_unfit_state=0.4336 intervention_fitness=0.2105 label=quiet_position_watch
POSITION_INTERVENTION ts=1767996600000000 side=LONG entry=135.5951 close=135.7700 current_r=0.5329 mfe_r=2.6053 mae_r=0.5947 giveback_r=2.0724 position_cognitive_load=0.4562 exit_decision_pressure=0.5262 plan_trust=0.4801 holding_stability=0.4594 intervention_fatigue=0.3673 inner_noise=0.4497 intervention_unfit_state=0.4617 intervention_fitness=0.3379 label=exit_nervousness_observe
POSITION_INTERVENTION ts=1768002300000000 side=LONG entry=135.5951 close=136.2200 current_r=1.9044 mfe_r=2.6053 mae_r=0.5947 giveback_r=0.7010 position_cognitive_load=0.4382 exit_decision_pressure=0.2612 plan_trust=0.7536 holding_stability=0.7626 intervention_fatigue=0.4352 inner_noise=0.3146 intervention_unfit_state=0.3537 intervention_fitness=0.1652 label=plan_holding_trust
POSITION_INTERVENTION ts=1768006500000000 side=LONG entry=135.5951 close=135.9000 current_r=0.9291 mfe_r=2.6053 mae_r=0.5947 giveback_r=1.6762 position_cognitive_load=0.4971 exit_decision_pressure=0.4666 plan_trust=0.5379 holding_stability=0.5308 intervention_fatigue=0.5277 inner_noise=0.4295 intervention_unfit_state=0.4759 intervention_fitness=0.2945 label=exit_nervousness_observe
POSITION_INTERVENTION ts=1768014600000000 side=LONG entry=135.5951 close=136.0100 current_r=1.2644 mfe_r=3.3368 mae_r=0.5947 giveback_r=2.0724 position_cognitive_load=0.5203 exit_decision_pressure=0.4653 plan_trust=0.5773 holding_stability=0.5766 intervention_fatigue=0.5247 inner_noise=0.4115 intervention_unfit_state=0.4675 intervention_fitness=0.2830 label=exit_nervousness_observe
POSITION_INTERVENTION ts=1768017600000000 side=LONG entry=135.5951 close=136.0100 current_r=1.2644 mfe_r=3.3368 mae_r=0.5947 giveback_r=2.0724 position_cognitive_load=0.5215 exit_decision_pressure=0.4721 plan_trust=0.5830 holding_stability=0.5775 intervention_fatigue=0.5313 inner_noise=0.4115 intervention_unfit_state=0.4677 intervention_fitness=0.2890 label=plan_holding_trust
