section;elapsed_ms;extra
apply_runtime_result.total;4.4567;decision_tendency=observe|runtime_tick_seq=59
step_mcm_brain.memory_store;0.1010;clusters=1
mcm_field.step.build_neighbor_state_map;2.0620;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.0352;clusters=1|agents=230
mcm_field.step.activity_diffusion;16.7660;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.7266;decision_tendency=observe
mcm_field.step.refresh_areal_state;19.1839;agents=230|every_n=2
apply_runtime_result.refresh_experience_space;3.1851;decision_tendency=hold
step_mcm_brain.primary_field_step;55.9396;agents=230|dims=3
mcm_field.step.sync_neurons;1.4295;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.8891;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.9916;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.5487;decision_tendency=observe
mcm_field.step.total;71.7847;agents=230|dims=3
mcm_field.step.sync_neurons;1.4040;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7024;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5010;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1116;active=0.9095
step_mcm_brain.cluster_detect_pre_memory;0.0594;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0031;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;21.6964;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6549;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1127;active=0.8962
mcm_field.step.field_perception_state;0.3727;agents=230
apply_runtime_result.refresh_experience_space;2.9390;decision_tendency=hold
step_mcm_brain.primary_field_step;56.8698;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1130;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.7468;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4161;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.6149;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6010;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.4917;decision_tendency=hold
step_mcm_brain.primary_field_step;55.8384;agents=230|dims=3
apply_runtime_result.total;3.5293;decision_tendency=observe|runtime_tick_seq=78
step_mcm_brain.cluster_detect_pre_memory;0.0604;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3835;agents=230|dims=3
step_mcm_brain.total;77.2358;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.9146;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1121;active=0.9150
step_mcm_brain.cluster_detect_snapshot;3.6427;clusters=1|agents=230
apply_runtime_result.refresh_experience_space;2.7496;decision_tendency=hold
apply_runtime_result.total;3.1704;decision_tendency=hold|runtime_tick_seq=85
apply_runtime_result.refresh_experience_space;2.7301;decision_tendency=hold
apply_runtime_result.total;3.1520;decision_tendency=hold|runtime_tick_seq=90
step_mcm_brain.cluster_detect_pre_memory;4.5834;clusters=1|agents=230
mcm_field.step.refresh_arrays;0.4559;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1066;active=0.9188
step_mcm_brain.primary_field_step;72.8989;agents=230|dims=3
apply_runtime_result.total;3.6884;decision_tendency=act|runtime_tick_seq=92
step_mcm_brain.cluster_detect_pre_memory;0.0830;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4930;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.2912;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4419;agents=230|dims=3
step_mcm_brain.self_regulation;0.0516;self_state=stressed|agents=230
mcm_field.step.context_memory_vector;0.1803;active=False
step_mcm_brain.cluster_detect_snapshot;4.2678;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7929;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1091;active=0.9073
step_mcm_brain.primary_field_step;72.6677;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9415;agents=230|neighbors=8
step_mcm_brain.total;77.8525;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.0430;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1270;active=0.9052
mcm_field.step.field_perception_state;0.3324;agents=230
apply_runtime_result.total;3.4490;decision_tendency=observe|runtime_tick_seq=101
step_mcm_brain.cluster_detect_snapshot;4.1156;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.0119;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0126;decision_tendency=act
mcm_field.step.total;72.6446;agents=230|dims=3
mcm_field.step.sync_neurons;1.4078;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.7090;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4981;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1543;active=0.9230
step_mcm_brain.cluster_detect_pre_memory;0.0646;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4139;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.0463;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4599;agents=230|dims=3
apply_runtime_result.total;4.9046;decision_tendency=hold|runtime_tick_seq=109
step_mcm_brain.cluster_detect_pre_memory;0.0532;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4388;agents=230|dims=3
step_mcm_brain.self_regulation;0.0858;self_state=stressed|agents=230
mcm_field.step.neuron_loop;42.0561;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.1621;clusters=1|agents=230
mcm_field.step.neuron_loop;49.4076;agents=230|neighbors=8
compute_runtime_result.total;126.8083;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3874;agents=230
apply_runtime_result.total;3.0960;decision_tendency=hold|runtime_tick_seq=114
step_mcm_brain.cluster_detect_snapshot;4.1387;clusters=1|agents=230
mcm_field.step.neuron_loop;38.9217;agents=230|neighbors=8
compute_runtime_result.total;114.3520;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.4476;agents=230|dims=3
mcm_field.step.sync_neurons;1.4094;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.1441;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4862;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1099;active=0.9168
step_mcm_brain.primary_field_step;77.6532;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9549;agents=230|neighbors=8
step_mcm_brain.total;88.2605;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.9571;agents=230|every_n=2
apply_runtime_result.total;3.7487;decision_tendency=hold|runtime_tick_seq=122
step_mcm_brain.cluster_detect_snapshot;5.0503;clusters=1|agents=230
mcm_field.step.activity_diffusion;18.3250;agents=230|neighbors=8
compute_runtime_result.total;133.9116;decision_tendency=observe|active_trade=False
mcm_field.step.total;62.8922;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1212;active=0.9128
mcm_field.step.activity_diffusion;15.5666;agents=230|neighbors=8
compute_runtime_result.total;118.5322;decision_tendency=act|active_trade=False
mcm_field.step.total;61.9552;agents=230|dims=3
mcm_field.step.sync_neurons;1.4167;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.2633;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5175;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.3963;active=0.9338
step_mcm_brain.primary_field_step;80.0827;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0214;agents=230|neighbors=8
step_mcm_brain.total;91.0147;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.1223;agents=230|every_n=2
apply_runtime_result.total;3.5715;decision_tendency=observe|runtime_tick_seq=132
step_mcm_brain.snapshot_field_read;18.5530;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5093;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.2577;decision_tendency=observe
step_mcm_brain.primary_field_step;56.6176;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.3474;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;5.7485;clusters=1|agents=230
mcm_field.step.neuron_loop;64.7221;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;20.2015;neurons=230|areals=1
mcm_field.step.refresh_arrays;1.7181;agents=230|dims=3
step_mcm_brain.total;170.1996;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.4017;agents=230
apply_runtime_result.total;4.2437;decision_tendency=hold|runtime_tick_seq=139
step_mcm_brain.cluster_detect_pre_memory;0.0516;clusters=1|agents=230
mcm_field.step.sync_neurons;2.5690;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.1481;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4840;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1775;active=0.9039
step_mcm_brain.cluster_detect_snapshot;3.9268;clusters=1|agents=230
mcm_field.step.activity_diffusion;14.0533;agents=230|neighbors=8
step_mcm_brain.total;118.4263;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.4065;agents=230
apply_runtime_result.total;7.4937;decision_tendency=act|runtime_tick_seq=145
step_mcm_brain.cluster_detect_pre_memory;6.7547;clusters=1|agents=230
mcm_field.step.refresh_arrays;0.6002;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1132;active=0.9272
step_mcm_brain.primary_field_step;98.5123;agents=230|dims=3
apply_runtime_result.total;3.6652;decision_tendency=act|runtime_tick_seq=147
step_mcm_brain.cluster_detect_snapshot;4.2288;clusters=1|agents=230
mcm_field.step.activity_diffusion;14.4958;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.0304;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5775;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1318;active=0.9093
mcm_field.step.refresh_arrays;0.5964;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2088;active=0.9258
step_mcm_brain.primary_field_step;61.7858;agents=230|dims=3
apply_runtime_result.total;6.8477;decision_tendency=observe|runtime_tick_seq=152
step_mcm_brain.primary_field_step;94.2376;agents=230|dims=3
apply_runtime_result.total;3.6339;decision_tendency=act|runtime_tick_seq=153
step_mcm_brain.memory_store;0.0611;clusters=1
mcm_field.step.build_neighbor_state_map;2.4301;agents=230|neighbors=8
step_mcm_brain.cluster_detect_pre_memory;0.0540;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4436;agents=230|dims=3
step_mcm_brain.self_regulation;0.0836;self_state=stressed|agents=230
mcm_field.step.context_memory_vector;0.0931;active=False
step_mcm_brain.cluster_detect_snapshot;3.7750;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9260;agents=230|neighbors=8
step_mcm_brain.total;75.8757;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.4264;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2112;active=0.9325
step_mcm_brain.cluster_detect_pre_memory;0.0609;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4350;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.7338;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4730;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1138;active=0.9269
step_mcm_brain.primary_field_step;72.4387;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2289;agents=230|neighbors=8
compute_runtime_result.total;84.2968;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;1.3105;agents=230
apply_runtime_result.total;3.3069;decision_tendency=act|runtime_tick_seq=165
step_mcm_brain.snapshot_field_read;15.9999;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4502;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1073;active=0.9298
step_mcm_brain.cluster_detect_pre_memory;0.0550;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0028;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.2298;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.7857;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1122;active=0.9187
step_mcm_brain.primary_field_step;90.7363;agents=230|dims=3
apply_runtime_result.total;3.4562;decision_tendency=hold|runtime_tick_seq=171
step_mcm_brain.snapshot_field_read;18.3360;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4689;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1150;active=0.9398
step_mcm_brain.cluster_detect_pre_memory;0.2313;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4575;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0518;clusters=1|agents=230
write_runtime_snapshot_payload.total;37.6760;kind=inner|keys=41|path=debug\debug_lauf_4\bot_inner_snapshot.json
step_mcm_brain.cluster_detect_pre_memory;0.0628;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5019;agents=230|dims=3
step_mcm_brain.memory_store;0.0695;clusters=1
mcm_field.step.build_neighbor_state_map;3.6581;agents=230|neighbors=8
step_mcm_brain.self_regulation;0.0705;self_state=stressed|agents=230
mcm_field.step.context_memory_vector;0.0618;active=False
step_mcm_brain.self_regulation;0.0510;self_state=stressed|agents=230
mcm_field.step.context_memory_vector;0.0510;active=False
step_mcm_brain.snapshot_field_read;70.2525;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5843;agents=230|dims=3
step_mcm_brain.total;111.0921;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.4208;agents=230
apply_runtime_result.total;3.9112;decision_tendency=observe|runtime_tick_seq=182
step_mcm_brain.cluster_detect_pre_memory;0.0510;clusters=1|agents=230
mcm_field.step.sync_neurons;2.6396;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;6.6775;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.8539;agents=230|neighbors=8
compute_runtime_result.total;105.7324;decision_tendency=act|active_trade=False
mcm_field.step.total;58.0219;agents=230|dims=3
mcm_field.step.sync_neurons;1.4381;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.5129;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.8317;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1757;active=0.9022
step_mcm_brain.primary_field_step;85.0140;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0501;agents=230|neighbors=8
step_mcm_brain.total;78.7007;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;22.7629;agents=230|every_n=2
compute_runtime_result.total;132.7606;decision_tendency=observe|active_trade=False
mcm_field.step.total;97.0550;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1995;active=0.9224
step_mcm_brain.primary_field_step;78.7036;agents=230|dims=3
apply_runtime_result.total;3.3558;decision_tendency=act|runtime_tick_seq=193
step_mcm_brain.snapshot_field_read;15.8666;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4737;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1064;active=0.9105
step_mcm_brain.cluster_detect_pre_memory;0.0636;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9968;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;20.6431;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4950;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1099;active=0.9147
step_mcm_brain.primary_field_step;73.2915;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2766;agents=230|neighbors=8
step_mcm_brain.total;79.2063;mode=market|clusters=1|agents=230
mcm_field.step.neuron_loop;36.3988;agents=230|neighbors=8
compute_runtime_result.total;162.1860;decision_tendency=observe|active_trade=False
mcm_field.step.total;52.6370;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1069;active=0.9182
step_mcm_brain.primary_field_step;76.4641;agents=230|dims=3
apply_runtime_result.total;3.4067;decision_tendency=observe|runtime_tick_seq=203
step_mcm_brain.self_regulation;0.0630;self_state=stressed|agents=230
mcm_field.step.neuron_loop;37.3387;agents=230|neighbors=8
step_mcm_brain.total;100.5120;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3344;agents=230
apply_runtime_result.total;3.7783;decision_tendency=hold|runtime_tick_seq=206
step_mcm_brain.cluster_detect_snapshot;4.4945;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0547;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1316;decision_tendency=observe
mcm_field.step.total;69.7760;agents=230|dims=3
mcm_field.step.sync_neurons;1.3586;agents=230|dims=3
step_mcm_brain.total;75.0278;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0888;agents=230|every_n=2
apply_runtime_result.total;3.3710;decision_tendency=observe|runtime_tick_seq=211
step_mcm_brain.cluster_detect_snapshot;3.9393;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3452;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.4006;decision_tendency=act
step_mcm_brain.primary_field_step;73.9446;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0346;agents=230|neighbors=8
step_mcm_brain.total;94.3352;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.7412;agents=230
apply_runtime_result.total;3.5625;decision_tendency=act|runtime_tick_seq=216
step_mcm_brain.cluster_detect_snapshot;3.7604;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8096;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0010;decision_tendency=hold
mcm_field.step.total;68.2303;agents=230|dims=3
mcm_field.step.sync_neurons;1.3471;agents=230|dims=3
step_mcm_brain.total;73.3585;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.2070;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1071;active=0.9199
step_mcm_brain.cluster_detect_snapshot;3.9521;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.2052;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3213;decision_tendency=observe
step_mcm_brain.primary_field_step;54.5659;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1699;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.9047;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;2.0036;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;37.6542;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4455;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1050;active=0.9125
step_mcm_brain.cluster_detect_pre_memory;0.0583;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0017;agents=230|neighbors=8
step_mcm_brain.total;94.4288;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3133;agents=230
apply_runtime_result.total;3.6473;decision_tendency=hold|runtime_tick_seq=230
step_mcm_brain.cluster_detect_pre_memory;0.0506;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9769;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.7384;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4810;agents=230|dims=3
compute_runtime_result.total;113.1642;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.1825;agents=230|dims=3
mcm_field.step.sync_neurons;1.3563;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.9349;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4492;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1060;active=0.9391
step_mcm_brain.primary_field_step;86.4392;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0218;agents=230|neighbors=8
compute_runtime_result.total;93.7338;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3910;agents=230
apply_runtime_result.total;3.6576;decision_tendency=hold|runtime_tick_seq=239
step_mcm_brain.snapshot_field_read;18.7116;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4992;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1094;active=0.9389
step_mcm_brain.cluster_detect_pre_memory;0.0613;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3354;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.1270;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5279;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1097;active=0.9345
step_mcm_brain.primary_field_step;73.2002;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9497;agents=230|neighbors=8
compute_runtime_result.total;80.1802;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3278;agents=230
apply_runtime_result.total;3.8648;decision_tendency=observe|runtime_tick_seq=247
step_mcm_brain.cluster_detect_snapshot;4.6021;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1267;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1354;decision_tendency=act
step_mcm_brain.primary_field_step;52.5547;agents=230|dims=3
write_runtime_snapshot_payload.total;11.9043;kind=visual|keys=7|path=debug\debug_lauf_4\bot_visual_snapshot.json
mcm_field.step.total;72.6931;agents=230|dims=3
mcm_field.step.sync_neurons;1.3656;agents=230|dims=3
