timestamp;runtime_tick;sequence;phase;reason;decision;field_label;field_focus;field_clarity;field_stability;field_fragmentation;field_strain;field_pressure;field_support;field_observation_need;field_replan_pressure;field_action_support;action_clearance;action_inhibition;regulated_courage;decision_strength;state_maturity;decision_readiness;processing_load;processing_tension;felt_pressure;felt_stability;thought_pressure;thought_support;context_cluster_id;inner_context_cluster_id
1767379500000000;14;11;hold;pause_mode;SHORT;active_perception_field;0.0000;0.2602;0.0000;0.0000;0.0000;0.3035;0.3469;0.2401;0.2191;0.2052;0.6475;0.3120;0.6014;0.4805;0.7004;0.6636;0.6543;0.5748;0.3270;1.0000;0.1627;1.0000;ctx_58;inner_ctx_2
1767379800000000;15;12;hold;pause_mode;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1577;0.1779;0.0181;0.5846;0.3888;0.5740;-0.7145;0.5948;0.5324;0.6171;0.5259;0.2554;1.0000;0.1143;1.0000;-;inner_ctx_9
1767380400000000;17;14;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1513;0.1737;0.0267;0.6743;0.2446;0.6575;0.6220;0.7438;0.7134;0.5618;0.4331;0.2385;1.0000;0.0922;1.0000;ctx_13;inner_ctx_2
1767380700000000;18;15;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1411;0.1658;0.0515;0.7902;0.1800;0.7264;0.1752;0.8684;0.8352;0.3136;0.2776;0.2685;1.0000;0.0991;1.0000;ctx_12;inner_ctx_2
1767381300000000;20;17;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2572;0.0000;0.0000;0.0000;0.3072;0.3422;0.2339;0.2203;0.2266;0.7956;0.2465;0.7513;0.4346;0.8413;0.7880;0.5272;0.4894;0.3761;1.0000;0.1581;1.0000;ctx_25;inner_ctx_2
1767381600000000;21;18;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1584;0.1774;0.0157;0.6558;0.3252;0.6745;-0.4374;0.6811;0.6326;0.4366;0.3366;0.1422;1.0000;0.1084;1.0000;ctx_59;inner_ctx_9
1767381900000000;22;19;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1442;0.1711;0.0314;0.6720;0.2672;0.6731;-0.5495;0.6889;0.6498;0.3847;0.2992;0.1461;1.0000;0.0946;1.0000;ctx_10;inner_ctx_7
1767382200000000;23;20;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1528;0.1750;0.0234;0.6511;0.2891;0.6627;-0.4580;0.6694;0.6367;0.3957;0.3031;0.1618;1.0000;0.0944;1.0000;ctx_33;inner_ctx_2
1767382500000000;24;21;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1862;0.0000;0.0000;0.0000;0.1022;0.1000;0.1965;0.2110;0.1297;0.6972;0.2693;0.6704;0.9796;0.7344;0.7152;0.5735;0.4812;0.2775;1.0000;0.1116;1.0000;ctx_5;inner_ctx_2
1767382800000000;25;22;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1574;0.1767;0.0179;0.6689;0.2406;0.6697;0.4574;0.7322;0.7241;0.4201;0.3060;0.2076;1.0000;0.0948;1.0000;ctx_58;inner_ctx_10
1767383100000000;26;23;act;plan_allowed;LONG;fragmented_perception_field;0.0000;0.1438;0.0000;0.0000;0.0000;0.2940;0.0313;0.4356;0.4777;0.0049;0.6930;0.2930;0.6643;1.1570;0.7779;0.7414;0.5277;0.4240;0.3134;1.0000;0.1412;1.0000;ctx_33;inner_ctx_2
1767387000000000;39;24;hold;pause_mode;SHORT;active_perception_field;0.0000;0.2563;0.0000;0.0000;0.0000;0.3158;0.3436;0.2538;0.2295;0.1954;0.6243;0.3512;0.5675;0.9622;0.7032;0.6408;0.8050;0.6687;0.3626;1.0000;0.1575;1.0000;ctx_58;inner_ctx_3
1767387300000000;40;25;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1543;0.1745;0.0212;0.5960;0.3734;0.5576;-0.7115;0.6295;0.5600;0.5494;0.4855;0.2892;1.0000;0.1066;1.0000;ctx_10;inner_ctx_9
1767387900000000;42;27;hold;pause_mode;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1532;0.1732;0.0300;0.6812;0.2572;0.6562;-0.2669;0.7660;0.7167;0.4714;0.3704;0.2102;1.0000;0.1067;1.0000;ctx_21;inner_ctx_2
1767388200000000;43;28;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1602;0.1768;0.0210;0.6840;0.2720;0.6789;-0.4021;0.7682;0.7188;0.4510;0.3548;0.1992;1.0000;0.1046;1.0000;ctx_2;inner_ctx_2
1767388800000000;45;30;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1617;0.1794;0.0295;0.7478;0.2220;0.7427;0.3150;0.8408;0.8055;0.2996;0.2472;0.2467;1.0000;0.1084;1.0000;ctx_6;inner_ctx_2
1767389100000000;46;31;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.2306;0.0000;0.0000;0.0000;0.3022;0.2688;0.2566;0.2419;0.1616;0.7259;0.2986;0.7229;0.2054;0.7743;0.7317;0.5911;0.4750;0.3570;1.0000;0.1576;1.0000;ctx_3;inner_ctx_2
1767389400000000;47;32;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1491;0.1737;0.0306;0.6441;0.3349;0.6668;-0.8301;0.6391;0.5731;0.5347;0.4092;0.1662;1.0000;0.1134;1.0000;ctx_12;inner_ctx_9
1767389700000000;48;33;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1501;0.1726;0.0299;0.7065;0.2203;0.7017;0.6760;0.7825;0.7498;0.4106;0.2878;0.1896;1.0000;0.1129;1.0000;ctx_14;inner_ctx_7
1767390000000000;49;34;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1411;0.0000;0.0000;0.0000;0.2632;0.0158;0.4451;0.4802;0.0000;0.6606;0.3355;0.6665;0.6110;0.7649;0.7261;0.5534;0.4345;0.3018;1.0000;0.1359;1.0000;ctx_5;inner_ctx_2
1767390300000000;50;35;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1286;0.0000;0.0000;0.0000;0.2908;0.0000;0.4517;0.4927;0.0000;0.6839;0.3176;0.6774;0.7445;0.7812;0.7302;0.6301;0.4861;0.3215;1.0000;0.1409;1.0000;ctx_5;inner_ctx_8
1767390600000000;51;36;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1563;0.1778;0.0126;0.5750;0.3945;0.5977;-0.4829;0.5766;0.5264;0.7579;0.7269;0.2899;1.0000;0.0971;1.0000;ctx_31;inner_ctx_8
1767391200000000;53;38;observe;external_pressure_observe;LONG;active_perception_field;0.0000;0.2503;0.0000;0.0000;0.0000;0.3345;0.3382;0.2497;0.2315;0.2119;0.7029;0.3276;0.6356;1.0225;0.7372;0.6651;0.8921;0.9005;0.4833;1.0000;0.1035;1.0000;ctx_10;inner_ctx_7
1767391500000000;54;39;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1532;0.1758;0.0164;0.6227;0.3385;0.5984;-0.5162;0.6769;0.6237;0.7267;0.6946;0.2606;1.0000;0.0499;1.0000;ctx_33;inner_ctx_1
1767391800000000;55;40;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1704;0.1849;0.0144;0.6505;0.3085;0.6313;-0.2198;0.7615;0.7151;0.5371;0.4567;0.2625;1.0000;0.0954;1.0000;ctx_58;inner_ctx_7
1767392100000000;56;41;observe;development_reframe_observe;LONG;fragmented_perception_field;0.0000;0.1380;0.0000;0.0000;0.0000;0.3258;0.0302;0.4610;0.4966;0.0000;0.7005;0.3286;0.6506;0.6780;0.8347;0.7651;0.5880;0.4854;0.3418;1.0000;0.1480;1.0000;ctx_33;inner_ctx_2
1767392400000000;57;42;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1590;0.1783;0.0204;0.6898;0.2515;0.6598;-0.2646;0.7903;0.7611;0.5006;0.3844;0.1689;1.0000;0.0787;1.0000;-;inner_ctx_8
1767392700000000;58;43;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1623;0.1799;0.0258;0.7120;0.2295;0.6843;0.5959;0.8303;0.7881;0.3886;0.2866;0.1784;1.0000;0.0785;1.0000;ctx_58;inner_ctx_2
1767393000000000;59;44;observe;zero_point_regulation;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1585;0.1787;0.0155;0.6864;0.2647;0.6731;0.3641;0.7787;0.7388;0.5457;0.4173;0.1898;1.0000;0.1069;1.0000;ctx_14;inner_ctx_2
1767393300000000;60;45;observe;structure_bearing_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1437;0.1697;0.0345;0.7095;0.2151;0.6784;0.6268;0.7686;0.7454;0.4356;0.3356;0.2315;1.0000;0.1067;1.0000;ctx_51;inner_ctx_2
1767393600000000;61;46;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1460;0.1717;0.0229;0.6991;0.2556;0.6771;0.2447;0.7542;0.7275;0.5163;0.4562;0.3075;1.0000;0.1109;1.0000;ctx_51;inner_ctx_2
1767393900000000;62;47;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1560;0.1775;0.0409;0.7040;0.2218;0.7031;0.6237;0.7865;0.7531;0.4306;0.3276;0.2292;1.0000;0.1111;1.0000;ctx_14;inner_ctx_2
1767394500000000;64;49;observe;zero_point_regulation;SHORT;fragmented_perception_field;0.0000;0.1262;0.0000;0.0000;0.0000;0.3133;0.0020;0.4654;0.5020;0.0000;0.6412;0.3421;0.6794;0.3576;0.7451;0.6837;0.7194;0.5534;0.2856;1.0000;0.1677;1.0000;ctx_21;inner_ctx_2
1767394800000000;65;50;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1461;0.1711;0.0250;0.7234;0.2357;0.7254;0.2026;0.7832;0.7476;0.5454;0.4483;0.2500;1.0000;0.0947;1.0000;ctx_8;inner_ctx_8
1767395100000000;66;51;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2503;0.0000;0.0000;0.0000;0.3207;0.3335;0.2646;0.2401;0.1899;0.7177;0.3026;0.7370;0.8672;0.7951;0.7190;0.7345;0.5804;0.3219;1.0000;0.1465;1.0000;ctx_9;inner_ctx_7
1767395400000000;67;52;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1448;0.1690;0.0393;0.7446;0.2097;0.7389;0.3115;0.7970;0.7657;0.5254;0.3976;0.2586;1.0000;0.0735;1.0000;ctx_2;inner_ctx_9
1767396000000000;69;54;observe;zero_point_regulation;WAIT;active_perception_field;0.0000;0.2612;0.0000;0.0000;0.0000;0.2985;0.3458;0.2466;0.2222;0.1975;0.6661;0.3232;0.6973;1.0535;0.7045;0.6551;0.7358;0.5919;0.3905;1.0000;0.1321;1.0000;ctx_9;inner_ctx_2
1767396300000000;70;55;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1649;0.1825;0.0105;0.6301;0.3113;0.6548;-0.4086;0.6918;0.6625;0.6207;0.5545;0.2312;1.0000;0.0842;1.0000;ctx_3;inner_ctx_9
1767396600000000;71;56;hold;maturity_block;SHORT;fragmented_perception_field;0.0000;0.1268;0.0000;0.0000;0.0000;0.3077;0.0021;0.4736;0.5058;0.0000;0.6232;0.3639;0.6438;0.8413;0.7488;0.6851;0.7306;0.5507;0.2448;1.0000;0.1520;1.0000;ctx_54;inner_ctx_7
1767396900000000;72;57;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1744;0.1862;0.0066;0.6378;0.3253;0.6627;-0.6755;0.7115;0.6721;0.6266;0.4713;0.1912;1.0000;0.1024;1.0000;ctx_3;inner_ctx_8
1767397200000000;73;58;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1263;0.0000;0.0000;0.0000;0.3015;0.0000;0.4608;0.4963;0.0014;0.6618;0.3225;0.6775;0.3939;0.7941;0.7221;0.7133;0.5654;0.2649;1.0000;0.1095;1.0000;ctx_17;inner_ctx_7
1767397500000000;74;59;observe;zero_point_regulation;WAIT;active_perception_field;0.0000;0.2429;0.0000;0.0000;0.0000;0.3294;0.3221;0.2753;0.2478;0.1716;0.6789;0.3252;0.7001;0.6849;0.7591;0.6890;0.8180;0.6621;0.3232;1.0000;0.1143;1.0000;ctx_9;inner_ctx_8
1767397800000000;75;60;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1761;0.0000;0.0000;0.0000;0.1048;0.0836;0.2034;0.2146;0.1193;0.6661;0.2819;0.6894;0.2495;0.7207;0.6817;0.7663;0.6185;0.2705;1.0000;0.0698;1.0000;ctx_17;inner_ctx_9
1767398100000000;76;61;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1529;0.1726;0.0358;0.7731;0.2176;0.7456;0.2389;0.8569;0.8157;0.4703;0.3868;0.2829;1.0000;0.0521;1.0000;ctx_6;inner_ctx_10
1767398400000000;77;62;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1570;0.1768;0.0319;0.7239;0.2652;0.7180;-0.3721;0.7801;0.7336;0.3261;0.2644;0.1803;1.0000;0.0989;1.0000;ctx_3;inner_ctx_7
1767399000000000;79;64;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.2163;0.0000;0.0000;0.0000;0.3277;0.2497;0.2711;0.2581;0.1486;0.7601;0.3006;0.7210;0.5775;0.8205;0.7618;0.7080;0.5747;0.3679;1.0000;0.1293;1.0000;ctx_2;inner_ctx_7
1767399300000000;80;65;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1456;0.1685;0.0414;0.6970;0.2353;0.6982;0.1954;0.7536;0.7220;0.5666;0.4479;0.2893;1.0000;0.0759;1.0000;ctx_13;inner_ctx_9
1767399600000000;81;66;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2456;0.0000;0.0000;0.0000;0.3165;0.3198;0.2657;0.2427;0.1731;0.7024;0.3476;0.6774;1.1205;0.7425;0.6934;0.8112;0.7151;0.4433;1.0000;0.1199;1.0000;ctx_5;inner_ctx_7
1767399900000000;82;67;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1493;0.1732;0.0218;0.6434;0.2806;0.6370;-0.2237;0.6710;0.6466;0.5630;0.4074;0.1529;1.0000;0.0688;1.0000;ctx_59;inner_ctx_9
1767400200000000;83;68;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1474;0.1731;0.0241;0.6294;0.2961;0.6278;-0.2904;0.6444;0.6108;0.4768;0.3631;0.1578;1.0000;0.1014;1.0000;-;inner_ctx_7
1767400500000000;84;69;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1428;0.1690;0.0349;0.6904;0.2067;0.6637;0.0506;0.7551;0.7421;0.4157;0.3186;0.1676;1.0000;0.1014;1.0000;ctx_14;inner_ctx_2
1767400800000000;85;70;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1451;0.1705;0.0280;0.6469;0.2989;0.6538;-0.5496;0.6529;0.5977;0.3809;0.2892;0.1444;1.0000;0.1038;1.0000;ctx_21;inner_ctx_2
1767401100000000;86;71;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1528;0.1740;0.0298;0.6938;0.2288;0.7004;0.0449;0.7721;0.7453;0.5070;0.3917;0.1813;1.0000;0.1041;1.0000;ctx_21;inner_ctx_2
1767401400000000;87;72;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1535;0.1773;0.0427;0.7348;0.1974;0.7297;0.2462;0.8118;0.7914;0.3763;0.2931;0.2119;1.0000;0.0934;1.0000;ctx_8;inner_ctx_2
1767401700000000;88;73;hold;maturity_block;SHORT;active_perception_field;0.0000;0.2546;0.0000;0.0000;0.0000;0.3171;0.3404;0.2594;0.2338;0.1921;0.6758;0.3293;0.6990;1.0773;0.7352;0.6718;0.7669;0.6248;0.3838;1.0000;0.1449;1.0000;ctx_60;inner_ctx_2
1767402000000000;89;74;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1691;0.1833;0.0113;0.6602;0.2987;0.6935;-0.2490;0.7292;0.7060;0.5687;0.4614;0.2736;1.0000;0.1086;1.0000;ctx_25;inner_ctx_9
1767402300000000;90;75;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1699;0.1844;0.0089;0.6614;0.2721;0.7007;-0.1259;0.7352;0.7242;0.4793;0.3453;0.2012;1.0000;0.1081;1.0000;ctx_2;inner_ctx_7
1767402600000000;91;76;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.2304;0.0000;0.0000;0.0000;0.2897;0.2596;0.2406;0.2293;0.1927;0.7592;0.2827;0.7255;1.0305;0.8064;0.7491;0.6124;0.5582;0.4207;1.0000;0.1579;1.0000;ctx_2;inner_ctx_2
1767402900000000;92;77;observe;zero_point_regulation;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1664;0.1808;0.0190;0.6399;0.3182;0.6732;0.8962;0.7053;0.6690;0.5739;0.5214;0.3936;1.0000;0.1115;1.0000;ctx_21;inner_ctx_9
1767403200000000;93;78;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1512;0.1725;0.0320;0.7014;0.2263;0.7104;0.1045;0.7657;0.7410;0.4904;0.3461;0.2357;1.0000;0.1113;1.0000;ctx_60;inner_ctx_7
1767403500000000;94;79;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1605;0.1775;0.0178;0.6612;0.2692;0.6922;-0.1673;0.7185;0.7017;0.5641;0.4393;0.2285;1.0000;0.1116;1.0000;ctx_2;inner_ctx_2
1767403800000000;95;80;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1642;0.1793;0.0194;0.6860;0.2659;0.7174;-0.5456;0.7467;0.7116;0.4422;0.3426;0.1663;1.0000;0.0945;1.0000;ctx_3;inner_ctx_2
1767404100000000;96;81;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.2054;0.0000;0.0000;0.0000;0.0491;0.1232;0.1684;0.1789;0.1601;0.8012;0.2326;0.7760;0.9368;0.8771;0.8425;0.3436;0.2754;0.2833;1.0000;0.1020;1.0000;ctx_6;inner_ctx_7
1767404400000000;97;82;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1674;0.1826;0.0201;0.7290;0.2323;0.7608;-0.0115;0.8185;0.7939;0.3042;0.2108;0.2142;1.0000;0.1071;1.0000;ctx_17;inner_ctx_2
1767404700000000;98;83;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1571;0.1762;0.0213;0.6872;0.2541;0.7236;0.3711;0.7370;0.7181;0.4931;0.3666;0.2414;1.0000;0.1071;1.0000;ctx_9;inner_ctx_2
1767405000000000;99;84;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1547;0.1739;0.0303;0.7132;0.2391;0.7442;0.2905;0.7806;0.7433;0.5305;0.4114;0.2327;1.0000;0.1080;1.0000;-;inner_ctx_2
1767405300000000;100;85;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1637;0.1807;0.0183;0.6686;0.3279;0.7218;-0.7297;0.6868;0.6353;0.4339;0.3573;0.2340;1.0000;0.1076;1.0000;ctx_3;inner_ctx_2
1767405600000000;101;86;observe;external_pressure_observe;SHORT;active_perception_field;0.0000;0.2504;0.0000;0.0000;0.0000;0.3179;0.3318;0.2481;0.2308;0.2068;0.6889;0.3382;0.7062;0.6010;0.7233;0.6489;0.8672;0.8561;0.4766;1.0000;0.1317;1.0000;ctx_54;inner_ctx_2
1767405900000000;102;87;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1544;0.1754;0.0210;0.6913;0.2664;0.7139;0.1177;0.7565;0.7198;0.6554;0.5447;0.2582;1.0000;0.0808;1.0000;ctx_17;inner_ctx_9
1767406200000000;103;88;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1633;0.1801;0.0233;0.7611;0.2476;0.7461;0.3198;0.8395;0.8104;0.4030;0.3391;0.3029;1.0000;0.0963;1.0000;ctx_12;inner_ctx_7
1767406800000000;105;90;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.2260;0.0000;0.0000;0.0000;0.3009;0.2561;0.2641;0.2468;0.1596;0.7351;0.3323;0.7025;0.9681;0.8065;0.7518;0.6056;0.5614;0.3919;1.0000;0.1552;1.0000;ctx_2;inner_ctx_2
1767407100000000;106;91;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1577;0.1774;0.0231;0.7108;0.2514;0.6866;-0.0760;0.7962;0.7717;0.4985;0.4020;0.1578;1.0000;0.1070;1.0000;ctx_25;inner_ctx_9
1767407700000000;108;93;observe;structure_development_observe;LONG;active_perception_field;0.0000;0.2512;0.0000;0.0000;0.0000;0.3126;0.3307;0.2586;0.2365;0.1857;0.7143;0.3176;0.6536;1.4150;0.7709;0.7280;0.6671;0.5687;0.3285;1.0000;0.1436;1.0000;ctx_31;inner_ctx_7
1767408000000000;109;94;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1573;0.1776;0.0158;0.6266;0.2922;0.6020;-0.1102;0.6739;0.6638;0.5233;0.4332;0.1512;1.0000;0.0936;1.0000;-;inner_ctx_9
1767408300000000;110;95;act;plan_allowed;LONG;active_perception_field;0.0000;0.2519;0.0000;0.0000;0.0000;0.3227;0.3372;0.2419;0.2296;0.2091;0.7141;0.2941;0.6159;0.8191;0.7471;0.7070;0.7493;0.6822;0.3626;1.0000;0.1458;1.0000;ctx_33;inner_ctx_7
1767409800000000;115;96;observe;zero_point_regulation;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1797;0.1894;0.0021;0.5990;0.3180;0.5346;0.2651;0.7330;0.7110;0.5486;0.4172;0.1892;1.0000;0.0840;1.0000;ctx_15;inner_ctx_6
