timestamp,candidate_timestamp,candidate_bars_open,side,entry,candidate_price,actual_exit_price,actual_reason,actual_pnl,hypothetical_pnl,delta_pnl,confirmation_score,exit_decision_pressure,plan_trust,holding_stability,intervention_fitness,intervention_unfit_state,exit_evidence,current_r,candidate_mfe_r,candidate_mae_r,target_expectation_context,tp_reachability,target_path_integrity,expectation_deviation,expectation_break_pressure,expectation_hold_support,target_recovery_potential,target_recovery_momentum,target_recovery_confirmation,break_to_recovery_delta,prior_target_hold_support,prior_tp_reachability,expectation_break_persistence,deep_pullback_recovery_watch,recovery_after_break_watch,entry_route_familiarity,entry_transfer_bearing,current_route_familiarity,current_semantic_shift_pressure,current_transfer_bearing,current_interpretation_quality,current_adaptation_phase,route_familiarity_delta,transfer_bearing_delta,semantic_transfer_stress
1767518100000000,1767516900000000,18,SHORT,133.91,134.12,134.27973096476654,sl_hit,-0.5306448033454062,-0.370818000000008,0.15982680334539823,0.5575464690223382,0.6460401539629999,0.4467810842363176,0.37474237300159713,0.43858315892572985,0.4690410761152659,0.6309429688149369,-0.5679805588709755,1.9203152228494376,0.7302607185483971,expectation_break_observe,0.34675525535286544,0.47223382594661795,0.6300100947599928,0.618430191978891,0.40334071501841096,0.5275424633149535,0.0,0.2752187078545118,0.2585092239686539,0.4447027916867505,0.41832292707079294,0.46854464782134453,0,0,0.2526059584115416,0.2884494412074959,0.2526059584115416,0.3355736831838012,0.2884494412074959,0.22545649753838726,interpretation_watch,0.0,0.0,0.4312961277015508
1767585900000000,1767585300000000,12,LONG,136.87754159377232,136.64,136.5633948908819,sl_hit,-0.47821126478120424,-0.401652118728598,0.07655914605260622,0.5344662961643389,0.6138222457172834,0.4766176294699737,0.39101522936476363,0.411600549152454,0.4637753683072411,0.5892246794148124,-0.7561486133285941,1.4402774311004916,0.9471421824092937,expectation_break_observe,0.3880950245811215,0.47422715910087515,0.643631702698751,0.6315497240133855,0.4255473786872356,0.5386662242289532,0.0,0.2854838824381901,0.26643027972500904,0.5300075419254664,0.5145028716027158,0.4684917211718481,0,0,0.32169364522449795,0.34303744182942336,0.32169364522449795,0.2663601779323169,0.34303744182942336,0.31527641970112646,interpretation_watch,0.0,0.0,0.37807130545659184
1767697800000000,1767692700000000,21,SHORT,137.97,138.32,138.4318726476899,sl_hit,-0.627713771278501,-0.5157739999999943,0.11193977127850674,0.5175469804207727,0.5988762058519443,0.5018234464258385,0.40699683004667847,0.41271538688546683,0.45516762198698146,0.5861260175086354,-0.7577846442099622,1.234106420570515,0.8876905832173912,expectation_break_observe,0.38695619774482093,0.5020802800550125,0.6184402940732772,0.6208576347657038,0.4395057465062288,0.5115908439145612,0.0,0.26808327809972465,0.2736631685292032,0.46650730875608,0.4305684798467892,0.5670003727421358,0,0,0.35148911931899784,0.4201489270384221,0.35148911931899784,0.26479114280481586,0.4201489270384221,0.35410272927325087,interpretation_watch,0.0,0.0,0.3541382783977617
1767716700000000,1767716400000000,24,LONG,142.44,140.35,139.95874954547355,sl_hit,-2.6506897042537303,-2.2596740000000035,0.3910157042537268,0.5340763516912608,0.5892245648161499,0.45954936667096336,0.3844167727610745,0.40938689089921476,0.4971316560695641,0.6048284954159364,-0.8423172260532185,0.31435762503421544,0.9148612933688093,expectation_break_observe,0.37845844596445377,0.45346570006990844,0.6074053315025324,0.6377759037695855,0.41217596265857476,0.3977654247418893,0.024984020186071907,0.2247527837073465,0.26465636954433974,0.4053796791676716,0.3673500690380156,0.7834639792306619,0,0,0.34177474722270096,0.3670705186703041,0.34177474722270096,0.2623882291098199,0.3670705186703041,0.32503093535413013,interpretation_watch,0.0,0.0,0.36742217218961926
1767764700000000,1767755700000000,23,SHORT,139.82,140.4,138.50318722840913,tp_hit,1.1498188592538157,-0.7481320000000125,-1.8979508592538281,0.5798099419547358,0.6912876929914272,0.4444898320838853,0.35138457894078823,0.4532220331711042,0.5101452647752766,0.6780644090339643,-0.7801809302630262,1.7486813954170668,0.7801809302630262,expectation_break_observe,0.3376229642582892,0.4673856050672267,0.6911863530262823,0.6860915010835651,0.39128372837827574,0.49460802661999487,0.0,0.26366881473577586,0.2463734011904293,0.42197183191190774,0.37426165103715175,0.4955648775691701,0,0,0.36359980730843183,0.43040519052666504,0.36359980730843183,0.17659953340436946,0.43040519052666504,0.3589769305736278,interpretation_watch,0.0,0.0,0.31269858913408644
1767838200000000,1767826800000000,17,LONG,136.1,135.87,137.54566312860874,tp_hit,1.2814757307315776,-0.39318199999998976,-1.6746577307315673,0.6342560556797383,0.7614322022377795,0.3894386528143164,0.30973785234989754,0.4917578993073116,0.5404683786600329,0.7580719435686454,-0.6754562907741535,2.114471866771354,0.9691329389368253,expectation_break_observe,0.29554802551961257,0.41256186935856487,0.706236696463953,0.7060548042837643,0.3449410115931034,0.6115871189181907,0.0,0.27116750770329734,0.22035998289802694,0.6417862392842759,0.6177331492616477,0.5096638760308619,0,0,0.26454960922759646,0.30807394110071185,0.26454960922759646,0.31754825994568686,0.30807394110071185,0.23777202139821205,interpretation_watch,0.0,0.0,0.41710458583660215
1767843600000000,1767842700000000,13,LONG,137.36101519982697,137.13,136.88624306915943,sl_hit,-0.6393204856289235,-0.39570980894686647,0.24361067668205705,0.5555633193024248,0.6498286370714936,0.45437761817970035,0.3721261452453159,0.42891043630094244,0.4808427821790128,0.6239131121436788,-0.4865812142388432,2.019884357627923,0.9710241398937437,expectation_break_observe,0.35622049957900265,0.46877747816847454,0.6183994794241761,0.6010947703783228,0.40791135384268445,0.6064125720012197,0.0,0.2923176998125121,0.26216925316121403,0.5641957064609827,0.5502528495707525,0.4620912432397439,0,0,0.3530397646627357,0.3698791176642387,0.3530397646627357,0.3092144069070486,0.3698791176642387,0.3278667182411892,interpretation_watch,0.0,0.0,0.38461270031550543
1767960900000000,1767960600000000,4,LONG,138.42297672016247,138.14,138.1119043262616,sl_hit,-0.47699332252872656,-0.4489145061945779,0.02807881633414866,0.5140468542983783,0.5806253194843404,0.5114861291007075,0.41508807171052553,0.4032168014968742,0.4506088505744442,0.5702367128119877,-0.909681237264195,0.6976616507689115,0.941828095024828,expectation_break_observe,0.4035301853518217,0.5108754849173615,0.618323863900653,0.632840596795002,0.4500645196642296,0.5154720623664218,0.0,0.2856575307027522,0.2780805162766705,0.5424821932779137,0.5035253573078877,0.46094175431364887,0,0,0.29569313313082124,0.314169218595937,0.29569313313082124,0.26536348484716454,0.314169218595937,0.2934940233141506,interpretation_watch,0.0,0.0,0.3887411498718528
1768483500000000,1768481400000000,4,SHORT,144.61,144.99,145.1115467582793,sl_hit,-0.6753796863342569,-0.5537599999999955,0.12161968633426146,0.546951087365084,0.5980641419510201,0.4181176584729776,0.3626761799699697,0.411271620079977,0.504416998099676,0.6118939220281452,-0.7576561780674298,0.31901312760739253,0.8174711394938088,expectation_break_observe,0.34939147345965915,0.4091783789335598,0.6048014296457231,0.6330132644411196,0.3797778771016728,0.45041930671461566,0.0,0.24812950515714435,0.23500432701906104,0.5292477030691382,0.5009751619152749,0.4714185049332951,0,0,0.38083200996888045,0.45140947451763536,0.38083200996888045,0.12631947270437516,0.45140947451763536,0.38225808975638753,interpretation_watch,0.0,0.0,0.2837827830565842
1768513500000000,1768513200000000,26,SHORT,141.77,142.16,142.2587071149377,sl_hit,-0.6591243392066448,-0.5603579999999864,0.09876633920665845,0.5350432800198321,0.6308543627114194,0.47989614188924334,0.3788569236592943,0.4013802397677284,0.4980570989143243,0.593526937899132,-0.798023986308686,1.6369722796076414,0.798023986308686,expectation_break_observe,0.3838618729345306,0.4921953114975786,0.6692283920036128,0.6519964862368903,0.42680862330162445,0.5300790358215406,0.0,0.2829048987640728,0.2670744078515021,0.4774526765261335,0.43221918493468864,0.47870806432222646,0,0,0.34031906492005765,0.3731499465730609,0.34031906492005765,0.28539802394973973,0.3731499465730609,0.32342520021418575,interpretation_watch,0.0,0.0,0.37586013249414685
