EXIT SL | time=N/A side=LONG entry=134.4300 tp=135.9144 sl=134.0571 risk=0.3729 mfe=0.4700 mae=0.5500 energy=1.1244 coherence=0.9446 asymmetry=1 coh_zone=2.0000 focus_point=0.3086 focus_confidence=0.3608 target_lock=0.3032 target_drift=-0.2907 signature_key=e:1.00|c:1.00|a:1|cp:1.00|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.40|nd:0.20|tm:1.00|th:0.25|mc:-1.50|ms:12|at:-2|ss:0 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.2246 context_cluster_id=ctx_55 context_cluster_bias=-0.1609 context_cluster_quality=-0.1609 context_cluster_distance=0.1448 context_cluster_block=False inhibition_level=0.1379 habituation_level=0.0196 competition_bias=0.1518 observation_mode=False long_score=1.0514 short_score=-2.1255 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-0.3729
EXIT TP | time=N/A side=SHORT entry=135.1579 tp=133.7479 sl=135.4666 risk=0.3088 mfe=1.8979 mae=0.2421 energy=0.8578 coherence=-0.4171 asymmetry=-1 coh_zone=-1.0000 focus_point=-0.4265 focus_confidence=0.0000 target_lock=0.0007 target_drift=0.4206 signature_key=e:0.75|c:-0.40|a:-1|cp:-1.00|ri:0.00|fp:-0.40|fc:0.00|tl:0.00|td:0.40|ee:0.20|te:0.00|ap:0.40|pr:0.00|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.00|nd:0.40|tm:0.00|th:0.50|mc:-2.75|ms:12|at:-2|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.0927 context_cluster_id=ctx_2 context_cluster_bias=-0.0083 context_cluster_quality=-0.0083 context_cluster_distance=0.0937 context_cluster_block=False inhibition_level=0.2355 habituation_level=0.0044 competition_bias=-0.1576 observation_mode=False long_score=-2.9941 short_score=1.3311 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=1.4100
EXIT SL | time=N/A side=LONG entry=142.4400 tp=144.6754 sl=139.9587 risk=2.4813 mfe=0.7800 mae=3.0800 energy=1.2207 coherence=0.8122 asymmetry=1 coh_zone=2.0000 focus_point=0.7224 focus_confidence=0.3152 target_lock=0.4770 target_drift=-0.4670 signature_key=e:1.25|c:0.80|a:1|cp:0.75|ri:0.20|fp:0.80|fc:0.20|tl:0.40|td:-0.40|ee:0.60|te:0.20|ap:0.80|pr:0.00|er:0.60|rm:1.00|lb:0.80|pw:1.00|pc:0.80|sr:0.40|nd:0.20|tm:0.75|th:0.50|mc:2.75|ms:12|at:2|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.1723 context_cluster_id=ctx_13 context_cluster_bias=-0.1572 context_cluster_quality=-0.1572 context_cluster_distance=0.2756 context_cluster_block=False inhibition_level=0.2349 habituation_level=0.1015 competition_bias=0.2642 observation_mode=False long_score=1.7058 short_score=-2.6923 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-2.4813
EXIT SL | time=N/A side=LONG entry=137.3610 tp=138.9315 sl=136.8862 risk=0.4748 mfe=0.9590 mae=0.6110 energy=0.8450 coherence=0.4806 asymmetry=1 coh_zone=1.0000 focus_point=0.4525 focus_confidence=0.1610 target_lock=0.3845 target_drift=-0.4162 signature_key=e:0.75|c:0.40|a:1|cp:0.75|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.40|ee:0.40|te:0.00|ap:0.60|pr:0.60|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.60|sr:0.20|nd:0.20|tm:0.50|th:0.50|mc:2.50|ms:12|at:2|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.1354 context_cluster_id=ctx_45 context_cluster_bias=-0.0245 context_cluster_quality=-0.0245 context_cluster_distance=0.1141 context_cluster_block=False inhibition_level=0.2146 habituation_level=0.0662 competition_bias=0.1487 observation_mode=False long_score=1.5332 short_score=-2.5644 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-0.4748
EXIT SL | time=N/A side=SHORT entry=138.7053 tp=137.2515 sl=139.0214 risk=0.3160 mfe=0.2853 mae=0.0947 energy=0.8625 coherence=-0.6119 asymmetry=-1 coh_zone=-2.0000 focus_point=-0.5103 focus_confidence=0.0000 target_lock=0.0118 target_drift=0.4901 signature_key=e:0.75|c:-0.60|a:-1|cp:-0.75|ri:0.00|fp:-0.60|fc:0.00|tl:0.00|td:0.40|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-2.75|ms:12|at:-2|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.0915 context_cluster_id=ctx_2 context_cluster_bias=0.0563 context_cluster_quality=0.0563 context_cluster_distance=0.1276 context_cluster_block=False inhibition_level=0.2265 habituation_level=0.0147 competition_bias=-0.1973 observation_mode=False long_score=-2.9984 short_score=1.3173 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-0.3160
EXIT SL | time=N/A side=SHORT entry=138.3300 tp=137.0946 sl=138.8557 risk=0.5257 mfe=0.1000 mae=0.6200 energy=0.9981 coherence=-0.7575 asymmetry=-1 coh_zone=-2.0000 focus_point=-0.2997 focus_confidence=0.0000 target_lock=0.1004 target_drift=0.2693 signature_key=e:1.00|c:-0.80|a:-1|cp:-1.00|ri:0.00|fp:-0.20|fc:0.00|tl:0.20|td:0.20|ee:0.40|te:0.00|ap:0.60|pr:0.20|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-0.50|ms:12|at:-1|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.1342 context_cluster_id=ctx_32 context_cluster_bias=-0.2400 context_cluster_quality=-0.3062 context_cluster_distance=0.1668 context_cluster_block=False inhibition_level=0.2003 habituation_level=0.0406 competition_bias=-0.1459 observation_mode=False long_score=-2.1902 short_score=1.1820 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-0.5257
EXIT SL | time=N/A side=LONG entry=142.6800 tp=143.9038 sl=141.4147 risk=1.2653 mfe=1.0300 mae=1.3600 energy=1.1597 coherence=0.7787 asymmetry=1 coh_zone=2.0000 focus_point=0.1881 focus_confidence=0.2741 target_lock=0.3039 target_drift=-0.0743 signature_key=e:1.25|c:0.80|a:1|cp:1.00|ri:0.20|fp:0.20|fc:0.20|tl:0.40|td:0.00|ee:0.40|te:0.20|ap:0.60|pr:0.40|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.40|nd:0.20|tm:0.75|th:0.50|mc:2.75|ms:12|at:2|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.1219 context_cluster_id=ctx_24 context_cluster_bias=-0.2400 context_cluster_quality=-0.3335 context_cluster_distance=0.0900 context_cluster_block=False inhibition_level=0.1986 habituation_level=0.0446 competition_bias=0.0907 observation_mode=False long_score=1.4924 short_score=-2.6327 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-1.2653
EXIT TP | time=N/A side=LONG entry=142.9200 tp=144.4976 sl=142.3803 risk=0.5397 mfe=1.6300 mae=0.0500 energy=1.1571 coherence=0.8629 asymmetry=1 coh_zone=2.0000 focus_point=0.2112 focus_confidence=0.3383 target_lock=0.3236 target_drift=-0.1297 signature_key=e:1.25|c:0.80|a:1|cp:1.00|ri:0.00|fp:0.20|fc:0.20|tl:0.40|td:-0.20|ee:0.40|te:0.20|ap:0.60|pr:0.20|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.40|nd:0.20|tm:0.75|th:0.25|mc:0.50|ms:12|at:1|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.0381 context_cluster_id=ctx_9 context_cluster_bias=-0.1287 context_cluster_quality=-0.1287 context_cluster_distance=0.1385 context_cluster_block=False inhibition_level=0.1798 habituation_level=0.0452 competition_bias=0.1033 observation_mode=False long_score=1.5530 short_score=-2.4589 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=1.5776
EXIT SL | time=N/A side=SHORT entry=141.7700 tp=140.4429 sl=142.2587 risk=0.4887 mfe=0.8000 mae=0.5000 energy=1.2102 coherence=-1.0000 asymmetry=-1 coh_zone=-2.0000 focus_point=-0.2868 focus_confidence=0.0000 target_lock=0.1289 target_drift=0.2374 signature_key=e:1.25|c:-1.00|a:-1|cp:-1.00|ri:0.00|fp:-0.20|fc:0.00|tl:0.20|td:0.20|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.80|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-2.50|ms:12|at:-2|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.0485 context_cluster_id=ctx_5 context_cluster_bias=-0.2400 context_cluster_quality=-0.2523 context_cluster_distance=0.1294 context_cluster_block=False inhibition_level=0.2142 habituation_level=0.0295 competition_bias=-0.1249 observation_mode=False long_score=-3.2427 short_score=1.3391 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-0.4887
EXIT SL | time=N/A side=LONG entry=142.8103 tp=144.4822 sl=142.4894 risk=0.3208 mfe=0.2297 mae=0.6203 energy=1.1689 coherence=1.0000 asymmetry=1 coh_zone=2.0000 focus_point=0.0964 focus_confidence=0.3857 target_lock=0.3166 target_drift=-0.0810 signature_key=e:1.25|c:1.00|a:1|cp:1.00|ri:0.00|fp:0.00|fc:0.20|tl:0.40|td:0.00|ee:0.40|te:0.20|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.80|sr:0.40|nd:0.20|tm:1.00|th:0.25|mc:0.50|ms:12|at:1|ss:1 signature_bias=0.0000 signature_block=False signature_quality=0.0000 signature_distance=0.0900 context_cluster_id=ctx_13 context_cluster_bias=-0.1362 context_cluster_quality=-0.1362 context_cluster_distance=0.1190 context_cluster_block=False inhibition_level=0.2003 habituation_level=0.0348 competition_bias=0.0857 observation_mode=False long_score=1.3759 short_score=-1.9374 felt_bearing_score=0.0000 felt_profile_label=mixed_unclear pnl=-0.3208
