timestamp;runtime_tick;sequence;from_tone;to_tone;transition_key;phase;reason;decision;open;high;low;close;volume;pre2_close;pre1_close;post1_close;post2_close;pre_ret;post_ret;window_ret;abs_window_ret;direction_flip;volume_ratio;range_pct;range_ratio;body_pct;serotonin_delta;glutamate_delta;cortisol_delta;gaba_delta;dopamine_delta;acetylcholine_delta;noradrenaline_delta;endorphin_delta;neurochemical_load_delta;neurochemical_support_delta;neurochemical_balance_delta;serotonin_carryover_risk_delta;emotional_decoupling_delta;reactive_nervous_drive_delta;field_pressure_delta;field_clarity_delta;field_observation_need_delta;field_replan_pressure_delta;field_action_support_delta;action_inhibition_delta;action_clearance_delta;serotonin_stability;glutamate_activation;cortisol_load;neurochemical_balance;serotonin_carryover_risk;emotional_decoupling;reactive_nervous_drive;field_pressure;field_clarity;action_inhibition;action_clearance;visual_action_uncertainty;variant_learning_pressure;structure_quality;context_confidence
1767432600000000;192;11;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;LONG;130.780000;131.260000;130.710000;131.250000;19207.609000;130.600000;130.780000;131.440000;131.370000;0.004977;0.000914;0.005896;0.005896;0;2.3539;0.004190;2.1329;0.003581;-0.0070;0.1938;0.0860;0.1111;-0.0184;-0.0102;0.2506;-0.0046;0.1389;0.0015;-0.1374;-0.0224;0.0375;0.0691;0.2338;0.0476;0.1104;0.0562;0.0040;0.1850;-0.0574;0.5329;0.5725;0.4575;-0.1095;0.2347;0.2250;0.4063;0.3359;0.2533;0.6559;0.5126;0.2660;0.2032;0.4919;0.5046
1767433200000000;194;12;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;maturity_block;LONG;131.430000;131.430000;131.240000;131.370000;4837.376000;131.250000;131.440000;131.240000;131.260000;0.000914;-0.000837;0.000076;0.000076;1;0.5701;0.001446;0.7114;-0.000457;-0.0140;-0.3478;-0.1594;-0.1163;-0.0908;-0.0480;-0.2550;-0.0587;-0.1964;-0.0549;0.1415;0.0242;-0.0822;-0.1446;-0.3352;-0.1468;-0.1711;-0.1069;-0.0778;-0.1057;-0.0078;0.5325;0.2624;0.2639;0.0781;0.2699;0.1230;0.3063;0.0000;0.1000;0.4127;0.5999;0.2352;0.1067;0.4840;0.5090
1767435000000000;200;13;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;SHORT;131.120000;131.120000;130.830000;130.870000;8018.793000;131.190000;131.120000;131.040000;131.010000;-0.002439;0.001070;-0.001372;0.001372;1;0.9639;0.002216;1.0869;-0.001910;0.0135;0.4716;0.0513;0.0028;-0.0167;-0.0523;0.3583;0.0001;0.1622;-0.0013;-0.1634;0.0010;0.0134;0.2042;0.3191;0.1542;0.0838;0.0452;0.1281;-0.0046;0.0117;0.5332;0.5536;0.4187;-0.0584;0.2373;0.1652;0.3960;0.3191;0.2542;0.4574;0.5708;0.2301;0.1911;0.4906;0.5153
1767435300000000;201;14;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;development_reframe_observe;LONG;130.880000;131.080000;130.870000;131.040000;2831.841000;131.120000;130.870000;131.010000;130.950000;-0.000610;-0.000687;-0.001297;0.001297;0;0.3393;0.001603;0.7793;0.001221;0.0070;-0.3463;-0.0426;-0.0609;0.0934;0.0421;-0.2530;-0.0397;-0.1335;0.0057;0.1391;0.0348;-0.0311;-0.0990;-0.3191;-0.1542;-0.1018;-0.0573;-0.1281;-0.1071;0.0805;0.5401;0.2073;0.3761;0.0807;0.2720;0.1341;0.2970;0.0000;0.1000;0.3502;0.6514;0.2362;0.1778;0.5690;0.6122
1767438900000000;213;15;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;SHORT;130.700000;130.730000;130.630000;130.630000;1368.348000;130.670000;130.690000;130.700000;130.650000;-0.000306;0.000153;-0.000153;0.000153;1;0.1748;0.000766;0.4062;-0.000536;0.0298;0.5337;0.1188;-0.0286;0.0260;0.0920;0.3346;0.0427;0.1887;0.0448;-0.1439;0.0106;0.0327;0.2423;0.3215;0.1528;0.0637;0.0404;0.0824;-0.0947;0.0853;0.5408;0.5770;0.4079;-0.0602;0.2334;0.1935;0.4115;0.3215;0.2528;0.4619;0.5926;0.2070;0.1654;0.4642;0.4502
1767439200000000;214;16;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;130.630000;130.770000;130.620000;130.700000;3086.502000;130.690000;130.630000;130.650000;130.530000;0.000077;-0.001301;-0.001224;0.001224;1;0.4135;0.001148;0.6286;0.000536;-0.0133;-0.5194;-0.0190;-0.0046;-0.0102;0.0031;-0.3442;-0.0451;-0.1542;-0.0223;0.1319;0.0126;-0.0311;-0.2229;-0.3215;-0.1528;-0.0975;-0.0555;-0.0824;0.0111;-0.0085;0.5276;0.0576;0.3889;0.0717;0.2460;0.1624;0.1885;0.0000;0.1000;0.4729;0.5841;0.2502;0.1602;0.4642;0.4502
1767445200000000;234;17;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;context_cluster_negative;WAIT;130.900000;131.120000;130.800000;131.110000;4716.823000;130.810000;130.910000;131.080000;131.020000;0.002293;-0.000686;0.001605;0.001605;1;1.0115;0.002441;1.7872;0.001602;0.0008;0.2754;0.0662;0.1748;0.0476;-0.0256;0.2461;0.0641;0.1581;0.0350;-0.1231;-0.0482;0.0979;0.0873;0.3265;0.1526;0.2029;0.1249;0.0446;0.1904;-0.0783;0.5300;0.5630;0.4470;-0.1073;0.2359;0.2188;0.4107;0.3265;0.2526;0.6118;0.5543;0.2443;0.1904;0.4827;0.4674
1767445500000000;235;18;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;maturity_block;LONG;131.110000;131.130000;131.000000;131.080000;5087.855000;130.910000;131.110000;131.020000;131.200000;0.001299;0.000915;0.002215;0.002215;0;1.0876;0.000992;0.7154;-0.000229;-0.0047;-0.3578;-0.0659;-0.1580;0.0006;-0.0392;-0.2909;-0.0414;-0.1752;-0.0342;0.1410;0.0298;-0.0795;-0.1346;-0.3265;-0.1526;-0.1856;-0.1044;-0.0446;-0.1804;0.0410;0.5253;0.2052;0.3811;0.0336;0.2656;0.1393;0.2761;0.0000;0.1000;0.4314;0.5953;0.2568;0.1577;0.4586;0.4377
1767446100000000;237;19;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;context_cluster_negative;WAIT;131.010000;131.200000;131.010000;131.200000;7279.486000;131.080000;131.020000;131.370000;131.210000;0.000915;0.000076;0.000992;0.000992;0;1.5969;0.001448;1.0770;0.001448;0.0467;0.4693;0.0139;-0.1283;0.1649;0.0560;0.3185;0.0576;0.1075;0.0652;-0.0423;0.0071;0.0430;0.2622;0.3210;0.1589;-0.0212;-0.0023;0.1386;-0.1661;0.1874;0.5442;0.6024;0.4074;-0.0077;0.2448;0.2059;0.4642;0.3210;0.2589;0.4326;0.6739;0.1658;0.1572;0.5283;0.5415
1767446700000000;239;20;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;131.370000;131.370000;131.150000;131.210000;3021.850000;131.200000;131.370000;131.380000;131.370000;0.000076;0.001219;0.001296;0.001296;0;0.6102;0.001677;1.2327;-0.001219;-0.0266;-0.3912;-0.0391;-0.0293;-0.0512;-0.0113;-0.3198;0.0339;-0.1436;-0.0190;0.1246;0.0016;-0.0410;-0.1890;-0.3312;-0.1503;-0.1171;-0.0694;-0.0906;-0.0364;-0.0441;0.5094;0.1484;0.3858;0.0885;0.2401;0.1668;0.2308;0.0000;0.1000;0.4577;0.5759;0.2364;0.1662;0.5370;0.5522
1767447000000000;240;21;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;context_cluster_negative;WAIT;131.210000;131.380000;131.200000;131.380000;2703.726000;131.370000;131.210000;131.370000;131.130000;0.000076;-0.001903;-0.001827;0.001827;1;0.5453;0.001370;1.0062;0.001294;0.0377;0.4498;0.0099;-0.0548;0.1200;0.0762;0.3136;0.0342;0.1194;0.0582;-0.0612;0.0114;0.0440;0.2404;0.3233;0.1561;0.0544;0.0330;0.1630;-0.0632;0.1259;0.5472;0.5982;0.3957;0.0272;0.2515;0.2108;0.4711;0.3233;0.2561;0.3945;0.7019;0.1203;0.1344;0.6844;0.7343
1767447300000000;241;22;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;131.370000;131.390000;131.310000;131.370000;4418.249000;131.210000;131.380000;131.130000;131.290000;0.001219;-0.000609;0.000610;0.000610;1;0.9574;0.000609;0.4674;0.000000;-0.0225;-0.3229;-0.0038;0.0046;-0.0615;-0.0791;-0.2398;-0.0958;-0.0953;-0.0627;0.0327;0.0048;-0.0450;-0.1568;-0.3233;-0.1561;-0.0818;-0.0482;-0.1630;-0.0222;-0.0738;0.5247;0.2753;0.3919;0.0599;0.2563;0.1658;0.3144;0.0000;0.1000;0.3723;0.6281;0.2071;0.1542;0.6563;0.7132
1767477900000000;343;23;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act;plan_allowed;LONG;132.600000;132.840000;132.590000;132.840000;5427.502000;132.870000;132.610000;132.710000;132.920000;-0.000226;0.000602;0.000376;0.000376;1;1.4407;0.001882;1.6167;0.001807;-0.0017;0.1245;0.0061;-0.0059;-0.0469;0.0263;0.0702;0.0577;0.0337;0.0131;-0.0206;-0.0035;0.0111;0.0464;0.0215;0.0387;-0.0161;-0.0248;0.0091;0.0103;0.0173;0.5324;0.6357;0.3765;0.0310;0.2494;0.1958;0.4779;0.3298;0.2548;0.3719;0.7014;0.0771;0.0891;0.6867;0.7247
1767485400000000;368;24;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;134.340000;134.650000;134.340000;134.550000;12267.152000;133.690000;134.350000;134.290000;134.460000;0.006433;-0.000669;0.005760;0.005760;1;2.0453;0.002304;1.2344;0.001561;-0.0215;-0.1913;0.0447;0.1250;-0.0003;-0.0548;-0.1039;-0.0314;-0.0005;-0.0253;-0.0248;-0.0162;-0.0023;-0.1099;0.0305;-0.1277;0.3012;0.3295;-0.1549;0.0902;-0.1207;0.5110;0.4445;0.4212;0.0062;0.2332;0.1935;0.3680;0.3603;0.1271;0.4621;0.5807;0.1626;0.1218;0.6953;0.7548
1767485700000000;369;25;serotonin_stability;endorphin_relief;serotonin_stability->endorphin_relief;hold;fused_score_too_low;WAIT;134.560000;134.640000;134.170000;134.290000;12108.232000;134.350000;134.550000;134.460000;133.930000;-0.000447;-0.002681;-0.003126;0.003126;0;1.9541;0.003500;1.8418;-0.002011;-0.0125;-0.4017;-0.2757;-0.0683;-0.1091;-0.0563;-0.2590;0.0492;-0.2430;-0.0242;0.2189;-0.0112;-0.0313;-0.1859;-0.3603;-0.0271;-0.3578;-0.3650;0.0000;-0.0242;-0.0199;0.4985;0.0428;0.1455;0.2251;0.2220;0.1622;0.1822;0.0000;0.1000;0.4380;0.5608;0.1887;0.1336;0.6252;0.6682
1767486000000000;370;26;endorphin_relief;glutamate_activation;endorphin_relief->glutamate_activation;hold;context_cluster_negative;WAIT;134.280000;134.460000;134.140000;134.460000;7312.387000;134.550000;134.290000;133.930000;134.320000;-0.000669;-0.001041;-0.001709;0.001709;0;1.1441;0.002380;1.2149;0.001339;0.0321;0.5230;0.2591;0.0260;0.0900;0.0699;0.3193;-0.0342;0.2562;0.0355;-0.2208;0.0227;0.0374;0.2498;0.3116;0.1256;0.1247;0.0878;0.1024;-0.0165;0.0814;0.5306;0.5658;0.4046;0.0043;0.2447;0.1996;0.4320;0.3116;0.2256;0.4215;0.6422;0.1347;0.1255;0.6710;0.7248
1767486300000000;371;27;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;maturity_block;SHORT;134.450000;134.460000;133.910000;133.930000;8976.144000;134.290000;134.460000;134.320000;134.090000;-0.002681;0.001195;-0.001489;0.001489;1;1.3796;0.004107;2.0576;-0.003883;-0.0150;-0.3345;-0.1438;0.0335;-0.0672;-0.0118;-0.2075;-0.1178;-0.1432;-0.0493;0.0940;0.0000;-0.0328;-0.1549;-0.3116;-0.1256;-0.0493;-0.0455;-0.1024;0.0261;-0.0670;0.5156;0.2313;0.2608;0.0983;0.2447;0.1668;0.2771;0.0000;0.1000;0.4476;0.5752;0.2080;0.1411;0.5323;0.5351
1767518400000000;478;28;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;SHORT;134.270000;134.440000;133.980000;133.980000;5694.344000;134.050000;134.270000;134.010000;134.170000;-0.000522;0.001418;0.000895;0.000895;1;0.8630;0.003433;1.9325;-0.002165;-0.0113;0.2382;0.0935;0.1224;0.0056;-0.0013;0.2083;0.0988;0.1443;0.0350;-0.1092;-0.0404;0.0583;0.0603;0.3475;0.1491;0.2221;0.1247;0.1111;0.2051;-0.0738;0.5202;0.5988;0.4485;-0.0736;0.2311;0.1835;0.4138;0.3475;0.2491;0.5363;0.5481;0.2283;0.1730;0.4698;0.4390
1767518700000000;479;29;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;133.970000;134.040000;133.920000;134.010000;1668.148000;134.270000;133.980000;134.170000;134.380000;-0.001936;0.002761;0.000819;0.000819;1;0.2505;0.000895;0.4898;0.000298;-0.0034;-0.4966;-0.0408;-0.0336;-0.0094;0.0080;-0.3697;-0.0942;-0.1712;-0.0315;0.1397;0.0263;-0.0397;-0.2001;-0.3475;-0.1491;-0.1179;-0.0721;-0.1111;-0.0594;0.0247;0.5168;0.1022;0.4076;0.0661;0.2574;0.1438;0.2137;0.0000;0.1000;0.4769;0.5728;0.2426;0.1544;0.4803;0.4342
1767534600000000;532;30;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;LONG;134.240000;134.520000;134.240000;134.520000;3611.039000;134.130000;134.250000;134.520000;134.560000;0.002908;0.000297;0.003206;0.003206;0;0.6310;0.002081;1.3401;0.002081;-0.0068;0.1148;0.0270;0.0272;0.0278;-0.0880;0.1176;0.0132;0.0574;-0.0082;-0.0656;-0.0091;0.0018;0.0516;0.0454;-0.0141;0.0280;0.0239;-0.0126;0.0534;-0.0282;0.5582;0.6348;0.4084;-0.0547;0.2468;0.2074;0.4728;0.3363;0.2538;0.5065;0.6375;0.2122;0.1872;0.5125;0.4900
1767534900000000;533;31;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;LONG;134.520000;134.560000;134.430000;134.520000;3354.531000;134.250000;134.520000;134.560000;134.670000;0.002011;0.001115;0.003128;0.003128;0;0.5875;0.000966;0.6228;0.000000;-0.0274;-0.3657;-0.0033;0.0030;-0.0965;-0.1238;-0.2682;-0.0571;-0.1074;-0.0689;0.0386;0.0070;-0.0647;-0.1816;-0.3363;-0.1538;-0.0765;-0.0440;-0.0991;-0.0293;-0.0892;0.5308;0.2691;0.4051;-0.0161;0.2538;0.1426;0.2913;0.0000;0.1000;0.4772;0.5483;0.3254;0.2164;0.5046;0.4983
1767542400000000;558;32;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;WAIT;134.910000;135.270000;134.750000;135.260000;11452.249000;134.720000;134.910000;135.150000;135.080000;0.004008;-0.001331;0.002672;0.002672;1;1.5671;0.003844;2.2154;0.002588;-0.0010;0.0984;0.0210;0.0143;-0.0459;-0.0096;0.0870;0.0103;0.0436;-0.0066;-0.0503;-0.0051;0.0024;0.0348;0.0176;-0.0026;-0.0017;0.0036;-0.0122;0.0219;-0.0193;0.5587;0.6251;0.4209;-0.0169;0.2478;0.1948;0.4588;0.3583;0.2487;0.4046;0.6684;0.1269;0.1386;0.7446;0.8142
1767542700000000;559;33;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;pause_mode;WAIT;135.260000;135.540000;134.980000;135.150000;18371.948000;134.910000;135.260000;135.080000;134.970000;0.001779;-0.001332;0.000445;0.000445;1;2.4678;0.004144;2.3220;-0.000814;-0.0373;-0.5794;-0.1467;0.0468;-0.1052;-0.0402;-0.3653;0.0023;-0.2089;-0.0384;0.1705;-0.0132;-0.0371;-0.2805;-0.3583;-0.1487;-0.0349;-0.0364;-0.1591;0.1161;-0.1257;0.5213;0.0456;0.2742;0.1536;0.2346;0.1577;0.1783;0.0000;0.1000;0.5207;0.5427;0.2306;0.1663;0.6120;0.6508
1767567900000000;643;34;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;SHORT;134.730000;134.860000;134.350000;134.350000;9547.516000;134.160000;134.720000;133.860000;133.900000;0.001416;-0.003349;-0.001938;0.001938;1;2.3606;0.003796;2.0649;-0.002828;-0.0170;0.0962;0.0337;0.0059;-0.0523;-0.0648;0.0958;0.0203;0.0482;-0.0197;-0.0679;-0.0062;-0.0323;0.0237;0.0402;-0.0068;0.0174;0.0065;-0.0017;0.0750;-0.0588;0.5538;0.6199;0.4489;-0.0607;0.2507;0.1848;0.4287;0.3518;0.2493;0.5323;0.5704;0.2247;0.1821;0.5053;0.5000
1767568500000000;645;35;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;pause_mode;WAIT;133.870000;134.000000;133.700000;133.900000;7080.325000;134.350000;133.860000;134.110000;134.110000;-0.003349;0.001568;-0.001786;0.001786;1;2.0664;0.002240;1.1803;0.000224;0.0024;-0.5464;-0.1901;-0.1203;0.0260;-0.0032;-0.3875;-0.0582;-0.2659;-0.0209;0.2450;0.0224;-0.0516;-0.2024;-0.3620;-0.1439;-0.1829;-0.1140;-0.0732;-0.1143;0.0590;0.5538;0.0487;0.2857;0.1623;0.2587;0.1444;0.2102;0.0000;0.1000;0.4206;0.6087;0.2372;0.1588;0.5293;0.5149
1767579600000000;682;36;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;SHORT;136.850000;136.860000;136.130000;136.130000;12138.467000;136.780000;136.860000;135.770000;136.150000;-0.004752;0.000147;-0.004606;0.004606;1;1.0332;0.005363;1.6587;-0.005289;0.0176;0.5029;0.0600;0.0126;-0.0070;-0.0251;0.3614;0.0009;0.1737;0.0062;-0.1675;-0.0120;0.0249;0.2166;0.3110;0.1554;0.0829;0.0435;0.1345;-0.0146;0.0324;0.5711;0.5995;0.4270;-0.0726;0.2518;0.1641;0.4296;0.3110;0.2554;0.4406;0.6050;0.2312;0.1827;0.4944;0.4714
1767580200000000;684;37;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;135.780000;136.260000;135.690000;136.150000;7972.343000;136.130000;135.770000;136.340000;136.350000;0.000147;0.001469;0.001616;0.001616;0;0.6437;0.004187;1.2480;0.002718;-0.0063;-0.4091;-0.0238;0.0583;-0.0718;0.0370;-0.2726;-0.0479;-0.1105;-0.0207;0.0898;0.0261;-0.0267;-0.1687;-0.3265;-0.1509;-0.0153;-0.0073;-0.1564;0.0169;0.0130;0.5747;0.1998;0.3896;0.0467;0.2984;0.1330;0.2888;0.0000;0.1000;0.4373;0.6412;0.2804;0.1816;0.4986;0.4766
1767590400000000;718;38;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;LONG;135.790000;135.950000;135.790000;135.950000;2220.439000;135.720000;135.790000;135.920000;135.770000;0.001695;-0.001324;0.000368;0.000368;1;0.2260;0.001177;0.4569;0.001177;0.0445;0.4429;-0.0118;-0.0675;0.0216;0.0991;0.2927;0.0479;0.1024;0.0537;-0.0487;-0.0101;0.0567;0.2183;0.3016;0.1620;-0.0281;-0.0179;0.1558;-0.0753;0.1749;0.5952;0.5979;0.3785;0.0036;0.2734;0.1714;0.4659;0.3016;0.2620;0.3729;0.7060;0.1708;0.1651;0.4843;0.4912
