section;elapsed_ms;extra
mcm_field.step.refresh_arrays;0.4669;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1088;decision_tendency=observe
mcm_field.step.total;70.3696;agents=230|dims=3
mcm_field.step.sync_neurons;1.4463;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.2525;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4485;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0166;decision_tendency=observe
step_mcm_brain.primary_field_step;52.3589;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9912;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.3180;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4339;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2204;active=0.8633
step_mcm_brain.primary_field_step;69.4809;agents=230|dims=3
mcm_field.step.sync_neurons;1.5038;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.7117;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8421;agents=230|neighbors=8
compute_runtime_result.total;101.5569;decision_tendency=hold|active_trade=False
mcm_field.step.total;50.1120;agents=230|dims=3
mcm_field.step.sync_neurons;1.6081;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.5986;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2276;agents=230|neighbors=8
compute_runtime_result.total;83.4335;decision_tendency=observe|active_trade=False
mcm_field.step.refresh_arrays;0.4894;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1372;decision_tendency=act
step_mcm_brain.primary_field_step;57.1976;agents=230|dims=3
write_runtime_snapshot_payload.total;10.6885;kind=visual|keys=7|path=debug\debug_lauf_46\bot_visual_snapshot.json
mcm_field.step.total;72.8882;agents=230|dims=3
mcm_field.step.sync_neurons;1.5579;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.6894;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9979;agents=230|neighbors=8
compute_runtime_result.total;99.7039;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.9159;agents=230|dims=3
mcm_field.step.sync_neurons;1.5722;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.6030;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8605;agents=230|neighbors=8
compute_runtime_result.total;79.1269;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;1.1351;agents=230
apply_runtime_result.total;3.5826;decision_tendency=observe|runtime_tick_seq=57
step_mcm_brain.self_regulation;0.0684;self_state=active|agents=230
mcm_field.step.neuron_loop;36.7143;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;19.5968;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4558;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1916;decision_tendency=observe
mcm_field.step.total;77.5796;agents=230|dims=3
apply_runtime_result.total;3.7036;decision_tendency=observe|runtime_tick_seq=61
step_mcm_brain.self_regulation;0.0590;self_state=active|agents=230
mcm_field.step.neuron_loop;35.9913;agents=230|neighbors=8
step_mcm_brain.total;91.0277;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3259;agents=230
apply_runtime_result.refresh_active_context_trace;0.2671;active=0.7502
step_mcm_brain.primary_field_step;69.2458;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9937;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.0876;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6005;agents=230|dims=3
compute_runtime_result.total;99.0735;decision_tendency=observe|active_trade=False
mcm_field.step.total;58.7235;agents=230|dims=3
apply_runtime_result.total;3.8831;decision_tendency=act|runtime_tick_seq=68
step_mcm_brain.cluster_detect_pre_memory;0.0664;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0839;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.8141;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.9299;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.4161;decision_tendency=hold
step_mcm_brain.primary_field_step;56.2732;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2280;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.4008;neurons=230|areals=1
mcm_field.step.activity_diffusion;14.2292;agents=230|neighbors=8
compute_runtime_result.total;89.4090;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;1.6500;agents=230
apply_runtime_result.total;3.8631;decision_tendency=observe|runtime_tick_seq=75
mcm_field.step.total;65.6885;agents=230|dims=3
apply_runtime_result.total;3.7833;decision_tendency=observe|runtime_tick_seq=76
step_mcm_brain.self_regulation;0.0589;self_state=active|agents=230
mcm_field.step.neuron_loop;36.3101;agents=230|neighbors=8
step_mcm_brain.total;75.4985;mode=market|clusters=1|agents=230
mcm_field.step.refresh_arrays;0.4554;agents=230|dims=3
compute_runtime_result.total;107.9235;decision_tendency=observe|active_trade=False
mcm_field.step.total;53.1274;agents=230|dims=3
mcm_field.step.sync_neurons;1.4549;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.7561;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7711;agents=230|neighbors=8
compute_runtime_result.total;83.7997;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3175;agents=230
apply_runtime_result.total;3.3954;decision_tendency=observe|runtime_tick_seq=83
step_mcm_brain.self_regulation;0.0622;self_state=active|agents=230
mcm_field.step.neuron_loop;36.7534;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.6891;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4741;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1385;decision_tendency=observe
mcm_field.step.total;72.0469;agents=230|dims=3
apply_runtime_result.total;3.7690;decision_tendency=act|runtime_tick_seq=87
step_mcm_brain.self_regulation;0.0606;self_state=active|agents=230
mcm_field.step.neuron_loop;36.4827;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;21.1289;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4839;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.2054;decision_tendency=observe
mcm_field.step.total;78.1167;agents=230|dims=3
apply_runtime_result.total;3.6565;decision_tendency=observe|runtime_tick_seq=91
step_mcm_brain.cluster_detect_snapshot;3.8106;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0184;agents=230|neighbors=8
compute_runtime_result.total;100.0994;decision_tendency=observe|active_trade=False
mcm_field.step.total;53.1112;agents=230|dims=3
apply_runtime_result.total;3.7299;decision_tendency=observe|runtime_tick_seq=94
step_mcm_brain.self_regulation;0.0689;self_state=active|agents=230
mcm_field.step.neuron_loop;36.7775;agents=230|neighbors=8
step_mcm_brain.total;82.7372;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3033;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2026;active=0.8741
step_mcm_brain.cluster_detect_pre_memory;0.0707;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0200;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.3205;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.6115;agents=230|neighbors=8
compute_runtime_result.total;92.7492;decision_tendency=observe|active_trade=False
mcm_field.step.neuron_loop;38.8155;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.3307;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4792;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2045;active=0.9153
apply_runtime_result.refresh_active_context_trace;0.1668;active=0.9178
compute_runtime_result.total;0.2939;decision_tendency=hold|active_trade=True
mcm_field.step.field_perception_state;1.2211;agents=230
mcm_field.step.neuron_loop;35.6104;agents=230|neighbors=8
step_mcm_brain.total;75.2777;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.0851;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2076;active=0.8302
step_mcm_brain.cluster_detect_pre_memory;0.0650;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9639;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.7217;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.8260;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.5367;decision_tendency=observe
mcm_field.step.total;86.3038;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2801;active=0.9175
step_mcm_brain.cluster_detect_pre_memory;0.0704;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0014;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.5026;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4952;agents=230|dims=3
apply_runtime_result.refresh_experience_space;4.7067;decision_tendency=observe
mcm_field.step.total;70.4121;agents=230|dims=3
apply_runtime_result.total;4.0550;decision_tendency=act|runtime_tick_seq=117
step_mcm_brain.self_regulation;0.0677;self_state=active|agents=230
mcm_field.step.neuron_loop;35.2834;agents=230|neighbors=8
step_mcm_brain.total;92.4667;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3106;agents=230
apply_runtime_result.refresh_active_context_trace;0.2020;active=0.8309
step_mcm_brain.primary_field_step;73.4360;agents=230|dims=3
apply_runtime_result.total;4.4123;decision_tendency=observe|runtime_tick_seq=121
step_mcm_brain.cluster_detect_snapshot;3.8958;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.4778;agents=230|neighbors=8
step_mcm_brain.total;95.2750;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.4229;agents=230
apply_runtime_result.refresh_active_context_trace;0.2383;active=0.8745
step_mcm_brain.primary_field_step;71.8138;agents=230|dims=3
write_runtime_snapshot_payload.total;11.3455;kind=visual|keys=7|path=debug\debug_lauf_46\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;59.3325;agents=230|dims=3
mcm_field.step.sync_neurons;1.6200;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.0796;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1267;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2729;decision_tendency=observe
mcm_field.step.total;71.4402;agents=230|dims=3
mcm_field.step.sync_neurons;1.4432;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.7182;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0817;agents=230|neighbors=8
compute_runtime_result.total;101.4825;decision_tendency=observe|active_trade=False
mcm_field.step.total;55.8328;agents=230|dims=3
apply_runtime_result.total;3.7000;decision_tendency=act|runtime_tick_seq=132
step_mcm_brain.self_regulation;0.0678;self_state=active|agents=230
mcm_field.step.neuron_loop;37.1516;agents=230|neighbors=8
compute_runtime_result.total;92.7991;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3970;agents=230
apply_runtime_result.refresh_active_context_trace;0.2446;active=0.8819
step_mcm_brain.primary_field_step;53.4357;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9774;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.6007;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4604;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2020;active=0.8311
step_mcm_brain.primary_field_step;71.2835;agents=230|dims=3
memory_state.build_memory_state;33.0163;keys=55|include_runtime_state=False
step_mcm_brain.self_regulation;0.0586;self_state=active|agents=230
mcm_field.step.neuron_loop;35.8938;agents=230|neighbors=8
step_mcm_brain.total;93.5456;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3602;agents=230
apply_runtime_result.refresh_active_context_trace;0.2377;active=0.8802
step_mcm_brain.primary_field_step;76.5611;agents=230|dims=3
mcm_field.step.sync_neurons;1.5370;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.8918;neurons=230|areals=1
compute_runtime_result.total;0.2977;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1622;active=0.9262
mcm_field.step.refresh_arrays;0.4700;agents=230|dims=3
mcm_field.step.sync_neurons;1.5329;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.9496;clusters=1|agents=230
write_visualization_snapshot_bundle.total;49.9222;visual_keys=7|inner_keys=41
step_mcm_brain.cluster_detect_pre_memory;0.0548;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.1395;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.7929;clusters=1|agents=230
mcm_field.step.activity_diffusion;17.3674;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.2155;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5459;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2080;active=0.9239
step_mcm_brain.primary_field_step;78.5335;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.4496;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;28.4171;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4972;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.4466;decision_tendency=act
apply_runtime_result.total;3.8398;decision_tendency=hold|runtime_tick_seq=159
apply_runtime_result.refresh_experience_space;2.9777;decision_tendency=hold
apply_runtime_result.total;4.5878;decision_tendency=hold|runtime_tick_seq=164
mcm_field.step.build_neighbor_state_map;2.0366;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.6800;neurons=230|areals=1
step_mcm_brain.primary_field_step;72.5790;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.3998;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.6622;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4719;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.3988;decision_tendency=hold
step_mcm_brain.primary_field_step;55.1289;agents=230|dims=3
mcm_field.step.sync_neurons;1.7976;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0550;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.1206;agents=230|neighbors=8
step_mcm_brain.total;81.3050;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.2408;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2213;active=0.9426
step_mcm_brain.cluster_detect_pre_memory;0.0666;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.1142;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;19.4291;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;2.1189;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;5.7216;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9159;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;20.6236;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4509;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.2046;decision_tendency=act
mcm_field.step.total;71.2455;agents=230|dims=3
mcm_field.step.sync_neurons;1.4245;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.8887;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7962;agents=230|neighbors=8
compute_runtime_result.total;98.9921;decision_tendency=replan|active_trade=False
mcm_field.step.total;53.3014;agents=230|dims=3
apply_runtime_result.total;3.6192;decision_tendency=observe|runtime_tick_seq=182
mcm_field.step.total;70.3859;agents=230|dims=3
apply_runtime_result.total;3.1991;decision_tendency=observe|runtime_tick_seq=183
step_mcm_brain.self_regulation;0.0896;self_state=active|agents=230
mcm_field.step.neuron_loop;36.7025;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.1661;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5574;agents=230|dims=3
apply_runtime_result.refresh_experience_space;2.8823;decision_tendency=hold
mcm_field.step.total;82.2577;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2057;active=0.9042
step_mcm_brain.cluster_detect_pre_memory;0.0974;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0097;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.0694;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3467;agents=230|neighbors=8
compute_runtime_result.total;88.8445;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.4238;agents=230
apply_runtime_result.refresh_active_context_trace;0.2022;active=0.8278
step_mcm_brain.self_regulation;0.0671;self_state=active|agents=230
mcm_field.step.neuron_loop;37.2845;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.9091;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4625;agents=230|dims=3
apply_runtime_result.refresh_experience_space;4.2235;decision_tendency=replan
mcm_field.step.total;71.7470;agents=230|dims=3
mcm_field.step.sync_neurons;1.5732;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.8650;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9072;agents=230|neighbors=8
step_mcm_brain.total;93.7774;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3457;agents=230
apply_runtime_result.refresh_active_context_trace;0.2372;active=0.7910
step_mcm_brain.primary_field_step;73.0500;agents=230|dims=3
mcm_field.step.sync_neurons;1.4498;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.5066;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9972;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.8547;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5973;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.3960;decision_tendency=observe
mcm_field.step.total;74.2043;agents=230|dims=3
mcm_field.step.sync_neurons;2.1566;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.3712;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.4667;agents=230|neighbors=8
compute_runtime_result.total;106.2674;decision_tendency=act|active_trade=False
mcm_field.step.total;53.4695;agents=230|dims=3
apply_runtime_result.total;3.7085;decision_tendency=act|runtime_tick_seq=206
step_mcm_brain.cluster_detect_pre_memory;0.1151;clusters=1|agents=230
mcm_field.step.sync_neurons;1.6575;agents=230|dims=3
step_mcm_brain.self_regulation;0.0724;self_state=active|agents=230
mcm_field.step.neuron_loop;36.7864;agents=230|neighbors=8
step_mcm_brain.total;96.3177;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.2177;agents=230
apply_runtime_result.total;4.6555;decision_tendency=act|runtime_tick_seq=210
step_mcm_brain.cluster_detect_pre_memory;0.1117;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4998;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;5.2827;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.0591;agents=230|neighbors=8
compute_runtime_result.total;113.9621;decision_tendency=act|active_trade=False
mcm_field.step.total;57.1258;agents=230|dims=3
apply_runtime_result.total;4.2348;decision_tendency=hold|runtime_tick_seq=214
step_mcm_brain.self_regulation;0.0722;self_state=active|agents=230
mcm_field.step.neuron_loop;34.9045;agents=230|neighbors=8
compute_runtime_result.total;82.0966;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3896;agents=230
apply_runtime_result.total;3.3377;decision_tendency=hold|runtime_tick_seq=217
step_mcm_brain.self_regulation;0.0618;self_state=active|agents=230
mcm_field.step.neuron_loop;36.5878;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.5265;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5803;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.4814;decision_tendency=act
mcm_field.step.total;77.7988;agents=230|dims=3
apply_runtime_result.total;4.0494;decision_tendency=observe|runtime_tick_seq=221
step_mcm_brain.cluster_detect_snapshot;3.9913;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.8364;agents=230|neighbors=8
step_mcm_brain.total;101.3981;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.4310;agents=230
apply_runtime_result.refresh_active_context_trace;0.2110;active=0.9381
step_mcm_brain.primary_field_step;73.2368;agents=230|dims=3
write_runtime_snapshot_payload.total;12.0375;kind=visual|keys=7|path=debug\debug_lauf_46\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;59.4396;agents=230|dims=3
mcm_field.step.sync_neurons;1.8384;agents=230|dims=3
step_mcm_brain.primary_field_step;76.6265;agents=230|dims=3
mcm_field.step.sync_neurons;1.6645;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;5.3459;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.2395;agents=230|neighbors=8
compute_runtime_result.total;112.0538;decision_tendency=act|active_trade=False
mcm_field.step.total;56.2769;agents=230|dims=3
apply_runtime_result.total;4.1775;decision_tendency=hold|runtime_tick_seq=230
step_mcm_brain.self_regulation;0.0603;self_state=active|agents=230
mcm_field.step.neuron_loop;37.5426;agents=230|neighbors=8
step_mcm_brain.total;76.5309;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.6371;agents=230|every_n=2
apply_runtime_result.refresh_experience_space;3.2254;decision_tendency=hold
step_mcm_brain.primary_field_step;59.0427;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1360;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.0242;clusters=1|agents=230
mcm_field.step.neuron_loop;39.0896;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;20.3376;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5811;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.5102;decision_tendency=hold
step_mcm_brain.primary_field_step;66.5300;agents=230|dims=3
mcm_field.step.sync_neurons;1.5423;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;7.1195;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.6231;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;4.4837;decision_tendency=act
apply_runtime_result.refresh_experience_space;2.8030;decision_tendency=hold
apply_runtime_result.total;3.2504;decision_tendency=hold|runtime_tick_seq=244
apply_runtime_result.refresh_experience_space;2.8686;decision_tendency=hold
apply_runtime_result.total;3.3019;decision_tendency=hold|runtime_tick_seq=249
apply_runtime_result.refresh_active_context_trace;0.2256;active=0.9229
compute_runtime_result.total;0.3193;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.2087;active=0.9237
compute_runtime_result.total;0.2811;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1690;active=0.9239
compute_runtime_result.total;0.3290;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1652;active=0.9240
compute_runtime_result.total;0.3244;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1624;active=0.9240
compute_runtime_result.total;0.2677;decision_tendency=hold|active_trade=True
write_visualization_snapshot_bundle.total;47.8668;visual_keys=7|inner_keys=41
apply_runtime_result.refresh_experience_space;3.0171;decision_tendency=hold
apply_runtime_result.total;3.4501;decision_tendency=hold|runtime_tick_seq=280
apply_runtime_result.refresh_experience_space;3.2709;decision_tendency=hold
apply_runtime_result.total;3.8579;decision_tendency=hold|runtime_tick_seq=285
apply_runtime_result.refresh_experience_space;3.0337;decision_tendency=hold
apply_runtime_result.total;4.0095;decision_tendency=hold|runtime_tick_seq=290
apply_runtime_result.refresh_experience_space;2.8554;decision_tendency=hold
apply_runtime_result.total;9.9404;decision_tendency=hold|runtime_tick_seq=295
apply_runtime_result.refresh_experience_space;2.9335;decision_tendency=hold
apply_runtime_result.total;3.2241;decision_tendency=hold|runtime_tick_seq=300
apply_runtime_result.refresh_experience_space;2.9325;decision_tendency=hold
apply_runtime_result.total;3.9245;decision_tendency=hold|runtime_tick_seq=304
apply_runtime_result.refresh_experience_space;2.8760;decision_tendency=hold
apply_runtime_result.total;3.2433;decision_tendency=hold|runtime_tick_seq=309
apply_runtime_result.refresh_experience_space;3.4211;decision_tendency=hold
apply_runtime_result.total;3.4657;decision_tendency=hold|runtime_tick_seq=314
apply_runtime_result.refresh_experience_space;2.9531;decision_tendency=hold
apply_runtime_result.total;3.9099;decision_tendency=hold|runtime_tick_seq=319
apply_runtime_result.refresh_experience_space;3.0311;decision_tendency=hold
apply_runtime_result.total;3.4681;decision_tendency=hold|runtime_tick_seq=324
apply_runtime_result.refresh_active_context_trace;0.1681;active=0.9239
compute_runtime_result.total;0.5643;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1648;active=0.9240
