section;elapsed_ms;extra
step_mcm_brain.primary_field_step;68.8728;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9583;agents=230|neighbors=8
compute_runtime_result.total;80.7256;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;1.1548;agents=230
apply_runtime_result.total;3.7931;decision_tendency=observe|runtime_tick_seq=92
step_mcm_brain.cluster_detect_snapshot;3.8647;clusters=1|agents=230
mcm_field.step.neuron_loop;39.7344;agents=230|neighbors=8
compute_runtime_result.total;101.4362;decision_tendency=observe|active_trade=False
mcm_field.step.total;52.4330;agents=230|dims=3
apply_runtime_result.total;3.4045;decision_tendency=observe|runtime_tick_seq=95
step_mcm_brain.cluster_detect_snapshot;3.6844;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8649;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1041;active=0.9102
step_mcm_brain.primary_field_step;68.9614;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9514;agents=230|neighbors=8
step_mcm_brain.total;72.5323;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.7544;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1168;active=0.9114
mcm_field.step.field_perception_state;0.3092;agents=230
apply_runtime_result.total;3.7711;decision_tendency=observe|runtime_tick_seq=101
step_mcm_brain.cluster_detect_pre_memory;0.0502;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3888;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7668;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4465;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1954;active=0.9151
step_mcm_brain.cluster_detect_pre_memory;0.0669;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3852;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.5816;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4885;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1097;active=0.9200
step_mcm_brain.primary_field_step;68.6260;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9608;agents=230|neighbors=8
compute_runtime_result.total;79.5524;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3287;agents=230
apply_runtime_result.total;3.3600;decision_tendency=observe|runtime_tick_seq=110
step_mcm_brain.snapshot_field_read;16.1315;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4444;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0294;decision_tendency=observe
step_mcm_brain.primary_field_step;54.9811;agents=230|dims=3
mcm_field.step.sync_neurons;1.3823;agents=230|dims=3
step_mcm_brain.snapshot_field_read;19.6467;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4686;agents=230|dims=3
apply_runtime_result.total;3.5698;decision_tendency=observe|runtime_tick_seq=115
step_mcm_brain.cluster_detect_snapshot;3.9298;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1736;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2287;decision_tendency=observe
mcm_field.step.total;72.4877;agents=230|dims=3
mcm_field.step.sync_neurons;1.4382;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.3757;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4601;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1145;active=0.9191
step_mcm_brain.cluster_detect_snapshot;4.0242;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8885;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9889;decision_tendency=observe
step_mcm_brain.primary_field_step;51.6599;agents=230|dims=3
apply_runtime_result.total;3.4492;decision_tendency=observe|runtime_tick_seq=123
step_mcm_brain.cluster_detect_snapshot;4.3114;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7243;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9366;decision_tendency=observe
mcm_field.step.refresh_arrays;0.4395;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1030;active=0.9115
step_mcm_brain.cluster_detect_snapshot;3.6935;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8203;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0826;decision_tendency=observe
step_mcm_brain.primary_field_step;51.5728;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9672;agents=230|neighbors=8
step_mcm_brain.total;91.7038;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3596;agents=230
apply_runtime_result.refresh_experience_space;3.4390;decision_tendency=observe
mcm_field.step.total;79.4904;agents=230|dims=3
mcm_field.step.sync_neurons;1.3645;agents=230|dims=3
step_mcm_brain.total;79.8657;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.6900;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1082;active=0.9256
step_mcm_brain.cluster_detect_pre_memory;0.0538;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3933;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.0475;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8460;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9922;decision_tendency=observe
mcm_field.step.total;69.4170;agents=230|dims=3
mcm_field.step.sync_neurons;1.3615;agents=230|dims=3
step_mcm_brain.total;71.8256;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.8163;agents=230|every_n=2
apply_runtime_result.total;3.3400;decision_tendency=observe|runtime_tick_seq=140
step_mcm_brain.snapshot_field_read;15.9494;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4479;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1065;active=0.9177
step_mcm_brain.cluster_detect_snapshot;3.7310;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7888;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9645;decision_tendency=observe
step_mcm_brain.primary_field_step;51.5380;agents=230|dims=3
mcm_field.step.sync_neurons;1.3845;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.4813;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4417;agents=230|dims=3
apply_runtime_result.total;3.3862;decision_tendency=observe|runtime_tick_seq=147
step_mcm_brain.cluster_detect_snapshot;3.8714;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8257;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2447;decision_tendency=observe
mcm_field.step.total;68.9460;agents=230|dims=3
write_runtime_snapshot_payload.total;10.5832;kind=visual|keys=7|path=debug\debug_lauf_22\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;54.4981;agents=230|dims=3
mcm_field.step.sync_neurons;1.4888;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1921;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4527;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1035;active=0.9184
step_mcm_brain.primary_field_step;68.0156;agents=230|dims=3
mcm_field.step.sync_neurons;1.3652;agents=230|dims=3
step_mcm_brain.total;76.4198;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.8336;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1067;active=0.9211
step_mcm_brain.cluster_detect_snapshot;3.4891;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6740;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9790;decision_tendency=observe
step_mcm_brain.primary_field_step;56.7022;agents=230|dims=3
apply_runtime_result.total;3.3521;decision_tendency=act|runtime_tick_seq=159
step_mcm_brain.cluster_detect_snapshot;3.5333;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.5587;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1061;active=0.9326
step_mcm_brain.primary_field_step;73.4179;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9532;agents=230|neighbors=8
step_mcm_brain.total;72.4373;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1687;agents=230|every_n=2
apply_runtime_result.total;3.6206;decision_tendency=observe|runtime_tick_seq=164
step_mcm_brain.snapshot_field_read;15.6807;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4451;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1047;active=0.9090
step_mcm_brain.cluster_detect_snapshot;3.5801;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2382;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8071;decision_tendency=observe
step_mcm_brain.primary_field_step;52.3479;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0178;agents=230|neighbors=8
step_mcm_brain.total;92.8817;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3110;agents=230
apply_runtime_result.total;3.4667;decision_tendency=hold|runtime_tick_seq=171
step_mcm_brain.cluster_detect_snapshot;3.8916;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9788;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1357;decision_tendency=observe
mcm_field.step.total;68.0961;agents=230|dims=3
mcm_field.step.sync_neurons;2.7212;agents=230|dims=3
step_mcm_brain.total;78.4236;mode=market|clusters=1|agents=230
mcm_field.step.neuron_loop;34.6014;agents=230|neighbors=8
compute_runtime_result.total;94.8221;decision_tendency=hold|active_trade=False
mcm_field.step.total;50.4401;agents=230|dims=3
apply_runtime_result.total;3.3207;decision_tendency=observe|runtime_tick_seq=177
step_mcm_brain.cluster_detect_snapshot;3.6746;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6838;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1054;active=0.9121
step_mcm_brain.primary_field_step;70.0330;agents=230|dims=3
apply_runtime_result.total;3.9818;decision_tendency=observe|runtime_tick_seq=180
step_mcm_brain.cluster_detect_snapshot;4.0598;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8133;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0391;decision_tendency=observe
step_mcm_brain.primary_field_step;51.9907;agents=230|dims=3
mcm_field.step.sync_neurons;1.3731;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.3058;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4802;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1088;active=0.9115
step_mcm_brain.primary_field_step;72.0762;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9904;agents=230|neighbors=8
compute_runtime_result.total;81.6938;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;1.5174;agents=230
apply_runtime_result.total;3.4404;decision_tendency=observe|runtime_tick_seq=188
step_mcm_brain.snapshot_field_read;15.6793;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4435;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1072;active=0.9115
step_mcm_brain.cluster_detect_pre_memory;0.0655;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3839;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.2214;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5084;agents=230|dims=3
apply_runtime_result.total;3.6419;decision_tendency=observe|runtime_tick_seq=193
step_mcm_brain.cluster_detect_snapshot;3.8320;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8682;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9887;decision_tendency=observe
mcm_field.step.total;68.8146;agents=230|dims=3
mcm_field.step.sync_neurons;1.3539;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.6733;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4491;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1065;active=0.9146
step_mcm_brain.cluster_detect_snapshot;3.8416;clusters=1|agents=230
mcm_field.step.activity_diffusion;14.6098;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3951;decision_tendency=observe
mcm_field.step.refresh_arrays;0.4704;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1104;active=0.9234
step_mcm_brain.primary_field_step;70.6756;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0215;agents=230|neighbors=8
step_mcm_brain.total;77.8744;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.4302;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1049;active=0.9132
step_mcm_brain.cluster_detect_snapshot;4.0114;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0732;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2107;decision_tendency=hold
step_mcm_brain.primary_field_step;51.6319;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9388;agents=230|neighbors=8
step_mcm_brain.total;89.6148;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3132;agents=230
apply_runtime_result.total;3.4206;decision_tendency=observe|runtime_tick_seq=209
step_mcm_brain.cluster_detect_snapshot;3.8147;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.5295;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1073;active=0.9264
step_mcm_brain.primary_field_step;68.7044;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9712;agents=230|neighbors=8
compute_runtime_result.total;79.4973;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3266;agents=230
apply_runtime_result.total;3.4402;decision_tendency=hold|runtime_tick_seq=214
step_mcm_brain.cluster_detect_snapshot;3.9274;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9999;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1600;decision_tendency=observe
step_mcm_brain.primary_field_step;52.5664;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0271;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.3474;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4930;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1097;active=0.9146
step_mcm_brain.primary_field_step;71.6580;agents=230|dims=3
mcm_field.step.sync_neurons;1.3760;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.8467;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4471;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1054;active=0.9275
step_mcm_brain.cluster_detect_snapshot;3.6791;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6662;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0383;decision_tendency=hold
step_mcm_brain.primary_field_step;51.2341;agents=230|dims=3
write_runtime_snapshot_payload.total;24.4521;kind=inner|keys=41|path=debug\debug_lauf_22\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;73.2068;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9606;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.9008;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4541;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1074;active=0.9076
step_mcm_brain.cluster_detect_snapshot;3.7714;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9780;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1907;decision_tendency=act
step_mcm_brain.primary_field_step;51.8142;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2398;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.6023;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4918;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1070;active=0.9170
step_mcm_brain.primary_field_step;72.5339;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0188;agents=230|neighbors=8
step_mcm_brain.total;75.6031;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3992;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1083;active=0.9124
step_mcm_brain.cluster_detect_snapshot;3.6583;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7641;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1753;decision_tendency=observe
step_mcm_brain.primary_field_step;53.9512;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9719;agents=230|neighbors=8
step_mcm_brain.total;89.6883;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3339;agents=230
apply_runtime_result.total;3.3618;decision_tendency=observe|runtime_tick_seq=241
step_mcm_brain.cluster_detect_pre_memory;0.0513;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3632;agents=230|dims=3
step_mcm_brain.total;74.3326;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9711;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1052;active=0.9300
step_mcm_brain.cluster_detect_snapshot;3.6298;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.3383;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6752;decision_tendency=observe
step_mcm_brain.primary_field_step;56.1307;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9851;agents=230|neighbors=8
step_mcm_brain.self_regulation;0.0651;self_state=stressed|agents=230
mcm_field.step.neuron_loop;35.3256;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0855;decision_tendency=act
mcm_field.step.total;83.1010;agents=230|dims=3
write_runtime_snapshot_payload.total;11.3583;kind=visual|keys=7|path=debug\debug_lauf_22\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;56.6204;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0348;agents=230|neighbors=8
step_mcm_brain.total;93.8513;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.2609;agents=230
apply_runtime_result.total;3.4569;decision_tendency=act|runtime_tick_seq=253
apply_runtime_result.total;2.8717;decision_tendency=hold|runtime_tick_seq=255
apply_runtime_result.refresh_experience_space;2.5605;decision_tendency=hold
apply_runtime_result.total;2.9046;decision_tendency=hold|runtime_tick_seq=260
step_mcm_brain.cluster_detect_pre_memory;4.0094;clusters=1|agents=230
mcm_field.step.refresh_arrays;0.4832;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1084;active=0.9230
step_mcm_brain.primary_field_step;69.9892;agents=230|dims=3
mcm_field.step.sync_neurons;1.3875;agents=230|dims=3
step_mcm_brain.total;77.7656;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9800;agents=230|every_n=2
apply_runtime_result.total;3.4426;decision_tendency=hold|runtime_tick_seq=264
step_mcm_brain.snapshot_field_read;15.7717;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4307;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1029;active=0.9161
step_mcm_brain.cluster_detect_snapshot;3.7220;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7912;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9638;decision_tendency=act
step_mcm_brain.primary_field_step;52.3908;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9519;agents=230|neighbors=8
step_mcm_brain.total;91.9747;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3939;agents=230
apply_runtime_result.total;3.8542;decision_tendency=hold|runtime_tick_seq=271
