trade,pnl_netto,pnl_tp,pnl_sl
1,99.3209914923765,0.0,-0.6790085076234896
2,98.69099527527572,0.0,-1.3090047247242715
3,99.90290132254287,1.2119060472671488,-1.3090047247242715
4,99.30830102333779,1.2119060472671488,-1.9036050239293516
5,98.8024272156794,1.2119060472671488,-2.4094788315877356
6,98.26178087352767,1.2119060472671488,-2.950125173739462
7,97.7669157235782,1.2119060472671488,-3.444990323688938
8,99.02560569049977,2.470596014188726,-3.444990323688938
9,100.22186244898079,3.666852772669735,-3.444990323688938
10,99.70930522514794,3.666852772669735,-3.957547547521785
11,99.2179039153172,3.666852772669735,-4.448948857352538
12,98.67790241263917,3.666852772669735,-4.988950360030559
13,98.14519284889386,3.666852772669735,-5.521659923775878
14,97.56631906609373,3.666852772669735,-6.100533706576003
15,97.0444384747655,3.666852772669735,-6.622414297904225
16,96.52713278015594,3.666852772669735,-7.139719992513782
17,97.71292344048403,4.852643432997831,-7.139719992513782
18,98.78056156428977,5.92028155680356,-7.139719992513782
19,98.18903239302725,5.92028155680356,-7.731249163776308
20,97.68818718671577,5.92028155680356,-8.232094370087786
21,98.94970310725051,7.181797477338307,-8.232094370087786
22,98.44042380274547,7.181797477338307,-8.741373674592833
23,97.89228548481074,7.181797477338307,-9.289511992527563
24,99.123250426572,8.412762419099565,-9.289511992527563
25,98.62688984967821,8.412762419099565,-9.785872569421363
26,98.12887465240506,8.412762419099565,-10.283887766694505
27,97.61539497692274,8.412762419099565,-10.797367442176824
28,97.07617779140655,8.412762419099565,-11.336584627693021
29,98.42709345536767,9.763678083060688,-11.336584627693021
30,99.62966818134724,10.966252809040258,-11.336584627693021
31,99.11736084557032,10.966252809040258,-11.848891963469951
32,100.22829478206417,12.077186745534116,-11.848891963469951
33,101.49374546888016,13.342637432350111,-11.848891963469951
34,100.96616557817681,13.342637432350111,-12.376471854173296
35,102.23525204004534,14.611723894218636,-12.376471854173296
36,103.45329337461027,15.829765228783563,-12.376471854173296
37,102.94080533340576,15.829765228783563,-12.888959895377804
38,102.42228287706664,15.829765228783563,-13.407482351716938
39,103.72362159477224,17.131103946489166,-13.407482351716938
40,105.08846283738636,18.495945189103278,-13.407482351716938
41,104.53389483726534,18.495945189103278,-13.962050351837966
42,103.9453970838468,18.495945189103278,-14.55054810525651
43,103.42174457855133,18.495945189103278,-15.074200610551982
44,102.90958630672057,18.495945189103278,-15.586358882382735
45,104.2839793182298,19.870338200612505,-15.586358882382735
46,103.7420481689862,19.870338200612505,-16.12829003162633
47,104.88104417302353,21.009334204649825,-16.12829003162633
48,104.34002471585748,21.009334204649825,-16.66930948879237
49,103.80357338137014,21.009334204649825,-17.2057608232797
50,103.28321942029221,21.009334204649825,-17.726114784357637
51,102.68600163179889,21.009334204649825,-18.32333257285097
52,101.99553902418084,21.009334204649825,-19.01379518046901
53,101.46035212932725,21.009334204649825,-19.54898207532261
54,102.87957635104038,22.42855842636297,-19.54898207532261
55,104.15925598495213,23.708238060274702,-19.54898207532261
56,103.4602555151024,23.708238060274702,-20.24798254517233
57,102.88485674494542,23.708238060274702,-20.823381315329307
58,102.33068200706576,23.708238060274702,-21.377556053208973
59,101.80137447762235,23.708238060274702,-21.90686358265239
60,101.16015836522313,23.708238060274702,-22.54807969505161
61,102.47549944244054,25.02357913749211,-22.54807969505161
62,103.7569867266059,26.305066421657482,-22.54807969505161
63,103.2255078141194,26.305066421657482,-23.079558607538118
64,102.69552065459968,26.305066421657482,-23.609545767057835
65,102.16668560769071,26.305066421657482,-24.138380813966794
66,101.59396915658769,26.305066421657482,-24.71109726506982
67,101.06560500708208,26.305066421657482,-25.239461414575423
68,100.55811876649182,26.305066421657482,-25.746947655165695
69,100.03899103449636,26.305066421657482,-26.266075387161152
70,101.33399550558885,27.600070892749958,-26.266075387161152
71,100.84016569719356,27.600070892749958,-26.759905195556446
72,100.18751033925842,27.600070892749958,-27.412560553491577
73,99.70655096548333,27.600070892749958,-27.89351992726667
74,99.22500517565554,27.600070892749958,-28.37506571709446
75,98.72766567045177,27.600070892749958,-28.872405222298234
76,98.22339063241208,27.600070892749958,-29.37668026033792
77,97.74239356867295,27.600070892749958,-29.857677324077045
78,97.26160896797302,27.600070892749958,-30.338461924776983
79,98.4079217968275,28.746383721604435,-30.338461924776983
80,97.91081874844099,28.746383721604435,-30.835564973163482
81,99.01942640451541,29.85499137767886,-30.835564973163482
82,100.19561000620222,31.031174979365666,-30.835564973163482
83,99.67750565750119,31.031174979365666,-31.35366932186451
84,99.16288155064898,31.031174979365666,-31.868293428716722
85,98.66085357794002,31.031174979365666,-32.37032140142568
86,98.17477706297319,31.031174979365666,-32.856397916392496
87,97.71393913090634,31.031174979365666,-33.31723584845935
88,98.84648204364932,32.16371789210864,-33.31723584845935
89,98.37295210467157,32.16371789210864,-33.79076578743709
90,99.45043252760719,33.24119831504427,-33.79076578743709
91,99.01933628826819,33.24119831504427,-34.22186202677609
92,100.02741936125337,34.249281388029445,-34.22186202677609
93,99.55648542216136,34.249281388029445,-34.69279596586809
94,99.13005546643782,34.249281388029445,-35.11922592159163
95,98.69898425077348,34.249281388029445,-35.550297137255974
96,98.32220629013264,34.249281388029445,-35.92707509789682
97,97.93497946843486,34.249281388029445,-36.314301919594605
98,97.54882704913216,34.249281388029445,-36.7004543388973
99,98.69239769853418,35.39285203743147,-36.7004543388973
100,99.59314114791779,36.293595486815086,-36.7004543388973
101,100.38611789803285,37.08657223693014,-36.7004543388973
102,99.93306432160651,37.08657223693014,-37.153507915323644
103,99.47345383034708,37.08657223693014,-37.61311840658307
104,99.11657932302455,37.08657223693014,-37.9699929139056
105,98.68590077745327,37.08657223693014,-38.400671459476875
106,97.71288669910265,37.08657223693014,-39.3736855378275
107,97.1063736546691,37.08657223693014,-39.98019858226106
108,97.95249920675242,37.93269778901346,-39.98019858226106
109,97.20279775915581,37.93269778901346,-40.72990002985767
110,96.3961302648507,37.93269778901346,-41.536567524162784
111,97.18696960219786,38.72353712636062,-41.536567524162784
112,96.56183217541886,38.72353712636062,-42.16170495094178
113,97.27648734522445,39.438192296166214,-42.16170495094178
114,98.01989912345414,40.181604074395906,-42.16170495094178
115,97.71848226396583,40.181604074395906,-42.4631218104301
116,97.31244379773223,40.181604074395906,-42.8691602766637
117,98.37433485053138,41.24349512719507,-42.8691602766637
118,97.7049968613869,41.24349512719507,-43.53849826580818
119,97.37308901050604,41.24349512719507,-43.87040611668905
120,96.93773607230744,41.24349512719507,-44.30575905488763
121,97.7303132078374,42.03607226272503,-44.30575905488763
122,98.54695030097376,42.85270935586139,-44.30575905488763
123,98.02196852892703,42.85270935586139,-44.83074082693435
124,97.68946178188696,42.85270935586139,-45.16324757397442
125,98.54100407328885,43.70425164726328,-45.16324757397442
126,99.32042164826592,44.48366922224036,-45.16324757397442
127,98.99981646303567,44.48366922224036,-45.48385275920467
128,98.6781332960588,44.48366922224036,-45.80553592618154
129,99.47292156179687,45.27845748797842,-45.80553592618154
130,99.14764553196439,45.27845748797842,-46.13081195601403
131,98.83462508122733,45.27845748797842,-46.443832406751085
132,98.5132082459457,45.27845748797842,-46.76524924203271
133,99.27785381892309,46.043103060955815,-46.76524924203271
134,99.97701927364159,46.742268515674304,-46.76524924203271
135,99.64876794872022,46.742268515674304,-47.093500566954084
136,99.317086400162,46.742268515674304,-47.4251821155123
137,100.06043695525908,47.48561907077139,-47.4251821155123
138,99.65122367302568,47.48561907077139,-47.83439539774569
139,99.26806728919956,47.48561907077139,-48.21755178157181
140,100.02502760555485,48.242579387126675,-48.21755178157181
141,99.71629474446675,48.242579387126675,-48.52628464265992
142,99.3672425788809,48.242579387126675,-48.87533680824576
143,100.15502907127393,49.0303658795197,-48.87533680824576
144,99.80255124409254,49.0303658795197,-49.22781463542716
145,100.57601976527215,49.8038344006993,-49.22781463542716
146,100.23440969502529,49.8038344006993,-49.569424705674024
147,99.86905893163389,49.8038344006993,-49.934775469065436
148,99.54576637704142,49.8038344006993,-50.258068023657906
149,99.22120093016224,49.8038344006993,-50.58263347053708
150,98.90887828612438,49.8038344006993,-50.89495611457494
151,98.57882622959211,49.8038344006993,-51.2250081711072
152,98.22880093069728,49.8038344006993,-51.57503347000203
153,98.98623931777212,50.56127278777415,-51.57503347000203
154,98.69189995613405,50.56127278777415,-51.869372831640106
155,98.39648622352652,50.56127278777415,-52.164786564247635
156,98.08886398918153,50.56127278777415,-52.47240879859262
157,97.79023629174237,50.56127278777415,-52.77103649603177
158,97.50479928424107,50.56127278777415,-53.05647350353308
159,97.22335514129335,50.56127278777415,-53.33791764648079
160,96.86945955398537,50.56127278777415,-53.691813233788785
