section;elapsed_ms;extra
step_mcm_brain.total;72.7601;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.6898;agents=230|every_n=2
apply_runtime_result.total;3.3188;decision_tendency=observe|runtime_tick_seq=39
step_mcm_brain.snapshot_field_read;16.2106;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4520;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1049;active=0.9207
step_mcm_brain.cluster_detect_snapshot;3.6941;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9874;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2016;decision_tendency=hold
step_mcm_brain.primary_field_step;51.9841;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9326;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.3940;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5057;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1040;active=0.9145
step_mcm_brain.primary_field_step;71.0792;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9226;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.8481;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4626;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1056;active=0.9022
step_mcm_brain.cluster_detect_pre_memory;0.0827;clusters=1|agents=230
write_runtime_snapshot_payload.total;23.5976;kind=inner|keys=41|path=debug\debug_lauf_11\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;67.5123;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;3.1583;agents=230|neighbors=8
step_mcm_brain.total;76.4659;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0466;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1124;active=0.9220
step_mcm_brain.cluster_detect_snapshot;3.4032;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9346;agents=230|neighbors=8
step_mcm_brain.total;88.2354;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3074;agents=230
apply_runtime_result.total;2.9016;decision_tendency=hold|runtime_tick_seq=56
step_mcm_brain.cluster_detect_snapshot;4.1508;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0215;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6106;decision_tendency=hold
mcm_field.step.total;77.9193;agents=230|dims=3
mcm_field.step.sync_neurons;1.3559;agents=230|dims=3
step_mcm_brain.total;74.8083;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.2453;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1075;active=0.9208
step_mcm_brain.cluster_detect_pre_memory;0.0662;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4016;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.0964;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6356;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0562;decision_tendency=hold
mcm_field.step.total;69.5923;agents=230|dims=3
mcm_field.step.sync_neurons;1.3622;agents=230|dims=3
step_mcm_brain.total;71.6914;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0747;agents=230|every_n=2
apply_runtime_result.total;3.7183;decision_tendency=hold|runtime_tick_seq=67
step_mcm_brain.snapshot_field_read;15.6382;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4483;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1053;active=0.9099
step_mcm_brain.cluster_detect_snapshot;3.6388;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0534;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.5988;decision_tendency=hold
step_mcm_brain.primary_field_step;52.5155;agents=230|dims=3
apply_runtime_result.total;3.3090;decision_tendency=hold|runtime_tick_seq=72
step_mcm_brain.cluster_detect_snapshot;3.7464;clusters=1|agents=230
mcm_field.step.activity_diffusion;19.4632;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1313;active=0.9120
step_mcm_brain.primary_field_step;69.5211;agents=230|dims=3
apply_runtime_result.total;3.6962;decision_tendency=observe|runtime_tick_seq=75
mcm_field.step.total;50.8559;agents=230|dims=3
mcm_field.step.sync_neurons;2.6078;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.6037;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4927;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1071;active=0.9111
step_mcm_brain.primary_field_step;71.0408;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0022;agents=230|neighbors=8
compute_runtime_result.total;81.1798;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3131;agents=230
apply_runtime_result.total;3.3297;decision_tendency=hold|runtime_tick_seq=81
step_mcm_brain.snapshot_field_read;16.1632;neurons=230|areals=1
compute_runtime_result.total;0.2519;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1043;active=0.9268
compute_runtime_result.total;0.2455;decision_tendency=hold|active_trade=True
mcm_field.step.neuron_loop;34.0139;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.3279;neurons=230|areals=1
step_mcm_brain.cluster_detect_snapshot;3.5414;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6347;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9552;decision_tendency=hold
step_mcm_brain.primary_field_step;52.1032;agents=230|dims=3
mcm_field.step.sync_neurons;1.3816;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5028;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4479;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1029;active=0.9119
step_mcm_brain.primary_field_step;67.8219;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9654;agents=230|neighbors=8
step_mcm_brain.total;84.5733;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3488;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1147;active=0.9119
step_mcm_brain.cluster_detect_pre_memory;0.0665;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4342;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.9710;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5359;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.4246;neurons=230|areals=1
mcm_field.step.refresh_arrays;1.2697;agents=230|dims=3
step_mcm_brain.total;158.4769;mode=market|clusters=1|agents=230
mcm_field.step.neuron_loop;46.6368;agents=230|neighbors=8
compute_runtime_result.total;105.3782;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3646;agents=230
apply_runtime_result.refresh_active_context_trace;0.1039;active=0.9238
step_mcm_brain.cluster_detect_pre_memory;0.0648;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4539;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.4358;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5010;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1077;active=0.9164
step_mcm_brain.primary_field_step;68.9766;agents=230|dims=3
mcm_field.step.sync_neurons;1.3652;agents=230|dims=3
step_mcm_brain.total;76.5682;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.9360;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1036;active=0.9134
step_mcm_brain.cluster_detect_snapshot;3.7431;clusters=1|agents=230
mcm_field.step.neuron_loop;49.4899;agents=230|neighbors=8
step_mcm_brain.total;119.3059;mode=market|clusters=1|agents=230
mcm_field.step.refresh_arrays;0.4945;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1124;active=0.9137
step_mcm_brain.primary_field_step;72.3421;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0473;agents=230|neighbors=8
compute_runtime_result.total;86.6795;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3721;agents=230
apply_runtime_result.total;3.4477;decision_tendency=observe|runtime_tick_seq=116
step_mcm_brain.cluster_detect_snapshot;4.3517;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.1190;agents=230|neighbors=8
compute_runtime_result.total;104.3177;decision_tendency=observe|active_trade=False
mcm_field.step.total;52.9188;agents=230|dims=3
mcm_field.step.sync_neurons;1.4427;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7750;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4717;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1060;active=0.9209
step_mcm_brain.primary_field_step;69.6468;agents=230|dims=3
apply_runtime_result.total;3.7306;decision_tendency=hold|runtime_tick_seq=122
step_mcm_brain.cluster_detect_snapshot;3.8523;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.9393;agents=230|neighbors=8
compute_runtime_result.total;108.5355;decision_tendency=observe|active_trade=False
mcm_field.step.total;53.7847;agents=230|dims=3
write_runtime_snapshot_payload.total;11.4992;kind=visual|keys=7|path=debug\debug_lauf_11\bot_visual_snapshot.json
mcm_field.step.total;69.9626;agents=230|dims=3
mcm_field.step.sync_neurons;1.3784;agents=230|dims=3
step_mcm_brain.total;76.7922;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.8606;agents=230|every_n=2
apply_runtime_result.total;3.4119;decision_tendency=hold|runtime_tick_seq=128
step_mcm_brain.cluster_detect_snapshot;4.2510;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7534;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1593;decision_tendency=hold
step_mcm_brain.primary_field_step;52.9112;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.6121;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.9360;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4673;agents=230|dims=3
apply_runtime_result.total;3.4500;decision_tendency=observe|runtime_tick_seq=133
step_mcm_brain.cluster_detect_snapshot;3.5501;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0451;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0220;decision_tendency=hold
mcm_field.step.total;68.0766;agents=230|dims=3
mcm_field.step.sync_neurons;1.3849;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5059;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4651;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1039;active=0.9082
step_mcm_brain.cluster_detect_snapshot;3.7325;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7996;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0708;decision_tendency=observe
step_mcm_brain.primary_field_step;50.7859;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9379;agents=230|neighbors=8
step_mcm_brain.total;90.1445;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.3140;agents=230
apply_runtime_result.total;3.5739;decision_tendency=hold|runtime_tick_seq=143
step_mcm_brain.cluster_detect_snapshot;3.7084;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7662;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1041;active=0.9262
step_mcm_brain.primary_field_step;68.0896;agents=230|dims=3
mcm_field.step.activity_diffusion;12.3190;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.4032;decision_tendency=hold
mcm_field.step.total;77.5631;agents=230|dims=3
mcm_field.step.sync_neurons;1.4026;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.7902;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4389;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1076;active=0.9116
step_mcm_brain.cluster_detect_snapshot;3.6487;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3542;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1021;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4711;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1071;active=0.9331
step_mcm_brain.primary_field_step;70.0079;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9170;agents=230|neighbors=8
compute_runtime_result.total;76.8067;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;1.2027;agents=230
apply_runtime_result.total;3.5600;decision_tendency=hold|runtime_tick_seq=155
step_mcm_brain.snapshot_field_read;15.4461;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5397;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1042;active=0.9287
step_mcm_brain.cluster_detect_snapshot;3.5247;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2196;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9552;decision_tendency=hold
step_mcm_brain.primary_field_step;50.5508;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.4824;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;3.7327;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1419;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1301;decision_tendency=hold
mcm_field.step.total;72.0142;agents=230|dims=3
mcm_field.step.sync_neurons;1.4002;agents=230|dims=3
step_mcm_brain.total;75.8695;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9977;agents=230|every_n=2
apply_runtime_result.total;3.4173;decision_tendency=hold|runtime_tick_seq=165
step_mcm_brain.snapshot_field_read;15.4381;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4414;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1058;active=0.9344
step_mcm_brain.cluster_detect_snapshot;3.4034;clusters=1|agents=230
mcm_field.step.neuron_loop;34.7395;agents=230|neighbors=8
compute_runtime_result.total;95.7780;decision_tendency=hold|active_trade=False
mcm_field.step.total;51.1435;agents=230|dims=3
mcm_field.step.sync_neurons;1.4235;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.2182;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4396;agents=230|dims=3
apply_runtime_result.total;3.3694;decision_tendency=hold|runtime_tick_seq=172
step_mcm_brain.cluster_detect_snapshot;3.8016;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9573;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1840;decision_tendency=observe
mcm_field.step.total;70.0019;agents=230|dims=3
write_runtime_snapshot_payload.total;10.5548;kind=visual|keys=7|path=debug\debug_lauf_11\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;50.3607;agents=230|dims=3
mcm_field.step.sync_neurons;1.3528;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.6079;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4649;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1034;active=0.8992
step_mcm_brain.primary_field_step;72.3930;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9765;agents=230|neighbors=8
step_mcm_brain.total;75.3482;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0516;agents=230|every_n=2
apply_runtime_result.total;3.4896;decision_tendency=hold|runtime_tick_seq=181
step_mcm_brain.snapshot_field_read;15.4582;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4555;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1055;active=0.9026
step_mcm_brain.cluster_detect_pre_memory;0.0509;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3724;agents=230|dims=3
step_mcm_brain.memory_store;0.0559;clusters=1
mcm_field.step.build_neighbor_state_map;1.9523;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.5794;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5256;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1037;active=0.9083
step_mcm_brain.cluster_detect_snapshot;3.7217;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8233;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0684;decision_tendency=observe
step_mcm_brain.primary_field_step;51.0245;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2572;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.7611;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6462;agents=230|dims=3
apply_runtime_result.total;3.5582;decision_tendency=hold|runtime_tick_seq=192
step_mcm_brain.cluster_detect_snapshot;3.5647;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7163;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6455;decision_tendency=hold
mcm_field.step.total;67.5381;agents=230|dims=3
mcm_field.step.sync_neurons;1.3719;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.2138;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4792;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1181;active=0.9184
step_mcm_brain.cluster_detect_pre_memory;0.0522;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9711;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.8588;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5212;agents=230|dims=3
apply_runtime_result.total;3.6360;decision_tendency=observe|runtime_tick_seq=200
mcm_field.step.field_perception_state;0.3561;agents=230
apply_runtime_result.total;3.6508;decision_tendency=hold|runtime_tick_seq=201
step_mcm_brain.snapshot_field_read;15.3989;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4588;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2001;active=0.9179
step_mcm_brain.cluster_detect_pre_memory;0.0639;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3664;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.3917;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4554;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1050;active=0.9097
step_mcm_brain.primary_field_step;66.9732;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9122;agents=230|neighbors=8
step_mcm_brain.total;73.1334;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9295;agents=230|every_n=2
apply_runtime_result.total;3.4233;decision_tendency=observe|runtime_tick_seq=209
step_mcm_brain.snapshot_field_read;16.4707;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4792;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1070;active=0.9313
step_mcm_brain.cluster_detect_pre_memory;0.1167;clusters=1|agents=230
mcm_field.step.sync_neurons;2.3397;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.1677;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4709;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1168;active=0.9441
step_mcm_brain.primary_field_step;70.7807;agents=230|dims=3
mcm_field.step.sync_neurons;1.3971;agents=230|dims=3
step_mcm_brain.total;73.6669;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.8990;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1039;active=0.9106
step_mcm_brain.cluster_detect_pre_memory;0.0512;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.1133;agents=230|neighbors=8
step_mcm_brain.memory_store;0.0531;clusters=1
mcm_field.step.build_neighbor_state_map;1.9103;agents=230|neighbors=8
step_mcm_brain.total;73.0576;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.7353;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1055;active=0.9194
step_mcm_brain.cluster_detect_snapshot;3.6478;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3333;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.7188;decision_tendency=observe
step_mcm_brain.primary_field_step;56.8866;agents=230|dims=3
apply_runtime_result.total;3.5330;decision_tendency=observe|runtime_tick_seq=224
step_mcm_brain.cluster_detect_snapshot;3.9634;clusters=1|agents=230
write_visualization_snapshot_bundle.total;36.7301;visual_keys=7|inner_keys=41
step_mcm_brain.cluster_detect_snapshot;4.4034;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5560;agents=230|neighbors=8
compute_runtime_result.total;101.9519;decision_tendency=observe|active_trade=False
mcm_field.step.total;51.0088;agents=230|dims=3
mcm_field.step.sync_neurons;1.3631;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.6384;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4541;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1072;active=0.9132
step_mcm_brain.primary_field_step;70.9273;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0373;agents=230|neighbors=8
step_mcm_brain.total;83.7252;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1765;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1052;active=0.9106
step_mcm_brain.cluster_detect_pre_memory;0.0544;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3630;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.8088;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4638;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9225
step_mcm_brain.primary_field_step;68.5140;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9083;agents=230|neighbors=8
compute_runtime_result.total;79.9316;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3301;agents=230
apply_runtime_result.total;3.0676;decision_tendency=hold|runtime_tick_seq=239
step_mcm_brain.snapshot_field_read;15.7979;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4477;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1068;active=0.9386
step_mcm_brain.cluster_detect_snapshot;3.7407;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6404;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0012;decision_tendency=hold
step_mcm_brain.primary_field_step;50.7894;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9090;agents=230|neighbors=8
step_mcm_brain.total;89.2943;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.4974;agents=230
apply_runtime_result.total;3.4882;decision_tendency=hold|runtime_tick_seq=246
step_mcm_brain.cluster_detect_snapshot;3.9821;clusters=1|agents=230
mcm_field.step.activity_diffusion;16.1850;agents=230|neighbors=8
step_mcm_brain.total;82.7227;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3754;agents=230|every_n=2
apply_runtime_result.total;3.3825;decision_tendency=observe|runtime_tick_seq=249
step_mcm_brain.snapshot_field_read;17.8121;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9912;agents=230|neighbors=8
step_mcm_brain.total;93.9675;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.4179;agents=230
apply_runtime_result.refresh_active_context_trace;0.1049;active=0.9320
step_mcm_brain.primary_field_step;68.5782;agents=230|dims=3
memory_state.write_payload;99.6618;path=bot_memory/memory_state.json|keys=55
apply_runtime_result.refresh_experience_space;2.6146;decision_tendency=hold
apply_runtime_result.total;2.9539;decision_tendency=hold|runtime_tick_seq=258
mcm_field.step.build_neighbor_state_map;1.9258;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.6262;neurons=230|areals=1
step_mcm_brain.primary_field_step;68.1781;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1851;agents=230|neighbors=8
step_mcm_brain.total;74.9762;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9302;agents=230|every_n=2
apply_runtime_result.total;3.4750;decision_tendency=hold|runtime_tick_seq=263
step_mcm_brain.cluster_detect_snapshot;3.9365;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1023;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.4632;decision_tendency=observe
step_mcm_brain.primary_field_step;65.4817;agents=230|dims=3
