trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.54620520646183,-0.4537947935381683,0.0,-0.4537947935381683
2,99.06482545805324,-0.935174541946766,0.0,-0.935174541946766
3,98.58683295243631,-1.413167047563688,0.0,-1.413167047563688
4,98.09833282317275,-1.9016671768272415,0.0,-1.9016671768272415
5,99.23215694310909,-0.7678430568909098,1.1338241199363317,-1.9016671768272415
6,100.35648105636362,0.35648105636362115,2.2581482331908624,-1.9016671768272415
7,99.79187643216443,-0.2081235678355675,2.2581482331908624,-2.46627180102643
8,101.0447221719647,1.0447221719646982,3.510993972991128,-2.46627180102643
9,100.4528696241489,0.45286962414890386,3.510993972991128,-3.0581243488422243
10,101.61092170104318,1.6109217010431771,4.669046049885401,-3.0581243488422243
11,102.87635121377065,2.8763512137706404,5.934475562612865,-3.0581243488422243
12,102.35978010923365,2.3597801092336477,5.934475562612865,-3.574695453379217
13,103.67267421930914,3.6726742193091493,7.247369672688366,-3.574695453379217
14,102.99547644522805,2.9954764452280456,7.247369672688366,-4.251893227460321
15,104.12963946091384,4.129639460913835,8.381532688374156,-4.251893227460321
16,103.38747216264302,3.3874721626430175,8.381532688374156,-4.994060525731138
17,102.88639506903723,2.886395069037241,8.381532688374156,-5.495137619336914
18,102.39336200339743,2.39336200339743,8.381532688374156,-5.9881706849767244
19,101.88637198047573,1.886371980475726,8.381532688374156,-6.495160707898428
20,103.03818029094751,3.038180290947512,9.533340998845942,-6.495160707898428
21,104.39129967617433,4.391299676174329,10.886460384072759,-6.495160707898428
22,103.85788137511017,3.8578813751101655,10.886460384072759,-7.028579008962592
23,103.35343775631803,3.353437756318029,10.886460384072759,-7.533022627754729
24,102.86204275895754,2.8620427589575463,10.886460384072759,-8.02441762511521
25,102.3524267267835,2.352426726783513,10.886460384072759,-8.534033657289244
26,103.56395658358059,3.5639565835805946,12.09799024086984,-8.534033657289244
27,102.63989299849499,2.6398929984949886,12.09799024086984,-9.458097242374851
28,102.13956206150984,2.1395620615098316,12.09799024086984,-9.958428179360007
29,103.51525205558072,3.5152520555807225,13.473680234940732,-9.958428179360007
30,102.92477485486137,2.9247748548613695,13.473680234940732,-10.548905380079361
31,102.17170525934728,2.1717052593472728,13.473680234940732,-11.301974975593458
32,103.38238548563561,3.382385485635612,14.68436046122907,-11.301974975593458
33,102.87535597575223,2.8753559757522273,14.68436046122907,-11.809004485476843
34,104.1499017031083,4.149901703108302,15.958906188585145,-11.809004485476843
35,105.53910342619929,5.539103426199292,17.348107911676134,-11.809004485476843
36,106.87628179215581,6.87628179215581,18.685286277632652,-11.809004485476843
37,106.3600866240983,6.3600866240983045,18.685286277632652,-12.325199653534348
38,105.83440699248179,5.8344069924817825,18.685286277632652,-12.850879285150869
39,105.03479091564088,5.034790915640878,18.685286277632652,-13.650495361991773
40,104.36104079003144,4.361040790031435,18.685286277632652,-14.324245487601216
41,103.78305018601502,3.783050186015018,18.685286277632652,-14.902236091617633
42,105.06958128899599,5.069581288995986,19.97181738061362,-14.902236091617633
43,104.33878028458695,4.338780284586949,19.97181738061362,-15.63303709602667
44,105.68425485799212,5.684254857992112,21.31729195401878,-15.63303709602667
45,105.16348818098325,5.163488180983258,21.31729195401878,-16.153803773035524
