TARGET_EXPECTATION ts=1767430200000000 label=target_expectation_holds side=LONG entry=130.1567 close=130.8900 tp=131.5103 tp_reachability=0.6003 target_path_integrity=0.7131 expectation_deviation=0.2349 expectation_break_pressure=0.2599 expectation_hold_support=0.6610 target_room_pressure=0.3373 target_semantic_confidence=0.5080 target_progress=0.5417 target_remaining_r=2.0121 target_recovery_potential=0.7143 target_recovery_momentum=0.0828 target_recovery_confirmation=0.4216 break_to_recovery_delta=0.4379 prior_target_hold_support=0.6534 expectation_break_persistence=0.1650 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767432600000000 label=target_expectation_holds side=LONG entry=130.1567 close=131.2500 tp=131.5103 tp_reachability=0.6845 target_path_integrity=0.7842 expectation_deviation=0.1635 expectation_break_pressure=0.1931 expectation_hold_support=0.7334 target_room_pressure=0.2158 target_semantic_confidence=0.5690 target_progress=0.8077 target_remaining_r=0.8444 target_recovery_potential=0.7529 target_recovery_momentum=0.4779 target_recovery_confirmation=0.6261 break_to_recovery_delta=0.6375 prior_target_hold_support=0.6748 expectation_break_persistence=0.1216 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767435000000000 label=target_expectation_holds side=LONG entry=130.1567 close=130.8700 tp=131.5103 tp_reachability=0.5607 target_path_integrity=0.6682 expectation_deviation=0.3597 expectation_break_pressure=0.3390 expectation_hold_support=0.6171 target_room_pressure=0.4371 target_semantic_confidence=0.5292 target_progress=0.5270 target_remaining_r=2.0770 target_recovery_potential=0.7197 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3754 break_to_recovery_delta=0.3786 prior_target_hold_support=0.6763 expectation_break_persistence=0.2120 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767437400000000 label=target_expectation_holds side=LONG entry=130.1567 close=131.0300 tp=131.5103 tp_reachability=0.6604 target_path_integrity=0.7487 expectation_deviation=0.2665 expectation_break_pressure=0.2474 expectation_hold_support=0.7063 target_room_pressure=0.3580 target_semantic_confidence=0.6157 target_progress=0.6452 target_remaining_r=1.5580 target_recovery_potential=0.7650 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4121 break_to_recovery_delta=0.4306 prior_target_hold_support=0.7063 expectation_break_persistence=0.1598 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767440700000000 label=target_expectation_holds side=LONG entry=130.1567 close=130.7100 tp=131.5103 tp_reachability=0.5230 target_path_integrity=0.6588 expectation_deviation=0.4082 expectation_break_pressure=0.3789 expectation_hold_support=0.5927 target_room_pressure=0.5388 target_semantic_confidence=0.5221 target_progress=0.4088 target_remaining_r=2.5959 target_recovery_potential=0.6769 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3607 break_to_recovery_delta=0.3659 prior_target_hold_support=0.6000 expectation_break_persistence=0.2374 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767444900000000 label=target_unclear_observe side=LONG entry=130.1567 close=130.9100 tp=131.5103 tp_reachability=0.4801 target_path_integrity=0.5481 expectation_deviation=0.4187 expectation_break_pressure=0.4075 expectation_hold_support=0.5225 target_room_pressure=0.4940 target_semantic_confidence=0.3872 target_progress=0.5565 target_remaining_r=1.9472 target_recovery_potential=0.5883 target_recovery_momentum=0.1160 target_recovery_confirmation=0.3681 break_to_recovery_delta=0.3635 prior_target_hold_support=0.5373 expectation_break_persistence=0.2541 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767447300000000 label=target_expectation_holds side=LONG entry=130.1567 close=131.3700 tp=131.5103 tp_reachability=0.7408 target_path_integrity=0.7160 expectation_deviation=0.1845 expectation_break_pressure=0.1756 expectation_hold_support=0.7376 target_room_pressure=0.2557 target_semantic_confidence=0.5926 target_progress=0.8963 target_remaining_r=0.4552 target_recovery_potential=0.7702 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4175 break_to_recovery_delta=0.4392 prior_target_hold_support=0.7628 expectation_break_persistence=0.1216 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767449700000000 label=target_expectation_holds side=LONG entry=130.1567 close=131.2100 tp=131.5103 tp_reachability=0.6476 target_path_integrity=0.6612 expectation_deviation=0.2606 expectation_break_pressure=0.2485 expectation_hold_support=0.6640 target_room_pressure=0.3501 target_semantic_confidence=0.5156 target_progress=0.7781 target_remaining_r=0.9741 target_recovery_potential=0.7366 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3878 break_to_recovery_delta=0.3983 prior_target_hold_support=0.7376 expectation_break_persistence=0.1657 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767477900000000 label=target_expectation_holds side=LONG entry=132.5900 close=132.8400 tp=133.9096 tp_reachability=0.6412 target_path_integrity=0.7162 expectation_deviation=0.2024 expectation_break_pressure=0.2093 expectation_hold_support=0.6723 target_room_pressure=0.4457 target_semantic_confidence=0.6650 target_progress=0.1894 target_remaining_r=2.5916 target_recovery_potential=0.6790 target_recovery_momentum=0.7298 target_recovery_confirmation=0.7254 break_to_recovery_delta=0.7192 prior_target_hold_support=0.6434 expectation_break_persistence=0.1537 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
TARGET_EXPECTATION ts=1767481800000000 label=target_pullback_observe side=LONG entry=133.3228 close=133.3000 tp=134.7805 tp_reachability=0.5260 target_path_integrity=0.5680 expectation_deviation=0.3203 expectation_break_pressure=0.3123 expectation_hold_support=0.5511 target_room_pressure=0.6298 target_semantic_confidence=0.6088 target_progress=0.0000 target_remaining_r=4.5729 target_recovery_potential=0.5847 target_recovery_momentum=0.1315 target_recovery_confirmation=0.4107 break_to_recovery_delta=0.4100 prior_target_hold_support=0.5476 expectation_break_persistence=0.2230 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
