timestamp;path;operation;elapsed_ms;bytes_written;extra
1778428141.607387;debug/debug_lauf_1/mcm_profile.csv;profile_append;0.3796;70;
1778428142.223239;debug/debug_lauf_1/mcm_profile.csv;profile_append;0.2800;63;
1778428142.227838;debug/debug_lauf_1/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2285;571;symbol=fs_c2a6e178e0|phase=hold|zoom=2
1778428142.228698;debug/debug_lauf_1/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2299;679;phase=hold|reason=pause_mode|effect=inhibit
1778428142.229470;debug/debug_lauf_1/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2032;242;phase=hold|reason=pause_mode|field=fragmented_perception_field
1778428142.572988;debug/debug_lauf_1/mcm_profile.csv;profile_append;0.3341;76;
1778428142.919057;debug/debug_lauf_1/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2674;588;symbol=fs_604942247b|phase=hold|zoom=2
1778428142.920308;debug/debug_lauf_1/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1930;255;phase=hold|reason=context_cluster_negative|field=active_perception_field
1778428142.924247;debug/debug_lauf_1/mcm_profile.csv;profile_append;0.2077;77;
1778428143.154338;debug/debug_lauf_1/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2030;704;phase=hold|reason=maturity_block|effect=inhibit
1778428143.299709;debug/debug_lauf_1/mcm_profile.csv;profile_append;0.2918;70;
1778428143.520598;debug/debug_lauf_1/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2285;561;symbol=fs_560020e242|phase=hold|zoom=2
1778428143.521798;debug/debug_lauf_1/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2018;239;phase=hold|reason=fused_score_too_low|field=quiet_field
1778428143.659113;debug/debug_lauf_1/mcm_profile.csv;profile_append;0.2743;70;
1778428143.769057;debug/debug_lauf_1/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2269;694;phase=hold|reason=fused_score_too_low|effect=neutral_match
1778428144.085413;debug/debug_lauf_1/mcm_profile.csv;profile_append;0.2279;53;
1778428144.162468;debug/debug_lauf_1/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2565;577;symbol=fs_baed7124ad|phase=hold|zoom=2
