timestamp;runtime_tick;sequence;phase;reason;decision;field_label;field_focus;field_clarity;field_stability;field_fragmentation;field_strain;field_pressure;field_support;field_observation_need;field_replan_pressure;field_action_support;action_clearance;action_inhibition;regulated_courage;decision_strength;state_maturity;decision_readiness;processing_load;processing_tension;felt_pressure;felt_stability;thought_pressure;thought_support;context_cluster_id;inner_context_cluster_id
1767379200000000;13;12;hold;maturity_block;SHORT;quiet_field;0.0000;0.1994;0.0000;0.0000;0.0000;0.2207;0.1668;0.2529;0.2474;0.1417;0.6531;0.3069;0.5998;0.6010;0.7349;0.7183;0.6107;0.5057;0.2686;1.0000;0.1486;1.0000;ctx_17;inner_ctx_1
1767379500000000;14;13;observe;zero_point_regulation;WAIT;active_perception_field;0.0000;0.2483;0.0000;0.0000;0.0000;0.3281;0.3317;0.2615;0.2389;0.1868;0.6236;0.3284;0.5700;0.9393;0.6562;0.6463;0.7496;0.6597;0.3413;1.0000;0.1134;1.0000;ctx_9;inner_ctx_2
1767379800000000;15;14;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1620;0.1803;0.0159;0.5711;0.3784;0.5433;-0.7962;0.5715;0.5556;0.6332;0.5454;0.2465;1.0000;0.0606;1.0000;ctx_17;inner_ctx_5
1767380100000000;16;15;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1683;0.1829;0.0151;0.6039;0.3643;0.5730;-0.7649;0.6151;0.5961;0.4444;0.3681;0.2198;1.0000;0.0970;1.0000;ctx_66;inner_ctx_1
1767380400000000;17;16;observe;zero_point_regulation;SHORT;fragmented_perception_field;0.0000;0.1309;0.0000;0.0000;0.0000;0.2818;0.0018;0.4488;0.4886;0.0000;0.6024;0.3381;0.5711;0.5157;0.6845;0.6778;0.6147;0.4793;0.2825;1.0000;0.1425;1.0000;ctx_17;inner_ctx_1
1767380700000000;18;17;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1382;0.1640;0.0529;0.7634;0.1897;0.6600;0.2561;0.8166;0.8198;0.3393;0.3024;0.2646;1.0000;0.0955;1.0000;ctx_22;inner_ctx_8
1767381000000000;19;18;act;plan_allowed;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1326;0.1623;0.0556;0.7668;0.1602;0.6742;0.5896;0.8067;0.8225;0.1958;0.1756;0.2326;1.0000;0.0952;1.0000;ctx_6;inner_ctx_7
1767381300000000;20;19;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1414;0.1696;0.0498;0.7456;0.2257;0.6655;0.5803;0.7853;0.7848;0.4239;0.4047;0.3269;1.0000;0.1096;1.0000;ctx_3;inner_ctx_7
1767381600000000;21;20;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1792;0.1907;0.0011;0.6368;0.2910;0.6144;0.0320;0.7197;0.7479;0.3688;0.2801;0.1342;1.0000;0.1094;1.0000;ctx_9;inner_ctx_7
1767382200000000;23;22;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1590;0.1799;0.0200;0.6163;0.2932;0.5791;-0.3613;0.6357;0.6516;0.3507;0.2669;0.1597;1.0000;0.0975;1.0000;ctx_10;inner_ctx_7
1767382500000000;24;23;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1684;0.1861;0.0075;0.6282;0.3040;0.5744;0.9043;0.6765;0.7016;0.5032;0.4247;0.2628;1.0000;0.1118;1.0000;ctx_15;inner_ctx_7
1767382800000000;25;24;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1781;0.1901;0.0035;0.6068;0.2897;0.5767;0.9068;0.6798;0.7110;0.3669;0.2632;0.2073;1.0000;0.1116;1.0000;ctx_67;inner_ctx_1
1767383100000000;26;25;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1471;0.1743;0.0341;0.6950;0.2355;0.5996;0.8790;0.7322;0.7510;0.4539;0.3654;0.2778;1.0000;0.1015;1.0000;ctx_33;inner_ctx_7
1767383400000000;27;26;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1521;0.1747;0.0248;0.6417;0.2522;0.5729;0.5014;0.6995;0.7203;0.4833;0.3821;0.1449;1.0000;0.1017;1.0000;ctx_20;inner_ctx_1
1767384300000000;30;29;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1752;0.1872;0.0183;0.6400;0.2751;0.5984;0.3355;0.7423;0.7504;0.3847;0.3101;0.1969;1.0000;0.1039;1.0000;-;inner_ctx_7
1767384600000000;31;30;observe;development_reframe_observe;LONG;fragmented_perception_field;0.0000;0.1520;0.0000;0.0000;0.0000;0.3029;0.0519;0.4478;0.4816;0.0088;0.6412;0.3671;0.5689;1.1266;0.7382;0.7181;0.5753;0.5760;0.4362;1.0000;0.1528;1.0000;ctx_20;inner_ctx_7
1767384900000000;32;31;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1458;0.1703;0.0467;0.6596;0.2452;0.5746;-0.2145;0.7142;0.7235;0.3695;0.3282;0.2099;1.0000;0.1019;1.0000;-;inner_ctx_8
1767385200000000;33;32;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1445;0.1694;0.0320;0.6500;0.2346;0.5662;-0.0146;0.7056;0.7293;0.3925;0.3377;0.1845;1.0000;0.1017;1.0000;ctx_67;inner_ctx_7
1767385500000000;34;33;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1535;0.1751;0.0369;0.6502;0.2518;0.5766;-0.1128;0.7189;0.7281;0.5249;0.4142;0.2001;1.0000;0.1078;1.0000;ctx_58;inner_ctx_7
1767385800000000;35;34;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1717;0.1857;0.0160;0.5889;0.3615;0.5588;-0.6120;0.6251;0.6099;0.5204;0.4109;0.1788;1.0000;0.1082;1.0000;ctx_14;inner_ctx_1
1767386100000000;36;35;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1558;0.1770;0.0232;0.6364;0.2759;0.5825;0.3884;0.6947;0.7023;0.6210;0.4834;0.1897;1.0000;0.0975;1.0000;ctx_9;inner_ctx_7
1767386400000000;37;36;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1271;0.0000;0.0000;0.0000;0.2980;0.0000;0.4779;0.5071;0.0000;0.5872;0.3810;0.5663;0.7895;0.7053;0.6894;0.6723;0.5203;0.2336;1.0000;0.1456;1.0000;ctx_13;inner_ctx_1
1767386700000000;38;37;observe;zero_point_regulation;WAIT;active_perception_field;0.0000;0.2452;0.0000;0.0000;0.0000;0.3341;0.3279;0.2692;0.2454;0.1824;0.6249;0.3190;0.5769;1.0736;0.6622;0.6535;0.7952;0.6187;0.2865;1.0000;0.1022;1.0000;ctx_9;inner_ctx_8
1767387000000000;39;38;observe;structure_development_observe;SHORT;active_perception_field;0.0000;0.2421;0.0000;0.0000;0.0000;0.3471;0.3266;0.2781;0.2518;0.1735;0.6034;0.3504;0.5578;1.3173;0.6374;0.6189;0.9005;0.7478;0.3448;1.0000;0.1046;1.0000;ctx_17;inner_ctx_5
1767387300000000;40;39;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1562;0.1763;0.0202;0.5784;0.3844;0.5392;-0.6648;0.5652;0.5416;0.6515;0.5727;0.2744;1.0000;0.0881;1.0000;ctx_6;inner_ctx_5
1767387600000000;41;40;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1869;0.1933;0.0065;0.5857;0.3907;0.5747;-0.6964;0.6336;0.6137;0.4918;0.3975;0.2153;1.0000;0.0873;1.0000;ctx_3;inner_ctx_1
1767388200000000;43;42;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1738;0.1854;0.0121;0.6527;0.2822;0.6272;-0.0373;0.7365;0.7465;0.5013;0.4020;0.1923;1.0000;0.0799;1.0000;ctx_12;inner_ctx_1
1767388800000000;45;44;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1808;0.1913;0.0167;0.6875;0.2694;0.6560;0.1975;0.7736;0.7928;0.3158;0.2617;0.2241;1.0000;0.0831;1.0000;ctx_22;inner_ctx_7
1767389100000000;46;45;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1705;0.1868;0.0090;0.6567;0.3068;0.6221;0.4705;0.7019;0.7238;0.5298;0.4243;0.3066;1.0000;0.1057;1.0000;ctx_6;inner_ctx_7
1767389400000000;47;46;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1481;0.1748;0.0319;0.6097;0.3276;0.5693;-0.6209;0.5868;0.5833;0.4991;0.3792;0.1606;1.0000;0.1060;1.0000;ctx_3;inner_ctx_7
1767389700000000;48;47;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1522;0.1739;0.0293;0.6599;0.2332;0.5944;0.8171;0.7144;0.7351;0.3769;0.2604;0.1855;1.0000;0.1040;1.0000;ctx_9;inner_ctx_7
1767390000000000;49;48;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1808;0.1916;0.0010;0.6307;0.3204;0.5781;0.4090;0.6985;0.7266;0.4987;0.3913;0.2752;1.0000;0.1040;1.0000;ctx_2;inner_ctx_7
1767390600000000;51;50;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1562;0.1778;0.0127;0.5287;0.4065;0.4797;-0.5411;0.5105;0.5164;0.7251;0.7035;0.2911;1.0000;0.1113;1.0000;ctx_5;inner_ctx_2
1767391200000000;53;52;hold;processing_block;LONG;active_perception_field;0.0000;0.2512;0.0000;0.0000;0.0000;0.3319;0.3391;0.2515;0.2322;0.2153;0.6470;0.3522;0.5115;1.1647;0.6639;0.6434;0.8748;0.8907;0.4911;1.0000;0.1358;1.0000;ctx_10;inner_ctx_1
1767391500000000;54;53;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1532;0.1758;0.0165;0.5690;0.3661;0.4709;-0.5243;0.5985;0.5957;0.7063;0.6821;0.2681;1.0000;0.0774;1.0000;ctx_33;inner_ctx_5
1767391800000000;55;54;observe;aftereffect_pressure_observe;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1782;0.1901;0.0071;0.5966;0.3275;0.5086;-0.0228;0.7049;0.7169;0.5162;0.4434;0.2623;1.0000;0.0765;1.0000;ctx_64;inner_ctx_1
1767392100000000;56;55;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1445;0.0000;0.0000;0.0000;0.3120;0.0435;0.4557;0.4914;0.0000;0.6498;0.3421;0.5259;0.6814;0.7684;0.7552;0.5645;0.4701;0.3397;1.0000;0.1394;1.0000;ctx_5;inner_ctx_1
1767392400000000;57;56;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1625;0.1819;0.0189;0.6347;0.2763;0.5314;-0.1039;0.7207;0.7445;0.4788;0.3697;0.1714;1.0000;0.0891;1.0000;-;inner_ctx_8
1767392700000000;58;57;observe;aftereffect_pressure_observe;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1658;0.1835;0.0244;0.6554;0.2634;0.5542;0.3716;0.7587;0.7670;0.3963;0.2955;0.1914;1.0000;0.1023;1.0000;ctx_58;inner_ctx_1
1767393000000000;59;58;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1789;0.1918;0.0016;0.6106;0.3233;0.5432;0.2083;0.7104;0.7216;0.5632;0.4331;0.1967;1.0000;0.1028;1.0000;ctx_14;inner_ctx_7
1767393300000000;60;59;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1463;0.1715;0.0326;0.6561;0.2365;0.5502;0.5263;0.7019;0.7305;0.4627;0.3587;0.2363;1.0000;0.0922;1.0000;ctx_31;inner_ctx_7
1767393600000000;61;60;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1457;0.1714;0.0256;0.6510;0.2604;0.5504;0.2009;0.6894;0.7192;0.4879;0.4313;0.3024;1.0000;0.0919;1.0000;ctx_8;inner_ctx_7
1767393900000000;62;61;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1488;0.1741;0.0446;0.6630;0.2229;0.5761;0.7457;0.7214;0.7385;0.4610;0.3537;0.2315;1.0000;0.0880;1.0000;ctx_64;inner_ctx_7
1767394200000000;63;62;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1521;0.1766;0.0302;0.6574;0.2404;0.5888;0.2064;0.7175;0.7316;0.5299;0.3905;0.2137;1.0000;0.0882;1.0000;ctx_13;inner_ctx_7
1767394500000000;64;63;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1232;0.0000;0.0000;0.0000;0.3250;0.0000;0.4751;0.5099;0.0000;0.5876;0.3684;0.5518;0.3866;0.6799;0.6691;0.7343;0.5687;0.2914;1.0000;0.1436;1.0000;ctx_13;inner_ctx_7
1767394800000000;65;64;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1702;0.1863;0.0092;0.6445;0.3040;0.5965;0.1984;0.7160;0.7318;0.5417;0.4472;0.2576;1.0000;0.0909;1.0000;ctx_25;inner_ctx_3
1767395100000000;66;65;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2508;0.0000;0.0000;0.0000;0.3204;0.3343;0.2827;0.2513;0.1781;0.6476;0.3487;0.6108;0.8849;0.7329;0.7102;0.7318;0.5790;0.3186;1.0000;0.1113;1.0000;ctx_9;inner_ctx_1
1767395400000000;67;66;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1660;0.1820;0.0254;0.6698;0.2667;0.6116;0.1079;0.7317;0.7530;0.5301;0.4010;0.2615;1.0000;0.0595;1.0000;ctx_2;inner_ctx_5
1767396000000000;69;68;observe;zero_point_regulation;WAIT;active_perception_field;0.0000;0.2618;0.0000;0.0000;0.0000;0.2993;0.3479;0.2468;0.2221;0.1987;0.6147;0.3512;0.5694;0.9692;0.6348;0.6342;0.7435;0.5986;0.4045;1.0000;0.1482;1.0000;ctx_9;inner_ctx_7
1767396300000000;70;69;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1850;0.1934;0.0000;0.5601;0.3669;0.5287;-0.2503;0.6353;0.6588;0.6259;0.5605;0.2456;1.0000;0.1069;1.0000;-;inner_ctx_5
1767396600000000;71;70;hold;maturity_block;SHORT;fragmented_perception_field;0.0000;0.1254;0.0000;0.0000;0.0000;0.3102;0.0003;0.4944;0.5194;0.0000;0.5509;0.4198;0.5160;0.7530;0.6811;0.6668;0.7359;0.5558;0.2522;1.0000;0.1572;1.0000;ctx_66;inner_ctx_1
1767396900000000;72;71;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1935;0.1981;0.0000;0.5529;0.4043;0.5281;-0.6875;0.6159;0.6164;0.6280;0.4736;0.1956;1.0000;0.0968;1.0000;-;inner_ctx_3
1767397200000000;73;72;observe;zero_point_regulation;SHORT;fragmented_perception_field;0.0000;0.1259;0.0000;0.0000;0.0000;0.3048;0.0000;0.4725;0.5045;0.0000;0.5976;0.3739;0.5487;0.3018;0.7224;0.6986;0.7076;0.5619;0.2809;1.0000;0.1458;1.0000;ctx_17;inner_ctx_1
1767397500000000;74;73;observe;zero_point_regulation;WAIT;active_perception_field;0.0000;0.2438;0.0000;0.0000;0.0000;0.3292;0.3241;0.2747;0.2471;0.1734;0.6294;0.3471;0.5739;0.7362;0.6931;0.6724;0.8177;0.6618;0.3309;1.0000;0.1117;1.0000;ctx_9;inner_ctx_3
1767397800000000;75;74;hold;maturity_block;SHORT;quiet_field;0.0000;0.1762;0.0000;0.0000;0.0000;0.1215;0.0861;0.2107;0.2229;0.1214;0.6198;0.2963;0.5613;0.5515;0.6531;0.6603;0.7682;0.6202;0.2810;1.0000;0.0784;1.0000;-;inner_ctx_5
1767398100000000;76;75;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1841;0.1916;0.0154;0.6827;0.3088;0.6160;0.4066;0.7852;0.7901;0.4698;0.3860;0.3176;1.0000;0.0917;1.0000;ctx_22;inner_ctx_2
1767398400000000;77;76;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1732;0.1873;0.0206;0.6737;0.2763;0.6010;-0.1750;0.7607;0.7806;0.3275;0.2653;0.1880;1.0000;0.0912;1.0000;ctx_6;inner_ctx_1
1767399000000000;79;78;observe;aftereffect_pressure_observe;LONG;quiet_field;0.0000;0.2149;0.0000;0.0000;0.0000;0.3271;0.2458;0.2910;0.2716;0.1335;0.6763;0.3626;0.5663;0.8096;0.7507;0.7391;0.7076;0.5740;0.3414;1.0000;0.1613;1.0000;ctx_12;inner_ctx_1
1767399300000000;80;79;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1500;0.1713;0.0392;0.6292;0.2569;0.5259;0.1713;0.6895;0.7100;0.5634;0.4463;0.2006;1.0000;0.0714;1.0000;ctx_13;inner_ctx_5
1767399600000000;81;80;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.2236;0.0000;0.0000;0.0000;0.3151;0.2612;0.2802;0.2602;0.1409;0.6224;0.3873;0.4954;1.2140;0.6748;0.6758;0.8050;0.7114;0.3974;1.0000;0.1222;1.0000;ctx_5;inner_ctx_1
1767400200000000;83;82;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1508;0.1766;0.0223;0.5544;0.3394;0.4593;-0.6221;0.5547;0.5623;0.4654;0.3565;0.1476;1.0000;0.0859;1.0000;ctx_58;inner_ctx_1
1767400500000000;84;83;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1601;0.1805;0.0249;0.6117;0.2562;0.5079;0.0558;0.6907;0.7278;0.4009;0.3092;0.1659;1.0000;0.1024;1.0000;ctx_14;inner_ctx_7
1767400800000000;85;84;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1468;0.1718;0.0269;0.5814;0.3360;0.5008;-0.8043;0.5719;0.5594;0.3703;0.2839;0.1452;1.0000;0.1024;1.0000;ctx_14;inner_ctx_7
1767401100000000;86;85;observe;zero_point_regulation;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1560;0.1761;0.0276;0.6357;0.2560;0.5570;-0.1972;0.7079;0.7308;0.5006;0.3898;0.1848;1.0000;0.1045;1.0000;ctx_64;inner_ctx_7
1767401400000000;87;86;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1462;0.1741;0.0478;0.6900;0.2107;0.5907;0.0956;0.7460;0.7744;0.3739;0.2943;0.2208;1.0000;0.1045;1.0000;ctx_8;inner_ctx_7
1767401700000000;88;87;observe;structure_development_observe;SHORT;active_perception_field;0.0000;0.2545;0.0000;0.0000;0.0000;0.3180;0.3402;0.2590;0.2338;0.1934;0.6240;0.3522;0.5633;1.0976;0.6693;0.6542;0.7651;0.6258;0.3939;1.0000;0.1592;1.0000;ctx_64;inner_ctx_7
1767402000000000;89;88;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1690;0.1832;0.0122;0.6109;0.3116;0.5626;-0.2335;0.6683;0.6959;0.5482;0.4462;0.2751;1.0000;0.1079;1.0000;ctx_25;inner_ctx_5
1767402600000000;91;90;observe;structure_development_observe;LONG;quiet_field;0.0000;0.2307;0.0000;0.0000;0.0000;0.2918;0.2622;0.2397;0.2284;0.1928;0.7095;0.3019;0.5979;1.0315;0.7437;0.7335;0.6273;0.5708;0.4280;1.0000;0.1505;1.0000;ctx_2;inner_ctx_7
1767402900000000;92;91;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1718;0.1841;0.0143;0.5849;0.3438;0.5474;0.8923;0.6433;0.6564;0.5620;0.5099;0.3963;1.0000;0.1054;1.0000;ctx_64;inner_ctx_5
1767403500000000;94;93;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1850;0.1920;0.0013;0.5835;0.3342;0.5675;-0.2257;0.6561;0.6875;0.5629;0.4343;0.2339;1.0000;0.1095;1.0000;ctx_9;inner_ctx_1
1767404100000000;96;95;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1751;0.1873;0.0152;0.7174;0.2813;0.6400;1.0268;0.8031;0.8136;0.3347;0.2647;0.2867;1.0000;0.1108;1.0000;ctx_3;inner_ctx_1
1767404400000000;97;96;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1862;0.1944;0.0073;0.6588;0.2955;0.6408;0.0748;0.7557;0.7760;0.3303;0.2302;0.2249;1.0000;0.1107;1.0000;ctx_9;inner_ctx_7
1767404700000000;98;97;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1794;0.1897;0.0062;0.6125;0.3241;0.6031;0.4467;0.6737;0.6994;0.5166;0.3849;0.2522;1.0000;0.1136;1.0000;ctx_13;inner_ctx_7
1767405000000000;99;98;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1824;0.1913;0.0121;0.6322;0.3183;0.6236;0.1177;0.7175;0.7262;0.5480;0.4251;0.2423;1.0000;0.1141;1.0000;ctx_17;inner_ctx_7
1767405300000000;100;99;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1820;0.1924;0.0057;0.5863;0.4073;0.5947;-0.6994;0.5945;0.5778;0.4435;0.3654;0.2348;1.0000;0.0899;1.0000;ctx_12;inner_ctx_1
