timestamp,candidate_timestamp,candidate_bars_open,side,entry,candidate_price,actual_exit_price,actual_reason,actual_pnl,hypothetical_pnl,delta_pnl,confirmation_score,exit_decision_pressure,plan_trust,holding_stability,intervention_fitness,intervention_unfit_state,exit_evidence,current_r,candidate_mfe_r,candidate_mae_r,target_expectation_context,tp_reachability,target_path_integrity,expectation_deviation,expectation_break_pressure,expectation_hold_support,target_recovery_potential,target_recovery_momentum,target_recovery_confirmation,break_to_recovery_delta,prior_target_hold_support,prior_tp_reachability,expectation_break_persistence,deep_pullback_recovery_watch,recovery_after_break_watch
1767531900000000,1767528300000000,16,LONG,134.4834615571577,134.27,134.14948558481518,sl_hit,-0.49515574062771256,-0.3747136340919947,0.12044210653571785,0.536871469927088,0.6032709508998366,0.4425189816115541,0.37601466304780756,0.40095831245255675,0.48831023806689156,0.587400065117176,-0.6391524386034931,1.0974994406674226,0.9685174501894064,expectation_break_observe,0.3696727417087633,0.4332665149406988,0.6080983885433094,0.6078156574184804,0.4012461232112024,0.498036280853019,0.0,0.2680547878289273,0.2519251052809178,0.5056394324628605,0.4974104419928009,0.463082459021485,0,0
1767646500000000,1767646200000000,15,LONG,138.44829027625605,137.99,137.89019946977595,sl_hit,-0.7238939003277143,-0.6241532504217902,0.09974064990592413,0.6161496227067014,0.7294499024830912,0.3993010034871475,0.32230466668532376,0.47034526180149366,0.5279400653252151,0.7160739423313605,-0.8211751043642787,2.547452327177272,0.8390933353831515,expectation_break_observe,0.3138049228544103,0.4127726369921573,0.7270965997542297,0.7196321095534715,0.35420900302945413,0.5447508841531062,0.0,0.26138079006576836,0.2221333838920126,0.5383957268088531,0.5496004930587974,0.5133775320832357,0,0
1767675900000000,1767675600000000,16,LONG,138.46576653169032,138.28,138.13057862023373,sl_hit,-0.5011457185477406,-0.3518139916093336,0.14933172693840702,0.5734873445480599,0.6647911194758311,0.4135824918203216,0.3410086290508365,0.42114567333892744,0.52771516620837,0.6410276982514252,-0.554216083996156,1.5938327429176213,0.8823902103302466,expectation_break_observe,0.3460217567919115,0.44007109150028656,0.6326323845960086,0.6258094780262439,0.3842538386967838,0.5597662582588943,0.0,0.27748383585847436,0.24778294587796426,0.5488191687128138,0.5381031407395803,0.47386285247237375,0,0
1767794400000000,1767789000000000,16,LONG,137.91,137.68,137.54338359533503,sl_hit,-0.531888434822168,-0.39535399999998977,0.1365344348221782,0.5521656848191754,0.6106333770998039,0.4375986378149072,0.3674312850513597,0.4093961089237709,0.5095713242834775,0.6121548819260432,-0.6273587244689056,0.8182939884377703,0.7910175221564596,expectation_break_observe,0.3690712442811247,0.4591493708652209,0.5869099966344992,0.6058720111317719,0.40656411225773126,0.47358864447617843,0.0,0.26654223093029517,0.25849052301985853,0.4634177306150535,0.4201103911506799,0.4591865022862992,0,0
1768067400000000,1768067100000000,5,LONG,136.62,136.32,136.2747021447112,sl_hit,-0.5090346765756322,-0.46376400000001133,0.04527067657562084,0.5497159767656388,0.6053972718461689,0.4384930011240872,0.3732310661059789,0.4201957011247444,0.4921415052540619,0.6178367079770062,-0.868815127012859,0.2606445381038577,0.9556966397141449,expectation_break_observe,0.36065017995573756,0.4210978509866558,0.6245465361626046,0.6533908945651525,0.3906976210981062,0.42054353022578733,0.0,0.24687225634696774,0.2393682918862468,0.4774312828690082,0.46097824903420753,0.4766140387023688,0,0
1768630200000000,1768627200000000,106,LONG,144.41,144.07,143.91556241296504,sl_hit,-0.6674329244827308,-0.5130880000000033,0.15434492448272752,0.6033843436938902,0.7091910116582893,0.4110922176111469,0.32118665936824675,0.4287254965861834,0.579802263987494,0.6880209732676245,-0.6876499863995348,2.305649954398447,0.9101249819993522,expectation_break_observe,0.3313002007734023,0.42496932698271567,0.6978570539198221,0.686583149721218,0.3680076528077533,0.5329165937121836,0.05393333226662659,0.2753135769071756,0.2542442713917641,0.4762157249410467,0.45896959553032857,0.6118580502340397,0,0
1768857300000000,1768857000000000,10,LONG,134.72054375025016,134.52,134.39418315236486,sl_hit,-0.4878294340268669,-0.362088076500298,0.1257413575265689,0.549078904775928,0.6230297728811415,0.43928924589011503,0.36611060898572895,0.4052736714533626,0.501488487972006,0.6012672709167867,-0.614485178509909,1.3465358643088676,0.7983309012741802,expectation_break_observe,0.36495192937541227,0.4620327511239551,0.6144456970198228,0.6121570231135066,0.4055410345112596,0.5494826439143706,0.0,0.280921296485543,0.2588807059361433,0.5508326555533349,0.5186430457959836,0.46400247330649147,0,0
1769012100000000,1769011500000000,11,LONG,129.89326756420377,129.52,129.34552843674948,sl_hit,-0.7032824050548644,-0.52891552474228,0.1743668803125844,0.5761778645164835,0.6588383015777867,0.4193598511188538,0.34911365877293304,0.4185760010442853,0.511322787732258,0.6269484800105618,-0.6814696002065437,2.349170200377211,0.8457813966237417,expectation_break_observe,0.3468338056586098,0.4217729862374396,0.6787320281946654,0.655411643431845,0.37955979892261266,0.557631693700654,0.0,0.27367097586825057,0.23961100578347003,0.5461745069132248,0.5464610659801272,0.4868626141450225,0,0
1769119200000000,1769115600000000,17,LONG,128.65,128.27,128.162849406888,sl_hit,-0.6412383027561382,-0.5341519999999955,0.10708630275614273,0.5589065124027368,0.6671514812303113,0.4840352368894348,0.37403199911942003,0.43069667795165695,0.496136769783919,0.6357042389124292,-0.7800462636666153,2.278556191236689,0.8826839299385629,expectation_break_observe,0.3750332395186519,0.5145419076227153,0.6694546661260852,0.6603615680425633,0.42929214886553424,0.5365026270796411,0.05157644094334807,0.30957076818070794,0.2922782948729961,0.4171292738122177,0.3941813145259117,0.47963339480724987,0,0
1769341800000000,1769341200000000,15,LONG,126.93,126.72,126.61372825538615,sl_hit,-0.4683979815670889,-0.36219000000000795,0.10620798156708094,0.5687584528139289,0.6410298003393072,0.41560747266691433,0.33877557886387594,0.40103939032850583,0.5576912937054043,0.6290807462066529,-0.6639859664239097,0.8536962425449819,0.7272227251309338,expectation_break_observe,0.35611501490648334,0.45543025541626886,0.6146222808392813,0.6321541197616186,0.3920651950856932,0.4949063635879174,0.02147295289027318,0.2634163237251178,0.25951482204986676,0.501943100428829,0.49123007526840196,0.576978293931349,0,0
1769559300000000,1769558400000000,17,LONG,127.34,127.03,126.93564640630714,sl_hit,-0.5569189815366449,-0.46262200000000225,0.09429698153664262,0.545500405092817,0.6373030626868397,0.4607680323471169,0.36653818387948234,0.4096040442538806,0.5106303651099382,0.6130968630072171,-0.7666557311111039,1.137618181648711,0.8655790512544868,expectation_break_observe,0.37829301167253293,0.48315618199033006,0.6402236969103567,0.6433573732456085,0.41814110023919504,0.5222409425285377,0.0,0.27968990103405167,0.2636873870340765,0.5091788141883561,0.4835724286745529,0.47352956127415946,0,0
1769599800000000,1769597400000000,10,LONG,127.50355111427677,127.36,127.19415521241038,sl_hit,-0.4622145256624075,-0.2964692449453412,0.1657452807170663,0.5694603813196162,0.6564168832745603,0.432448508194003,0.34755409565391027,0.4028875977134906,0.53196642394433,0.6158272051848819,-0.4639722550002102,2.024748491962046,0.6902195956331217,expectation_break_observe,0.36160099912497606,0.4883351769903197,0.6187856359904628,0.6005919567023486,0.40900496461214925,0.5627494995280296,0.0,0.2886602787630123,0.268094436604886,0.46299600443595956,0.42439789170338443,0.4619513906038556,0,0
1770776400000000,1770772800000000,10,LONG,83.4,83.24,84.26755902763486,tp_hit,0.7669584922182735,-0.25998400000001076,-1.0269424922182844,0.6083679140313445,0.7347032187357883,0.4292877216789144,0.31539446636706114,0.4342803618341728,0.5730695988887881,0.6920750072625673,-0.773435953681417,1.5468719073626966,0.9184551949966784,expectation_break_observe,0.3587679799922476,0.4793427924744265,0.6981138782208394,0.6933932926361469,0.39547758816439826,0.6345309557334715,0.0,0.2968004219832341,0.2533924810360768,0.6608248781409043,0.6432990505396433,0.4971674773062245,0,0
