EXIT SL | time=02/01/2023 20:45 side=SHORT entry=11.2032 tp=10.9168 sl=11.3318 risk=0.1286 mfe=0.0732 mae=0.1168 energy=2.0 stim=reward attr=engage socially eff=0.6956521739130435 node=12 mem=analysis res=2.0 pnl=-0.1286
AI_DECISION | ml=SHORT ai=SHORT rr=2.7135219323210977 stim=reward attr=engage socially eff=0.6956521739130435 node=12 mem=analysis
EXIT TP | time=03/01/2023 02:20 side=SHORT entry=11.4098 tp=11.1297 sl=11.5193 risk=0.1095 mfe=0.3098 mae=0.0000 energy=1.6666666666666667 stim=reward attr=engage socially eff=0.7333333333333333 node=40 mem=analysis res=1.1111111111111112 pnl=0.2801
AI_DECISION | ml=SHORT ai=SHORT rr=3.132261382850934 stim=reward attr=engage socially eff=0.7333333333333333 node=40 mem=analysis
EXIT SL | time=03/01/2023 02:55 side=LONG entry=11.1256 tp=11.3686 sl=11.0097 risk=0.1158 mfe=0.0444 mae=0.0356 energy=1.8000000000000071 stim=reward attr=engage socially eff=0.75 node=39 mem=explore res=1.4400000000000186 pnl=-0.1158
AI_DECISION | ml=LONG ai=LONG rr=2.57883814906476 stim=reward attr=engage socially eff=0.75 node=39 mem=explore
EXIT SL | time=03/01/2023 05:10 side=SHORT entry=11.1642 tp=10.8603 sl=11.2821 risk=0.1179 mfe=0.0742 mae=0.1258 energy=1.8333333333333384 stim=reward attr=engage socially eff=0.7333333333333333 node=696 mem=analysis res=1.527777777777791 pnl=-0.1179
AI_DECISION | ml=SHORT ai=SHORT rr=3.132261382850934 stim=reward attr=engage socially eff=0.7333333333333333 node=696 mem=analysis
EXIT TP | time=03/01/2023 14:50 side=LONG entry=11.7547 tp=12.0545 sl=11.6517 risk=0.1030 mfe=0.3953 mae=0.0000 energy=1.5 stim=reward attr=engage socially eff=1.0 node=42 mem=explore res=0.75 pnl=0.2998
AI_DECISION | ml=LONG ai=LONG rr=3.5594405594405525 stim=reward attr=engage socially eff=1.0 node=42 mem=explore
EXIT TP | time=03/01/2023 15:45 side=SHORT entry=12.7718 tp=12.4268 sl=12.9059 risk=0.1341 mfe=0.5618 mae=0.0000 energy=1.8461538461538367 stim=reward attr=engage socially eff=0.7333333333333333 node=7 mem=analysis res=1.5621301775147676 pnl=0.3450
AI_DECISION | ml=SHORT ai=SHORT rr=3.132261382850934 stim=reward attr=engage socially eff=0.7333333333333333 node=7 mem=analysis
EXIT TP | time=03/01/2023 17:50 side=LONG entry=13.2472 tp=13.3682 sl=13.1194 risk=0.1279 mfe=0.1828 mae=0.1672 energy=1.6666666666666716 stim=reward attr=engage socially eff=0.4444444444444444 node=39 mem=explore res=1.1111111111111227 pnl=0.1209
AI_DECISION | ml=LONG ai=LONG rr=1.256801917471793 stim=reward attr=engage socially eff=0.4444444444444444 node=39 mem=explore
EXIT TP | time=03/01/2023 18:20 side=SHORT entry=13.3504 tp=13.0500 sl=13.4865 risk=0.1361 mfe=0.3904 mae=0.0000 energy=1.7692307692307756 stim=reward attr=engage socially eff=0.6875 node=11 mem=analysis res=1.3609467455621462 pnl=0.3003
AI_DECISION | ml=SHORT ai=SHORT rr=2.7117577330738665 stim=reward attr=engage socially eff=0.6875 node=11 mem=analysis
EXIT TP | time=03/01/2023 22:15 side=LONG entry=12.9845 tp=13.0999 sl=12.8622 risk=0.1224 mfe=0.1655 mae=0.0000 energy=1.6250000000000082 stim=reward attr=engage socially eff=0.4444444444444444 node=39 mem=explore res=1.0156250000000187 pnl=0.1154
AI_DECISION | ml=LONG ai=LONG rr=1.256801917471793 stim=reward attr=engage socially eff=0.4444444444444444 node=39 mem=explore
EXIT TP | time=03/01/2023 23:05 side=LONG entry=13.1921 tp=13.3733 sl=13.0768 risk=0.1153 mfe=0.1479 mae=0.0321 energy=1.5000000000000073 stim=reward attr=engage socially eff=0.5 node=26 mem=explore res=0.7500000000000149 pnl=0.1812
AI_DECISION | ml=LONG ai=LONG rr=2.0 stim=reward attr=engage socially eff=0.5 node=26 mem=explore
EXIT TP | time=04/01/2023 05:05 side=SHORT entry=13.7953 tp=13.4709 sl=13.9418 risk=0.1466 mfe=0.4553 mae=0.0000 energy=1.857142857142859 stim=reward attr=engage socially eff=0.6956521739130435 node=12 mem=analysis res=1.5918367346938826 pnl=0.3244
AI_DECISION | ml=SHORT ai=SHORT rr=2.7135219323210977 stim=reward attr=engage socially eff=0.6956521739130435 node=12 mem=analysis
EXIT TP | time=04/01/2023 08:55 side=LONG entry=13.7698 tp=14.1887 sl=13.6200 risk=0.1498 mfe=0.3902 mae=0.0000 energy=1.8749999999999918 stim=reward attr=engage socially eff=1.0 node=920 mem=explore res=1.6406249999999771 pnl=0.4189
AI_DECISION | ml=LONG ai=LONG rr=3.373614347190137 stim=reward attr=engage socially eff=1.0 node=920 mem=explore
EXIT TP | time=04/01/2023 13:35 side=SHORT entry=13.8550 tp=13.5210 sl=14.0055 risk=0.1505 mfe=0.3550 mae=0.0000 energy=1.888888888888891 stim=reward attr=engage socially eff=0.6956521739130435 node=21 mem=analysis res=1.6790123456790185 pnl=0.3340
AI_DECISION | ml=SHORT ai=SHORT rr=2.7135219323210977 stim=reward attr=engage socially eff=0.6956521739130435 node=21 mem=analysis
EXIT TP | time=04/01/2023 16:05 side=SHORT entry=13.5846 tp=13.1826 sl=13.7399 risk=0.1553 mfe=0.4046 mae=0.0000 energy=2.0 stim=reward attr=engage socially eff=0.7333333333333333 node=696 mem=analysis res=2.0 pnl=0.4020
AI_DECISION | ml=SHORT ai=SHORT rr=3.132261382850934 stim=reward attr=engage socially eff=0.7333333333333333 node=696 mem=analysis
EXIT SL | time=04/01/2023 17:10 side=SHORT entry=13.4348 tp=13.0929 sl=13.5884 risk=0.1536 mfe=0.2348 mae=0.1952 energy=2.0 stim=reward attr=engage socially eff=0.6956521739130435 node=21 mem=analysis res=2.0 pnl=-0.1536
AI_DECISION | ml=SHORT ai=SHORT rr=2.7135219323210977 stim=reward attr=engage socially eff=0.6956521739130435 node=21 mem=analysis
EXIT TP | time=04/01/2023 20:00 side=SHORT entry=13.7067 tp=13.3697 sl=13.8384 risk=0.1317 mfe=0.4767 mae=0.0000 energy=1.6666666666666667 stim=reward attr=engage socially eff=0.7333333333333333 node=40 mem=analysis res=1.1111111111111112 pnl=0.3370
AI_DECISION | ml=SHORT ai=SHORT rr=3.132261382850934 stim=reward attr=engage socially eff=0.7333333333333333 node=40 mem=analysis
EXIT TP | time=04/01/2023 21:20 side=SHORT entry=13.3265 tp=13.0267 sl=13.4624 risk=0.1359 mfe=0.4965 mae=0.0000 energy=1.7777777777777821 stim=reward attr=engage socially eff=0.6875 node=12 mem=analysis res=1.382716049382727 pnl=0.2997
AI_DECISION | ml=SHORT ai=SHORT rr=2.7117577330738665 stim=reward attr=engage socially eff=0.6875 node=12 mem=analysis
EXIT SL | time=05/01/2023 01:00 side=LONG entry=13.4798 tp=13.6028 sl=13.3497 risk=0.1301 mfe=0.0502 mae=0.1998 energy=1.6666666666666667 stim=reward attr=engage socially eff=0.4444444444444444 node=39 mem=explore res=1.1111111111111112 pnl=-0.1301
AI_DECISION | ml=LONG ai=LONG rr=1.256801917471793 stim=reward attr=engage socially eff=0.4444444444444444 node=39 mem=explore
EXIT SL | time=05/01/2023 05:10 side=SHORT entry=13.3053 tp=12.9650 sl=13.4219 risk=0.1165 mfe=0.1653 mae=0.1247 energy=1.5 stim=reward attr=engage socially eff=1.0 node=4 mem=analysis res=0.75 pnl=-0.1165
AI_DECISION | ml=SHORT ai=SHORT rr=3.5739644970413953 stim=reward attr=engage socially eff=1.0 node=4 mem=analysis
EXIT SL | time=05/01/2023 07:35 side=LONG entry=13.3438 tp=13.7352 sl=13.2034 risk=0.1404 mfe=0.0862 mae=0.1238 energy=1.818181818181821 stim=reward attr=engage socially eff=1.0 node=304 mem=explore res=1.4876033057851317 pnl=-0.1404
AI_DECISION | ml=LONG ai=LONG rr=3.373614347190137 stim=reward attr=engage socially eff=1.0 node=304 mem=explore
EXIT SL | time=05/01/2023 13:05 side=SHORT entry=13.2015 tp=12.8385 sl=13.3384 risk=0.1370 mfe=0.0815 mae=0.0985 energy=1.8000000000000071 stim=reward attr=engage socially eff=0.75 node=10 mem=analysis res=1.4400000000000186 pnl=-0.1370
AI_DECISION | ml=SHORT ai=SHORT rr=3.2213800746435863 stim=reward attr=engage socially eff=0.75 node=10 mem=analysis
EXIT SL | time=05/01/2023 16:15 side=SHORT entry=13.2364 tp=12.9325 sl=13.3739 risk=0.1375 mfe=0.1064 mae=0.0836 energy=1.8000000000000071 stim=reward attr=engage socially eff=0.6875 node=11 mem=analysis res=1.4400000000000186 pnl=-0.1375
AI_DECISION | ml=SHORT ai=SHORT rr=2.7117577330738665 stim=reward attr=engage socially eff=0.6875 node=11 mem=analysis
EXIT SL | time=05/01/2023 20:35 side=SHORT entry=13.1403 tp=12.8038 sl=13.2913 risk=0.1510 mfe=0.0503 mae=0.2097 energy=2.0 stim=reward attr=engage socially eff=0.6956521739130435 node=21 mem=analysis res=2.0 pnl=-0.1510
AI_DECISION | ml=SHORT ai=SHORT rr=2.7135219323210977 stim=reward attr=engage socially eff=0.6956521739130435 node=21 mem=analysis
EXIT TP | time=06/01/2023 03:00 side=SHORT entry=13.5760 tp=13.2643 sl=13.7170 risk=0.1410 mfe=0.3760 mae=0.0000 energy=1.8000000000000071 stim=reward attr=engage socially eff=0.6875 node=8 mem=analysis res=1.4400000000000186 pnl=0.3117
AI_DECISION | ml=SHORT ai=SHORT rr=2.7117577330738665 stim=reward attr=engage socially eff=0.6875 node=8 mem=analysis
EXIT TP | time=06/01/2023 12:05 side=SHORT entry=13.2412 tp=12.9311 sl=13.3812 risk=0.1400 mfe=0.2912 mae=0.0188 energy=1.8333333333333384 stim=reward attr=engage socially eff=0.6956521739130435 node=12 mem=analysis res=1.527777777777791 pnl=0.3101
AI_DECISION | ml=SHORT ai=SHORT rr=2.7135219323210977 stim=reward attr=engage socially eff=0.6956521739130435 node=12 mem=analysis
EXIT TP | time=06/01/2023 14:30 side=SHORT entry=13.0576 tp=12.7251 sl=13.1836 risk=0.1260 mfe=0.3276 mae=0.0000 energy=1.6666666666666667 stim=reward attr=engage socially eff=0.75 node=10 mem=analysis res=1.1111111111111112 pnl=0.3325
AI_DECISION | ml=SHORT ai=SHORT rr=3.2213800746435863 stim=reward attr=engage socially eff=0.75 node=10 mem=analysis
EXIT SL | time=06/01/2023 17:55 side=SHORT entry=13.1719 tp=12.8213 sl=13.3044 risk=0.1326 mfe=0.2319 mae=0.0481 energy=1.7499999999999833 stim=reward attr=engage socially eff=0.75 node=10 mem=analysis res=1.3124999999999585 pnl=-0.1326
AI_DECISION | ml=SHORT ai=SHORT rr=3.2213800746435863 stim=reward attr=engage socially eff=0.75 node=10 mem=analysis
EXIT TP | time=07/01/2023 09:30 side=SHORT entry=13.4920 tp=13.2062 sl=13.6220 risk=0.1300 mfe=0.3420 mae=0.0000 energy=1.6666666666666667 stim=reward attr=engage socially eff=0.6875 node=11 mem=analysis res=1.1111111111111112 pnl=0.2858
AI_DECISION | ml=SHORT ai=SHORT rr=2.7117577330738665 stim=reward attr=engage socially eff=0.6875 node=11 mem=analysis
EXIT SL | time=08/01/2023 03:25 side=SHORT entry=13.1652 tp=12.8275 sl=13.3168 risk=0.1515 mfe=0.2552 mae=0.1848 energy=2.0 stim=reward attr=engage socially eff=0.6956521739130435 node=696 mem=analysis res=2.0 pnl=-0.1515
AI_DECISION | ml=SHORT ai=SHORT rr=2.7135219323210977 stim=reward attr=engage socially eff=0.6956521739130435 node=696 mem=analysis
EXIT TP | time=08/01/2023 09:55 side=LONG entry=13.2719 tp=13.4541 sl=13.1559 risk=0.1160 mfe=0.3981 mae=0.0119 energy=1.5 stim=reward attr=engage socially eff=0.5 node=26 mem=explore res=0.75 pnl=0.1823
AI_DECISION | ml=LONG ai=LONG rr=2.0 stim=reward attr=engage socially eff=0.5 node=26 mem=explore
EXIT TP | time=08/01/2023 16:45 side=LONG entry=13.5085 tp=13.9199 sl=13.3716 risk=0.1369 mfe=0.3515 mae=0.0385 energy=1.750000000000011 stim=reward attr=engage socially eff=0.8571428571428571 node=27 mem=explore res=1.3125000000000278 pnl=0.4113
AI_DECISION | ml=LONG ai=LONG rr=3.6321704233790477 stim=reward attr=engage socially eff=0.8571428571428571 node=27 mem=explore
EXIT SL | time=08/01/2023 21:45 side=SHORT entry=13.7028 tp=13.3530 sl=13.8227 risk=0.1198 mfe=0.2228 mae=0.0771 energy=1.5 stim=reward attr=engage socially eff=1.0 node=3 mem=analysis res=0.75 pnl=-0.1198
AI_DECISION | ml=SHORT ai=SHORT rr=3.5739644970413953 stim=reward attr=engage socially eff=1.0 node=3 mem=analysis
EXIT TP | time=09/01/2023 01:05 side=LONG entry=14.2649 tp=14.4061 sl=14.1168 risk=0.1481 mfe=0.7251 mae=0.0000 energy=1.8000000000000036 stim=reward attr=engage socially eff=0.4444444444444444 node=48 mem=explore res=1.4400000000000093 pnl=0.1412
AI_DECISION | ml=LONG ai=LONG rr=1.256801917471793 stim=reward attr=engage socially eff=0.4444444444444444 node=48 mem=explore
EXIT TP | time=09/01/2023 02:35 side=LONG entry=14.7346 tp=15.1625 sl=14.5918 risk=0.1428 mfe=1.1854 mae=0.0000 energy=1.6666666666666534 stim=reward attr=engage socially eff=0.8571428571428571 node=27 mem=explore res=1.1111111111110803 pnl=0.4279
AI_DECISION | ml=LONG ai=LONG rr=3.6321704233790477 stim=reward attr=engage socially eff=0.8571428571428571 node=27 mem=explore
EXIT TP | time=09/01/2023 02:45 side=LONG entry=15.2412 tp=15.3845 sl=15.0900 risk=0.1511 mfe=1.1588 mae=0.0000 energy=1.714285714285718 stim=reward attr=engage socially eff=0.4444444444444444 node=48 mem=explore res=1.2244897959183763 pnl=0.1433
AI_DECISION | ml=LONG ai=LONG rr=1.256801917471793 stim=reward attr=engage socially eff=0.4444444444444444 node=48 mem=explore
EXIT TP | time=09/01/2023 08:25 side=LONG entry=16.0497 tp=16.4272 sl=15.8707 risk=0.1790 mfe=0.3203 mae=0.0000 energy=1.928571428571443 stim=reward attr=engage socially eff=0.75 node=39 mem=explore res=1.7908163265306536 pnl=0.3775
AI_DECISION | ml=LONG ai=LONG rr=2.57883814906476 stim=reward attr=engage socially eff=0.75 node=39 mem=explore
EXIT SL | time=09/01/2023 14:40 side=SHORT entry=16.5383 tp=16.1304 sl=16.6934 risk=0.1551 mfe=0.2283 mae=0.1417 energy=1.6249999999999944 stim=reward attr=engage socially eff=0.75 node=10 mem=analysis res=1.0156249999999876 pnl=-0.1551
