timestamp;runtime_tick;sequence;phase;reason;decision;field_label;field_focus;field_clarity;field_stability;field_fragmentation;field_strain;field_pressure;field_support;field_observation_need;field_replan_pressure;field_action_support;action_clearance;action_inhibition;regulated_courage;decision_strength;state_maturity;decision_readiness;processing_load;processing_tension;felt_pressure;felt_stability;thought_pressure;thought_support;context_cluster_id;inner_context_cluster_id
1767375300000000;0;1;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2289;0.2115;0.0000;0.4674;0.3452;0.5064;0.4404;0.6246;0.6794;0.1058;0.1617;0.1616;1.0000;0.0848;0.7144;-;inner_ctx_10
1767375600000000;1;2;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1875;0.1859;0.0000;0.5603;0.2709;0.5258;0.2232;0.6535;0.7251;0.0626;0.1278;0.1863;1.0000;0.0888;0.8438;-;inner_ctx_10
1767375900000000;2;3;observe;structure_bearing_observe;SHORT;active_perception_field;0.0000;0.2648;0.0000;0.0000;0.0000;0.3002;0.3548;0.3019;0.2477;0.1649;0.5086;0.4120;0.5098;1.2676;0.6142;0.6441;0.4764;0.4546;0.3161;1.0000;0.1442;0.9263;-;inner_ctx_10
1767376200000000;3;4;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2119;0.2011;0.0000;0.5852;0.3349;0.5393;0.5386;0.6905;0.7528;0.2261;0.2336;0.2531;1.0000;0.1031;0.9841;ctx_6;inner_ctx_6
1767376500000000;4;5;act;plan_allowed;LONG;fragmented_perception_field;0.0000;0.1531;0.0000;0.0000;0.0000;0.2449;0.0333;0.4691;0.4788;0.0000;0.6134;0.3674;0.5569;1.2984;0.7684;0.7994;0.2010;0.2261;0.2932;1.0000;0.1423;0.9933;ctx_22;inner_ctx_10
1767379200000000;13;6;hold;pause_mode;SHORT;active_perception_field;0.0000;0.2656;0.0000;0.0000;0.0000;0.2993;0.3556;0.3090;0.2499;0.1681;0.5478;0.4189;0.4727;0.7097;0.7133;0.7177;0.4821;0.4183;0.2603;1.0000;0.1852;1.0000;-;inner_ctx_3
1767379800000000;15;8;hold;pause_mode;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2107;0.2014;0.0000;0.4844;0.4762;0.4308;-0.4388;0.5575;0.5546;0.6573;0.5774;0.2714;1.0000;0.0668;1.0000;-;inner_ctx_6
1767380400000000;17;10;hold;pause_mode;WAIT;active_perception_field;0.0000;0.2538;0.0000;0.0000;0.0000;0.3147;0.3381;0.3053;0.2541;0.1589;0.5681;0.3955;0.5112;0.7281;0.6746;0.6810;0.6649;0.5276;0.3017;1.0000;0.1365;1.0000;ctx_9;inner_ctx_1
1767380700000000;18;11;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1791;0.1789;0.0260;0.6934;0.2630;0.5794;0.3756;0.8013;0.8145;0.3698;0.3351;0.2698;1.0000;0.0903;1.0000;ctx_12;inner_ctx_6
1767381000000000;19;12;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1802;0.1800;0.0250;0.6903;0.2507;0.6022;0.0049;0.7854;0.8125;0.2377;0.2165;0.2374;1.0000;0.0897;1.0000;ctx_2;inner_ctx_1
1767381600000000;21;14;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2310;0.2138;0.0000;0.5645;0.3709;0.5600;0.0903;0.7037;0.7455;0.3441;0.2636;0.1313;1.0000;0.1154;1.0000;-;inner_ctx_7
1767381900000000;22;15;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1875;0.1876;0.0075;0.5772;0.3342;0.5397;-0.0163;0.6324;0.6502;0.3451;0.2712;0.1431;1.0000;0.0982;1.0000;-;inner_ctx_10
1767382500000000;24;17;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2153;0.2051;0.0000;0.5633;0.3849;0.5314;0.9725;0.6595;0.6933;0.5263;0.4477;0.2711;1.0000;0.1228;1.0000;ctx_20;inner_ctx_10
1767382800000000;25;18;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2364;0.2177;0.0000;0.5323;0.3874;0.5368;0.6073;0.6630;0.7048;0.3874;0.2835;0.2151;1.0000;0.1224;1.0000;ctx_58;inner_ctx_1
1767383100000000;26;19;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1866;0.1871;0.0126;0.6382;0.2999;0.5606;1.0262;0.7170;0.7445;0.4800;0.3901;0.2834;1.0000;0.0994;1.0000;ctx_33;inner_ctx_10
1767383400000000;27;20;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2096;0.1996;0.0000;0.5680;0.3489;0.5357;0.1361;0.6851;0.7199;0.4757;0.3778;0.1447;1.0000;0.0996;1.0000;ctx_20;inner_ctx_1
1767383700000000;28;21;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1847;0.1848;0.0117;0.5955;0.3005;0.5438;-0.2350;0.6728;0.6952;0.3531;0.2760;0.1154;1.0000;0.0933;1.0000;-;inner_ctx_1
1767384300000000;30;23;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2235;0.2082;0.0000;0.5761;0.3602;0.5642;0.3382;0.7268;0.7451;0.3897;0.3157;0.2007;1.0000;0.1101;1.0000;-;inner_ctx_10
1767384600000000;31;24;observe;zero_point_regulation;WAIT;fragmented_perception_field;0.0000;0.1509;0.0000;0.0000;0.0000;0.3144;0.0512;0.5147;0.5145;0.0000;0.5638;0.4684;0.5360;0.8721;0.7226;0.7150;0.5630;0.5666;0.4382;1.0000;0.1609;1.0000;ctx_10;inner_ctx_10
1767384900000000;32;25;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1791;0.1800;0.0246;0.6119;0.2998;0.5416;-0.2064;0.6999;0.7198;0.3748;0.3343;0.2131;1.0000;0.1079;1.0000;-;inner_ctx_7
1767385200000000;33;26;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2016;0.1950;0.0000;0.5560;0.3713;0.5202;-0.4603;0.6418;0.6583;0.3964;0.3434;0.1878;1.0000;0.1077;1.0000;ctx_67;inner_ctx_10
1767385500000000;34;27;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2006;0.1941;0.0000;0.5861;0.3371;0.5429;-0.1144;0.7034;0.7225;0.5269;0.4191;0.2040;1.0000;0.1161;1.0000;ctx_58;inner_ctx_10
1767385800000000;35;28;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2241;0.2093;0.0000;0.5203;0.4552;0.5263;-0.6151;0.6059;0.5999;0.5168;0.4119;0.1818;1.0000;0.1166;1.0000;ctx_77;inner_ctx_1
1767386100000000;36;29;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2047;0.1973;0.0000;0.5734;0.3587;0.5514;0.3947;0.6811;0.7003;0.6109;0.4791;0.1894;1.0000;0.0942;1.0000;ctx_9;inner_ctx_1
1767386400000000;37;30;observe;zero_point_regulation;SHORT;fragmented_perception_field;0.0000;0.1261;0.0000;0.0000;0.0000;0.2976;0.0000;0.5280;0.5295;0.0000;0.5278;0.4631;0.5372;0.7972;0.6917;0.6873;0.6628;0.5155;0.2332;1.0000;0.1422;1.0000;ctx_13;inner_ctx_1
1767386700000000;38;31;observe;zero_point_regulation;WAIT;active_perception_field;0.0000;0.2451;0.0000;0.0000;0.0000;0.3336;0.3277;0.3128;0.2618;0.1502;0.5667;0.3944;0.5456;1.0685;0.6482;0.6506;0.7891;0.6153;0.2874;1.0000;0.1026;1.0000;ctx_9;inner_ctx_2
1767387000000000;39;32;observe;structure_development_observe;SHORT;active_perception_field;0.0000;0.2421;0.0000;0.0000;0.0000;0.3466;0.3265;0.3311;0.2747;0.1356;0.5351;0.4418;0.5262;1.3149;0.6234;0.6157;0.8983;0.7465;0.3462;1.0000;0.1050;1.0000;ctx_76;inner_ctx_6
1767387300000000;40;33;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2056;0.1975;0.0000;0.5113;0.4760;0.5068;-0.7214;0.5418;0.5253;0.6516;0.5724;0.2761;1.0000;0.0885;1.0000;-;inner_ctx_6
1767387600000000;41;34;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2537;0.2276;0.0000;0.4924;0.5327;0.5373;-0.9717;0.5859;0.5630;0.4945;0.3985;0.2175;1.0000;0.0877;1.0000;ctx_3;inner_ctx_1
1767387900000000;42;35;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2100;0.1998;0.0000;0.5961;0.3402;0.5866;-0.1646;0.7168;0.7326;0.5524;0.4414;0.2043;1.0000;0.0765;1.0000;ctx_17;inner_ctx_10
1767388200000000;43;36;hold;stressed_block;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2310;0.2128;0.0000;0.5833;0.3763;0.5986;-0.1176;0.7232;0.7432;0.5077;0.4058;0.1942;1.0000;0.0766;1.0000;-;inner_ctx_1
1767388500000000;44;37;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2365;0.2166;0.0000;0.5393;0.4771;0.5852;-0.8474;0.6225;0.6007;0.4415;0.3515;0.1815;1.0000;0.0841;1.0000;ctx_6;inner_ctx_1
1767388800000000;45;38;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2331;0.2148;0.0000;0.6226;0.3600;0.6274;0.0035;0.7599;0.7901;0.3235;0.2651;0.2270;1.0000;0.0837;1.0000;ctx_22;inner_ctx_10
1767389100000000;46;39;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2238;0.2103;0.0000;0.5914;0.3930;0.5943;0.1047;0.6884;0.7219;0.5394;0.4305;0.3095;1.0000;0.1042;1.0000;ctx_6;inner_ctx_10
1767389400000000;47;40;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1934;0.1916;0.0062;0.5355;0.4278;0.5312;-0.9120;0.5398;0.5323;0.5110;0.3879;0.1635;1.0000;0.1045;1.0000;ctx_3;inner_ctx_10
1767389700000000;48;41;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2057;0.1975;0.0000;0.5921;0.3205;0.5650;0.7048;0.7010;0.7315;0.3845;0.2658;0.1879;1.0000;0.1028;1.0000;ctx_9;inner_ctx_10
1767390000000000;49;42;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2398;0.2199;0.0000;0.5604;0.4141;0.5510;0.4151;0.6852;0.7223;0.5104;0.4001;0.2784;1.0000;0.1029;1.0000;ctx_2;inner_ctx_10
1767390900000000;52;45;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2201;0.2079;0.0000;0.5409;0.3689;0.5056;0.2500;0.6665;0.7045;0.5509;0.4232;0.1546;1.0000;0.0831;1.0000;ctx_5;inner_ctx_1
1767391200000000;53;46;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2505;0.0000;0.0000;0.0000;0.3321;0.3378;0.2970;0.2503;0.1856;0.5884;0.4263;0.4824;0.9838;0.6504;0.6393;0.8896;0.8986;0.4949;1.0000;0.1369;1.0000;ctx_10;inner_ctx_1
