section;elapsed_ms;extra
mcm_field.step.build_neighbor_state_map;1.9944;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.3645;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6147;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1058;active=0.8956
step_mcm_brain.primary_field_step;74.7260;agents=230|dims=3
mcm_field.step.sync_neurons;1.4399;agents=230|dims=3
step_mcm_brain.total;79.0510;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3891;agents=230|every_n=2
apply_runtime_result.total;3.5472;decision_tendency=observe|runtime_tick_seq=39
step_mcm_brain.snapshot_field_read;17.0047;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4574;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1056;active=0.9163
step_mcm_brain.cluster_detect_pre_memory;0.0502;clusters=1|agents=230
mcm_field.step.neuron_loop;35.0563;agents=230|neighbors=8
compute_runtime_result.total;97.9057;decision_tendency=observe|active_trade=False
mcm_field.step.total;51.8378;agents=230|dims=3
apply_runtime_result.total;2.8758;decision_tendency=observe|runtime_tick_seq=44
step_mcm_brain.cluster_detect_snapshot;3.6240;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2385;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8795;decision_tendency=hold
mcm_field.step.total;68.9924;agents=230|dims=3
mcm_field.step.sync_neurons;1.3560;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.1666;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4605;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1060;active=0.9021
step_mcm_brain.cluster_detect_pre_memory;0.0655;clusters=1|agents=230
write_runtime_snapshot_payload.total;23.6139;kind=inner|keys=41|path=debug\debug_lauf_5\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;69.3721;agents=230|dims=3
mcm_field.step.sync_neurons;1.3529;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.0949;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4730;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1124;active=0.9298
mcm_field.step.total;54.7087;agents=230|dims=3
mcm_field.step.sync_neurons;1.3569;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.2928;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4608;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9353
step_mcm_brain.primary_field_step;71.4208;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9721;agents=230|neighbors=8
step_mcm_brain.total;75.2713;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1417;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1158;active=0.9281
step_mcm_brain.cluster_detect_snapshot;3.5018;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7688;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8119;decision_tendency=observe
step_mcm_brain.primary_field_step;51.4226;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9828;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.6534;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4547;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1056;active=0.9116
step_mcm_brain.primary_field_step;74.8741;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9810;agents=230|neighbors=8
step_mcm_brain.total;72.4854;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.2123;agents=230|every_n=2
apply_runtime_result.total;3.5450;decision_tendency=hold|runtime_tick_seq=67
step_mcm_brain.cluster_detect_snapshot;7.1930;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.0374;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.9431;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4884;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1081;active=0.9264
step_mcm_brain.primary_field_step;70.8919;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0108;agents=230|neighbors=8
compute_runtime_result.total;82.6643;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3462;agents=230
apply_runtime_result.total;3.8106;decision_tendency=observe|runtime_tick_seq=73
step_mcm_brain.cluster_detect_snapshot;3.7957;clusters=1|agents=230
mcm_field.step.neuron_loop;36.4227;agents=230|neighbors=8
compute_runtime_result.total;103.3043;decision_tendency=observe|active_trade=False
mcm_field.step.activity_diffusion;12.0716;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9172;decision_tendency=act
mcm_field.step.total;72.6375;agents=230|dims=3
mcm_field.step.sync_neurons;1.3489;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.0714;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4630;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1054;active=0.9183
step_mcm_brain.cluster_detect_snapshot;4.0458;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1777;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0211;decision_tendency=observe
step_mcm_brain.primary_field_step;52.5063;agents=230|dims=3
mcm_field.step.sync_neurons;1.3852;agents=230|dims=3
step_mcm_brain.snapshot_field_read;19.7663;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4832;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1466;active=0.9153
step_mcm_brain.primary_field_step;82.2629;agents=230|dims=3
apply_runtime_result.total;3.4308;decision_tendency=hold|runtime_tick_seq=85
step_mcm_brain.cluster_detect_snapshot;3.9103;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.5736;agents=230|neighbors=8
compute_runtime_result.total;105.7857;decision_tendency=act|active_trade=False
mcm_field.step.total;54.2899;agents=230|dims=3
mcm_field.step.sync_neurons;1.6345;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;6.3232;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.2249;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1890;decision_tendency=observe
mcm_field.step.total;69.7981;agents=230|dims=3
mcm_field.step.sync_neurons;1.4924;agents=230|dims=3
step_mcm_brain.total;87.3058;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.6429;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1051;active=0.9220
step_mcm_brain.cluster_detect_snapshot;3.7387;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6483;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1920;decision_tendency=observe
step_mcm_brain.primary_field_step;54.1418;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9902;agents=230|neighbors=8
step_mcm_brain.total;89.7581;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3184;agents=230
apply_runtime_result.total;3.6074;decision_tendency=act|runtime_tick_seq=98
step_mcm_brain.cluster_detect_snapshot;3.7686;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2604;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0762;decision_tendency=observe
mcm_field.step.refresh_arrays;0.4892;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1937;decision_tendency=observe
step_mcm_brain.primary_field_step;56.9760;agents=230|dims=3
apply_runtime_result.total;3.6990;decision_tendency=act|runtime_tick_seq=102
step_mcm_brain.cluster_detect_pre_memory;0.0519;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4228;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.9524;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4573;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1062;active=0.9141
step_mcm_brain.cluster_detect_snapshot;3.7595;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0228;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9312;decision_tendency=observe
step_mcm_brain.primary_field_step;52.3749;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0167;agents=230|neighbors=8
step_mcm_brain.total;91.0371;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.2996;agents=230
apply_runtime_result.total;3.4142;decision_tendency=observe|runtime_tick_seq=110
step_mcm_brain.cluster_detect_snapshot;3.6526;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1969;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0308;decision_tendency=observe
mcm_field.step.total;68.4297;agents=230|dims=3
mcm_field.step.sync_neurons;1.3503;agents=230|dims=3
step_mcm_brain.total;72.6938;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.6793;agents=230|every_n=2
apply_runtime_result.total;3.3448;decision_tendency=act|runtime_tick_seq=115
step_mcm_brain.cluster_detect_snapshot;3.7534;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1717;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9868;decision_tendency=act
step_mcm_brain.primary_field_step;59.8688;agents=230|dims=3
apply_runtime_result.total;3.6229;decision_tendency=act|runtime_tick_seq=118
step_mcm_brain.cluster_detect_pre_memory;0.0506;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0730;agents=230|neighbors=8
step_mcm_brain.total;80.8750;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3705;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1107;active=0.9057
step_mcm_brain.cluster_detect_snapshot;3.7170;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0778;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9769;decision_tendency=observe
step_mcm_brain.primary_field_step;57.6797;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0025;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.6078;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;2.0000;agents=230|neighbors=8
compute_runtime_result.total;77.1889;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;2.1787;agents=230
apply_runtime_result.total;3.5169;decision_tendency=act|runtime_tick_seq=127
step_mcm_brain.snapshot_field_read;15.8324;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.8405;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1069;active=0.9258
step_mcm_brain.cluster_detect_pre_memory;0.0599;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3756;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.3711;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4618;agents=230|dims=3
apply_runtime_result.total;3.4536;decision_tendency=act|runtime_tick_seq=132
step_mcm_brain.cluster_detect_snapshot;3.5400;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1370;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.4036;decision_tendency=act
mcm_field.step.total;73.2488;agents=230|dims=3
mcm_field.step.sync_neurons;1.4089;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.7092;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5694;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1079;active=0.9059
step_mcm_brain.cluster_detect_snapshot;3.8146;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0235;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0240;decision_tendency=act
step_mcm_brain.primary_field_step;53.8830;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0140;agents=230|neighbors=8
step_mcm_brain.total;89.7949;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.2978;agents=230
apply_runtime_result.total;3.5723;decision_tendency=observe|runtime_tick_seq=142
step_mcm_brain.primary_field_step;71.6009;agents=230|dims=3
mcm_field.step.sync_neurons;1.3507;agents=230|dims=3
step_mcm_brain.self_regulation;0.0514;self_state=stressed|agents=230
mcm_field.step.neuron_loop;58.4348;agents=230|neighbors=8
compute_runtime_result.total;131.8545;decision_tendency=act|active_trade=False
mcm_field.step.total;53.2495;agents=230|dims=3
mcm_field.step.neuron_loop;35.3043;agents=230|neighbors=8
compute_runtime_result.total;97.9634;decision_tendency=observe|active_trade=False
mcm_field.step.total;51.9792;agents=230|dims=3
mcm_field.step.sync_neurons;1.3503;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5210;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4648;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1068;active=0.9067
step_mcm_brain.primary_field_step;72.0118;agents=230|dims=3
write_runtime_snapshot_payload.total;24.6110;kind=inner|keys=41|path=debug\debug_lauf_5\bot_inner_snapshot.json
step_mcm_brain.cluster_detect_snapshot;3.7427;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9559;agents=230|neighbors=8
compute_runtime_result.total;103.7092;decision_tendency=observe|active_trade=False
mcm_field.step.total;51.5256;agents=230|dims=3
mcm_field.step.sync_neurons;1.3647;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.3055;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4623;agents=230|dims=3
apply_runtime_result.total;3.3775;decision_tendency=act|runtime_tick_seq=155
step_mcm_brain.cluster_detect_snapshot;3.6776;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1288;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1116;active=0.9162
step_mcm_brain.primary_field_step;70.1586;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2737;agents=230|neighbors=8
step_mcm_brain.total;93.4243;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.8346;agents=230|every_n=2
apply_runtime_result.total;3.2623;decision_tendency=act|runtime_tick_seq=160
step_mcm_brain.cluster_detect_snapshot;4.0079;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3210;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6732;decision_tendency=observe
step_mcm_brain.primary_field_step;58.9583;agents=230|dims=3
mcm_field.step.sync_neurons;1.3918;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.0450;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4540;agents=230|dims=3
apply_runtime_result.total;3.5663;decision_tendency=act|runtime_tick_seq=165
step_mcm_brain.cluster_detect_pre_memory;0.0515;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3572;agents=230|dims=3
step_mcm_brain.total;76.8199;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.4517;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1090;active=0.9395
step_mcm_brain.cluster_detect_pre_memory;0.0561;clusters=1|agents=230
mcm_field.step.neuron_loop;35.7312;agents=230|neighbors=8
compute_runtime_result.total;94.2700;decision_tendency=observe|active_trade=False
mcm_field.step.total;52.1592;agents=230|dims=3
mcm_field.step.sync_neurons;1.3667;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.8966;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4482;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1065;active=0.9233
step_mcm_brain.primary_field_step;69.4729;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9968;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.9739;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9831;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.1831;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5591;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1041;active=0.9083
step_mcm_brain.primary_field_step;69.3219;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0020;agents=230|neighbors=8
compute_runtime_result.total;79.7187;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3510;agents=230
apply_runtime_result.total;3.3532;decision_tendency=observe|runtime_tick_seq=180
step_mcm_brain.cluster_detect_snapshot;3.7824;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6769;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0427;decision_tendency=observe
step_mcm_brain.primary_field_step;55.4513;agents=230|dims=3
mcm_field.step.sync_neurons;1.3847;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.5019;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4863;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1081;active=0.9118
step_mcm_brain.primary_field_step;71.8342;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0160;agents=230|neighbors=8
step_mcm_brain.total;75.7894;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1002;agents=230|every_n=2
apply_runtime_result.total;3.4257;decision_tendency=act|runtime_tick_seq=188
step_mcm_brain.snapshot_field_read;16.7184;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4570;agents=230|dims=3
compute_runtime_result.total;97.2927;decision_tendency=hold|active_trade=False
mcm_field.step.total;51.9897;agents=230|dims=3
mcm_field.step.sync_neurons;1.5076;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.0441;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4600;agents=230|dims=3
apply_runtime_result.total;3.5725;decision_tendency=observe|runtime_tick_seq=193
step_mcm_brain.cluster_detect_snapshot;4.0899;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3725;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1349;decision_tendency=act
mcm_field.step.total;71.2779;agents=230|dims=3
mcm_field.step.sync_neurons;1.3732;agents=230|dims=3
step_mcm_brain.total;72.8663;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.8583;agents=230|every_n=2
apply_runtime_result.total;3.3098;decision_tendency=observe|runtime_tick_seq=198
step_mcm_brain.snapshot_field_read;15.5003;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5857;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1085;active=0.9278
mcm_field.step.field_perception_state;0.3254;agents=230
apply_runtime_result.total;3.6980;decision_tendency=observe|runtime_tick_seq=201
step_mcm_brain.cluster_detect_snapshot;3.9437;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.9853;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1318;decision_tendency=observe
mcm_field.step.total;71.3377;agents=230|dims=3
mcm_field.step.sync_neurons;1.3441;agents=230|dims=3
step_mcm_brain.total;75.2357;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9210;agents=230|every_n=2
apply_runtime_result.total;3.4036;decision_tendency=act|runtime_tick_seq=206
step_mcm_brain.snapshot_field_read;15.3683;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4623;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1078;active=0.9311
step_mcm_brain.cluster_detect_pre_memory;0.0616;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3713;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.5507;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4543;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1060;active=0.9285
step_mcm_brain.primary_field_step;68.9366;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9983;agents=230|neighbors=8
compute_runtime_result.total;80.4527;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3637;agents=230
apply_runtime_result.total;3.4258;decision_tendency=observe|runtime_tick_seq=214
step_mcm_brain.snapshot_field_read;15.6127;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4488;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1047;active=0.9177
step_mcm_brain.cluster_detect_pre_memory;0.0606;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3530;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.8816;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4841;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1081;active=0.9137
step_mcm_brain.primary_field_step;73.2886;agents=230|dims=3
apply_runtime_result.total;3.4385;decision_tendency=hold|runtime_tick_seq=220
step_mcm_brain.cluster_detect_snapshot;4.1198;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6703;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2334;decision_tendency=observe
step_mcm_brain.primary_field_step;54.0175;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0130;agents=230|neighbors=8
step_mcm_brain.total;90.4245;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3021;agents=230
apply_runtime_result.total;3.4186;decision_tendency=hold|runtime_tick_seq=225
mcm_field.step.field_perception_state;0.3719;agents=230
apply_runtime_result.refresh_active_context_trace;0.1087;active=0.9131
step_mcm_brain.cluster_detect_pre_memory;0.1252;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3933;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.6789;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4704;agents=230|dims=3
apply_runtime_result.total;3.3229;decision_tendency=act|runtime_tick_seq=229
step_mcm_brain.cluster_detect_snapshot;3.7957;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3682;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0847;decision_tendency=observe
mcm_field.step.total;69.5520;agents=230|dims=3
mcm_field.step.sync_neurons;1.3578;agents=230|dims=3
step_mcm_brain.total;73.8430;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3176;agents=230|every_n=2
apply_runtime_result.total;3.5421;decision_tendency=observe|runtime_tick_seq=234
step_mcm_brain.self_regulation;0.0833;self_state=stressed|agents=230
mcm_field.step.neuron_loop;36.9468;agents=230|neighbors=8
compute_runtime_result.total;99.8194;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.6405;agents=230|dims=3
mcm_field.step.sync_neurons;1.3554;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.4202;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4603;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1100;active=0.9271
step_mcm_brain.primary_field_step;71.2012;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0436;agents=230|neighbors=8
compute_runtime_result.total;78.8245;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3731;agents=230
apply_runtime_result.total;3.2573;decision_tendency=act|runtime_tick_seq=242
step_mcm_brain.snapshot_field_read;15.8538;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5121;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1075;active=0.9267
step_mcm_brain.cluster_detect_pre_memory;0.0506;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9863;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.5721;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4556;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1066;active=0.9163
step_mcm_brain.primary_field_step;68.8728;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0172;agents=230|neighbors=8
compute_runtime_result.total;81.9400;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;1.1313;agents=230
apply_runtime_result.total;3.4524;decision_tendency=hold|runtime_tick_seq=250
mcm_field.step.total;69.9495;agents=230|dims=3
mcm_field.step.sync_neurons;1.3922;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0540;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4143;agents=230|dims=3
step_mcm_brain.total;75.9228;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.5396;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1084;active=0.9101
step_mcm_brain.cluster_detect_snapshot;3.7143;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1383;agents=230|neighbors=8
compute_runtime_result.total;98.1707;decision_tendency=act|active_trade=False
mcm_field.step.total;55.1043;agents=230|dims=3
mcm_field.step.sync_neurons;1.3291;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.7448;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4637;agents=230|dims=3
apply_runtime_result.total;3.4361;decision_tendency=observe|runtime_tick_seq=259
step_mcm_brain.cluster_detect_snapshot;4.1576;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9864;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9983;decision_tendency=observe
mcm_field.step.total;68.4742;agents=230|dims=3
