trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.55241629597317,-0.4475837040268299,0.0,-0.4475837040268299
2,100.8700392836133,0.8700392836132919,1.3176229876401218,-0.4475837040268299
3,100.38283416584802,0.382834165848028,1.3176229876401218,-0.9347888217920938
4,99.8974418871079,-0.10255811289210048,1.3176229876401218,-1.4201811005322222
5,99.41281504044879,-0.5871849595512058,1.3176229876401218,-1.9048079471913275
6,98.89447762196869,-1.1055223780313121,1.3176229876401218,-2.423145365671434
7,98.40040290982219,-1.599597090177804,1.3176229876401218,-2.917220077817926
8,97.80350750371673,-2.196492496283276,1.3176229876401218,-3.5141154839233977
9,99.05307695048711,-0.9469230495128962,2.5671924344105017,-3.5141154839233977
10,100.63090290943393,0.6309029094339254,4.145018393357323,-3.5141154839233977
11,100.00032710762675,0.0003271076267420403,4.145018393357323,-4.144691285730581
12,97.99422935390218,-2.0057706460978157,4.145018393357323,-6.150789039455139
13,99.2434554561086,-0.7565445438913971,5.394244495563742,-6.150789039455139
14,100.54383010777684,0.5438301077768386,6.694619147231977,-6.150789039455139
15,101.929713028303,1.929713028302995,8.080502067758134,-6.150789039455139
16,103.24792974713056,3.2479297471305504,9.39871878658569,-6.150789039455139
17,104.62975628519146,4.629756285191456,10.780545324646596,-6.150789039455139
18,105.92369655326924,5.923696553269243,12.074485592724383,-6.150789039455139
19,105.3651390691424,5.365139069142407,12.074485592724383,-6.709346523581976
20,104.74563847438085,4.7456384743808595,12.074485592724383,-7.328847118343523
21,104.2189858996452,4.218985899645208,12.074485592724383,-7.8554996930791745
22,103.65705823499499,3.657058234994987,12.074485592724383,-8.417427357729395
23,103.02899020787909,3.0289902078790854,12.074485592724383,-9.045495384845296
24,104.18810555208051,4.1881055520805095,13.233600936925807,-9.045495384845296
25,103.6323270310905,3.632327031090493,13.233600936925807,-9.601273905835313
26,102.98966554689775,2.9896655468977476,13.233600936925807,-10.243935390028058
27,102.50138872789557,2.5013887278955766,13.233600936925807,-10.73221220903023
28,103.75641029745883,3.7564102974588325,14.488622506489063,-10.73221220903023
29,103.29318462468285,3.2931846246828576,14.488622506489063,-11.195437881806205
30,102.8319645826273,2.8319645826272923,14.488622506489063,-11.65665792386177
31,102.37194205220732,2.3719420522073102,14.488622506489063,-12.116680454281752
32,103.33164958734302,3.3316495873430223,15.448330041624775,-12.116680454281752
33,104.5342407556818,4.534240755681795,16.65092120996355,-12.116680454281752
34,104.07558471488207,4.075584714882064,16.65092120996355,-12.575336495081483
35,103.5183082028081,3.518308202808099,16.65092120996355,-13.132613007155449
36,103.09141211854669,3.0914121185466787,16.65092120996355,-13.559509091416869
37,102.6574737559903,2.6574737559902983,16.65092120996355,-13.99344745397325
38,103.63288920408364,3.6328892040836447,17.626336658056896,-13.99344745397325
39,104.7641365961661,4.764136596166093,18.757584050139343,-13.99344745397325
40,104.38339690745651,4.383396907456511,18.757584050139343,-14.374187142682832
41,105.07025722820057,5.070257228200574,19.444444370883406,-14.374187142682832
42,104.36560029478042,4.3656002947804255,19.444444370883406,-15.07884407610298
43,103.50661172191288,3.506611721912881,19.444444370883406,-15.937832648970524
44,104.66906546192382,4.669065461923822,20.60689811089435,-15.937832648970524
45,105.58466627705221,5.584666277052209,21.522498926022738,-15.937832648970524
46,106.36082044404937,6.36082044404937,22.298653093019897,-15.937832648970524
47,107.0151653762584,7.015165376258398,22.952998025228926,-15.937832648970524
48,106.45794459280017,6.457944592800178,22.952998025228926,-16.495053432428744
49,106.13663241062929,6.136632410629293,22.952998025228926,-16.81636561459963
50,107.0180874757492,7.018087475749204,23.834453090348838,-16.81636561459963
51,107.76802468956714,7.768024689567146,24.58439030416678,-16.81636561459963
52,108.52808145378397,8.528081453783972,25.34444706838361,-16.81636561459963
53,108.06023789015448,8.060237890154488,25.34444706838361,-17.284209178229112
54,107.76450318577889,7.764503185778894,25.34444706838361,-17.579943882604706
55,107.46795051761454,7.467950517614544,25.34444706838361,-17.876496550769055
56,107.18394173391565,7.183941733915644,25.34444706838361,-18.160505334467956
57,106.84563288496399,6.845632884963986,25.34444706838361,-18.498814183419615
58,108.62176842377129,8.62176842377129,27.12058260719091,-18.498814183419615
59,108.30155060225033,8.30155060225033,27.12058260719091,-18.819032004940574
60,107.98208146232979,7.982081462329788,27.12058260719091,-19.138501144861117
61,107.392801824687,7.392801824687004,27.12058260719091,-19.7277807825039
62,108.26972944337899,8.26972944337899,27.9975102258829,-19.7277807825039
63,107.94712880101878,7.94712880101878,27.9975102258829,-20.05038142486411
64,107.50491126663015,7.504911266630145,27.9975102258829,-20.492598959252746
65,107.19779868073776,7.197798680737767,27.9975102258829,-20.799711545145126
66,107.7941580792963,7.794158079296295,28.593869624441425,-20.799711545145126
67,107.46956163374709,7.469561633747092,28.593869624441425,-21.12430799069433
68,107.17267622679285,7.172676226792851,28.593869624441425,-21.421193397648572
69,106.87403879903918,6.8740387990391785,28.593869624441425,-21.719830825402244
70,106.3925599611055,6.392559961105501,28.593869624441425,-22.201309663335923
71,107.06673419082583,7.066734190825831,29.268043854161753,-22.201309663335923
72,106.7176329509675,6.717632950967495,29.268043854161753,-22.55041090319426
73,106.40337337877303,6.403373378773031,29.268043854161753,-22.864670475388724
