timestamp;path;operation;elapsed_ms;bytes_written;extra
1778443222.165712;debug/debug_lauf_5/mcm_profile.csv;profile_append;0.2590;65;
1778443222.301891;debug/debug_lauf_5/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2449;585;symbol=fs_c0a6cc6e8e|phase=observe|zoom=2
1778443222.302766;debug/debug_lauf_5/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2101;793;phase=observe|reason=development_reframe_observe|effect=inhibit
1778443222.303500;debug/debug_lauf_5/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2028;246;phase=observe|reason=development_reframe_observe|field=quiet_field
1778443222.631784;debug/debug_lauf_5/mcm_profile.csv;profile_append;0.2737;77;
1778443222.989210;debug/debug_lauf_5/mcm_profile.csv;profile_append;0.2855;64;
1778443223.327260;debug/debug_lauf_5/mcm_profile.csv;profile_append;0.2708;64;
1778443223.435815;debug/debug_lauf_5/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2461;575;symbol=fs_1be6879be8|phase=hold|zoom=2
1778443223.571585;debug/debug_lauf_5/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2118;238;phase=hold|reason=fused_score_too_low|field=quiet_field
1778443223.675860;debug/debug_lauf_5/mcm_profile.csv;profile_append;0.2594;64;
1778443223.681306;debug/debug_lauf_5/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2191;819;phase=hold|reason=context_cluster_negative|effect=hard_inhibit
1778443224.066383;debug/debug_lauf_5/mcm_profile.csv;profile_append;0.2775;64;
1778443224.071561;debug/debug_lauf_5/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2222;576;symbol=fs_f6ee270ee8|phase=hold|zoom=2
1778443224.424055;debug/debug_lauf_5/mcm_profile.csv;profile_append;0.2560;60;
1778443224.449862;debug/debug_lauf_5/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2122;234;phase=hold|reason=maturity_block|field=quiet_field
1778443224.569561;debug/debug_lauf_5/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2138;819;phase=hold|reason=context_cluster_negative|effect=hard_inhibit
