timestamp;path;operation;elapsed_ms;bytes_written;extra
1778343179.545404;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3051;65;
1778343179.700795;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2650;585;symbol=fs_c0a6cc6e8e|phase=observe|zoom=2
1778343179.701557;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2083;682;phase=observe|reason=development_reframe_observe|effect=neutral_match
1778343179.702260;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2019;246;phase=observe|reason=development_reframe_observe|field=quiet_field
1778343179.868212;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2847;55;
1778343180.263913;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2826;64;
1778343180.634117;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3281;570;symbol=fs_29e0ce7e0c|phase=hold|zoom=3
1778343180.656812;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.4101;53;
1778343180.739931;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2022;225;phase=hold|reason=pause_mode|field=quiet_field
1778343180.873810;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2054;704;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778343181.013649;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3398;70;
1778343181.204524;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2512;591;symbol=fs_9a320c9504|phase=hold|zoom=2
1778343181.366487;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2734;53;
1778343181.470061;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2478;234;phase=hold|reason=stressed_block|field=quiet_field
1778343181.594482;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1993;664;phase=hold|reason=fused_score_too_low|effect=neutral_match
1778343181.735243;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3974;53;
1778343181.965039;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2623;549;symbol=fs_baed7124ad|phase=hold|zoom=2
1778343182.089852;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2004;77;
1778343182.192588;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1901;228;phase=hold|reason=stressed_block|field=quiet_field
1778343182.440666;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2689;53;
1778343182.536944;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2034;570;symbol=fs_c0a6cc6e8e|phase=hold|zoom=2
1778343182.537773;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1922;482;phase=hold|reason=maturity_block|effect=inhibit
1778343182.839918;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2741;65;
1778343182.995152;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2093;239;phase=hold|reason=fused_score_too_low|field=quiet_field
1778343183.013553;debug/debug_lauf_21/attempt_records.jsonl;trade_stats_jsonl_append;0.3457;6018;event=attempt|status=withheld
1778343183.095761;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2282;570;symbol=fs_c0a6cc6e8e|phase=hold|zoom=2
1778343183.096527;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1922;675;phase=hold|reason=stressed_block|effect=inhibit
1778343183.189155;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2711;64;
1778343183.498616;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.4639;60;
1778343183.525720;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.3006;255;phase=hold|reason=context_cluster_negative|field=active_perception_field
1778343183.654183;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2376;580;symbol=fs_8f3f69327b|phase=hold|zoom=2
1778343183.758201;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2175;675;phase=observe|reason=zero_point_regulation|effect=inhibit
1778343183.855184;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2667;47;
1778343184.118114;debug/debug_lauf_21/mcm_state_debug.csv;dbr_write:a;0.2439;259;
1778343184.203753;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2600;68;
1778343184.221697;debug/debug_lauf_21/mcm_decision_debug.csv;dbr_write:a;0.2643;222;
1778343184.226625;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1894;249;phase=observe|reason=development_reframe_observe|field=quiet_field
1778343184.333205;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2491;585;symbol=fs_baed7124ad|phase=observe|zoom=2
1778343184.427035;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2237;675;phase=observe|reason=zero_point_regulation|effect=inhibit
1778343184.551022;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3198;64;
1778343184.904535;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2997;68;
1778343184.927325;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.4688;577;symbol=fs_a5958db699|phase=observe|zoom=3
1778343184.929300;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2814;243;phase=observe|reason=zero_point_regulation|field=quiet_field
1778343185.163501;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2032;703;phase=hold|reason=context_cluster_negative|effect=hard_inhibit
1778343185.424228;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2699;68;
1778343185.676349;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2471;583;symbol=fs_f6ee270ee8|phase=observe|zoom=2
1778343185.783809;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2756;64;
1778343185.789268;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1921;229;phase=hold|reason=stressed_block|field=quiet_field
1778343185.907180;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2225;484;phase=hold|reason=maturity_block|effect=inhibit
1778343186.155712;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2447;79;
1778343186.261319;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2317;582;symbol=fs_3a66c5e17d|phase=observe|zoom=3
1778343186.502110;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2168;242;phase=hold|reason=context_cluster_negative|field=quiet_field
1778343186.506118;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2415;79;
1778343186.635390;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2231;694;phase=observe|reason=zero_point_regulation|effect=inhibit
1778343186.878417;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2422;579;symbol=fs_1e0bb8443c|phase=hold|zoom=2
1778343186.883318;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2004;71;
1778343187.142739;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1940;249;phase=observe|reason=development_reframe_observe|field=quiet_field
1778343187.283086;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3132;53;
1778343187.385025;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2199;664;phase=hold|reason=stressed_block|effect=neutral_match
1778343187.489137;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2850;574;symbol=fs_1e0bb8443c|phase=hold|zoom=2
1778343187.702429;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2646;65;
1778343187.733083;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1904;260;phase=observe|reason=zero_point_regulation|field=fragmented_perception_field
1778343188.018044;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2101;657;phase=hold|reason=maturity_block|effect=support
1778343188.098833;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.6748;65;
1778343188.149716;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2313;577;symbol=fs_86568b7d2d|phase=hold|zoom=2
1778343188.457142;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2740;53;
1778343188.557945;debug/debug_lauf_21/trade_stats.json;trade_stats_json_dump;3.9359;69207;force=False|trades=1|attempts=75
1778343188.663140;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1922;238;phase=hold|reason=fused_score_too_low|field=quiet_field
1778343188.851265;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2652;65;
1778343188.894980;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2683;575;symbol=fs_baed7124ad|phase=hold|zoom=2
1778343188.895787;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1936;667;phase=hold|reason=fused_score_too_low|effect=neutral_match
1778343189.140667;debug/debug_lauf_21/mcm_state_debug.csv;dbr_write:a;0.2269;258;
1778343189.171517;debug/debug_lauf_21/attempt_records.jsonl;trade_stats_jsonl_append;0.3226;6055;event=attempt|status=observed_only
1778343189.241793;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3584;55;
1778343189.279447;debug/debug_lauf_21/mcm_decision_debug.csv;dbr_write:a;0.8979;240;
1778343189.433531;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2692;234;phase=hold|reason=maturity_block|field=quiet_field
1778343189.557669;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2672;595;symbol=fs_d63a6036d5|phase=observe|zoom=2
1778343189.627597;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3202;58;
1778343189.690371;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2047;501;phase=observe|reason=structure_development_observe|effect=inhibit
1778343189.962481;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3135;53;
1778343190.043498;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1997;251;phase=observe|reason=structure_development_observe|field=quiet_field
1778343190.173401;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2095;570;symbol=fs_87937cbd67|phase=hold|zoom=2
1778343190.312196;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2775;53;
1778343190.412395;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2071;705;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778343190.659368;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2075;71;
1778343190.767104;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2587;579;symbol=fs_1e0bb8443c|phase=hold|zoom=2
1778343190.768269;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2009;244;phase=hold|reason=context_cluster_negative|field=quiet_field
1778343190.996434;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.2674;64;
1778343191.162486;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2038;707;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778343191.379245;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.3055;60;
1778343191.404689;debug/debug_lauf_21/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2373;586;symbol=fs_560020e242|phase=observe|zoom=2
1778343191.510839;debug/debug_lauf_21/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1938;251;phase=observe|reason=development_reframe_observe|field=quiet_field
1778343191.728711;debug/debug_lauf_21/mcm_profile.csv;profile_append;0.5552;69;
1778343191.785093;debug/debug_lauf_21/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2674;684;phase=observe|reason=development_reframe_observe|effect=inhibit
