section;elapsed_ms;extra
apply_runtime_result.refresh_experience_space;2.9291;decision_tendency=hold
mcm_field.step.total;72.7104;agents=230|dims=3
mcm_field.step.sync_neurons;1.3291;agents=230|dims=3
step_mcm_brain.total;69.6778;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.6916;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1115;active=0.9170
step_mcm_brain.cluster_detect_snapshot;3.5889;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8342;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8748;decision_tendency=observe
step_mcm_brain.primary_field_step;52.5566;agents=230|dims=3
apply_runtime_result.total;3.1758;decision_tendency=hold|runtime_tick_seq=40
step_mcm_brain.cluster_detect_snapshot;3.5045;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7639;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9170;decision_tendency=observe
mcm_field.step.total;68.5294;agents=230|dims=3
mcm_field.step.sync_neurons;1.3341;agents=230|dims=3
step_mcm_brain.total;70.5507;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.6449;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1056;active=0.9210
step_mcm_brain.cluster_detect_snapshot;3.5256;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7908;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9124;decision_tendency=act
step_mcm_brain.primary_field_step;51.9516;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0330;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.2080;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4477;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1059;active=0.9043
mcm_field.step.refresh_areal_state;16.7519;agents=230|every_n=2
apply_runtime_result.total;3.1738;decision_tendency=observe|runtime_tick_seq=51
step_mcm_brain.cluster_detect_snapshot;3.8088;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1655;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2436;decision_tendency=observe
step_mcm_brain.primary_field_step;53.2484;agents=230|dims=3
memory_state.write_payload;99.2912;path=bot_memory/memory_state.json|keys=55
step_mcm_brain.cluster_detect_snapshot;3.4875;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6246;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8667;decision_tendency=observe
mcm_field.step.total;69.5996;agents=230|dims=3
mcm_field.step.sync_neurons;1.6677;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.3730;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4479;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1060;active=0.9161
step_mcm_brain.cluster_detect_snapshot;3.5719;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6918;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2878;decision_tendency=observe
step_mcm_brain.primary_field_step;54.0476;agents=230|dims=3
mcm_field.step.sync_neurons;1.3629;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.7641;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1011;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1942;decision_tendency=observe
mcm_field.step.total;73.3559;agents=230|dims=3
mcm_field.step.sync_neurons;1.4107;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5160;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4463;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1044;active=0.9268
step_mcm_brain.cluster_detect_snapshot;3.4634;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.5366;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2904;decision_tendency=observe
step_mcm_brain.primary_field_step;55.3779;agents=230|dims=3
mcm_field.step.sync_neurons;1.3887;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.0942;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4560;agents=230|dims=3
apply_runtime_result.total;3.3448;decision_tendency=observe|runtime_tick_seq=72
step_mcm_brain.cluster_detect_snapshot;3.8056;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.5835;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1060;active=0.9169
step_mcm_brain.primary_field_step;69.3821;agents=230|dims=3
write_runtime_snapshot_payload.total;26.2628;kind=inner|keys=41|path=debug\debug_lauf_21\bot_inner_snapshot.json
step_mcm_brain.cluster_detect_snapshot;3.9660;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9341;agents=230|neighbors=8
compute_runtime_result.total;106.1146;decision_tendency=observe|active_trade=False
mcm_field.step.total;68.0592;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1188;active=0.9136
step_mcm_brain.primary_field_step;75.9723;agents=230|dims=3
mcm_field.step.sync_neurons;1.3479;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5509;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4774;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1070;active=0.9227
step_mcm_brain.cluster_detect_snapshot;3.8958;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6409;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6233;decision_tendency=observe
step_mcm_brain.primary_field_step;52.0488;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1232;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.6055;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5357;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0568;decision_tendency=observe
mcm_field.step.total;71.3806;agents=230|dims=3
mcm_field.step.sync_neurons;1.6171;agents=230|dims=3
step_mcm_brain.self_regulation;0.0686;self_state=stressed|agents=230
mcm_field.step.neuron_loop;36.7671;agents=230|neighbors=8
step_mcm_brain.total;98.5033;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.4853;agents=230
apply_runtime_result.refresh_experience_space;3.0665;decision_tendency=observe
mcm_field.step.total;69.9401;agents=230|dims=3
mcm_field.step.sync_neurons;1.3746;agents=230|dims=3
step_mcm_brain.total;77.1565;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3095;agents=230|every_n=2
compute_runtime_result.total;104.1800;decision_tendency=observe|active_trade=False
mcm_field.step.total;52.3880;agents=230|dims=3
mcm_field.step.sync_neurons;1.3810;agents=230|dims=3
step_mcm_brain.memory_store;0.0651;clusters=1
mcm_field.step.build_neighbor_state_map;2.0494;agents=230|neighbors=8
step_mcm_brain.total;78.5030;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.7708;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1064;active=0.9054
step_mcm_brain.cluster_detect_pre_memory;0.0611;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5853;agents=230|dims=3
mcm_field.step.total;72.6444;agents=230|dims=3
mcm_field.step.sync_neurons;1.3712;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.4195;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9672;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.3207;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4557;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1050;active=0.9177
step_mcm_brain.primary_field_step;74.5188;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0044;agents=230|neighbors=8
compute_runtime_result.total;76.7622;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3241;agents=230
apply_runtime_result.total;3.6379;decision_tendency=observe|runtime_tick_seq=105
step_mcm_brain.self_regulation;0.1223;self_state=stressed|agents=230
mcm_field.step.neuron_loop;36.6558;agents=230|neighbors=8
compute_runtime_result.total;129.1962;decision_tendency=observe|active_trade=False
mcm_field.step.total;61.6564;agents=230|dims=3
mcm_field.step.sync_neurons;1.4910;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0511;clusters=1|agents=230
mcm_field.step.sync_neurons;1.9411;agents=230|dims=3
step_mcm_brain.snapshot_field_read;19.1312;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.7207;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1059;active=0.9256
step_mcm_brain.cluster_detect_snapshot;3.6899;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6982;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9312;decision_tendency=observe
step_mcm_brain.primary_field_step;50.6945;agents=230|dims=3
mcm_field.step.sync_neurons;1.3552;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.6950;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9091;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0526;decision_tendency=observe
mcm_field.step.total;70.2789;agents=230|dims=3
mcm_field.step.sync_neurons;1.6708;agents=230|dims=3
step_mcm_brain.total;78.1207;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.8760;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1094;active=0.9142
step_mcm_brain.cluster_detect_pre_memory;0.0648;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4888;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.1846;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4788;agents=230|dims=3
apply_runtime_result.total;3.5476;decision_tendency=observe|runtime_tick_seq=122
step_mcm_brain.cluster_detect_snapshot;3.8874;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.4285;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9684;decision_tendency=observe
mcm_field.step.total;67.9763;agents=230|dims=3
write_runtime_snapshot_payload.total;24.4246;kind=inner|keys=41|path=debug\debug_lauf_21\bot_inner_snapshot.json
step_mcm_brain.cluster_detect_pre_memory;0.0552;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9467;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.6823;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5043;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1085;active=0.9180
step_mcm_brain.primary_field_step;71.1682;agents=230|dims=3
apply_runtime_result.total;3.9326;decision_tendency=observe|runtime_tick_seq=129
step_mcm_brain.cluster_detect_snapshot;4.0927;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.2784;agents=230|neighbors=8
compute_runtime_result.total;107.3462;decision_tendency=observe|active_trade=False
mcm_field.step.total;58.0073;agents=230|dims=3
mcm_field.step.sync_neurons;1.8846;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0512;clusters=1|agents=230
mcm_field.step.sync_neurons;1.9286;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.9636;neurons=230|areals=1
mcm_field.step.activity_diffusion;12.9129;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9214;decision_tendency=observe
step_mcm_brain.primary_field_step;54.5011;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9762;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.5481;clusters=1|agents=230
mcm_field.step.neuron_loop;37.2690;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.4657;decision_tendency=observe
mcm_field.step.total;70.4445;agents=230|dims=3
mcm_field.step.sync_neurons;1.3730;agents=230|dims=3
step_mcm_brain.total;79.8213;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.9143;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1124;active=0.9260
step_mcm_brain.cluster_detect_pre_memory;0.0656;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0560;agents=230|neighbors=8
step_mcm_brain.total;101.0869;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.4870;agents=230
apply_runtime_result.refresh_active_context_trace;0.1113;active=0.9276
step_mcm_brain.primary_field_step;74.6335;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0383;agents=230|neighbors=8
step_mcm_brain.total;83.0023;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.9602;agents=230|every_n=2
apply_runtime_result.total;3.4595;decision_tendency=observe|runtime_tick_seq=147
step_mcm_brain.cluster_detect_snapshot;4.0647;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6152;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0475;decision_tendency=observe
step_mcm_brain.primary_field_step;54.4233;agents=230|dims=3
write_runtime_snapshot_payload.total;25.0799;kind=inner|keys=41|path=debug\debug_lauf_21\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;72.6121;agents=230|dims=3
apply_runtime_result.total;3.8798;decision_tendency=observe|runtime_tick_seq=151
step_mcm_brain.cluster_detect_snapshot;3.9090;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9253;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9369;decision_tendency=act
step_mcm_brain.primary_field_step;52.4281;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9625;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.2510;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4505;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1072;active=0.9333
step_mcm_brain.primary_field_step;69.5585;agents=230|dims=3
apply_runtime_result.total;3.4056;decision_tendency=observe|runtime_tick_seq=157
step_mcm_brain.snapshot_field_read;15.8773;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4455;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1059;active=0.9300
step_mcm_brain.cluster_detect_pre_memory;0.0889;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3623;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.3071;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6908;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0010;decision_tendency=observe
mcm_field.step.total;73.4874;agents=230|dims=3
mcm_field.step.sync_neurons;1.4035;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.6692;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5159;agents=230|dims=3
compute_runtime_result.total;112.1545;decision_tendency=observe|active_trade=False
mcm_field.step.total;59.5379;agents=230|dims=3
apply_runtime_result.total;3.6746;decision_tendency=observe|runtime_tick_seq=166
step_mcm_brain.cluster_detect_snapshot;4.3677;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0326;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6928;decision_tendency=observe
mcm_field.step.field_perception_state;0.3247;agents=230
apply_runtime_result.total;3.0744;decision_tendency=hold|runtime_tick_seq=169
step_mcm_brain.cluster_detect_snapshot;3.8673;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2360;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3643;decision_tendency=hold
step_mcm_brain.primary_field_step;54.4965;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9735;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.1789;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4722;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2108;active=0.9133
step_mcm_brain.primary_field_step;76.1688;agents=230|dims=3
write_runtime_snapshot_payload.total;24.7067;kind=inner|keys=41|path=debug\debug_lauf_21\bot_inner_snapshot.json
step_mcm_brain.cluster_detect_snapshot;3.8013;clusters=1|agents=230
mcm_field.step.neuron_loop;41.9930;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;6.8097;clusters=1|agents=230
mcm_field.step.activity_diffusion;15.4889;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;4.0359;decision_tendency=act
mcm_field.step.total;92.8382;agents=230|dims=3
mcm_field.step.sync_neurons;1.4258;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.4535;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4651;agents=230|dims=3
step_mcm_brain.total;100.2091;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.3216;agents=230
apply_runtime_result.total;3.6753;decision_tendency=act|runtime_tick_seq=182
step_mcm_brain.cluster_detect_pre_memory;0.0707;clusters=1|agents=230
mcm_field.step.sync_neurons;1.9747;agents=230|dims=3
step_mcm_brain.snapshot_field_read;41.9365;neurons=230|areals=1
mcm_field.step.activity_diffusion;13.6464;agents=230|neighbors=8
compute_runtime_result.total;151.6491;decision_tendency=act|active_trade=False
mcm_field.step.total;60.3974;agents=230|dims=3
mcm_field.step.sync_neurons;2.1680;agents=230|dims=3
step_mcm_brain.snapshot_field_read;19.4011;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5030;agents=230|dims=3
apply_runtime_result.total;4.2637;decision_tendency=act|runtime_tick_seq=188
step_mcm_brain.cluster_detect_pre_memory;0.1318;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4388;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.5758;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4935;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1125;active=0.9155
step_mcm_brain.cluster_detect_pre_memory;0.0520;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4056;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.0315;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4718;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1070;active=0.9179
step_mcm_brain.primary_field_step;69.6609;agents=230|dims=3
mcm_field.step.sync_neurons;1.3734;agents=230|dims=3
step_mcm_brain.snapshot_field_read;19.0379;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4729;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1067;active=0.9161
step_mcm_brain.cluster_detect_pre_memory;0.0521;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0865;agents=230|neighbors=8
step_mcm_brain.cluster_detect_pre_memory;0.0575;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9675;agents=230|neighbors=8
step_mcm_brain.total;73.9694;mode=market|clusters=1|agents=230
mcm_field.step.neuron_loop;34.6261;agents=230|neighbors=8
compute_runtime_result.total;94.3746;decision_tendency=observe|active_trade=False
mcm_field.step.total;50.8884;agents=230|dims=3
mcm_field.step.sync_neurons;1.3590;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1666;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4519;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1079;active=0.9105
step_mcm_brain.primary_field_step;73.6625;agents=230|dims=3
mcm_field.step.sync_neurons;1.3909;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.7526;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.4711;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2203;decision_tendency=observe
step_mcm_brain.primary_field_step;53.5037;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0283;agents=230|neighbors=8
step_mcm_brain.total;96.3157;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;2.0376;agents=230
apply_runtime_result.total;3.7563;decision_tendency=observe|runtime_tick_seq=210
step_mcm_brain.cluster_detect_snapshot;3.9434;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7107;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;4.4144;decision_tendency=observe
mcm_field.step.total;84.4642;agents=230|dims=3
mcm_field.step.sync_neurons;1.3981;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.3263;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4638;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1083;active=0.9383
step_mcm_brain.cluster_detect_snapshot;4.2597;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7226;agents=230|neighbors=8
compute_runtime_result.total;112.5697;decision_tendency=observe|active_trade=False
mcm_field.step.total;57.6560;agents=230|dims=3
mcm_field.step.sync_neurons;1.3942;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.5742;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5144;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0916;decision_tendency=hold
mcm_field.step.total;68.9807;agents=230|dims=3
mcm_field.step.sync_neurons;1.3271;agents=230|dims=3
step_mcm_brain.snapshot_field_read;26.2927;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6135;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1603;active=0.9296
step_mcm_brain.cluster_detect_pre_memory;0.0953;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5348;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.6016;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5512;agents=230|dims=3
step_mcm_brain.snapshot_field_read;19.8872;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5371;agents=230|dims=3
apply_runtime_result.refresh_experience_space;2.9949;decision_tendency=observe
step_mcm_brain.primary_field_step;53.4747;agents=230|dims=3
mcm_field.step.sync_neurons;1.3527;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.5010;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4684;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1094;active=0.9089
step_mcm_brain.primary_field_step;78.9371;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0318;agents=230|neighbors=8
step_mcm_brain.total;76.0519;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.2680;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1155;active=0.9061
step_mcm_brain.cluster_detect_pre_memory;0.0517;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5436;agents=230|dims=3
step_mcm_brain.snapshot_field_read;21.9125;neurons=230|areals=1
mcm_field.step.activity_diffusion;13.6032;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.8653;decision_tendency=observe
mcm_field.step.total;73.1814;agents=230|dims=3
mcm_field.step.sync_neurons;1.3389;agents=230|dims=3
step_mcm_brain.total;76.5950;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3276;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1071;active=0.9188
step_mcm_brain.cluster_detect_snapshot;3.6459;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7705;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2405;decision_tendency=observe
step_mcm_brain.primary_field_step;55.7612;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0096;agents=230|neighbors=8
step_mcm_brain.total;91.7057;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3017;agents=230
apply_runtime_result.total;3.1638;decision_tendency=observe|runtime_tick_seq=244
step_mcm_brain.cluster_detect_snapshot;4.3117;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1294;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.7029;decision_tendency=observe
mcm_field.step.total;75.9565;agents=230|dims=3
mcm_field.step.sync_neurons;1.4098;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.3742;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5837;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1045;active=0.9135
step_mcm_brain.cluster_detect_pre_memory;0.0671;clusters=1|agents=230
write_runtime_snapshot_payload.total;24.7186;kind=inner|keys=41|path=debug\debug_lauf_21\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;70.8112;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9609;agents=230|neighbors=8
step_mcm_brain.total;74.7999;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.5650;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1109;active=0.9251
step_mcm_brain.cluster_detect_pre_memory;0.0508;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9595;agents=230|neighbors=8
step_mcm_brain.self_regulation;0.0748;self_state=stressed|agents=230
mcm_field.step.neuron_loop;36.5805;agents=230|neighbors=8
compute_runtime_result.total;82.4766;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;2.4516;agents=230
apply_runtime_result.total;6.1932;decision_tendency=act|runtime_tick_seq=257
