trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.55449785999744,-0.44550214000256483,0.0,-0.44550214000256483
2,99.06620267242167,-0.9337973275783354,0.0,-0.9337973275783354
3,98.5853827848656,-1.4146172151344025,0.0,-1.4146172151344025
4,97.9671800775362,-2.032819922463796,0.0,-2.032819922463796
5,99.16978918343406,-0.8302108165659401,1.2026091058978559,-2.032819922463796
6,100.37278523826629,0.37278523826628307,2.405605160730079,-2.032819922463796
7,99.88632136136262,-0.1136786386373847,2.405605160730079,-2.5192837993674635
8,99.3217012499477,-0.6782987500523056,2.405605160730079,-3.0839039107823845
9,98.76832899540433,-1.2316710045956678,2.405605160730079,-3.637276165325747
10,98.2813181171158,-1.7186818828841952,2.405605160730079,-4.124287043614274
11,99.4583482228652,-0.5416517771347986,3.5826352664794756,-4.124287043614274
12,98.9558099495342,-1.0441900504657975,3.5826352664794756,-4.626825316945273
13,100.25952486186006,0.2595248618600563,4.88635017880533,-4.626825316945273
14,98.33070266765571,-1.669297332344285,4.88635017880533,-6.555647511149614
15,99.46774842522964,-0.5322515747703589,6.023395936379256,-6.555647511149614
16,98.71213770724157,-1.2878622927584389,6.023395936379256,-7.311258229137694
17,98.19477537675019,-1.8052246232498146,6.023395936379256,-7.82862055962907
18,99.44569998819037,-0.5543000118096235,7.274320547819447,-7.82862055962907
19,100.68030674070977,0.6803067407097698,8.50892730033884,-7.82862055962907
20,99.98758366234769,-0.012416337652307652,8.50892730033884,-8.521343637991148
21,101.30599874089447,1.305998740894471,9.827342378885618,-8.521343637991148
22,100.80538137804328,0.8053813780432807,9.827342378885618,-9.021961000842339
23,100.31127304451968,0.3112730445196814,9.827342378885618,-9.516069334365937
24,99.80990323949847,-0.1900967605015268,9.827342378885618,-10.017439139387145
25,99.30492332880831,-0.695076671191689,9.827342378885618,-10.522419050077307
26,100.64205880825749,0.642058808257486,11.164477858334793,-10.522419050077307
27,100.14015447900373,0.14015447900373057,11.164477858334793,-11.024323379331062
28,99.6310949906223,-0.36890500937770276,11.164477858334793,-11.533382867712495
29,99.11894855354879,-0.8810514464512048,11.164477858334793,-12.045529304785997
30,100.39083076081361,0.39083076081361645,12.436360065599615,-12.045529304785997
31,99.88900711131267,-0.11099288868733781,12.436360065599615,-12.547352954286952
32,99.29306726977143,-0.7069327302285743,12.436360065599615,-13.143292795828188
33,100.67219223491092,0.6721922349109261,13.815485030739115,-13.143292795828188
34,100.08029103085326,0.08029103085326694,13.815485030739115,-13.735193999885848
35,101.37938929832457,1.3793892983245726,15.114583298210421,-13.735193999885848
36,100.55642865873622,0.5564286587362204,15.114583298210421,-14.5581546394742
37,99.98078342484081,-0.019216575159185734,15.114583298210421,-15.133799873369606
38,99.41229528638475,-0.5877047136152508,15.114583298210421,-15.70228801182567
39,100.70119727197545,0.7011972719754388,16.40348528380111,-15.70228801182567
40,100.14081734000032,0.1408173400003192,16.40348528380111,-16.26266794380079
41,101.48342467606507,1.483424676065067,17.74609261986586,-16.26266794380079
42,100.96259993323329,0.9625999332332894,17.74609261986586,-16.783492686632567
