timestamp,candidate_timestamp,candidate_bars_open,side,entry,candidate_price,actual_exit_price,actual_reason,actual_pnl,hypothetical_pnl,delta_pnl,confirmation_score,exit_decision_pressure,plan_trust,holding_stability,intervention_fitness,intervention_unfit_state,exit_evidence,current_r,candidate_mfe_r,candidate_mae_r,target_expectation_context,tp_reachability,target_path_integrity,expectation_deviation,expectation_break_pressure,expectation_hold_support,target_recovery_potential,target_recovery_momentum,target_recovery_confirmation,break_to_recovery_delta,prior_target_hold_support,prior_tp_reachability,expectation_break_persistence,deep_pullback_recovery_watch,recovery_after_break_watch,entry_route_familiarity,entry_transfer_bearing,current_route_familiarity,current_semantic_shift_pressure,current_transfer_bearing,current_interpretation_quality,current_adaptation_phase,route_familiarity_delta,transfer_bearing_delta,semantic_transfer_stress
1767541500000000,1767541200000000,9,LONG,134.86,134.69,134.52687781269782,sl_hit,-0.49475431398981323,-0.3317300000000159,0.16302431398979733,0.5892903043891631,0.6741328004982973,0.3804889755866721,0.32064061384669457,0.425515403858598,0.5471369068550305,0.6603680186968572,-0.5103232581917427,1.4709317441995333,0.6003803037549864,expectation_break_observe,0.32763697220412963,0.43645394385732567,0.622549541930929,0.6256319268280537,0.36852634786340815,0.5782347513045646,0.0,0.27620992610045275,0.24168679742612886,0.6017017399475825,0.5718016394072892,0.4747604675748543,0,0,0.3510700286234331,0.3976634926256483,0.3510700286234331,0.10810593202740763,0.3976634926256483,0.34868205573006267,interpretation_watch,0.0,0.0,0.2937940486416063
1767703800000000,1767703500000000,11,LONG,139.4133387638033,139.03,138.9869961216536,sl_hit,-0.59338284308098,-0.5504047670615766,0.0429780760194034,0.5302840573958773,0.6046140695020825,0.49121907913330093,0.3945848754507345,0.4146235090958599,0.47535953969576444,0.6000198686734654,-0.8991330584959153,0.48473039233110976,0.969498996673563,expectation_break_observe,0.39925182574269313,0.49242523207443395,0.6212048154961168,0.6436172341320338,0.4369229624305591,0.4519215404833883,0.013489129493151498,0.2513175749238717,0.27534016136413675,0.44591213861123796,0.4346845464109086,0.6770023621066579,0,0,0.36803604095809284,0.37856775820276556,0.36803604095809284,0.24366202647714452,0.37856775820276556,0.3560980911807503,interpretation_watch,0.0,0.0,0.35259602259844214
1768315800000000,1768315500000000,3,LONG,143.0507315356659,142.76,142.70383459507562,sl_hit,-0.5183496802687289,-0.4622179745873121,0.05613170568141673,0.6140611156511758,0.7346185579534299,0.4362492589592615,0.33191432397365217,0.459427711803793,0.535254334590557,0.7045522217007804,-0.8380919565655446,2.27522463297333,0.9245729729416268,expectation_break_observe,0.34150657251990224,0.4770744236888389,0.7134297845276538,0.7099046515088928,0.39038865741022427,0.6284249574022199,0.0,0.2918027577353771,0.24814776931898533,0.6299943948535708,0.5922298040819586,0.5025939216683477,0,0,0.35872412394325986,0.401201738965646,0.35872412394325986,0.10536162083385223,0.401201738965646,0.36541282502151184,interpretation_watch,0.0,0.0,0.2905676035675413
1768324500000000,1768324200000000,14,LONG,143.5,143.01,142.84834717800499,sl_hit,-0.8234618303018176,-0.6619060000000091,0.16155583030180853,0.5669454564796693,0.668340184742797,0.4615817977922403,0.3601043356306407,0.4172404748104181,0.5189586669548377,0.6296288521841987,-0.7519341334238214,1.6112874287653192,0.966772457259174,expectation_break_observe,0.37334671148810217,0.48930120346071376,0.6676404992142725,0.6571730802660821,0.4165113104409491,0.544243513042186,0.0,0.27317366757012557,0.2646705569951851,0.49358492818534083,0.4778984089818091,0.5852283041488658,0,0,0.3571193594807518,0.34655776141040556,0.3571193594807518,0.2620330815915237,0.34655776141040556,0.3321512066248716,interpretation_watch,0.0,0.0,0.3697409340130223
1768630200000000,1768629300000000,113,LONG,144.41,143.96,143.9156407433814,sl_hit,-0.6673546410646229,-0.6230219999999886,0.044332641064634304,0.5615869212309109,0.6756949370511661,0.49882186484879876,0.36436172511330056,0.4013505663102326,0.5623227319914557,0.632555949640933,-0.9102691898154759,2.3060152808659606,0.950725598251741,expectation_break_observe,0.4204210985417681,0.48519259827727484,0.7103050851915208,0.6896347167554104,0.43777076734758813,0.52904053226016,0.0,0.24886863752966915,0.26760987870862724,0.4403125727051762,0.42284162345845794,0.8127052009174973,0,0,0.35493389059376396,0.37535935479170124,0.35493389059376396,0.23352836714104028,0.37535935479170124,0.35026009402325886,interpretation_watch,0.0,0.0,0.3512062465542264
1768857300000000,1768857000000000,10,LONG,134.72054375025016,134.52,134.3823739251762,sl_hit,-0.49963157567920335,-0.362088076500298,0.13754349917890535,0.5698435451104792,0.6509702204643851,0.41535846876281346,0.33878459036032305,0.40097896498181407,0.5456464675543448,0.6213551077472541,-0.5930267439038804,1.2995134904592467,0.770452390875434,expectation_break_observe,0.356374339673179,0.4537078914382386,0.6226826809906413,0.6228050406156193,0.39220366208686663,0.5412765179627316,0.0,0.2764405942786109,0.2527221663970324,0.5344411767535144,0.5067690061550247,0.4704611768884388,0,0,0.33886826340245796,0.3751688571092622,0.33886826340245796,0.22331033449196733,0.3751688571092622,0.3390698969244473,interpretation_watch,0.0,0.0,0.3495308926360101
1769119200000000,1769115600000000,17,LONG,128.65,128.27,128.155219401473,sl_hit,-0.6488637301678846,-0.5341519999999955,0.11471173016788905,0.5791490608119004,0.6960144535255988,0.46374855986533275,0.3506868392803278,0.4309121536153166,0.5306943844093394,0.6578322900554233,-0.7680171800011644,2.2434186047402402,0.869072072106605,expectation_break_observe,0.36579975717460667,0.5068468719314455,0.6816312238837161,0.673370741704332,0.416800977656988,0.5324781964176374,0.053028232842512284,0.30658501137042243,0.2867893504815625,0.40419813383739256,0.38982696929679095,0.48689629297121334,0,0,0.3156903386856523,0.3146288328697814,0.3156903386856523,0.29742395000622357,0.3146288328697814,0.2980156243123906,interpretation_watch,0.0,0.0,0.39889668492416197
1769599800000000,1769597400000000,10,LONG,127.506416920117,127.36,127.19684578428753,sl_hit,-0.4623930934521149,-0.29933677026907535,0.16305632318303953,0.5777708949931244,0.6687779741745407,0.4268115479701167,0.3413782660176728,0.4074098402451687,0.5378868721022835,0.6264243845875125,-0.472966963553279,2.0143450332090804,0.6990862359861999,expectation_break_observe,0.3585325605849161,0.48553118415546037,0.6249260366281727,0.6076003466400056,0.4049903233847361,0.5603336088332688,0.0,0.28722154812757894,0.2657925796710662,0.45896133351033963,0.42130630197151414,0.4651938345546478,0,0,0.30346314359301085,0.3254104575046871,0.30346314359301085,0.2720675963247173,0.3254104575046871,0.27591203138779485,interpretation_watch,0.0,0.0,0.3876157776803746
1770375000000000,1770374700000000,5,LONG,81.57724239218179,81.03,81.00028161291328,sl_hit,-0.6745072936715607,-0.6448067376170954,0.02970055605446531,0.5716357253891152,0.6486187249581963,0.423964752959223,0.34420738921548866,0.41820685844441424,0.5334990454021318,0.6402180890143202,-0.9484914951681889,0.45541675839968115,0.9831558964908453,expectation_break_observe,0.36175945951199695,0.41645144001039375,0.6652537621379352,0.6818776110236195,0.38230158833538624,0.43579814064238803,0.0,0.2498470873424988,0.2352508167749076,0.48410015798527534,0.4828456666941114,0.490641017884915,0,0,0.3433227218404042,0.35720360780101623,0.3433227218404042,0.24641861261713902,0.35720360780101623,0.3271676285436163,interpretation_watch,0.0,0.0,0.3628353159324898
1771113300000000,1771112700000000,13,LONG,88.56,88.22,88.06848857192514,sl_hit,-0.5974885212180133,-0.4460680000000034,0.15142052121800992,0.5770854779717498,0.6658746296685545,0.4286339381898972,0.33118308269011004,0.40067626955377983,0.5795586654359063,0.6428440746430641,-0.6917438345873429,0.6917438345873429,0.9562341242824914,expectation_break_observe,0.36621176810300615,0.4664004973271186,0.6181058862802012,0.6405761927713125,0.3996414395976535,0.46121318168422487,0.0,0.25072231010623847,0.2549091749534934,0.41939318370038203,0.41086291744556896,0.5788273226138467,0,0,0.36308605978015973,0.3677477948970744,0.36308605978015973,0.24660555051294084,0.3677477948970744,0.3375714237419119,interpretation_watch,0.0,0.0,0.35722109087531173
