section;elapsed_ms;extra
apply_runtime_result.refresh_experience_space;3.5581;decision_tendency=observe
step_mcm_brain.primary_field_step;52.2395;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0520;agents=230|neighbors=8
step_mcm_brain.total;92.1423;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.5512;agents=230
apply_runtime_result.total;3.4191;decision_tendency=observe|runtime_tick_seq=58
step_mcm_brain.cluster_detect_pre_memory;0.0502;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4286;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7504;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5454;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1136;active=0.9175
step_mcm_brain.cluster_detect_pre_memory;0.0532;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9857;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;5.1888;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2354;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9964;decision_tendency=observe
mcm_field.step.total;76.3525;agents=230|dims=3
mcm_field.step.sync_neurons;1.4342;agents=230|dims=3
step_mcm_brain.total;90.0349;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.7587;agents=230|every_n=2
apply_runtime_result.total;3.7318;decision_tendency=observe|runtime_tick_seq=67
step_mcm_brain.cluster_detect_snapshot;4.2202;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5787;agents=230|neighbors=8
compute_runtime_result.total;103.2280;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.4599;agents=230|dims=3
mcm_field.step.sync_neurons;1.3929;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1313;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4632;agents=230|dims=3
apply_runtime_result.total;3.5234;decision_tendency=observe|runtime_tick_seq=72
step_mcm_brain.cluster_detect_snapshot;3.8031;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9614;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1063;active=0.9149
step_mcm_brain.primary_field_step;69.8934;agents=230|dims=3
write_runtime_snapshot_payload.total;26.2338;kind=inner|keys=41|path=debug\debug_lauf_20\bot_inner_snapshot.json
step_mcm_brain.cluster_detect_snapshot;3.8636;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1764;agents=230|neighbors=8
compute_runtime_result.total;104.7583;decision_tendency=observe|active_trade=False
mcm_field.step.total;51.9203;agents=230|dims=3
mcm_field.step.sync_neurons;1.7280;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.1380;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1678;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1097;active=0.9261
step_mcm_brain.primary_field_step;70.8010;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9770;agents=230|neighbors=8
compute_runtime_result.total;81.3914;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3474;agents=230
apply_runtime_result.total;3.8283;decision_tendency=observe|runtime_tick_seq=83
step_mcm_brain.cluster_detect_snapshot;3.8070;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1959;agents=230|neighbors=8
compute_runtime_result.total;102.5779;decision_tendency=observe|active_trade=False
mcm_field.step.total;60.8124;agents=230|dims=3
apply_runtime_result.total;3.4713;decision_tendency=observe|runtime_tick_seq=86
step_mcm_brain.cluster_detect_snapshot;3.7965;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3676;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8166;decision_tendency=act
mcm_field.step.total;69.0176;agents=230|dims=3
mcm_field.step.sync_neurons;1.4053;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5788;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.8854;agents=230|dims=3
step_mcm_brain.total;127.4246;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.1132;agents=230
apply_runtime_result.total;3.3361;decision_tendency=observe|runtime_tick_seq=92
step_mcm_brain.cluster_detect_snapshot;3.7086;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8129;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0083;decision_tendency=observe
mcm_field.step.total;70.5220;agents=230|dims=3
mcm_field.step.sync_neurons;1.3895;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.6727;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4454;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9052
step_mcm_brain.cluster_detect_snapshot;3.7745;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7519;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;5.0285;decision_tendency=observe
step_mcm_brain.primary_field_step;57.8134;agents=230|dims=3
apply_runtime_result.total;5.2437;decision_tendency=observe|runtime_tick_seq=100
mcm_field.step.refresh_areal_state;18.5169;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1144;active=0.9005
step_mcm_brain.cluster_detect_snapshot;4.2485;clusters=1|agents=230
mcm_field.step.activity_diffusion;17.0612;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1107;decision_tendency=observe
step_mcm_brain.primary_field_step;52.9780;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0066;agents=230|neighbors=8
step_mcm_brain.memory_store;0.0623;clusters=1
mcm_field.step.build_neighbor_state_map;1.9925;agents=230|neighbors=8
compute_runtime_result.total;78.7051;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3107;agents=230
apply_runtime_result.total;3.5298;decision_tendency=observe|runtime_tick_seq=107
step_mcm_brain.cluster_detect_snapshot;3.8257;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5027;agents=230|neighbors=8
compute_runtime_result.total;135.4372;decision_tendency=observe|active_trade=False
mcm_field.step.total;53.4145;agents=230|dims=3
mcm_field.step.sync_neurons;1.4557;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1251;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4596;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1185;active=0.9337
mcm_field.step.total;93.5770;agents=230|dims=3
mcm_field.step.sync_neurons;1.4591;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0690;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4663;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.8233;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5481;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1067;active=0.9184
step_mcm_brain.primary_field_step;78.5806;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0523;agents=230|neighbors=8
step_mcm_brain.total;80.3379;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;19.6635;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1094;active=0.9212
step_mcm_brain.cluster_detect_pre_memory;0.0626;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4022;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.4204;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4709;agents=230|dims=3
apply_runtime_result.total;3.4434;decision_tendency=observe|runtime_tick_seq=122
step_mcm_brain.cluster_detect_snapshot;3.7095;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.3557;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1770;decision_tendency=observe
mcm_field.step.total;68.9435;agents=230|dims=3
write_runtime_snapshot_payload.total;11.0312;kind=visual|keys=7|path=debug\debug_lauf_20\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;51.2514;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9983;agents=230|neighbors=8
step_mcm_brain.total;91.9637;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.2194;agents=230
apply_runtime_result.total;3.3926;decision_tendency=observe|runtime_tick_seq=128
step_mcm_brain.cluster_detect_snapshot;3.5419;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6919;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9467;decision_tendency=observe
mcm_field.step.field_perception_state;0.3349;agents=230
apply_runtime_result.total;4.0718;decision_tendency=observe|runtime_tick_seq=131
step_mcm_brain.cluster_detect_snapshot;4.3661;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.4495;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3522;decision_tendency=observe
mcm_field.step.total;56.8204;agents=230|dims=3
mcm_field.step.sync_neurons;1.4800;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.8506;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4754;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9181
step_mcm_brain.primary_field_step;68.7637;agents=230|dims=3
mcm_field.step.sync_neurons;1.4258;agents=230|dims=3
step_mcm_brain.total;77.1391;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.3870;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1099;active=0.9114
step_mcm_brain.cluster_detect_snapshot;4.1048;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9019;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9665;decision_tendency=act
step_mcm_brain.primary_field_step;51.8602;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9907;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.8681;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4585;agents=230|dims=3
apply_runtime_result.total;3.5793;decision_tendency=act|runtime_tick_seq=144
step_mcm_brain.cluster_detect_snapshot;3.9276;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2448;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9914;decision_tendency=hold
mcm_field.step.total;85.6638;agents=230|dims=3
apply_runtime_result.total;4.1196;decision_tendency=observe|runtime_tick_seq=147
step_mcm_brain.cluster_detect_snapshot;4.0680;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5164;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0390;decision_tendency=hold
step_mcm_brain.primary_field_step;55.9006;agents=230|dims=3
write_runtime_snapshot_payload.total;11.0109;kind=visual|keys=7|path=debug\debug_lauf_20\bot_visual_snapshot.json
mcm_field.step.total;72.3324;agents=230|dims=3
mcm_field.step.sync_neurons;1.4208;agents=230|dims=3
step_mcm_brain.self_regulation;0.0556;self_state=stressed|agents=230
mcm_field.step.neuron_loop;35.1359;agents=230|neighbors=8
compute_runtime_result.total;101.2837;decision_tendency=act|active_trade=False
mcm_field.step.total;51.5794;agents=230|dims=3
mcm_field.step.sync_neurons;2.6835;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.8618;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4874;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9201
step_mcm_brain.primary_field_step;82.3600;agents=230|dims=3
apply_runtime_result.total;3.4506;decision_tendency=act|runtime_tick_seq=157
step_mcm_brain.snapshot_field_read;15.8706;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4440;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9303
step_mcm_brain.cluster_detect_snapshot;3.5621;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8119;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9882;decision_tendency=hold
step_mcm_brain.primary_field_step;58.5893;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9990;agents=230|neighbors=8
step_mcm_brain.total;89.2310;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.2087;agents=230
apply_runtime_result.total;3.6527;decision_tendency=observe|runtime_tick_seq=164
step_mcm_brain.cluster_detect_snapshot;3.8374;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5970;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1202;active=0.9126
step_mcm_brain.primary_field_step;76.7340;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1070;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.3960;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4370;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1051;active=0.9194
step_mcm_brain.cluster_detect_pre_memory;0.0602;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3925;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.9681;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1589;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1066;active=0.9100
step_mcm_brain.primary_field_step;70.1714;agents=230|dims=3
apply_runtime_result.total;4.1222;decision_tendency=observe|runtime_tick_seq=173
step_mcm_brain.cluster_detect_snapshot;3.7869;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.0895;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9378;decision_tendency=observe
mcm_field.step.activity_diffusion;11.8304;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9898;decision_tendency=hold
mcm_field.step.total;69.6907;agents=230|dims=3
mcm_field.step.sync_neurons;1.4059;agents=230|dims=3
step_mcm_brain.total;72.2948;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.1013;agents=230|every_n=2
apply_runtime_result.total;3.4808;decision_tendency=act|runtime_tick_seq=179
step_mcm_brain.snapshot_field_read;19.1034;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4595;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1963;active=0.8973
step_mcm_brain.cluster_detect_pre_memory;0.0930;clusters=1|agents=230
mcm_field.step.sync_neurons;2.0656;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.9782;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.8800;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.4517;decision_tendency=observe
mcm_field.step.total;71.7125;agents=230|dims=3
mcm_field.step.sync_neurons;1.3930;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.9942;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4735;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1133;active=0.9118
step_mcm_brain.cluster_detect_snapshot;3.8238;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7750;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1032;decision_tendency=act
step_mcm_brain.primary_field_step;53.1011;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2697;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.5778;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4877;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1056;active=0.9177
step_mcm_brain.primary_field_step;70.3047;agents=230|dims=3
memory_state.write_payload;98.2636;path=bot_memory/memory_state.json|keys=55
apply_runtime_result.refresh_experience_space;2.5805;decision_tendency=hold
apply_runtime_result.total;3.5739;decision_tendency=hold|runtime_tick_seq=198
mcm_field.step.build_neighbor_state_map;1.9925;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;3.4679;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.2252;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;4.5051;decision_tendency=observe
mcm_field.step.total;62.0270;agents=230|dims=3
mcm_field.step.sync_neurons;1.4236;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.9910;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.7246;agents=230|neighbors=8
step_mcm_brain.total;85.7214;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1430;agents=230|every_n=2
apply_runtime_result.total;3.5034;decision_tendency=hold|runtime_tick_seq=205
step_mcm_brain.cluster_detect_snapshot;4.1465;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.4313;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;27.6584;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.7410;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1119;active=0.9133
step_mcm_brain.primary_field_step;76.7943;agents=230|dims=3
mcm_field.step.sync_neurons;1.3870;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.4427;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4815;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1093;active=0.9272
step_mcm_brain.cluster_detect_pre_memory;0.0680;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5139;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.1282;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6459;agents=230|neighbors=8
step_mcm_brain.total;77.3990;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;21.4587;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2197;active=0.9382
step_mcm_brain.primary_field_step;105.4798;agents=230|dims=3
apply_runtime_result.total;6.1629;decision_tendency=observe|runtime_tick_seq=216
step_mcm_brain.primary_field_step;89.1785;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2342;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.2416;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4543;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1118;active=0.9153
step_mcm_brain.cluster_detect_pre_memory;0.0507;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.2823;agents=230|neighbors=8
step_mcm_brain.total;96.2620;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.2519;agents=230
apply_runtime_result.total;3.4751;decision_tendency=act|runtime_tick_seq=222
step_mcm_brain.cluster_detect_snapshot;3.8764;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.3719;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1214;decision_tendency=hold
mcm_field.step.total;71.3498;agents=230|dims=3
write_runtime_snapshot_payload.total;10.8410;kind=visual|keys=7|path=debug\debug_lauf_20\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;54.5309;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0609;agents=230|neighbors=8
step_mcm_brain.total;93.0366;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3112;agents=230
apply_runtime_result.total;3.4154;decision_tendency=act|runtime_tick_seq=228
step_mcm_brain.cluster_detect_snapshot;3.7514;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9317;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1179;decision_tendency=act
mcm_field.step.total;81.1718;agents=230|dims=3
mcm_field.step.sync_neurons;1.4200;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.7219;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4889;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1092;active=0.9062
step_mcm_brain.cluster_detect_snapshot;3.8883;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.4345;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8213;decision_tendency=hold
step_mcm_brain.primary_field_step;52.2119;agents=230|dims=3
mcm_field.step.sync_neurons;1.6102;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7874;neurons=230|areals=1
mcm_field.step.neuron_loop;38.6785;agents=230|neighbors=8
compute_runtime_result.total;89.6002;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3973;agents=230
apply_runtime_result.total;3.1538;decision_tendency=hold|runtime_tick_seq=239
step_mcm_brain.snapshot_field_read;23.3944;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5819;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1160;active=0.9255
step_mcm_brain.cluster_detect_pre_memory;0.0615;clusters=1|agents=230
mcm_field.step.neuron_loop;39.0543;agents=230|neighbors=8
compute_runtime_result.total;115.3683;decision_tendency=observe|active_trade=False
mcm_field.step.total;57.6335;agents=230|dims=3
apply_runtime_result.total;8.6161;decision_tendency=observe|runtime_tick_seq=244
step_mcm_brain.cluster_detect_snapshot;3.9343;clusters=1|agents=230
mcm_field.step.activity_diffusion;15.9533;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8893;decision_tendency=observe
mcm_field.step.total;99.4739;agents=230|dims=3
mcm_field.step.sync_neurons;2.3650;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.7696;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5206;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1140;decision_tendency=act
step_mcm_brain.primary_field_step;56.6255;agents=230|dims=3
write_runtime_snapshot_payload.total;14.5368;kind=visual|keys=7|path=debug\debug_lauf_20\bot_visual_snapshot.json
mcm_field.step.total;76.4923;agents=230|dims=3
mcm_field.step.sync_neurons;1.4623;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.7319;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4858;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1067;active=0.9253
step_mcm_brain.cluster_detect_pre_memory;0.0673;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3945;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;5.9114;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6484;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1984;decision_tendency=act
mcm_field.step.total;87.3426;agents=230|dims=3
mcm_field.step.sync_neurons;1.5138;agents=230|dims=3
step_mcm_brain.snapshot_field_read;22.0815;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4546;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1192;active=0.9091
step_mcm_brain.cluster_detect_pre_memory;0.0984;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4736;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.2479;clusters=1|agents=230
mcm_field.step.activity_diffusion;21.0201;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3074;decision_tendency=observe
mcm_field.step.total;76.3000;agents=230|dims=3
