timestamp;path;operation;elapsed_ms;bytes_written;extra
1778326615.298415;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2957;71;
1778326615.677603;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2561;571;symbol=fs_c2a6e178e0|phase=hold|zoom=2
1778326615.678375;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2081;239;phase=hold|reason=pause_mode|field=active_perception_field
1778326615.682236;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2306;76;
1778326615.797931;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2088;675;phase=hold|reason=pause_mode|effect=hard_inhibit
1778326616.047824;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2960;70;
1778326616.348571;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2427;584;symbol=fs_d278415036|phase=observe|zoom=2
1778326616.349945;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2171;248;phase=observe|reason=structure_bearing_observe|field=quiet_field
1778326616.378510;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2696;53;
1778326616.574270;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1949;664;phase=hold|reason=maturity_block|effect=inhibit
1778326616.718548;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2360;70;
1778326616.915239;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2050;566;symbol=fs_560020e242|phase=observe|zoom=2
1778326616.916459;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1886;243;phase=observe|reason=zero_point_regulation|field=quiet_field
1778326617.111656;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2700;65;
1778326617.267385;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2035;661;phase=observe|reason=structure_bearing_observe|effect=inhibit
1778326617.469408;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2600;55;
1778326617.497905;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2989;567;symbol=fs_baed7124ad|phase=hold|zoom=2
1778326617.499653;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2477;229;phase=hold|reason=stressed_block|field=quiet_field
1778326617.813997;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2786;64;
1778326617.979286;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1942;665;phase=hold|reason=maturity_block|effect=inhibit
1778326618.096965;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2244;579;symbol=fs_f6ee270ee8|phase=observe|zoom=2
1778326618.098196;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1874;259;phase=observe|reason=zero_point_regulation|field=fragmented_perception_field
1778326618.171744;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.4487;65;
1778326618.512924;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.3161;64;
1778326618.556392;debug/debug_lauf_10/attempt_records.jsonl;trade_stats_jsonl_append;0.2923;5596;event=attempt|status=withheld
1778326618.647366;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2726;588;symbol=fs_20b0a67b0f|phase=observe|zoom=2
1778326618.648267;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2202;686;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778326618.775953;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2338;234;phase=hold|reason=fused_score_too_low|field=quiet_field
1778326618.849425;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2608;47;
1778326619.190970;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.2593;60;
1778326619.216844;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2401;572;symbol=fs_eb420e0673|phase=hold|zoom=2
1778326619.217697;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.1899;467;phase=hold|reason=maturity_block|effect=inhibit
1778326619.320609;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.1920;260;phase=observe|reason=zero_point_regulation|field=fragmented_perception_field
1778326619.545479;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.4304;68;
1778326619.785417;debug/debug_lauf_10/mcm_state_debug.csv;dbr_write:a;0.4986;258;
1778326619.963952;debug/debug_lauf_10/mcm_decision_debug.csv;dbr_write:a;0.3165;244;
1778326619.973211;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.5364;581;symbol=fs_86568b7d2d|phase=observe|zoom=2
1778326619.974755;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.3624;686;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778326620.099594;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.3019;56;
1778326620.137023;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2868;239;phase=hold|reason=fused_score_too_low|field=quiet_field
1778326620.707402;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.3332;65;
1778326620.915488;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3308;578;symbol=fs_baed7124ad|phase=observe|zoom=2
1778326620.916343;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2430;687;phase=observe|reason=zero_point_regulation|effect=hard_inhibit
1778326621.060376;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.3179;53;
1778326621.203223;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2054;242;phase=hold|reason=context_cluster_negative|field=quiet_field
1778326621.506530;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.4752;68;
1778326621.654956;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.3569;577;symbol=fs_a5958db699|phase=observe|zoom=3
1778326621.829856;debug/debug_lauf_10/mcm_memory_thinking_protocol.csv;memory_thinking_protocol_append;0.2530;671;phase=observe|reason=zero_point_regulation|effect=inhibit
1778326621.952991;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.3175;60;
1778326622.156624;debug/debug_lauf_10/mcm_field_decision_protocol.csv;field_decision_protocol_append;0.2335;244;phase=observe|reason=zero_point_regulation|field=quiet_field
1778326622.355951;debug/debug_lauf_10/mcm_profile.csv;profile_append;0.3098;55;
1778326622.403971;debug/debug_lauf_10/mcm_form_symbol_protocol.csv;form_symbol_protocol_append;0.2241;578;symbol=fs_f6ee270ee8|phase=observe|zoom=2
