section;elapsed_ms;extra
step_mcm_brain.primary_field_step;52.9253;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.2296;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;19.2384;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4712;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9177
step_mcm_brain.primary_field_step;71.2916;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9510;agents=230|neighbors=8
step_mcm_brain.total;74.0822;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.2655;agents=230|every_n=2
apply_runtime_result.total;3.4855;decision_tendency=observe|runtime_tick_seq=89
step_mcm_brain.cluster_detect_snapshot;3.6997;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8834;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0627;decision_tendency=observe
step_mcm_brain.primary_field_step;54.8225;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9911;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.6201;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5003;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1094;active=0.9195
step_mcm_brain.primary_field_step;72.7591;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0395;agents=230|neighbors=8
step_mcm_brain.total;76.6768;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;24.4350;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1068;active=0.9063
step_mcm_brain.cluster_detect_pre_memory;0.0648;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9824;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;3.7171;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7127;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6930;decision_tendency=observe
mcm_field.step.refresh_arrays;0.5343;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.2120;decision_tendency=observe
step_mcm_brain.primary_field_step;57.0752;agents=230|dims=3
apply_runtime_result.total;4.1020;decision_tendency=act|runtime_tick_seq=102
step_mcm_brain.cluster_detect_pre_memory;0.0715;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3398;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.6792;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4694;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1073;active=0.9146
step_mcm_brain.cluster_detect_snapshot;4.5910;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5331;agents=230|neighbors=8
compute_runtime_result.total;101.3086;decision_tendency=observe|active_trade=False
mcm_field.step.total;53.3366;agents=230|dims=3
mcm_field.step.sync_neurons;1.3217;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.6691;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4926;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1122;active=0.9274
step_mcm_brain.primary_field_step;72.1419;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0452;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;5.5567;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0521;agents=230|neighbors=8
compute_runtime_result.total;99.8194;decision_tendency=act|active_trade=False
mcm_field.step.total;54.0079;agents=230|dims=3
mcm_field.step.sync_neurons;1.3610;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.2411;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4494;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1062;active=0.9283
step_mcm_brain.primary_field_step;68.3699;agents=230|dims=3
apply_runtime_result.total;2.9136;decision_tendency=observe|runtime_tick_seq=117
step_mcm_brain.snapshot_field_read;16.0812;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4489;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1106;active=0.9141
step_mcm_brain.cluster_detect_pre_memory;0.0557;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3525;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.0712;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.0080;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1121;active=0.9220
apply_runtime_result.refresh_active_context_trace;0.1087;active=0.9170
apply_runtime_result.refresh_experience_space;2.6756;decision_tendency=hold
apply_runtime_result.total;2.9470;decision_tendency=hold|runtime_tick_seq=128
step_mcm_brain.cluster_detect_pre_memory;4.1404;clusters=1|agents=230
mcm_field.step.field_perception_state;0.3267;agents=230
apply_runtime_result.total;3.2361;decision_tendency=observe|runtime_tick_seq=129
step_mcm_brain.cluster_detect_pre_memory;0.0543;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3617;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.4644;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4650;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1161;active=0.9136
step_mcm_brain.cluster_detect_snapshot;3.4972;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8196;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0547;decision_tendency=act
step_mcm_brain.primary_field_step;53.5091;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9594;agents=230|neighbors=8
step_mcm_brain.total;92.2781;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3126;agents=230
apply_runtime_result.total;3.4241;decision_tendency=hold|runtime_tick_seq=137
step_mcm_brain.cluster_detect_snapshot;3.6640;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7911;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0505;decision_tendency=observe
mcm_field.step.total;68.7390;agents=230|dims=3
mcm_field.step.sync_neurons;1.3206;agents=230|dims=3
step_mcm_brain.total;72.2825;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.6320;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1072;active=0.9151
step_mcm_brain.cluster_detect_snapshot;3.9451;clusters=1|agents=230
mcm_field.step.activity_diffusion;14.3660;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1570;decision_tendency=hold
mcm_field.step.total;58.4655;agents=230|dims=3
mcm_field.step.sync_neurons;1.4913;agents=230|dims=3
step_mcm_brain.memory_store;0.0785;clusters=1
mcm_field.step.build_neighbor_state_map;2.0287;agents=230|neighbors=8
step_mcm_brain.total;77.9137;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.2954;agents=230|every_n=2
compute_runtime_result.total;704.8349;decision_tendency=observe|active_trade=False
mcm_field.step.total;52.1152;agents=230|dims=3
mcm_field.step.sync_neurons;1.3477;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.9807;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9702;agents=230|neighbors=8
step_mcm_brain.total;76.1212;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;21.1696;agents=230|every_n=2
apply_runtime_result.total;2.9460;decision_tendency=observe|runtime_tick_seq=152
step_mcm_brain.snapshot_field_read;16.7629;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4474;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1065;active=0.9188
step_mcm_brain.cluster_detect_snapshot;3.6426;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9711;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2769;decision_tendency=observe
step_mcm_brain.primary_field_step;54.6083;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0581;agents=230|neighbors=8
step_mcm_brain.total;93.6174;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.2469;agents=230
apply_runtime_result.total;3.5948;decision_tendency=act|runtime_tick_seq=159
step_mcm_brain.cluster_detect_snapshot;3.6663;clusters=1|agents=230
mcm_field.step.neuron_loop;60.0474;agents=230|neighbors=8
compute_runtime_result.total;110.8001;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3169;agents=230
apply_runtime_result.total;3.2425;decision_tendency=observe|runtime_tick_seq=162
step_mcm_brain.primary_field_step;52.6697;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9696;agents=230|neighbors=8
step_mcm_brain.total;90.0076;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.5132;agents=230
apply_runtime_result.total;3.4818;decision_tendency=act|runtime_tick_seq=165
step_mcm_brain.cluster_detect_snapshot;3.6830;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9439;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1108;active=0.9276
step_mcm_brain.primary_field_step;71.0718;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9586;agents=230|neighbors=8
compute_runtime_result.total;77.6275;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3139;agents=230
apply_runtime_result.total;2.9511;decision_tendency=observe|runtime_tick_seq=170
step_mcm_brain.cluster_detect_snapshot;4.0131;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2674;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2871;decision_tendency=observe
step_mcm_brain.primary_field_step;56.7369;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9790;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.6114;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4799;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1074;active=0.9157
mcm_field.step.refresh_areal_state;17.0884;agents=230|every_n=2
apply_runtime_result.total;3.4244;decision_tendency=hold|runtime_tick_seq=176
step_mcm_brain.cluster_detect_snapshot;3.8186;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2514;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9671;decision_tendency=act
step_mcm_brain.primary_field_step;52.4865;agents=230|dims=3
mcm_field.step.sync_neurons;1.3386;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.8948;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4487;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1058;active=0.9060
step_mcm_brain.primary_field_step;69.4963;agents=230|dims=3
mcm_field.step.sync_neurons;1.3283;agents=230|dims=3
step_mcm_brain.total;73.2615;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1576;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1059;active=0.9248
step_mcm_brain.cluster_detect_pre_memory;0.0636;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4036;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.9217;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8894;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1043;active=0.9010
step_mcm_brain.primary_field_step;72.1283;agents=230|dims=3
apply_runtime_result.total;3.6666;decision_tendency=act|runtime_tick_seq=188
step_mcm_brain.cluster_detect_snapshot;4.4004;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.8110;agents=230|neighbors=8
compute_runtime_result.total;101.4054;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.2564;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1791;active=0.9067
step_mcm_brain.primary_field_step;79.5888;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0847;agents=230|neighbors=8
step_mcm_brain.total;74.8549;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9090;agents=230|every_n=2
apply_runtime_result.total;3.0448;decision_tendency=observe|runtime_tick_seq=194
step_mcm_brain.cluster_detect_snapshot;3.7325;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9495;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2346;decision_tendency=hold
step_mcm_brain.primary_field_step;51.9944;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0069;agents=230|neighbors=8
step_mcm_brain.total;89.5803;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3043;agents=230
apply_runtime_result.total;2.9563;decision_tendency=observe|runtime_tick_seq=199
step_mcm_brain.cluster_detect_snapshot;3.8633;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3592;agents=230|dims=3
step_mcm_brain.snapshot_field_read;19.5598;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4521;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1063;active=0.9095
step_mcm_brain.primary_field_step;51.8556;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.4312;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.8784;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5418;agents=230|dims=3
apply_runtime_result.total;4.1368;decision_tendency=observe|runtime_tick_seq=205
step_mcm_brain.cluster_detect_pre_memory;0.0643;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3756;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.5300;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4981;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1056;active=0.9237
step_mcm_brain.cluster_detect_pre_memory;0.0612;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3987;agents=230|dims=3
step_mcm_brain.memory_store;0.0772;clusters=1
mcm_field.step.build_neighbor_state_map;2.3740;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.7906;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4511;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1073;active=0.9259
step_mcm_brain.cluster_detect_snapshot;3.5071;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8231;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1052;decision_tendency=hold
step_mcm_brain.primary_field_step;51.7837;agents=230|dims=3
apply_runtime_result.total;3.5279;decision_tendency=act|runtime_tick_seq=215
step_mcm_brain.cluster_detect_snapshot;3.7618;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1585;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0130;decision_tendency=hold
mcm_field.step.total;67.4695;agents=230|dims=3
mcm_field.step.sync_neurons;1.3539;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.1192;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4467;agents=230|dims=3
apply_runtime_result.refresh_experience_space;4.3142;decision_tendency=hold
step_mcm_brain.primary_field_step;51.4596;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0609;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.3877;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5137;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1083;active=0.9160
step_mcm_brain.primary_field_step;70.3070;agents=230|dims=3
apply_runtime_result.total;3.7893;decision_tendency=hold|runtime_tick_seq=224
step_mcm_brain.cluster_detect_snapshot;4.0260;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3984;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.5648;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4562;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1066;active=0.9242
step_mcm_brain.primary_field_step;68.9404;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9506;agents=230|neighbors=8
compute_runtime_result.total;79.0005;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3335;agents=230
apply_runtime_result.total;3.4773;decision_tendency=hold|runtime_tick_seq=230
step_mcm_brain.snapshot_field_read;15.8983;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4470;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1070;active=0.9191
step_mcm_brain.cluster_detect_snapshot;3.7390;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8850;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2806;decision_tendency=observe
step_mcm_brain.primary_field_step;54.0785;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9981;agents=230|neighbors=8
step_mcm_brain.total;92.3911;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;3.3005;agents=230
apply_runtime_result.refresh_experience_space;3.4044;decision_tendency=hold
mcm_field.step.total;77.1018;agents=230|dims=3
mcm_field.step.sync_neurons;1.3654;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.8837;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4696;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1103;active=0.9283
step_mcm_brain.cluster_detect_pre_memory;0.0655;clusters=1|agents=230
mcm_field.step.sync_neurons;2.5400;agents=230|dims=3
step_mcm_brain.memory_store;0.0725;clusters=1
mcm_field.step.build_neighbor_state_map;1.9602;agents=230|neighbors=8
step_mcm_brain.total;76.0215;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0227;agents=230|every_n=2
apply_runtime_result.total;3.0415;decision_tendency=hold|runtime_tick_seq=244
step_mcm_brain.cluster_detect_snapshot;3.7202;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9131;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0852;decision_tendency=observe
step_mcm_brain.primary_field_step;50.5351;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0258;agents=230|neighbors=8
step_mcm_brain.total;94.2676;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.7353;agents=230
apply_runtime_result.total;3.1791;decision_tendency=act|runtime_tick_seq=249
step_mcm_brain.cluster_detect_snapshot;3.9708;clusters=1|agents=230
mcm_field.step.sync_neurons;1.6667;agents=230|dims=3
step_mcm_brain.total;78.1648;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0759;agents=230|every_n=2
apply_runtime_result.total;3.0275;decision_tendency=hold|runtime_tick_seq=252
step_mcm_brain.cluster_detect_snapshot;3.7606;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9431;agents=230|neighbors=8
compute_runtime_result.total;103.2895;decision_tendency=act|active_trade=False
mcm_field.step.total;54.2203;agents=230|dims=3
mcm_field.step.sync_neurons;1.4372;agents=230|dims=3
step_mcm_brain.snapshot_field_read;31.6538;neurons=230|areals=1
mcm_field.step.activity_diffusion;12.9000;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3677;decision_tendency=hold
mcm_field.step.total;73.6949;agents=230|dims=3
mcm_field.step.sync_neurons;1.4408;agents=230|dims=3
step_mcm_brain.total;80.2840;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.7132;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1303;active=0.9231
