timestamp,candidate_timestamp,candidate_bars_open,side,entry,candidate_price,actual_exit_price,actual_reason,actual_pnl,hypothetical_pnl,delta_pnl,confirmation_score,exit_decision_pressure,plan_trust,holding_stability,intervention_fitness,intervention_unfit_state,exit_evidence,current_r,candidate_mfe_r,candidate_mae_r,target_expectation_context,tp_reachability,target_path_integrity,expectation_deviation,expectation_break_pressure,expectation_hold_support,target_recovery_potential,target_recovery_momentum,target_recovery_confirmation,break_to_recovery_delta,prior_target_hold_support,prior_tp_reachability,expectation_break_persistence,deep_pullback_recovery_watch,recovery_after_break_watch,entry_route_familiarity,entry_transfer_bearing,current_route_familiarity,current_semantic_shift_pressure,current_transfer_bearing,current_interpretation_quality,current_adaptation_phase,route_familiarity_delta,transfer_bearing_delta,semantic_transfer_stress
1767402000000000,1767401700000000,6,LONG,132.76614016341637,132.53,132.45087751313156,sl_hit,-0.4743928608907367,-0.39531784751441534,0.07907501337632133,0.5285294501874969,0.5929033997119892,0.46827709973398435,0.394549665448365,0.4297241444745857,0.4575111282737361,0.6116044382716675,-0.7490267661045062,0.48803699532635403,0.7807463497309107,expectation_break_observe,0.3727693947207894,0.4859342949224847,0.5800937789593389,0.613511469682548,0.4231735802024841,0.5417992786539858,0.0,0.28115919473825346,0.2656578648863355,0.623854728958969,0.5851541824862879,0.45619955986747013,0,0,0.30536966665547116,0.28680808617030756,0.30536966665547116,0.3015208124899595,0.28680808617030756,0.27676650637223915,interpretation_watch,0.0,0.0,0.4089456539000338
1767413400000000,1767413100000000,4,LONG,132.83,132.58,132.48083074322616,sl_hit,-0.5083557552197839,-0.409246,0.09910975521978393,0.5339692879084814,0.5943591409387934,0.4598107470495704,0.38287537427481344,0.4079428359425673,0.48802363272324906,0.5974692645420672,-0.7159851423057022,0.4582304910756396,0.9164609821513606,expectation_break_observe,0.38458001261470487,0.4772053650221248,0.5778228954788373,0.6060585851236513,0.42290915633327264,0.5005930899710772,0.0,0.2768117812864453,0.26702932122826445,0.5390728556750929,0.499807388038057,0.45392505121975507,0,0,0.3342887890412624,0.3035872366255888,0.3342887890412624,0.28042275847088105,0.3035872366255888,0.30637155073471256,interpretation_watch,0.0,0.0,0.39143041552102675
1768477200000000,1768476900000000,23,LONG,145.51,145.14,145.0611008181626,sl_hit,-0.6232418423282879,-0.5443900000000045,0.07885184232828346,0.5727320935755679,0.6742153545419038,0.4522987546665678,0.34412774189448436,0.408035676119967,0.5580125554467782,0.640265026437656,-0.8242385260885453,1.0915591291442965,0.9133453937737745,expectation_break_observe,0.37901650194051373,0.48922305362585083,0.6651719929492605,0.6711004184775282,0.41440583041797074,0.539041890282017,0.0,0.2710680559132372,0.2622902766763537,0.5341696108586892,0.5343544457349705,0.5898644223506524,0,0,0.35860725745140876,0.3733992601322856,0.35860725745140876,0.2559259325994357,0.3733992601322856,0.3400844887531441,interpretation_watch,0.0,0.0,0.3604959080677891
1768663200000000,1768662000000000,5,LONG,144.08,143.8,143.72583670477113,sl_hit,-0.5268467972517491,-0.45272800000000113,0.07411879725174797,0.5634360868678097,0.6219768461965238,0.41099165539901267,0.3509740869065646,0.4105730438922664,0.5217557290975368,0.6212719854059463,-0.7905957612548316,0.4800045693332533,0.8188313241568442,expectation_break_observe,0.3506224504686698,0.41237235082954127,0.6288628997205704,0.6501240386758289,0.3775689023824461,0.41965839043523206,0.0,0.24422704554394176,0.23481950486657263,0.45596621616102223,0.4446531191133973,0.4790384943244701,0,0,0.24623707201018372,0.2666932999665417,0.24623707201018372,0.3084045553825896,0.2666932999665417,0.24484084155743446,interpretation_watch,0.0,0.0,0.42612558974708825
1768981800000000,1768981500000000,39,LONG,127.82606652137058,127.53,127.5166346344468,sl_hit,-0.46263750761726574,-0.449280161283399,0.01335734633386676,0.5538583270070955,0.686296792004499,0.5152365227879493,0.3737354276082776,0.41971517740493147,0.5311636433664726,0.6410374336035992,-0.9568067606539494,2.9859026095039187,0.9891240505732928,expectation_break_observe,0.4298033296794404,0.5066274859985754,0.702498598907222,0.6837294679718842,0.45144328823854063,0.5735171721415654,0.05431251904555519,0.3248961965959396,0.29876403714859545,0.5116608234000691,0.4830940992940831,0.4881769826866461,0,0,0.2901706438044334,0.3158846817429923,0.2901706438044334,0.27470121379556534,0.3158846817429923,0.26130321884894975,interpretation_watch,0.0,0.0,0.39313488316711
1769517600000000,1769517300000000,2,LONG,124.27750216570199,124.04,123.97567165215085,sl_hit,-0.45078241784185,-0.3864926670014041,0.06428975084044591,0.536759841102889,0.5838290078819909,0.45656537116200885,0.3829240788627828,0.40312725655000203,0.4957719678470272,0.5948038580094186,-0.7868726157196282,0.07453797176870341,0.8862661450452122,expectation_break_observe,0.38162725608966575,0.46407545583834503,0.5767308215864091,0.6158152004160876,0.4170119217732997,0.4698510571474349,0.0,0.2662365685606012,0.25988642078639507,0.5427728890562695,0.5274419820788278,0.457190159827137,0,0,0.3377471356351269,0.35576412646374694,0.3377471356351269,0.24700709744833269,0.35576412646374694,0.3316203709533508,interpretation_watch,0.0,0.0,0.3643200488753801
1769560200000000,1769559900000000,24,LONG,127.11950356665953,126.89,126.81133797541288,sl_hit,-0.4605240961718922,-0.3819092687995268,0.07861482737236541,0.5619969355093187,0.6670760876432626,0.45648827213478527,0.356551389040137,0.4109903918954215,0.5209296180459729,0.6213985998101258,-0.7447410521437535,2.2082167921071094,0.9069914831465395,expectation_break_observe,0.37666497211415056,0.46868717797516474,0.6807294012965902,0.6589769382274826,0.4106507731691565,0.5030330055728056,0.08602142762466351,0.3131114293349436,0.2929052357528964,0.3922473616919637,0.3584408154660537,0.48468037573497535,0,0,0.2647070313013299,0.29417056565252786,0.2647070313013299,0.2239306630149713,0.29417056565252786,0.2498957702791835,interpretation_watch,0.0,0.0,0.38109681770146847
1770776400000000,1770772800000000,10,LONG,83.4,83.24,84.27543533157757,tp_hit,0.7748300703786166,-0.25998400000001076,-1.0348140703786273,0.5957209378276819,0.7160901890931854,0.4416064985593787,0.3315439438093645,0.43672330640122903,0.5462719969032055,0.6771710260045543,-0.7733055926820819,1.5466111853640263,0.918300391309968,expectation_break_observe,0.36521895007131405,0.48497014957352397,0.6877259509113092,0.6823086881023943,0.40407863464816673,0.6383556228869648,0.0,0.29977342012284725,0.25799274392745236,0.6693061833019591,0.6495222351813993,0.49138094524244924,0,0,0.37540612579025506,0.4275333776668666,0.37540612579025506,0.12138463428572084,0.4275333776668666,0.3764056423752115,interpretation_watch,0.0,0.0,0.28830855563351393
1770959100000000,1770957600000000,23,LONG,78.75300422484428,78.57,78.4416249475732,sl_hit,-0.40569605477452286,-0.2773980273791888,0.12829802739533408,0.5550209313738756,0.6502260152127817,0.4464184951021953,0.3617511051666195,0.41467856616468596,0.5081809492873166,0.619216776062998,-0.5877212717818958,2.334759658790137,0.7161819720267933,expectation_break_observe,0.35791015051644787,0.4859640712669989,0.6384805647692535,0.6236074094195331,0.4094964444221835,0.5760440269601399,0.0,0.2881056429662635,0.2638904982716878,0.5125344505768856,0.4891793733064705,0.4706016982050659,0,0,0.3192544893117522,0.36136550430582937,0.3192544893117522,0.25653509800439367,0.36136550430582937,0.28622023219713444,interpretation_watch,0.0,0.0,0.36993630183856596
1771099800000000,1771099500000000,4,LONG,88.08316883456324,87.89,87.86927276123049,sl_hit,-0.3194675382902242,-0.298752735863976,0.02071480242624818,0.5592554045059422,0.6767715678580858,0.4906613094228938,0.3821879776872105,0.4552770255102311,0.46090084985701263,0.650010900081866,-0.9030966840739264,1.6682455169789572,0.9966000368394677,expectation_break_observe,0.36969119892982844,0.5026365051374949,0.6939945630402081,0.6862660011516217,0.42441328379286436,0.6838313096660643,0.0,0.30976245800444835,0.2644856135025516,0.7596174397072549,0.7197362341913822,0.4883372476806455,0,0,0.29139097995898927,0.3146880208207609,0.29139097995898927,0.2120462444738398,0.3146880208207609,0.2610057120980577,interpretation_watch,0.0,0.0,0.3669117408885918
