trade,pnl_netto,pnl_tp,pnl_sl
1,99.33436727960664,0.0,-0.6656327203933636
2,98.71284099316588,0.0,-1.2871590068341137
3,99.93154017341995,1.218699180254063,-1.2871590068341137
4,99.345766525183,1.218699180254063,-1.8729326550710608
5,98.83951636094555,1.218699180254063,-2.379182819308505
6,98.33265113453325,1.218699180254063,-2.8860480457208038
7,97.75874350255216,1.218699180254063,-3.4599556777018883
8,99.0714775156893,2.531433193391192,-3.4599556777018883
9,98.58812095780216,2.531433193391192,-3.9433122355890213
10,99.75561957521124,3.6989318108002776,-3.9433122355890213
11,99.24616754109394,3.6989318108002776,-4.4527642697063285
12,98.73842499971562,3.6989318108002776,-4.9605068110846435
13,99.98388836590492,4.94439517698957,-4.9605068110846435
14,99.42433422637322,4.94439517698957,-5.520060950616343
15,100.69595069911567,6.216011649732019,-5.520060950616343
16,100.13756319305233,6.216011649732019,-6.078448456679684
17,99.62047240855114,6.216011649732019,-6.595539241180883
18,100.80256546284474,7.398104704025618,-6.595539241180883
19,100.30384131614076,7.398104704025618,-7.094263387884854
20,101.5337507705571,8.628014158441959,-7.094263387884854
21,101.00713458906073,8.628014158441959,-7.620879569381229
22,100.49652963887317,8.628014158441959,-8.13148451956879
23,101.69829058575945,9.82977510532824,-8.13148451956879
24,102.94188159202622,11.073366111595016,-8.13148451956879
25,102.41397391713288,11.073366111595016,-8.659392194462129
26,101.88560251490183,11.073366111595016,-9.187763596693179
27,101.38150723115074,11.073366111595016,-9.691858880444277
28,100.78916279717528,11.073366111595016,-10.284203314419727
29,101.97399381918757,12.25819713360731,-10.284203314419727
30,101.32211691363689,12.25819713360731,-10.936080219970412
31,100.78935882765562,12.25819713360731,-11.468838305951689
32,100.29117127379477,12.25819713360731,-11.967025859812528
33,99.78121249592283,12.25819713360731,-12.476984637684478
34,99.29045673424574,12.25819713360731,-12.967740399361563
35,100.48955735543223,13.457297754793803,-12.967740399361563
36,101.67615608883507,14.64389648819665,-12.967740399361563
37,102.99930639849065,15.967046797852221,-12.967740399361563
38,102.45774468382298,15.967046797852221,-13.50930211402923
39,101.374235521788,15.967046797852221,-14.592811276064223
40,100.86174825772092,15.967046797852221,-15.1052985401313
41,100.36305379977505,15.967046797852221,-15.603992998077175
42,99.8264096622982,15.967046797852221,-16.140637135554016
43,99.31370405634875,15.967046797852221,-16.653342741503472
44,100.543291366996,17.19663410849947,-16.653342741503472
45,101.90522700216776,18.55856974367123,-16.653342741503472
46,101.39825032610112,18.55856974367123,-17.160319417570115
47,102.77136935451965,19.931688772089764,-17.160319417570115
48,102.14001058885063,19.931688772089764,-17.791678183239128
49,103.43996899784015,21.23164718107929,-17.791678183239128
50,102.91631637455997,21.23164718107929,-18.315330806519317
51,102.40415810272921,21.23164718107929,-18.82748907835007
52,103.76138186285897,22.588870941209045,-18.82748907835007
53,105.13519285437452,23.962681932724596,-18.82748907835007
54,104.58118164593117,23.962681932724596,-19.381500286793425
55,103.97722764121444,23.962681932724596,-19.985454291510152
56,105.40456620348249,25.390020494992637,-19.985454291510152
