trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.54342087775449,-0.4565791222455086,0.0,-0.4565791222455086
2,99.06903034504207,-0.9309696549579283,0.0,-0.9309696549579283
3,98.59789113315901,-1.4021088668409831,0.0,-1.4021088668409831
4,99.86341195910413,-0.13658804089588017,1.265520825945103,-1.4021088668409831
5,101.16876523523882,1.168765235238827,2.5708741020798103,-1.4021088668409831
6,100.68926402878655,0.6892640287865577,2.5708741020798103,-1.8816100732932524
7,100.13976368563549,0.1397636856354817,2.5708741020798103,-2.4311104164443282
8,101.3869334018869,1.3869334018869037,3.8180438183312324,-2.4311104164443282
9,100.8353581783465,0.8353581783464913,3.8180438183312324,-2.982685639984741
10,100.23948260979789,0.23948260979789315,3.8180438183312324,-3.5785612085333387
11,101.42789340635113,1.4278934063511355,5.006454614884475,-3.5785612085333387
12,102.69724879437985,2.697248794379848,6.275810002913188,-3.5785612085333387
13,102.19609668664364,2.1960966866436435,6.275810002913188,-4.079713316269544
14,103.49874129619984,3.498741296199836,7.578454612469381,-4.079713316269544
15,101.56998433621932,1.5699843362193229,7.578454612469381,-6.008470276250057
16,102.80019298088247,2.800192980882469,8.808663257132526,-6.008470276250057
17,102.05684969348427,2.056849693484264,8.808663257132526,-6.751813563648262
18,101.53745190567312,1.5374519056731188,8.808663257132526,-7.271211351459407
19,102.81748525641346,2.8174852564134563,10.088696607872864,-7.271211351459407
20,104.05180293142473,4.051802931424739,11.323014282884147,-7.271211351459407
21,103.44672475224988,3.446724752249883,11.323014282884147,-7.876289530634263
22,102.35808095756511,2.358080957565104,11.323014282884147,-8.964933325319041
23,103.56279934920178,3.5627993492017884,12.52773267452083,-8.964933325319041
24,103.06113625772797,3.061136257727971,12.52773267452083,-9.466596416792859
25,104.30391710199186,4.303917101991863,13.770513518784723,-9.466596416792859
26,105.62069309648012,5.620693096480127,15.087289513272987,-9.466596416792859
27,106.90785966335343,6.907859663353439,16.3744560801463,-9.466596416792859
28,108.22949936133975,8.229499361339746,17.696095778132605,-9.466596416792859
29,109.62595419802308,9.625954198023082,19.09255061481594,-9.466596416792859
30,111.02010427914324,11.02010427914324,20.486700695936097,-9.466596416792859
31,112.45081403021581,12.450814030215815,21.917410447008674,-9.466596416792859
32,111.94376800171965,11.943768001719643,21.917410447008674,-9.97364244528903
33,113.15398906884008,13.153989068840072,23.127631514129103,-9.97364244528903
34,114.43734627437675,14.437346274376745,24.410988719665777,-9.97364244528903
35,113.83283476447804,13.832834764478033,24.410988719665777,-10.578153955187743
36,115.15766674947218,15.157666749472186,25.73582070465993,-10.578153955187743
37,116.52981571986206,16.529815719862064,27.10796967504981,-10.578153955187743
38,116.02302643061012,16.02302643061012,27.10796967504981,-11.084943244439687
39,115.37268130321358,15.372681303213586,27.10796967504981,-11.735288371836221
40,114.77188462180588,14.771884621805878,27.10796967504981,-12.336085053243929
41,115.92247807509165,15.922478075091647,28.258563128335577,-12.336085053243929
42,117.21942598678555,17.21942598678555,29.55551104002948,-12.336085053243929
43,116.40656264250737,16.406562642507367,29.55551104002948,-13.148948397522112
44,115.8778329390476,15.877832939047588,29.55551104002948,-13.677678100981892
45,117.22931306777859,17.229313067778595,30.906991168760488,-13.677678100981892
46,116.70070723034988,16.70070723034987,30.906991168760488,-14.206283938410616
47,116.16663803956847,16.166638039568472,30.906991168760488,-14.740353129192016
48,117.51377234670505,17.513772346705046,32.25412547589706,-14.740353129192016
49,116.93376233245189,16.933762332451888,32.25412547589706,-15.320363143445173
50,116.42180508849744,16.421805088497436,32.25412547589706,-15.832320387399625
51,115.90126121385654,15.901261213856536,32.25412547589706,-16.352864262040526
