trade,pnl_netto,pnl_tp,pnl_sl
1,99.50224583890852,0.0,-0.4977541610914837
2,100.70600800078772,1.2037621618791952,-0.4977541610914837
3,100.11573836532482,1.2037621618791952,-1.0880237965543813
4,99.6291934484338,1.2037621618791952,-1.5745687134454052
5,99.01929493472122,1.2037621618791952,-2.1844672271579864
6,100.23390227889182,2.4183695060497996,-2.1844672271579864
7,99.75059168129285,2.4183695060497996,-2.667777824756954
8,99.2678216714622,2.4183695060497996,-3.1505478345875946
9,100.53100753465797,3.681555369245573,-3.1505478345875946
10,99.88230554203619,3.681555369245573,-3.7992498272093775
11,99.26714893896897,3.681555369245573,-4.414406430276603
12,100.52091813612711,4.935324566403711,-4.414406430276603
13,100.02556543411343,4.935324566403711,-4.909759132290275
14,99.53902483951755,4.935324566403711,-5.396299726886156
15,99.04758175424541,4.935324566403711,-5.887742812158293
16,100.33118873480132,6.218931546959609,-5.887742812158293
17,101.72036718166574,7.608109993824028,-5.887742812158293
18,101.09049717555574,7.608109993824028,-6.517612818268295
19,100.59312275724895,7.608109993824028,-7.014987236575089
20,100.09661656547286,7.608109993824028,-7.511493428351175
21,99.5999112898636,7.608109993824028,-8.008198703960437
22,99.10267449998298,7.608109993824028,-8.505435493841059
23,98.48285549750153,7.608109993824028,-9.125254496322505
24,97.98528609385903,7.608109993824028,-9.622823899965006
25,99.1373717564096,8.760195656374597,-9.622823899965006
26,100.25821327289239,9.881037172857381,-9.622823899965006
27,99.75089042845788,9.881037172857381,-10.13014674439952
28,101.1109602576945,11.241107002094001,-10.13014674439952
29,100.61150435886478,11.241107002094001,-10.629602643229235
30,100.07995428402928,11.241107002094001,-11.161152718064733
31,99.5589002380103,11.241107002094001,-11.682206764083725
32,100.9118196022926,12.594026366376305,-11.682206764083725
33,98.87748382725376,12.594026366376305,-13.716542539122566
34,98.37273244882651,12.594026366376305,-14.221293917549808
35,99.70477857495729,13.926072492507078,-14.221293917549808
36,99.08378146578643,13.926072492507078,-14.842291026720662
37,98.44661608040532,13.926072492507078,-15.479456412101777
38,97.93606174781257,13.926072492507078,-15.990010744694525
39,97.42712482788838,13.926072492507078,-16.498947664618726
40,96.84800373935619,13.926072492507078,-17.07806875315092
41,96.35639985891127,13.926072492507078,-17.569672633595832
42,95.78599207225248,13.926072492507078,-18.14008042025462
43,95.29630091701881,13.926072492507078,-18.629771575488288
44,96.55599324783523,15.185764823323504,-18.629771575488288
45,96.04955210563914,15.185764823323504,-19.13621271768438
46,95.55599526859338,15.185764823323504,-19.62976955473014
47,95.02310560237669,15.185764823323504,-20.16265922094683
48,96.19131823410808,16.3539774550549,-20.16265922094683
49,97.33262166935917,17.495280890305985,-20.16265922094683
50,98.60255687042233,18.765216091369144,-20.16265922094683
51,98.09011498738343,18.765216091369144,-20.67510110398573
52,96.82452923503618,18.765216091369144,-21.94068685633298
53,96.31389738212498,18.765216091369144,-22.451318709244184
54,95.36651807726169,18.765216091369144,-23.39869801410748
55,94.80643679490605,18.765216091369144,-23.958779296463124
56,94.30762391224172,18.765216091369144,-24.457592179127452
57,93.75121422467892,18.765216091369144,-25.014001866690258
58,93.19269527072568,18.765216091369144,-25.57252082064349
59,94.55886393288463,20.131384753528092,-25.57252082064349
60,93.64762952671835,20.131384753528092,-26.48375522680978
61,93.08961864661354,20.131384753528092,-27.04176610691458
62,92.50972343198103,20.131384753528092,-27.621661321547094
63,93.81172122933262,21.433382550879685,-27.621661321547094
64,93.05022620836206,21.433382550879685,-28.38315634251766
65,94.52800190124842,22.911158243766035,-28.38315634251766
66,94.00436383011304,22.911158243766035,-28.906794413653035
67,93.43223449571491,22.911158243766035,-29.47892374805116
68,92.70173081196386,22.911158243766035,-30.209427431802208
69,92.18851986076626,22.911158243766035,-30.722638382999804
70,93.62462118679979,24.347259569799558,-30.722638382999804
71,93.10103941610876,24.347259569799558,-31.246220153690825
72,92.4602023507691,24.347259569799558,-31.88705721903049
73,91.95009375563546,24.347259569799558,-32.39716581416412
74,91.44036488459167,24.347259569799558,-32.90689468520792
75,90.93315963272747,24.347259569799558,-33.41409993707213
76,92.27991057884307,25.694010515915167,-33.41409993707213
77,93.70454820387833,27.118648140950423,-33.41409993707213
78,92.95528038369082,27.118648140950423,-34.16336775725965
79,92.43420123571374,27.118648140950423,-34.684446905236726
80,91.72927528105902,27.118648140950423,-35.38937285989146
81,91.14991297347858,27.118648140950423,-35.96873516747189
82,90.49481110063687,27.118648140950423,-36.62383704031361
83,89.96354994487805,27.118648140950423,-37.15509819607243
84,89.3421875294787,27.118648140950423,-37.77646061147179
85,90.52192063842777,28.2983812498995,-37.77646061147179
86,92.00616777017909,29.782628381650817,-37.77646061147179
87,91.3089157629704,29.782628381650817,-38.47371261868048
88,90.56186434329298,29.782628381650817,-39.22076403835789
89,90.02422402761253,29.782628381650817,-39.75840435403834
90,89.49889818748193,29.782628381650817,-40.28373019416895
91,90.94139439563057,31.22512458979946,-40.28373019416895
92,90.40699939082288,31.22512458979946,-40.81812519897665
93,89.85362916972555,31.22512458979946,-41.371495420073984
94,89.25114112885973,31.22512458979946,-41.973983460939806
95,88.61069018000008,31.22512458979946,-42.61443440979946
96,88.0718718309083,31.22512458979946,-43.15325275889124
97,89.40217968567089,32.55543244456206,-43.15325275889124
98,88.80480810887292,32.55543244456206,-43.7506243356892
99,88.28010882467265,32.55543244456206,-44.27532361988948
100,87.7561714165156,32.55543244456206,-44.79926102804653
101,89.06849769880142,33.86775872684788,-44.79926102804653
102,88.54218408978572,33.86775872684788,-45.32557463706224
103,87.85036533194355,33.86775872684788,-46.01739339490441
104,87.25967752245363,33.86775872684788,-46.60808120439433
105,86.73160194622567,33.86775872684788,-47.1361567806223
106,86.18438953180348,33.86775872684788,-47.6833691950445
107,85.66163184128311,33.86775872684788,-48.20612688556486
108,85.1412083402982,33.86775872684788,-48.72655038654977
109,83.81225417456245,33.86775872684788,-50.05550455228552
110,83.30722860468121,33.86775872684788,-50.56053012216675
111,82.72686489932211,33.86775872684788,-51.14089382752586
112,82.2391087132294,33.86775872684788,-51.62865001361857
113,81.75563140110758,33.86775872684788,-52.11212732574039
114,81.28344252050762,33.86775872684788,-52.58431620634035
115,80.80994847939508,33.86775872684788,-53.05781024745289
116,79.79305092779335,33.86775872684788,-54.07470779905463
117,79.32575467505158,33.86775872684788,-54.54200405179638
118,78.78327706885105,33.86775872684788,-55.08448165799691
119,78.31469622524583,33.86775872684788,-55.55306250160214
120,77.83184589333133,33.86775872684788,-56.03591283351664
121,79.05583416905593,35.09174700257248,-56.03591283351664
122,80.30693994862081,36.34285278213736,-56.03591283351664
123,79.83903622055216,36.34285278213736,-56.503816561585296
124,81.06923546904397,37.57305203062918,-56.503816561585296
125,80.13245114794726,37.57305203062918,-57.440600882682
126,81.27396453624546,38.71456541892737,-57.440600882682
127,82.61186220651118,40.05246308919309,-57.440600882682
128,82.06581533490416,40.05246308919309,-57.98664775428901
129,84.6873527093647,42.67400046365364,-57.98664775428901
130,84.20706740526748,42.67400046365364,-58.46693305838624
131,83.72652799749464,42.67400046365364,-58.94747246615908
132,83.24954742563074,42.67400046365364,-59.424453038022975
133,82.77308054486454,42.67400046365364,-59.90091991878917
134,82.24096069863448,42.67400046365364,-60.43303976501924
135,81.66613504706535,42.67400046365364,-61.00786541658836
136,81.13927559419875,42.67400046365364,-61.53472486945496
137,80.6040966351174,42.67400046365364,-62.069903828536305
138,80.11782761005506,42.67400046365364,-62.55617285359865
139,79.65179284056366,42.67400046365364,-63.02220762309006
140,79.18577281055417,42.67400046365364,-63.48822765309954
