MATURED_EXIT mode=observe ts=1767832200000000 side=LONG entry=135.8870 tp=137.4645 sl=135.5803 risk=0.3067 exit_price=136.2100 maturity_pressure=0.5011 mfe_r=3.7914 mae_r=0.3815 current_r=1.0529 giveback_r=2.7385 structure_quality=0.3935 pressure_to_capacity=0.9635 recovery_balance=0.0000 bars_open=40 position_cognitive_load=0.4546 exit_decision_pressure=0.5727 plan_trust=0.5213 intervention_fitness=0.3822 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=plan_trust_holds
MATURED_EXIT mode=observe ts=1768045200000000 side=LONG entry=136.2524 tp=137.8337 sl=135.9475 risk=0.3050 exit_price=136.6100 maturity_pressure=0.4777 mfe_r=2.6154 mae_r=0.0079 current_r=1.1725 giveback_r=1.4428 structure_quality=0.4059 pressure_to_capacity=0.9074 recovery_balance=0.0000 bars_open=24 position_cognitive_load=0.3922 exit_decision_pressure=0.4012 plan_trust=0.5425 intervention_fitness=0.2951 intervention_label=quiet_position_watch exit_candidate=0 candidate_label=plan_trust_holds
MATURED_EXIT mode=observe ts=1768049400000000 side=LONG entry=136.2524 tp=137.8337 sl=135.9475 risk=0.3050 exit_price=136.6900 maturity_pressure=0.4742 mfe_r=2.6154 mae_r=0.0079 current_r=1.4349 giveback_r=1.1805 structure_quality=0.4078 pressure_to_capacity=0.9074 recovery_balance=0.0000 bars_open=38 position_cognitive_load=0.4082 exit_decision_pressure=0.3685 plan_trust=0.5997 intervention_fitness=0.2745 intervention_label=plan_holding_trust exit_candidate=0 candidate_label=plan_trust_holds
MATURED_EXIT mode=observe ts=1768087200000000 side=SHORT entry=135.8700 tp=134.4651 sl=136.1970 risk=0.3270 exit_price=135.7500 maturity_pressure=0.6119 mfe_r=1.5293 mae_r=0.2141 current_r=0.3670 giveback_r=1.1622 structure_quality=0.3349 pressure_to_capacity=0.9747 recovery_balance=0.0000 bars_open=20 position_cognitive_load=0.4040 exit_decision_pressure=0.4395 plan_trust=0.4423 intervention_fitness=0.3182 intervention_label=quiet_position_watch exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768379400000000 side=SHORT entry=145.1200 tp=143.7073 sl=145.5546 risk=0.4346 exit_price=144.7900 maturity_pressure=0.4938 mfe_r=2.7612 mae_r=0.1611 current_r=0.7593 giveback_r=2.0019 structure_quality=0.4048 pressure_to_capacity=1.1945 recovery_balance=0.0000 bars_open=45 position_cognitive_load=0.4984 exit_decision_pressure=0.5074 plan_trust=0.5017 intervention_fitness=0.3343 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768527300000000 side=LONG entry=142.2400 tp=143.7765 sl=141.8487 risk=0.3913 exit_price=142.4400 maturity_pressure=0.5870 mfe_r=1.4823 mae_r=0.6645 current_r=0.5111 giveback_r=0.9712 structure_quality=0.3324 pressure_to_capacity=1.0423 recovery_balance=0.0000 bars_open=35 position_cognitive_load=0.4456 exit_decision_pressure=0.4618 plan_trust=0.4577 intervention_fitness=0.3237 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768554300000000 side=LONG entry=142.5500 tp=144.0849 sl=142.1102 risk=0.4398 exit_price=143.2000 maturity_pressure=0.6221 mfe_r=2.4556 mae_r=0.0000 current_r=1.4779 giveback_r=0.9777 structure_quality=0.2703 pressure_to_capacity=1.1794 recovery_balance=0.0000 bars_open=40 position_cognitive_load=0.4806 exit_decision_pressure=0.4620 plan_trust=0.4878 intervention_fitness=0.3350 intervention_label=exit_nervousness_observe exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768556700000000 side=LONG entry=142.5500 tp=144.0849 sl=142.1102 risk=0.4398 exit_price=143.0700 maturity_pressure=0.6175 mfe_r=2.4556 mae_r=0.0000 current_r=1.1823 giveback_r=1.2733 structure_quality=0.3368 pressure_to_capacity=1.1794 recovery_balance=0.0000 bars_open=48 position_cognitive_load=0.4913 exit_decision_pressure=0.4518 plan_trust=0.5091 intervention_fitness=0.3154 intervention_label=quiet_position_watch exit_candidate=0 candidate_label=no_exit_candidate
MATURED_EXIT mode=observe ts=1768560300000000 side=LONG entry=142.5500 tp=144.0849 sl=142.1102 risk=0.4398 exit_price=143.0800 maturity_pressure=0.5137 mfe_r=2.4556 mae_r=0.0000 current_r=1.2051 giveback_r=1.2506 structure_quality=0.3918 pressure_to_capacity=1.1794 recovery_balance=0.0000 bars_open=60 position_cognitive_load=0.5028 exit_decision_pressure=0.4114 plan_trust=0.5383 intervention_fitness=0.2829 intervention_label=quiet_position_watch exit_candidate=0 candidate_label=plan_trust_holds
MATURED_EXIT mode=observe ts=1768569900000000 side=LONG entry=142.5500 tp=144.0849 sl=142.1102 risk=0.4398 exit_price=143.2900 maturity_pressure=0.5104 mfe_r=2.9786 mae_r=0.0000 current_r=1.6826 giveback_r=1.2960 structure_quality=0.3935 pressure_to_capacity=1.1794 recovery_balance=0.0000 bars_open=92 position_cognitive_load=0.5098 exit_decision_pressure=0.4157 plan_trust=0.5743 intervention_fitness=0.2886 intervention_label=quiet_position_watch exit_candidate=0 candidate_label=plan_trust_holds
