section;elapsed_ms;extra
mcm_field.step.activity_diffusion;12.6455;agents=230|neighbors=8
compute_runtime_result.total;82.7646;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3085;agents=230
apply_runtime_result.total;3.4126;decision_tendency=observe|runtime_tick_seq=27
step_mcm_brain.cluster_detect_snapshot;3.5904;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6022;agents=230|neighbors=8
compute_runtime_result.total;101.9090;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.2493;agents=230|dims=3
apply_runtime_result.total;3.4400;decision_tendency=observe|runtime_tick_seq=30
step_mcm_brain.self_regulation;0.0663;self_state=active|agents=230
mcm_field.step.neuron_loop;34.9384;agents=230|neighbors=8
compute_runtime_result.total;81.1206;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3533;agents=230
apply_runtime_result.total;4.1869;decision_tendency=observe|runtime_tick_seq=33
step_mcm_brain.memory_store;0.0695;clusters=1
mcm_field.step.build_neighbor_state_map;1.9280;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.6228;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6264;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1340;decision_tendency=observe
mcm_field.step.total;72.3778;agents=230|dims=3
apply_runtime_result.total;3.4829;decision_tendency=observe|runtime_tick_seq=37
step_mcm_brain.cluster_detect_snapshot;3.7532;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.6102;agents=230|neighbors=8
compute_runtime_result.total;103.3588;decision_tendency=observe|active_trade=False
mcm_field.step.total;59.7011;agents=230|dims=3
mcm_field.step.sync_neurons;1.3570;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.5135;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.3738;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.5597;decision_tendency=observe
mcm_field.step.total;68.4214;agents=230|dims=3
mcm_field.step.sync_neurons;1.4283;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.6487;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9049;agents=230|neighbors=8
compute_runtime_result.total;108.4805;decision_tendency=observe|active_trade=False
mcm_field.step.total;50.9453;agents=230|dims=3
mcm_field.step.sync_neurons;1.3699;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.5653;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.2825;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8218;decision_tendency=observe
mcm_field.step.total;71.1966;agents=230|dims=3
memory_state.build_memory_state;20.8301;keys=55|include_runtime_state=False
step_mcm_brain.cluster_detect_pre_memory;0.0531;clusters=1|agents=230
write_runtime_snapshot_payload.total;32.2862;kind=inner|keys=41|path=debug\debug_lauf_24\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;69.9267;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9535;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;7.2356;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5494;agents=230|neighbors=8
compute_runtime_result.total;107.2926;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.2821;agents=230|dims=3
apply_runtime_result.total;3.4666;decision_tendency=observe|runtime_tick_seq=54
step_mcm_brain.self_regulation;0.0682;self_state=active|agents=230
mcm_field.step.neuron_loop;37.3073;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.5493;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5099;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0981;decision_tendency=observe
step_mcm_brain.primary_field_step;54.2642;agents=230|dims=3
mcm_field.step.sync_neurons;1.4095;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.8190;clusters=1|agents=230
mcm_field.step.activity_diffusion;15.3176;agents=230|neighbors=8
step_mcm_brain.total;83.6908;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.3859;agents=230|every_n=2
apply_runtime_result.refresh_experience_space;3.5379;decision_tendency=observe
step_mcm_brain.primary_field_step;52.4500;agents=230|dims=3
mcm_field.step.sync_neurons;1.3985;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.7076;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.4774;agents=230|neighbors=8
compute_runtime_result.total;84.2980;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.9721;agents=230
apply_runtime_result.total;3.6010;decision_tendency=observe|runtime_tick_seq=65
step_mcm_brain.self_regulation;0.0692;self_state=active|agents=230
mcm_field.step.neuron_loop;34.7715;agents=230|neighbors=8
step_mcm_brain.total;91.0909;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3360;agents=230
apply_runtime_result.refresh_active_context_trace;0.2593;active=0.9353
step_mcm_brain.primary_field_step;72.5733;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0369;agents=230|neighbors=8
step_mcm_brain.total;79.3679;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.2328;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2082;active=0.9295
step_mcm_brain.self_regulation;0.0703;self_state=active|agents=230
mcm_field.step.neuron_loop;34.5196;agents=230|neighbors=8
step_mcm_brain.total;89.0302;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.1102;agents=230
apply_runtime_result.total;3.5922;decision_tendency=observe|runtime_tick_seq=74
step_mcm_brain.self_regulation;0.0677;self_state=active|agents=230
write_visualization_snapshot_bundle.total;44.3292;visual_keys=7|inner_keys=41
step_mcm_brain.self_regulation;0.0714;self_state=active|agents=230
mcm_field.step.neuron_loop;36.3653;agents=230|neighbors=8
step_mcm_brain.total;99.4379;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3265;agents=230
apply_runtime_result.refresh_active_context_trace;0.2345;active=0.8549
step_mcm_brain.primary_field_step;72.1495;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9879;agents=230|neighbors=8
step_mcm_brain.total;85.7794;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.6383;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2028;active=0.8915
step_mcm_brain.self_regulation;0.0652;self_state=active|agents=230
mcm_field.step.neuron_loop;35.1228;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;6.4212;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3423;agents=230|neighbors=8
compute_runtime_result.total;86.2668;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3887;agents=230
apply_runtime_result.refresh_active_context_trace;0.2186;active=0.8026
step_mcm_brain.cluster_detect_pre_memory;0.0622;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0445;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.8372;clusters=1|agents=230
mcm_field.step.activity_diffusion;16.5058;agents=230|neighbors=8
compute_runtime_result.total;91.1510;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;1.1812;agents=230
apply_runtime_result.total;3.4869;decision_tendency=hold|runtime_tick_seq=89
step_mcm_brain.cluster_detect_snapshot;3.7823;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6392;agents=230|neighbors=8
compute_runtime_result.total;96.3117;decision_tendency=observe|active_trade=False
mcm_field.step.total;51.4501;agents=230|dims=3
mcm_field.step.sync_neurons;2.7081;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.6531;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8393;agents=230|neighbors=8
compute_runtime_result.total;81.8061;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3744;agents=230
apply_runtime_result.refresh_active_context_trace;0.2693;active=0.8307
step_mcm_brain.cluster_detect_pre_memory;0.0677;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0131;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.1838;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4304;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2248;active=0.7667
step_mcm_brain.primary_field_step;68.7440;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9331;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.6044;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9127;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.4322;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4845;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2070;active=0.9100
apply_runtime_result.refresh_active_context_trace;0.1636;active=0.9184
mcm_field.step.sync_neurons;1.3999;agents=230|dims=3
step_mcm_brain.memory_store;0.0677;clusters=1
mcm_field.step.field_perception_state;0.3543;agents=230
apply_runtime_result.refresh_active_context_trace;0.2056;active=0.9228
mcm_field.step.total;70.0511;agents=230|dims=3
mcm_field.step.sync_neurons;1.3901;agents=230|dims=3
step_mcm_brain.snapshot_field_read;21.6710;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5273;agents=230|dims=3
compute_runtime_result.total;106.0330;decision_tendency=observe|active_trade=False
mcm_field.step.total;51.2032;agents=230|dims=3
mcm_field.step.sync_neurons;1.3471;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.9925;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.0850;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9664;decision_tendency=observe
mcm_field.step.total;71.5600;agents=230|dims=3
apply_runtime_result.total;3.6691;decision_tendency=observe|runtime_tick_seq=114
step_mcm_brain.self_regulation;0.0748;self_state=active|agents=230
mcm_field.step.neuron_loop;36.2440;agents=230|neighbors=8
step_mcm_brain.total;95.4839;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3873;agents=230
apply_runtime_result.refresh_active_context_trace;0.2343;active=0.8626
step_mcm_brain.primary_field_step;70.0569;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9488;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.2537;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4780;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0934;decision_tendency=observe
step_mcm_brain.primary_field_step;51.0446;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.8955;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.0532;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4478;agents=230|dims=3
compute_runtime_result.total;79.9212;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3334;agents=230
apply_runtime_result.total;3.5231;decision_tendency=observe|runtime_tick_seq=124
step_mcm_brain.self_regulation;0.0616;self_state=active|agents=230
write_visualization_snapshot_bundle.total;44.7745;visual_keys=7|inner_keys=41
step_mcm_brain.self_regulation;0.0633;self_state=active|agents=230
mcm_field.step.neuron_loop;34.4552;agents=230|neighbors=8
compute_runtime_result.total;102.5785;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;1.1425;agents=230
apply_runtime_result.total;3.4773;decision_tendency=act|runtime_tick_seq=128
step_mcm_brain.self_regulation;0.0677;self_state=active|agents=230
mcm_field.step.neuron_loop;34.6332;agents=230|neighbors=8
step_mcm_brain.total;90.7743;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3335;agents=230
apply_runtime_result.refresh_experience_space;3.0132;decision_tendency=observe
mcm_field.step.total;68.7542;agents=230|dims=3
mcm_field.step.sync_neurons;1.3449;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5755;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4462;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0788;decision_tendency=act
step_mcm_brain.primary_field_step;52.7052;agents=230|dims=3
mcm_field.step.sync_neurons;1.4391;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.0126;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6286;agents=230|neighbors=8
compute_runtime_result.total;80.0125;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;1.8303;agents=230
apply_runtime_result.total;3.7962;decision_tendency=act|runtime_tick_seq=138
step_mcm_brain.self_regulation;0.0663;self_state=stable|agents=230
mcm_field.step.neuron_loop;35.7264;agents=230|neighbors=8
step_mcm_brain.total;94.5003;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3490;agents=230
apply_runtime_result.refresh_active_context_trace;0.2077;active=0.8927
step_mcm_brain.primary_field_step;69.4191;agents=230|dims=3
memory_state.write_payload;129.3895;path=bot_memory/memory_state.json|keys=55
step_mcm_brain.cluster_detect_snapshot;3.7262;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.9629;agents=230|neighbors=8
compute_runtime_result.total;98.5186;decision_tendency=act|active_trade=False
apply_runtime_result.refresh_active_context_trace;0.1563;active=0.9253
compute_runtime_result.total;0.2219;decision_tendency=hold|active_trade=True
write_visualization_snapshot_bundle.total;45.8938;visual_keys=7|inner_keys=41
apply_runtime_result.refresh_experience_space;2.6773;decision_tendency=hold
apply_runtime_result.total;3.2281;decision_tendency=hold|runtime_tick_seq=155
apply_runtime_result.refresh_experience_space;2.7694;decision_tendency=hold
apply_runtime_result.total;3.2048;decision_tendency=hold|runtime_tick_seq=160
apply_runtime_result.refresh_experience_space;2.8041;decision_tendency=hold
apply_runtime_result.total;3.2628;decision_tendency=hold|runtime_tick_seq=165
step_mcm_brain.self_regulation;0.0704;self_state=active|agents=230
mcm_field.step.field_perception_state;1.3769;agents=230
apply_runtime_result.total;3.8392;decision_tendency=act|runtime_tick_seq=166
step_mcm_brain.cluster_detect_snapshot;3.7374;clusters=1|agents=230
mcm_field.step.activity_diffusion;16.0134;agents=230|neighbors=8
compute_runtime_result.total;132.2967;decision_tendency=observe|active_trade=False
mcm_field.step.total;53.1393;agents=230|dims=3
apply_runtime_result.total;3.4998;decision_tendency=hold|runtime_tick_seq=169
step_mcm_brain.self_regulation;0.0584;self_state=active|agents=230
mcm_field.step.neuron_loop;34.9859;agents=230|neighbors=8
step_mcm_brain.total;72.5807;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.7592;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2012;active=0.9259
step_mcm_brain.cluster_detect_pre_memory;0.0522;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9015;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.3032;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4487;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0312;decision_tendency=observe
mcm_field.step.refresh_arrays;0.4906;agents=230|dims=3
compute_runtime_result.total;117.5671;decision_tendency=hold|active_trade=False
mcm_field.step.total;62.8185;agents=230|dims=3
apply_runtime_result.total;3.5559;decision_tendency=observe|runtime_tick_seq=177
step_mcm_brain.self_regulation;0.0583;self_state=active|agents=230
mcm_field.step.neuron_loop;35.5978;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.5504;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4536;agents=230|dims=3
compute_runtime_result.total;109.4270;decision_tendency=act|active_trade=False
mcm_field.step.total;52.1298;agents=230|dims=3
apply_runtime_result.total;3.8238;decision_tendency=observe|runtime_tick_seq=181
step_mcm_brain.self_regulation;0.0676;self_state=active|agents=230
mcm_field.step.neuron_loop;34.4077;agents=230|neighbors=8
compute_runtime_result.total;79.2616;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3888;agents=230
apply_runtime_result.refresh_active_context_trace;0.2438;active=0.8919
step_mcm_brain.cluster_detect_pre_memory;0.0555;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.1382;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.4839;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7207;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1030;decision_tendency=act
mcm_field.step.total;70.9257;agents=230|dims=3
mcm_field.step.sync_neurons;1.3910;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.7545;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8105;agents=230|neighbors=8
compute_runtime_result.total;100.3876;decision_tendency=hold|active_trade=False
mcm_field.step.total;51.7890;agents=230|dims=3
apply_runtime_result.total;3.5528;decision_tendency=act|runtime_tick_seq=191
step_mcm_brain.self_regulation;0.0676;self_state=active|agents=230
mcm_field.step.neuron_loop;35.0321;agents=230|neighbors=8
compute_runtime_result.total;83.4297;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3937;agents=230
apply_runtime_result.refresh_active_context_trace;0.2061;active=0.9373
step_mcm_brain.self_regulation;0.0585;self_state=active|agents=230
mcm_field.step.neuron_loop;34.7505;agents=230|neighbors=8
step_mcm_brain.total;89.5014;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3505;agents=230
apply_runtime_result.refresh_active_context_trace;0.2291;active=0.8179
step_mcm_brain.primary_field_step;68.5215;agents=230|dims=3
memory_state.write_payload;134.2864;path=bot_memory/memory_state.json|keys=55
step_mcm_brain.self_regulation;0.0601;self_state=active|agents=230
mcm_field.step.neuron_loop;42.6968;agents=230|neighbors=8
step_mcm_brain.total;104.3061;mode=market|clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9488;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;19.0837;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4950;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.6448;decision_tendency=observe
step_mcm_brain.primary_field_step;56.2880;agents=230|dims=3
mcm_field.step.sync_neurons;1.4433;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.2568;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3132;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3231;decision_tendency=act
mcm_field.step.total;70.6453;agents=230|dims=3
mcm_field.step.sync_neurons;1.4107;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.4880;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4682;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1883;decision_tendency=act
step_mcm_brain.primary_field_step;53.9082;agents=230|dims=3
mcm_field.step.sync_neurons;1.4221;agents=230|dims=3
step_mcm_brain.memory_store;0.0591;clusters=1
mcm_field.step.build_neighbor_state_map;2.0195;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.1056;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5493;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1764;decision_tendency=hold
step_mcm_brain.primary_field_step;54.4899;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9737;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.9017;neurons=230|areals=1
mcm_field.step.refresh_arrays;1.1768;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0641;decision_tendency=act
mcm_field.step.total;69.5453;agents=230|dims=3
mcm_field.step.sync_neurons;1.3858;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.8970;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4958;agents=230|dims=3
compute_runtime_result.total;105.3942;decision_tendency=observe|active_trade=False
mcm_field.step.total;50.9863;agents=230|dims=3
step_mcm_brain.memory_replay;0.0884;agents=230
step_mcm_brain.cluster_detect_pre_memory;0.0641;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9261;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.8954;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4459;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.3840;decision_tendency=act
step_mcm_brain.primary_field_step;53.1164;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9593;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.6823;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4448;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2226;active=0.8930
mcm_field.step.refresh_areal_state;17.3363;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2197;active=0.8522
step_mcm_brain.cluster_detect_pre_memory;0.0611;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9612;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.2969;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4821;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2160;active=0.8490
step_mcm_brain.primary_field_step;69.0852;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.3754;agents=230|neighbors=8
step_mcm_brain.total;75.1627;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9750;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.2040;active=0.8346
step_mcm_brain.cluster_detect_pre_memory;0.0551;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9575;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.4253;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7044;agents=230|neighbors=8
compute_runtime_result.total;86.0853;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.3622;agents=230
apply_runtime_result.total;3.4830;decision_tendency=observe|runtime_tick_seq=236
step_mcm_brain.self_regulation;0.0681;self_state=active|agents=230
mcm_field.step.neuron_loop;35.6999;agents=230|neighbors=8
step_mcm_brain.total;91.7171;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3101;agents=230
apply_runtime_result.refresh_active_context_trace;0.2028;active=0.9469
step_mcm_brain.primary_field_step;69.0227;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9902;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.3427;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7432;agents=230|neighbors=8
compute_runtime_result.total;98.9929;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.6264;agents=230|dims=3
memory_state.build_memory_state;23.0192;keys=55|include_runtime_state=False
compute_runtime_result.total;0.2955;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1674;active=0.8681
write_runtime_snapshot_payload.total;11.3889;kind=visual|keys=7|path=debug\debug_lauf_24\bot_visual_snapshot.json
apply_runtime_result.total;3.2376;decision_tendency=hold|runtime_tick_seq=252
apply_runtime_result.refresh_experience_space;2.7285;decision_tendency=hold
apply_runtime_result.total;3.1177;decision_tendency=hold|runtime_tick_seq=257
apply_runtime_result.refresh_experience_space;2.6402;decision_tendency=hold
apply_runtime_result.total;3.3021;decision_tendency=hold|runtime_tick_seq=262
apply_runtime_result.refresh_experience_space;2.7437;decision_tendency=hold
apply_runtime_result.total;3.0969;decision_tendency=hold|runtime_tick_seq=267
apply_runtime_result.refresh_experience_space;2.6643;decision_tendency=hold
apply_runtime_result.total;3.1218;decision_tendency=hold|runtime_tick_seq=272
apply_runtime_result.refresh_experience_space;2.6167;decision_tendency=hold
compute_runtime_result.total;0.2447;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1619;active=0.8672
compute_runtime_result.total;0.2438;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1598;active=0.8672
compute_runtime_result.total;0.2557;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1623;active=0.8672
compute_runtime_result.total;0.2429;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1625;active=0.8672
compute_runtime_result.total;0.2435;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1721;active=0.8672
apply_runtime_result.refresh_experience_space;2.8933;decision_tendency=hold
apply_runtime_result.total;3.2741;decision_tendency=hold|runtime_tick_seq=303
apply_runtime_result.refresh_experience_space;2.8277;decision_tendency=hold
apply_runtime_result.total;4.1783;decision_tendency=hold|runtime_tick_seq=308
apply_runtime_result.refresh_experience_space;2.8383;decision_tendency=hold
apply_runtime_result.total;3.1505;decision_tendency=hold|runtime_tick_seq=313
apply_runtime_result.refresh_experience_space;2.7167;decision_tendency=hold
apply_runtime_result.total;2.9971;decision_tendency=hold|runtime_tick_seq=318
apply_runtime_result.refresh_experience_space;2.7247;decision_tendency=hold
apply_runtime_result.total;3.1797;decision_tendency=hold|runtime_tick_seq=323
write_runtime_snapshot_payload.total;11.2000;kind=visual|keys=7|path=debug\debug_lauf_24\bot_visual_snapshot.json
apply_runtime_result.total;3.2836;decision_tendency=hold|runtime_tick_seq=327
apply_runtime_result.refresh_experience_space;2.9722;decision_tendency=hold
apply_runtime_result.total;3.3858;decision_tendency=hold|runtime_tick_seq=332
apply_runtime_result.refresh_experience_space;2.7795;decision_tendency=hold
mcm_field.step.total;73.0389;agents=230|dims=3
mcm_field.step.activity_diffusion;11.6792;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6720;decision_tendency=hold
mcm_field.step.total;69.7663;agents=230|dims=3
compute_runtime_result.total;0.2534;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1635;active=0.9389
mcm_field.step.sync_neurons;1.6565;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.5329;clusters=1|agents=230
mcm_field.step.total;70.9020;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.2148;active=0.9378
compute_runtime_result.total;0.3041;decision_tendency=hold|active_trade=True
