section;elapsed_ms;extra
apply_runtime_result.refresh_experience_space;3.0343;decision_tendency=hold
step_mcm_brain.primary_field_step;55.0401;agents=230|dims=3
apply_runtime_result.total;3.8769;decision_tendency=hold|runtime_tick_seq=54
step_mcm_brain.cluster_detect_pre_memory;0.0683;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3569;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.2835;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5795;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1157;active=0.9154
step_mcm_brain.cluster_detect_pre_memory;0.0792;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4195;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.6647;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4643;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1243;active=0.9214
step_mcm_brain.primary_field_step;75.3250;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9684;agents=230|neighbors=8
step_mcm_brain.total;78.5899;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.3824;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1065;active=0.9156
step_mcm_brain.cluster_detect_pre_memory;0.0660;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9138;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;25.8545;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4488;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1052;active=0.9194
mcm_field.step.field_perception_state;1.2189;agents=230
apply_runtime_result.total;3.3992;decision_tendency=hold|runtime_tick_seq=67
step_mcm_brain.snapshot_field_read;16.2620;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5130;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1044;active=0.9256
step_mcm_brain.cluster_detect_snapshot;4.6079;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7238;agents=230|neighbors=8
step_mcm_brain.total;97.1447;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;2.0646;agents=230
apply_runtime_result.total;3.4419;decision_tendency=hold|runtime_tick_seq=72
step_mcm_brain.cluster_detect_snapshot;3.8532;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.8560;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0867;decision_tendency=observe
mcm_field.step.total;73.2483;agents=230|dims=3
write_runtime_snapshot_payload.total;10.6939;kind=visual|keys=7|path=debug\debug_lauf_14\bot_visual_snapshot.json
step_mcm_brain.primary_field_step;53.7377;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9724;agents=230|neighbors=8
step_mcm_brain.total;90.6329;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3500;agents=230
apply_runtime_result.total;3.3878;decision_tendency=observe|runtime_tick_seq=78
step_mcm_brain.cluster_detect_snapshot;3.6072;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.5556;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1047;active=0.9250
step_mcm_brain.primary_field_step;72.8523;agents=230|dims=3
apply_runtime_result.total;3.6006;decision_tendency=hold|runtime_tick_seq=81
step_mcm_brain.snapshot_field_read;19.9722;neurons=230|areals=1
mcm_field.step.activity_diffusion;12.1212;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9795;decision_tendency=observe
step_mcm_brain.primary_field_step;50.8291;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9203;agents=230|neighbors=8
step_mcm_brain.total;97.1444;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3235;agents=230
apply_runtime_result.total;3.3477;decision_tendency=hold|runtime_tick_seq=86
step_mcm_brain.cluster_detect_pre_memory;0.0507;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9296;agents=230|neighbors=8
step_mcm_brain.total;75.9693;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.7583;agents=230|every_n=2
apply_runtime_result.total;3.3146;decision_tendency=observe|runtime_tick_seq=89
step_mcm_brain.snapshot_field_read;24.5969;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4948;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0356;decision_tendency=observe
step_mcm_brain.primary_field_step;53.6090;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9682;agents=230|neighbors=8
step_mcm_brain.total;94.3223;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3187;agents=230
apply_runtime_result.total;3.2841;decision_tendency=hold|runtime_tick_seq=94
step_mcm_brain.cluster_detect_snapshot;3.7269;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6212;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0517;decision_tendency=hold
mcm_field.step.total;78.3164;agents=230|dims=3
mcm_field.step.sync_neurons;1.3912;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.5966;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4521;agents=230|dims=3
apply_runtime_result.refresh_experience_space;2.9513;decision_tendency=hold
step_mcm_brain.primary_field_step;49.8246;agents=230|dims=3
write_runtime_snapshot_payload.total;24.0610;kind=inner|keys=41|path=debug\debug_lauf_14\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;74.2249;agents=230|dims=3
mcm_field.step.sync_neurons;1.3563;agents=230|dims=3
step_mcm_brain.total;72.7260;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.7948;agents=230|every_n=2
apply_runtime_result.total;3.4350;decision_tendency=observe|runtime_tick_seq=103
step_mcm_brain.cluster_detect_snapshot;3.7054;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6998;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9435;decision_tendency=hold
step_mcm_brain.primary_field_step;54.5128;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9138;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.7557;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6039;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1423;active=0.9210
step_mcm_brain.primary_field_step;77.3988;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1754;agents=230|neighbors=8
step_mcm_brain.total;80.2712;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;19.1153;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1066;active=0.9251
step_mcm_brain.cluster_detect_pre_memory;0.0682;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4115;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.3939;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4614;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1053;active=0.9196
step_mcm_brain.primary_field_step;73.2338;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9033;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.4895;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4427;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1045;active=0.9241
step_mcm_brain.cluster_detect_snapshot;3.6397;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.5599;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1694;decision_tendency=hold
step_mcm_brain.primary_field_step;51.8132;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9197;agents=230|neighbors=8
step_mcm_brain.total;92.1264;mode=market|clusters=1|agents=230
mcm_field.step.refresh_arrays;0.6641;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1099;active=0.9207
apply_runtime_result.refresh_active_context_trace;0.1123;active=0.9129
apply_runtime_result.refresh_experience_space;2.7082;decision_tendency=hold
apply_runtime_result.total;3.2689;decision_tendency=hold|runtime_tick_seq=128
step_mcm_brain.cluster_detect_pre_memory;3.8871;clusters=1|agents=230
mcm_field.step.field_perception_state;0.3371;agents=230
apply_runtime_result.total;3.1595;decision_tendency=hold|runtime_tick_seq=129
step_mcm_brain.cluster_detect_pre_memory;0.0507;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4857;agents=230|dims=3
step_mcm_brain.snapshot_field_read;22.8834;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4591;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1057;active=0.9091
step_mcm_brain.cluster_detect_snapshot;3.7578;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6385;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0741;decision_tendency=observe
step_mcm_brain.primary_field_step;50.5524;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1237;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;22.7813;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5506;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1074;active=0.9169
step_mcm_brain.primary_field_step;73.8380;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9732;agents=230|neighbors=8
step_mcm_brain.total;79.7685;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.4680;agents=230|every_n=2
apply_runtime_result.total;3.8167;decision_tendency=observe|runtime_tick_seq=140
step_mcm_brain.cluster_detect_snapshot;3.8106;clusters=1|agents=230
mcm_field.step.neuron_loop;37.9577;agents=230|neighbors=8
compute_runtime_result.total;110.2039;decision_tendency=hold|active_trade=False
mcm_field.step.total;54.1616;agents=230|dims=3
mcm_field.step.sync_neurons;1.4044;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.3433;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4985;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1181;active=0.9233
step_mcm_brain.primary_field_step;70.6286;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9025;agents=230|neighbors=8
step_mcm_brain.total;72.0189;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.1411;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1053;active=0.9257
step_mcm_brain.cluster_detect_pre_memory;0.1650;clusters=1|agents=230
mcm_field.step.sync_neurons;1.6488;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.1945;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4564;agents=230|dims=3
step_mcm_brain.self_regulation;0.1209;self_state=stressed|agents=230
mcm_field.step.neuron_loop;40.8522;agents=230|neighbors=8
compute_runtime_result.total;123.8227;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;1.0723;agents=230
apply_runtime_result.refresh_experience_space;3.2083;decision_tendency=hold
mcm_field.step.total;84.2321;agents=230|dims=3
mcm_field.step.sync_neurons;1.6568;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.9659;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5122;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.4945;decision_tendency=observe
step_mcm_brain.primary_field_step;56.3696;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0218;agents=230|neighbors=8
step_mcm_brain.total;105.1345;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.3348;agents=230
apply_runtime_result.total;6.4905;decision_tendency=hold|runtime_tick_seq=159
step_mcm_brain.primary_field_step;79.4287;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9866;agents=230|neighbors=8
step_mcm_brain.total;80.7327;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.5364;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1118;active=0.9277
step_mcm_brain.cluster_detect_pre_memory;0.0615;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0358;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.4884;neurons=230|areals=1
mcm_field.step.neuron_loop;34.1002;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3064;decision_tendency=hold
mcm_field.step.total;69.1720;agents=230|dims=3
mcm_field.step.sync_neurons;1.3518;agents=230|dims=3
step_mcm_brain.total;73.3106;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1985;agents=230|every_n=2
apply_runtime_result.total;3.6219;decision_tendency=observe|runtime_tick_seq=168
step_mcm_brain.cluster_detect_snapshot;4.3631;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.8442;agents=230|neighbors=8
compute_runtime_result.total;116.7023;decision_tendency=hold|active_trade=False
mcm_field.step.total;53.6224;agents=230|dims=3
mcm_field.step.sync_neurons;1.5630;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.7448;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5487;agents=230|dims=3
compute_runtime_result.total;89.2916;decision_tendency=hold|active_trade=False
mcm_field.step.field_perception_state;0.3906;agents=230
apply_runtime_result.total;3.4741;decision_tendency=observe|runtime_tick_seq=174
step_mcm_brain.cluster_detect_snapshot;3.8937;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3795;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.9082;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4434;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1062;active=0.9061
step_mcm_brain.primary_field_step;70.4332;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0853;agents=230|neighbors=8
step_mcm_brain.total;79.6113;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;23.0013;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1061;active=0.9074
step_mcm_brain.cluster_detect_pre_memory;0.0617;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4759;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.1223;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4966;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1137;active=0.9291
step_mcm_brain.primary_field_step;91.2444;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0654;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.2047;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5662;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1042;active=0.9041
step_mcm_brain.cluster_detect_snapshot;3.7759;clusters=1|agents=230
mcm_field.step.neuron_loop;38.8736;agents=230|neighbors=8
compute_runtime_result.total;113.2777;decision_tendency=observe|active_trade=False
mcm_field.step.total;57.5198;agents=230|dims=3
mcm_field.step.sync_neurons;1.4447;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.1964;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4807;agents=230|dims=3
apply_runtime_result.total;3.7289;decision_tendency=hold|runtime_tick_seq=191
step_mcm_brain.cluster_detect_snapshot;4.7513;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.0140;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1195;active=0.9271
compute_runtime_result.total;0.3139;decision_tendency=hold|active_trade=True
apply_runtime_result.refresh_active_context_trace;0.1098;active=0.9222
mcm_field.step.sync_neurons;1.5148;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;2.3561;clusters=1|agents=230
mcm_field.step.refresh_arrays;0.4433;agents=230|dims=3
apply_runtime_result.total;3.3425;decision_tendency=hold|runtime_tick_seq=201
step_mcm_brain.cluster_detect_pre_memory;0.1010;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3748;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.2173;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4679;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1091;active=0.9233
step_mcm_brain.cluster_detect_pre_memory;0.0569;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4096;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.8758;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.6272;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.7289;decision_tendency=hold
mcm_field.step.total;70.0010;agents=230|dims=3
mcm_field.step.sync_neurons;1.3904;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.5629;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4638;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1357;decision_tendency=observe
mcm_field.step.field_perception_state;1.4415;agents=230
apply_runtime_result.total;3.4694;decision_tendency=hold|runtime_tick_seq=211
step_mcm_brain.cluster_detect_pre_memory;0.0681;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4239;agents=230|dims=3
step_mcm_brain.self_regulation;0.0589;self_state=stressed|agents=230
mcm_field.step.context_memory_vector;0.0664;active=False
step_mcm_brain.snapshot_field_read;15.7701;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4505;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1090;active=0.9278
step_mcm_brain.primary_field_step;69.9946;agents=230|dims=3
apply_runtime_result.total;3.4699;decision_tendency=hold|runtime_tick_seq=216
step_mcm_brain.cluster_detect_snapshot;3.8673;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.4800;agents=230|neighbors=8
compute_runtime_result.total;99.4466;decision_tendency=observe|active_trade=False
mcm_field.step.total;52.2761;agents=230|dims=3
mcm_field.step.sync_neurons;1.3883;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.6450;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4882;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1118;active=0.9111
step_mcm_brain.primary_field_step;74.1822;agents=230|dims=3
apply_runtime_result.total;3.5194;decision_tendency=hold|runtime_tick_seq=222
step_mcm_brain.snapshot_field_read;21.2490;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4729;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.1728;decision_tendency=observe
step_mcm_brain.primary_field_step;55.0537;agents=230|dims=3
write_runtime_snapshot_payload.total;25.3019;kind=inner|keys=41|path=debug\debug_lauf_14\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;71.7978;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0075;agents=230|neighbors=8
step_mcm_brain.total;84.2697;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9025;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1053;active=0.9093
step_mcm_brain.cluster_detect_snapshot;4.2363;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.4016;agents=230|neighbors=8
compute_runtime_result.total;100.3586;decision_tendency=hold|active_trade=False
mcm_field.step.total;54.2574;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1152;active=0.9262
step_mcm_brain.primary_field_step;68.7440;agents=230|dims=3
mcm_field.step.sync_neurons;1.3663;agents=230|dims=3
step_mcm_brain.total;72.8084;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.1083;agents=230|every_n=2
apply_runtime_result.total;3.4498;decision_tendency=observe|runtime_tick_seq=234
step_mcm_brain.cluster_detect_snapshot;3.7875;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.5751;agents=230|neighbors=8
compute_runtime_result.total;100.2674;decision_tendency=hold|active_trade=False
mcm_field.step.total;54.8637;agents=230|dims=3
mcm_field.step.sync_neurons;1.4179;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.5802;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4664;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1076;active=0.9257
step_mcm_brain.primary_field_step;74.5199;agents=230|dims=3
apply_runtime_result.total;3.4655;decision_tendency=hold|runtime_tick_seq=240
step_mcm_brain.cluster_detect_snapshot;4.0543;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.7863;agents=230|neighbors=8
compute_runtime_result.total;103.2687;decision_tendency=hold|active_trade=False
mcm_field.step.total;55.2564;agents=230|dims=3
mcm_field.step.sync_neurons;1.4430;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.8281;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2249;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.6014;decision_tendency=hold
mcm_field.step.total;69.4583;agents=230|dims=3
mcm_field.step.sync_neurons;1.3506;agents=230|dims=3
step_mcm_brain.self_regulation;0.0568;self_state=stressed|agents=230
mcm_field.step.neuron_loop;35.1719;agents=230|neighbors=8
compute_runtime_result.total;97.9595;decision_tendency=hold|active_trade=False
mcm_field.step.total;53.3321;agents=230|dims=3
mcm_field.step.sync_neurons;2.6649;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.6114;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;1.9299;agents=230|neighbors=8
step_mcm_brain.total;75.4068;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.6566;agents=230|every_n=2
apply_runtime_result.total;2.9726;decision_tendency=hold|runtime_tick_seq=252
step_mcm_brain.snapshot_field_read;17.5300;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.8115;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.5535;decision_tendency=hold
step_mcm_brain.primary_field_step;51.7955;agents=230|dims=3
mcm_field.step.sync_neurons;1.3596;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.5032;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4536;agents=230|dims=3
apply_runtime_result.total;3.5442;decision_tendency=hold|runtime_tick_seq=257
step_mcm_brain.cluster_detect_pre_memory;0.0502;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.1864;agents=230|neighbors=8
step_mcm_brain.total;83.9095;mode=market|clusters=1|agents=230
mcm_field.step.refresh_arrays;0.6073;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1076;active=0.9249
step_mcm_brain.primary_field_step;57.3442;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0084;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.2916;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5736;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1085;active=0.9183
step_mcm_brain.primary_field_step;72.4133;agents=230|dims=3
mcm_field.step.sync_neurons;1.4013;agents=230|dims=3
step_mcm_brain.snapshot_field_read;21.3486;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4462;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0421;decision_tendency=hold
step_mcm_brain.primary_field_step;55.9111;agents=230|dims=3
mcm_field.step.sync_neurons;1.4666;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.2496;clusters=1|agents=230
mcm_field.step.activity_diffusion;11.7849;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1184;decision_tendency=hold
mcm_field.step.total;74.2956;agents=230|dims=3
apply_runtime_result.total;3.5378;decision_tendency=act|runtime_tick_seq=270
apply_runtime_result.total;3.0759;decision_tendency=hold|runtime_tick_seq=272
apply_runtime_result.refresh_experience_space;6.2097;decision_tendency=hold
