section;elapsed_ms;extra
step_mcm_brain.cluster_detect_snapshot;3.5058;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2504;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8267;decision_tendency=hold
mcm_field.step.total;70.2897;agents=230|dims=3
mcm_field.step.sync_neurons;1.3427;agents=230|dims=3
step_mcm_brain.total;93.7191;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;16.9297;agents=230|every_n=2
apply_runtime_result.total;3.3378;decision_tendency=observe|runtime_tick_seq=22
step_mcm_brain.snapshot_field_read;15.6101;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4520;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1048;active=0.9120
step_mcm_brain.cluster_detect_snapshot;3.5725;clusters=1|agents=230
mcm_field.step.sync_neurons;1.5160;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.8846;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4775;agents=230|dims=3
apply_runtime_result.total;3.4870;decision_tendency=hold|runtime_tick_seq=27
step_mcm_brain.cluster_detect_pre_memory;0.0512;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4046;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.0187;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4553;agents=230|dims=3
apply_runtime_result.refresh_experience_space;2.9392;decision_tendency=hold
step_mcm_brain.primary_field_step;51.3093;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0167;agents=230|neighbors=8
step_mcm_brain.total;95.9997;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3302;agents=230
apply_runtime_result.total;3.4695;decision_tendency=hold|runtime_tick_seq=33
step_mcm_brain.cluster_detect_snapshot;3.7726;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3891;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2750;decision_tendency=act
mcm_field.step.total;70.9104;agents=230|dims=3
mcm_field.step.sync_neurons;1.3855;agents=230|dims=3
step_mcm_brain.snapshot_field_read;15.7547;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4765;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1067;active=0.9215
step_mcm_brain.cluster_detect_snapshot;3.5953;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1607;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.8941;decision_tendency=act
step_mcm_brain.primary_field_step;51.9999;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0389;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;16.2607;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4723;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1090;active=0.9190
step_mcm_brain.primary_field_step;70.9963;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;1.9953;agents=230|neighbors=8
step_mcm_brain.total;76.5787;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;33.9623;agents=230|every_n=2
compute_runtime_result.total;145.2608;decision_tendency=hold|active_trade=False
mcm_field.step.total;53.8345;agents=230|dims=3
mcm_field.step.sync_neurons;1.4175;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.8382;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5316;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1178;active=0.8999
step_mcm_brain.primary_field_step;76.2129;agents=230|dims=3
write_runtime_snapshot_payload.total;18.7641;kind=visual|keys=7|path=debug\debug_lauf_7\bot_visual_snapshot.json
mcm_field.step.total;63.4179;agents=230|dims=3
mcm_field.step.sync_neurons;1.4563;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0705;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4243;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.9436;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4673;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1053;active=0.9273
step_mcm_brain.cluster_detect_pre_memory;0.0502;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9947;agents=230|neighbors=8
step_mcm_brain.total;91.7123;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;2.4420;agents=230
apply_runtime_result.total;3.5247;decision_tendency=observe|runtime_tick_seq=57
step_mcm_brain.cluster_detect_snapshot;3.6242;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1839;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9824;decision_tendency=act
mcm_field.step.total;70.1378;agents=230|dims=3
mcm_field.step.sync_neurons;1.5290;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.4495;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5051;agents=230|dims=3
step_mcm_brain.total;99.4607;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.4403;agents=230
apply_runtime_result.total;3.6213;decision_tendency=hold|runtime_tick_seq=63
step_mcm_brain.cluster_detect_pre_memory;0.0933;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4359;agents=230|dims=3
step_mcm_brain.snapshot_field_read;47.0491;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.6117;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.4543;decision_tendency=observe
step_mcm_brain.primary_field_step;66.7083;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0839;agents=230|neighbors=8
step_mcm_brain.total;99.1325;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3234;agents=230
apply_runtime_result.total;3.4151;decision_tendency=hold|runtime_tick_seq=69
step_mcm_brain.cluster_detect_snapshot;3.7247;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9341;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.1055;decision_tendency=observe
mcm_field.step.total;75.2030;agents=230|dims=3
mcm_field.step.sync_neurons;1.3906;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1211;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4969;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1127;active=0.9104
step_mcm_brain.cluster_detect_snapshot;3.6373;clusters=1|agents=230
mcm_field.step.sync_neurons;1.8720;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.2271;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4639;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1051;active=0.9315
step_mcm_brain.primary_field_step;70.8756;agents=230|dims=3
mcm_field.step.sync_neurons;1.3718;agents=230|dims=3
step_mcm_brain.snapshot_field_read;17.4913;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4995;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1194;active=0.9290
step_mcm_brain.cluster_detect_pre_memory;0.0669;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.1179;agents=230|neighbors=8
step_mcm_brain.memory_store;0.0543;clusters=1
mcm_field.step.build_neighbor_state_map;2.1203;agents=230|neighbors=8
step_mcm_brain.total;76.6830;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;19.7040;agents=230|every_n=2
compute_runtime_result.total;107.4701;decision_tendency=hold|active_trade=False
mcm_field.step.total;52.3403;agents=230|dims=3
mcm_field.step.sync_neurons;1.3671;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.3195;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4704;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1123;active=0.9120
step_mcm_brain.primary_field_step;70.0400;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0716;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.1324;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5018;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1097;active=0.9289
step_mcm_brain.cluster_detect_pre_memory;0.0514;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;1.9957;agents=230|neighbors=8
step_mcm_brain.total;96.3146;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;0.3106;agents=230
apply_runtime_result.total;3.5667;decision_tendency=act|runtime_tick_seq=93
step_mcm_brain.cluster_detect_snapshot;3.8482;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2939;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9793;decision_tendency=observe
mcm_field.step.total;73.5845;agents=230|dims=3
apply_runtime_result.total;3.4936;decision_tendency=observe|runtime_tick_seq=96
step_mcm_brain.cluster_detect_snapshot;3.8196;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.4318;agents=230|neighbors=8
compute_runtime_result.total;100.0355;decision_tendency=act|active_trade=False
mcm_field.step.total;54.4883;agents=230|dims=3
mcm_field.step.sync_neurons;1.4456;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1686;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;2.0011;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;15.7468;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5395;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1355;active=0.9220
step_mcm_brain.cluster_detect_pre_memory;0.0622;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.0000;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;17.6105;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4933;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1163;active=0.9097
step_mcm_brain.primary_field_step;79.3744;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0399;agents=230|neighbors=8
step_mcm_brain.total;84.3596;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;19.8577;agents=230|every_n=2
apply_runtime_result.refresh_experience_space;2.7168;decision_tendency=observe
step_mcm_brain.primary_field_step;60.1497;agents=230|dims=3
apply_runtime_result.total;3.7463;decision_tendency=hold|runtime_tick_seq=109
step_mcm_brain.cluster_detect_pre_memory;0.0503;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3945;agents=230|dims=3
step_mcm_brain.total;75.6686;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0333;agents=230|every_n=2
compute_runtime_result.total;100.7949;decision_tendency=observe|active_trade=False
mcm_field.step.field_perception_state;0.3131;agents=230
apply_runtime_result.total;3.5734;decision_tendency=act|runtime_tick_seq=113
step_mcm_brain.cluster_detect_pre_memory;0.1712;clusters=1|agents=230
mcm_field.step.sync_neurons;2.3107;agents=230|dims=3
step_mcm_brain.cluster_detect_pre_memory;0.0732;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4117;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7178;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4621;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1933;active=0.9099
step_mcm_brain.primary_field_step;73.4135;agents=230|dims=3
apply_runtime_result.total;3.7856;decision_tendency=observe|runtime_tick_seq=118
step_mcm_brain.primary_field_step;55.9694;agents=230|dims=3
mcm_field.step.sync_neurons;1.8310;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.9002;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9067;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0869;decision_tendency=act
mcm_field.step.total;73.0204;agents=230|dims=3
mcm_field.step.sync_neurons;2.3240;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.7715;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.8724;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.2946;decision_tendency=observe
step_mcm_brain.primary_field_step;55.9911;agents=230|dims=3
write_runtime_snapshot_payload.total;10.7579;kind=visual|keys=7|path=debug\debug_lauf_7\bot_visual_snapshot.json
mcm_field.step.total;75.7658;agents=230|dims=3
mcm_field.step.sync_neurons;1.3564;agents=230|dims=3
step_mcm_brain.total;78.8597;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.2052;agents=230|every_n=2
apply_runtime_result.total;3.7552;decision_tendency=act|runtime_tick_seq=128
step_mcm_brain.cluster_detect_snapshot;4.8997;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.9794;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;4.2564;decision_tendency=observe
step_mcm_brain.primary_field_step;54.3868;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0159;agents=230|neighbors=8
step_mcm_brain.total;99.0909;mode=market|clusters=1|agents=230
mcm_field.step.field_perception_state;1.4061;agents=230
apply_runtime_result.total;3.5570;decision_tendency=act|runtime_tick_seq=133
step_mcm_brain.cluster_detect_snapshot;3.7130;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.1249;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.9516;decision_tendency=hold
mcm_field.step.total;73.2467;agents=230|dims=3
mcm_field.step.sync_neurons;1.3589;agents=230|dims=3
step_mcm_brain.total;73.0003;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.3724;agents=230|every_n=2
apply_runtime_result.total;3.6845;decision_tendency=observe|runtime_tick_seq=138
step_mcm_brain.cluster_detect_snapshot;4.2976;clusters=1|agents=230
mcm_field.step.neuron_loop;36.0614;agents=230|neighbors=8
compute_runtime_result.total;111.3491;decision_tendency=observe|active_trade=False
mcm_field.step.total;54.7949;agents=230|dims=3
mcm_field.step.sync_neurons;1.3807;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;3.8286;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.6349;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.5926;decision_tendency=observe
mcm_field.step.total;76.0561;agents=230|dims=3
mcm_field.step.sync_neurons;1.3838;agents=230|dims=3
step_mcm_brain.total;77.4907;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.8329;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1233;active=0.9258
step_mcm_brain.cluster_detect_snapshot;3.9181;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2381;agents=230|neighbors=8
compute_runtime_result.total;102.8485;decision_tendency=hold|active_trade=False
mcm_field.step.total;53.1825;agents=230|dims=3
mcm_field.step.sync_neurons;1.3816;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.1027;neurons=230|areals=1
mcm_field.step.build_neighbor_state_map;2.0549;agents=230|neighbors=8
step_mcm_brain.total;80.0698;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.5514;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1083;active=0.9309
step_mcm_brain.cluster_detect_pre_memory;0.0550;clusters=1|agents=230
mcm_field.step.sync_neurons;1.3784;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.9452;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4826;agents=230|dims=3
apply_runtime_result.total;3.4418;decision_tendency=act|runtime_tick_seq=155
step_mcm_brain.cluster_detect_snapshot;3.8806;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2619;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1059;active=0.9180
step_mcm_brain.primary_field_step;70.3731;agents=230|dims=3
mcm_field.step.sync_neurons;1.4302;agents=230|dims=3
step_mcm_brain.total;85.7120;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;25.3409;agents=230|every_n=2
compute_runtime_result.total;119.0188;decision_tendency=act|active_trade=False
mcm_field.step.total;58.2580;agents=230|dims=3
apply_runtime_result.total;3.9299;decision_tendency=hold|runtime_tick_seq=161
step_mcm_brain.cluster_detect_pre_memory;0.0535;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.2107;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;22.0854;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.7109;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.6286;decision_tendency=act
step_mcm_brain.primary_field_step;58.1849;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.3152;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;18.7057;neurons=230|areals=1
mcm_field.step.refresh_arrays;1.1467;agents=230|dims=3
apply_runtime_result.total;3.8195;decision_tendency=act|runtime_tick_seq=167
step_mcm_brain.cluster_detect_pre_memory;0.0517;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4752;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.3544;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.9675;agents=230|dims=3
apply_runtime_result.refresh_experience_space;2.7785;decision_tendency=observe
step_mcm_brain.primary_field_step;56.5212;agents=230|dims=3
mcm_field.step.sync_neurons;1.5764;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.0993;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5149;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1088;active=0.9305
mcm_field.step.total;77.0268;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1123;active=0.9167
step_mcm_brain.cluster_detect_pre_memory;0.0670;clusters=1|agents=230
write_runtime_snapshot_payload.total;25.4384;kind=inner|keys=41|path=debug\debug_lauf_7\bot_inner_snapshot.json
step_mcm_brain.primary_field_step;76.3018;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0765;agents=230|neighbors=8
step_mcm_brain.total;78.5559;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;18.5573;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1119;active=0.9002
step_mcm_brain.cluster_detect_snapshot;4.5771;clusters=1|agents=230
mcm_field.step.activity_diffusion;15.4400;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.5031;decision_tendency=observe
step_mcm_brain.primary_field_step;55.0247;agents=230|dims=3
apply_runtime_result.total;3.0420;decision_tendency=hold|runtime_tick_seq=181
step_mcm_brain.cluster_detect_pre_memory;0.0961;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4222;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.1859;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4738;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1058;active=0.9280
step_mcm_brain.cluster_detect_pre_memory;0.0566;clusters=1|agents=230
mcm_field.step.neuron_loop;36.2080;agents=230|neighbors=8
compute_runtime_result.total;103.3194;decision_tendency=hold|active_trade=False
mcm_field.step.total;58.7027;agents=230|dims=3
apply_runtime_result.total;3.8534;decision_tendency=observe|runtime_tick_seq=187
step_mcm_brain.cluster_detect_snapshot;5.7381;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2285;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.0748;decision_tendency=act
mcm_field.step.total;73.6128;agents=230|dims=3
mcm_field.step.sync_neurons;1.3808;agents=230|dims=3
step_mcm_brain.snapshot_field_read;18.2842;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5220;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1101;active=0.9314
step_mcm_brain.cluster_detect_snapshot;3.7742;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.8251;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3693;decision_tendency=act
step_mcm_brain.primary_field_step;54.6705;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.0686;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;25.7104;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4695;agents=230|dims=3
apply_runtime_result.refresh_experience_space;3.0830;decision_tendency=act
mcm_field.step.total;71.8015;agents=230|dims=3
mcm_field.step.sync_neurons;1.3342;agents=230|dims=3
step_mcm_brain.snapshot_field_read;16.7068;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4608;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1161;active=0.9271
mcm_field.step.field_perception_state;0.3809;agents=230
apply_runtime_result.total;6.2082;decision_tendency=act|runtime_tick_seq=201
step_mcm_brain.cluster_detect_snapshot;3.7692;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.2659;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.5606;decision_tendency=observe
mcm_field.step.total;69.4663;agents=230|dims=3
mcm_field.step.sync_neurons;1.3660;agents=230|dims=3
step_mcm_brain.total;74.6056;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;17.0724;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1075;active=0.9111
step_mcm_brain.cluster_detect_pre_memory;0.0613;clusters=1|agents=230
mcm_field.step.build_neighbor_state_map;2.2113;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.4410;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.2403;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.3727;decision_tendency=observe
mcm_field.step.total;85.8248;agents=230|dims=3
mcm_field.step.sync_neurons;1.4073;agents=230|dims=3
step_mcm_brain.self_regulation;0.1064;self_state=stressed|agents=230
mcm_field.step.neuron_loop;57.5722;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;6.0845;clusters=1|agents=230
mcm_field.step.neuron_loop;45.5659;agents=230|neighbors=8
compute_runtime_result.total;102.6459;decision_tendency=act|active_trade=False
mcm_field.step.field_perception_state;0.4514;agents=230
apply_runtime_result.refresh_experience_space;3.3926;decision_tendency=hold
step_mcm_brain.primary_field_step;52.3750;agents=230|dims=3
apply_runtime_result.total;3.5602;decision_tendency=act|runtime_tick_seq=215
step_mcm_brain.cluster_detect_snapshot;3.8425;clusters=1|agents=230
mcm_field.step.activity_diffusion;18.5685;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;6.7874;decision_tendency=hold
mcm_field.step.total;82.8991;agents=230|dims=3
mcm_field.step.sync_neurons;1.5561;agents=230|dims=3
step_mcm_brain.self_regulation;0.0666;self_state=stressed|agents=230
mcm_field.step.neuron_loop;38.8380;agents=230|neighbors=8
compute_runtime_result.total;113.8810;decision_tendency=observe|active_trade=False
mcm_field.step.total;57.0478;agents=230|dims=3
mcm_field.step.sync_neurons;2.1850;agents=230|dims=3
step_mcm_brain.snapshot_field_read;20.3593;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5005;agents=230|dims=3
apply_runtime_result.total;3.7366;decision_tendency=observe|runtime_tick_seq=223
step_mcm_brain.cluster_detect_snapshot;4.7651;clusters=1|agents=230
mcm_field.step.activity_diffusion;14.6056;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.9798;decision_tendency=hold
mcm_field.step.refresh_arrays;0.6157;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1105;active=0.9045
step_mcm_brain.cluster_detect_pre_memory;0.0622;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4665;agents=230|dims=3
step_mcm_brain.cluster_detect_snapshot;4.1604;clusters=1|agents=230
mcm_field.step.activity_diffusion;14.3660;agents=230|neighbors=8
apply_runtime_result.refresh_active_context_trace;0.1162;active=0.9241
mcm_field.step.total;79.7782;agents=230|dims=3
mcm_field.step.sync_neurons;1.4424;agents=230|dims=3
step_mcm_brain.self_regulation;0.0701;self_state=stressed|agents=230
mcm_field.step.context_memory_vector;0.0549;active=False
step_mcm_brain.memory_store;0.0606;clusters=1
mcm_field.step.build_neighbor_state_map;3.9155;agents=230|neighbors=8
step_mcm_brain.cluster_detect_snapshot;4.1098;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.4364;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.5044;decision_tendency=observe
step_mcm_brain.primary_field_step;54.8513;agents=230|dims=3
mcm_field.step.build_neighbor_state_map;2.1166;agents=230|neighbors=8
step_mcm_brain.snapshot_field_read;19.8086;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.5188;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1192;active=0.9286
step_mcm_brain.primary_field_step;96.9653;agents=230|dims=3
apply_runtime_result.total;5.7127;decision_tendency=observe|runtime_tick_seq=238
step_mcm_brain.cluster_detect_snapshot;4.0570;clusters=1|agents=230
mcm_field.step.activity_diffusion;16.3067;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;4.1514;decision_tendency=hold
step_mcm_brain.primary_field_step;57.9995;agents=230|dims=3
apply_runtime_result.total;3.5053;decision_tendency=observe|runtime_tick_seq=241
step_mcm_brain.self_regulation;0.0619;self_state=stressed|agents=230
mcm_field.step.neuron_loop;36.7949;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;3.7036;decision_tendency=hold
mcm_field.step.total;75.2387;agents=230|dims=3
mcm_field.step.sync_neurons;1.3799;agents=230|dims=3
step_mcm_brain.snapshot_field_read;26.2887;neurons=230|areals=1
mcm_field.step.refresh_arrays;0.4804;agents=230|dims=3
apply_runtime_result.refresh_active_context_trace;0.1064;active=0.9210
step_mcm_brain.cluster_detect_snapshot;3.7841;clusters=1|agents=230
mcm_field.step.activity_diffusion;12.3896;agents=230|neighbors=8
apply_runtime_result.refresh_experience_space;2.5749;decision_tendency=hold
step_mcm_brain.primary_field_step;51.9468;agents=230|dims=3
apply_runtime_result.total;3.4331;decision_tendency=act|runtime_tick_seq=249
step_mcm_brain.cluster_detect_snapshot;3.9777;clusters=1|agents=230
mcm_field.step.sync_neurons;1.4517;agents=230|dims=3
step_mcm_brain.total;80.4367;mode=market|clusters=1|agents=230
mcm_field.step.refresh_areal_state;19.1502;agents=230|every_n=2
apply_runtime_result.refresh_active_context_trace;0.1219;active=0.9208
step_mcm_brain.cluster_detect_snapshot;3.7835;clusters=1|agents=230
mcm_field.step.activity_diffusion;13.2268;agents=230|neighbors=8
