timestamp;runtime_tick;sequence;phase;reason;decision;field_label;field_focus;field_clarity;field_stability;field_fragmentation;field_strain;field_pressure;field_support;field_observation_need;field_replan_pressure;field_action_support;action_clearance;action_inhibition;regulated_courage;decision_strength;state_maturity;decision_readiness;processing_load;processing_tension;felt_pressure;felt_stability;thought_pressure;thought_support;context_cluster_id;inner_context_cluster_id
1767375300000000;0;1;observe;aftereffect_pressure_observe;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2674;0.2310;0.0000;0.4189;0.4017;0.4564;0.4143;0.5995;0.6740;0.0993;0.1568;0.1632;1.0000;0.0859;0.7148;-;inner_ctx_1
1767375600000000;1;2;observe;development_reframe_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2166;0.2047;0.0000;0.5145;0.3147;0.4729;0.2148;0.6251;0.7155;0.0499;0.1185;0.1876;1.0000;0.0891;0.8256;-;inner_ctx_1
1767375900000000;2;3;observe;development_reframe_observe;SHORT;active_perception_field;0.0000;0.2659;0.0000;0.0000;0.0000;0.2989;0.3563;0.3384;0.2754;0.1458;0.4536;0.4678;0.4560;1.1582;0.5861;0.6363;0.4637;0.4457;0.3173;1.0000;0.1442;0.9085;ctx_67;inner_ctx_1
1767376200000000;3;4;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2480;0.2286;0.0000;0.5362;0.3895;0.4889;0.6517;0.6637;0.7449;0.2170;0.2270;0.2543;1.0000;0.1032;0.9740;ctx_3;inner_ctx_6
1767376500000000;4;5;observe;development_reframe_observe;LONG;fragmented_perception_field;0.0000;0.1530;0.0000;0.0000;0.0000;0.2488;0.0347;0.5078;0.5096;0.0000;0.5637;0.4285;0.5064;1.1892;0.7409;0.7900;0.2123;0.2359;0.2983;1.0000;0.1434;0.9834;ctx_6;inner_ctx_1
1767376800000000;5;6;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2521;0.0000;0.0000;0.0000;0.3267;0.3384;0.3337;0.2795;0.1625;0.6421;0.4080;0.5497;1.1404;0.7531;0.7799;0.4820;0.4647;0.3664;1.0000;0.1522;1.0000;ctx_3;inner_ctx_2
1767377100000000;6;7;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2269;0.2082;0.0000;0.5484;0.4243;0.4964;-0.3177;0.6258;0.6448;0.3184;0.2992;0.1486;1.0000;0.0992;1.0000;-;inner_ctx_6
1767377400000000;7;8;hold;context_cluster_negative;WAIT;active_perception_field;0.0000;0.2551;0.0000;0.0000;0.0000;0.3196;0.3421;0.3397;0.2802;0.1603;0.6123;0.4063;0.5155;1.4171;0.7344;0.7719;0.5391;0.4733;0.2999;1.0000;0.1045;1.0000;ctx_2;inner_ctx_10
1767377700000000;8;9;observe;aftereffect_pressure_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2601;0.2311;0.0000;0.5361;0.4032;0.5079;0.3305;0.6927;0.7564;0.4123;0.3627;0.1829;1.0000;0.0532;1.0000;-;inner_ctx_6
1767378000000000;9;10;hold;fused_score_too_low;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2077;0.1984;0.0000;0.5408;0.3744;0.4620;-0.2560;0.5969;0.6483;0.3830;0.3275;0.1182;1.0000;0.0874;1.0000;-;inner_ctx_10
1767378600000000;11;12;observe;structure_bearing_observe;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2564;0.2295;0.0000;0.5012;0.4318;0.4596;1.2364;0.6551;0.7046;0.3860;0.3765;0.2724;1.0000;0.1113;1.0000;-;inner_ctx_10
1767378900000000;12;13;observe;aftereffect_pressure_observe;LONG;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2618;0.2330;0.0000;0.5111;0.4061;0.4733;0.5217;0.6643;0.7430;0.2320;0.2043;0.1815;1.0000;0.1115;1.0000;-;inner_ctx_1
1767379200000000;13;14;hold;maturity_block;SHORT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2389;0.2235;0.0000;0.5386;0.3917;0.4893;0.6259;0.6721;0.7219;0.4625;0.3827;0.2340;1.0000;0.1199;1.0000;ctx_77;inner_ctx_1
1767379500000000;14;15;observe;zero_point_regulation;SHORT;active_perception_field;0.0000;0.2477;0.0000;0.0000;0.0000;0.3274;0.3301;0.3499;0.2901;0.1305;0.4885;0.4882;0.4518;0.8434;0.5865;0.6219;0.7397;0.6543;0.3631;1.0000;0.1736;1.0000;ctx_71;inner_ctx_10
1767379800000000;15;16;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2466;0.2304;0.0000;0.4293;0.5606;0.4180;-0.7678;0.4659;0.4813;0.6151;0.5332;0.2605;1.0000;0.0935;1.0000;ctx_71;inner_ctx_6
1767380700000000;18;19;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2203;0.2106;0.0038;0.6416;0.3190;0.5442;-0.0136;0.7595;0.8135;0.3181;0.2871;0.2734;1.0000;0.0691;1.0000;ctx_3;inner_ctx_10
1767381000000000;19;20;hold;context_cluster_negative;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2088;0.2036;0.0097;0.6478;0.2961;0.5561;0.1294;0.7447;0.8092;0.1944;0.1767;0.2489;1.0000;0.1067;1.0000;ctx_12;inner_ctx_10
1767381300000000;20;21;hold;context_cluster_negative;WAIT;fragmented_perception_field;0.0000;0.1364;0.0000;0.0000;0.0000;0.2763;0.0104;0.5100;0.5215;0.0000;0.5815;0.4425;0.5222;0.3814;0.7192;0.7528;0.4705;0.4443;0.3729;1.0000;0.1518;1.0000;ctx_2;inner_ctx_1
1767381600000000;21;22;observe;zero_point_regulation;WAIT;quiet_field;0.0000;0.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2731;0.2456;0.0000;0.5060;0.4433;0.4985;-0.0566;0.6588;0.7312;0.3908;0.2992;0.1438;1.0000;0.1104;1.0000;ctx_13;inner_ctx_9
