trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.44446889534522,-0.5555311046547696,0.0,-0.5555311046547696
2,98.85112300542312,-1.1488769945768822,0.0,-1.1488769945768822
3,100.10538414922289,0.10538414922288752,1.2542611437997697,-1.1488769945768822
4,101.63752207259246,1.6375220725924644,2.786399067169347,-1.1488769945768822
5,102.84947297391534,2.8494729739153355,3.9983499684922177,-1.1488769945768822
6,101.92728804892151,1.9272880489215052,3.9983499684922177,-2.0710619195707123
7,101.4280883264342,1.4280883264342092,3.9983499684922177,-2.570261642058008
8,102.81232695255827,2.812326952558265,5.382588594616273,-2.570261642058008
9,104.0988287409661,4.098828740966095,6.669090383024104,-2.570261642058008
10,105.36872443366788,5.3687244336678805,7.938986075725889,-2.570261642058008
11,104.73193204445668,4.731932044456681,7.938986075725889,-3.207054031269208
12,104.17235049717965,4.172350497179646,7.938986075725889,-3.7666355785462424
13,103.68600583811859,3.686005838118591,7.938986075725889,-4.2529802376072965
14,103.22195544990738,3.2219554499073895,7.938986075725889,-4.717030625818499
15,104.41455825438499,4.414558254384993,9.131588880203493,-4.717030625818499
16,103.92754852969244,3.9275485296924426,9.131588880203493,-5.204040350511049
17,103.48096045241161,3.480960452411611,9.131588880203493,-5.65062842779188
18,103.05801386017059,3.0580138601705893,9.131588880203493,-6.073575020032902
19,104.10015856169514,4.1001585616951415,10.173733581728046,-6.073575020032902
20,105.22485424507816,5.224854245078159,11.298429265111064,-6.073575020032902
21,104.02806814297367,4.028068142973659,11.298429265111064,-7.270361122137403
22,103.64616510253602,3.6461651025360196,11.298429265111064,-7.652264162575042
23,103.26871474383681,3.2687147438368167,11.298429265111064,-8.029714521274245
24,102.37298041155577,2.372980411555767,11.298429265111064,-8.925448853555295
25,101.65522480822183,1.6552248082218308,11.298429265111064,-9.643204456889231
26,102.29948597146915,2.299485971469156,11.94269042835839,-9.643204456889231
27,101.8884476891017,1.8884476891017017,11.94269042835839,-10.054242739256686
28,102.81763657002196,2.8176365700219534,12.871879309278642,-10.054242739256686
29,102.28039663828307,2.2803966382830607,12.871879309278642,-10.591482670995578
30,102.93812121768036,2.938121217680368,13.529603888675949,-10.591482670995578
31,103.70117580809026,3.7011758080902486,14.29265847908583,-10.591482670995578
32,102.80930886334207,2.809308863342064,14.29265847908583,-11.483349615743762
33,102.36345503776795,2.363455037767944,14.29265847908583,-11.929203441317883
34,102.04169323133172,2.0416932313317195,14.29265847908583,-12.250965247754108
35,101.207180552975,1.2071805529750024,14.29265847908583,-13.085477926110824
36,100.61629293011487,0.6162929301148612,14.29265847908583,-13.676365548970965
37,99.7858017105005,-0.2141982894995036,14.29265847908583,-14.50685676858533
38,100.54087865053815,0.5408786505381432,15.047735419123477,-14.50685676858533
39,99.78732242588023,-0.21267757411976151,15.047735419123477,-15.260412993243234
40,101.52104162121275,1.52104162121275,16.78145461445599,-15.260412993243234
41,101.18621966480691,1.1862196648069139,16.78145461445599,-15.59523494964907
42,100.59303153083732,0.5930315308373195,16.78145461445599,-16.188423083618666
43,101.50091469298079,1.5009146929807808,17.68933777659945,-16.188423083618666
44,101.17831646276868,1.1783164627686764,17.68933777659945,-16.51102131383077
45,100.78818959427646,0.7881895942764663,17.68933777659945,-16.90114818232298
46,100.42556286335684,0.42556286335685145,17.68933777659945,-17.263774913242596
47,100.13104786248469,0.13104786248469125,17.68933777659945,-17.558289914114756
48,100.80091480327948,0.8009148032794824,18.359204717394242,-17.558289914114756
49,100.37283401723036,0.37283401723035525,18.359204717394242,-17.98637070016388
50,100.08187571432646,0.08187571432646418,18.359204717394242,-18.277329003067774
51,99.7678968994106,-0.23210310058939976,18.359204717394242,-18.591307817983637
